stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2-035,880337,HEATHER LN & IRIS WY,,37.713061,-121.7341,,,,,,0
2-036,880338,BLUEBELL DR & HEATHER LN,,37.71098,-121.735173,,,,,,0
2-037,880339,BLUEBELL DR & SUNFLOWER CT,,37.707952,-121.735712,,,,,,0
2-038,880340,BLUEBELL DR & LAS FLORES RD,,37.706273,-121.738303,,,,,,0
2-039,880341,FIRST ST & LAS POSITAS RD,1ST ST & LAS POSITAS RD,37.697945,-121.743411,,,,,,0
2-040,880342,FIRST ST & MINES RD, Unit WB,37.693936,-121.748155,,,,,,0
2-041,880343,FIRST ST &  PORTOLA  AVE, Unit WB,37.69057,-121.753355,,,,,,0
2-042,880344,LIVERMORE HIGH SCHOOL,,37.680663,-121.761918,,,,,,0
2-047,880048,4992 NORTH  LIVERMORE AVE,,37.693988,-121.77306,,,,,,0
2-048,880049,4750 NORTH LIVERMORE AVE,,37.696995,-121.773215,,,,,,0
2-050,880051,LIVERMORE TARGET,,37.699704,-121.745182,,,,,,0
2-067,880065,LAS POSITAS RD & PLAZA DR,,37.69941,-121.744138,,,,,,0
2-068,880066,LIVERMORE TARGET, Unit WB,37.700519,-121.747038,,,,,,0
2-069,880067,WALMART INBOUND, Unit WB & ARROYO PLZ,37.698371,-121.769612,,,,,,0
2-070,880068,NORTH LIVERMORE AVE & LAS POSITAS RD,,37.696502,-121.773561,,,,,,0
2-071,880069,NORTH LIVERMORE AVE & CROMWELL WY,,37.693032,-121.773381,,,,,,0
2-075,880073,JUNCTION AVE & CHESTNUT ST,,37.686753,-121.766831,,,,,,0
3-002,880354,STANLEY BLVD & MURDELL LN, Unit EB,37.676595,-121.799795,,,,,,0
3-003,880355,STANLEY BLVD & EL CAMINITO,,37.677144,-121.79494,,,,,,0
3-005,880074,STANLEY BLVD & MURRIETA BLVD,,37.678045,-121.786643,,,,,,0
3-006,880075,STANLEY BLVD & VALLEY MEMORIAL  HOSPITAL, Unit EB,37.678864,-121.781922,,,,,,0
3-007,880076,RAILROAD AVE & P ST,,37.680664,-121.778142,,,,,,0
3-008,880077,RAILROAD AVE & N ST,,37.681692,-121.774684,,,,,,0
3-009,880078,RAILROAD AVE & STATION SQUARE,,37.682467,-121.772825,,,,,,0
3-010,880079,RAILROAD AVE & P ST, Unit WB,37.680725,-121.77878,,,,,,0
3-011,880080,STANLEY BLVD & VALLEY MEMORIAL HOSPITAL, Unit WB,37.679257,-121.781549,,,,,,0
3-012,880356,STANLEY BLVD & WALL ST,,37.677746,-121.79181,,,,,,0
3-013,880357,STANLEY BLVD & MURDELL LN,,37.676798,-121.800519,,,,,,0
3-015,880358,FOURTH ST & M ST,,37.678296,-121.771998,,,,,,0
3-016,880359,FOURTH ST & P ST,,37.677515,-121.774561,,,,,,0
3-034,880377,FOURTH ST & P ST,,37.677292,-121.774796,,,,,,0
3-035,880378,FOURTH ST & M ST,,37.678391,-121.77111,,,,,,0
4-006,880399,EAST AVE & SEVENTH ST,EAST AVE & 7TH ST,37.679883,-121.761002,,,,,,0
4-007,880400,EAST AVE & DOLORES ST, Unit EB,37.679847,-121.756617,,,,,,0
4-008,880401,EAST AVE & EAST AVENUE MIDDLE SCHOOL,,37.679832,-121.750671,,,,,,0
4-011,880404,EAST AVE & BUENA VISTA AVE, Unit PRE,37.679775,-121.736742,,,,,,0
4-012,880405,EAST AVE & MINES RD,,37.679772,-121.732611,,,,,,0
4-013,880406,EAST AVE & CHARLOTTE WY, Unit EB,37.679714,-121.725715,,,,,,0
4-014,880407,EAST AVE & RESEARCH DR EB,,37.679748,-121.720779,,,,,,0
4-100,880447,EAST AVE & SOUTH VASCO RD,UNNAMED ST & EAST AVE,37.67928,-121.717705,,,,,,0
4-022,880409,EAST AVE & RESEARCH DR WB,,37.679959,-121.720738,,,,,,0
4-023,880410,EAST AVE & CHARLOTTE WY, Unit WB,37.68001,-121.72567,,,,,,0
4-024,880411,EAST AVE & MINES RD,,37.679971,-121.731831,,,,,,0
4-025,880412,EAST AVE & BUENA VISTA AVE,,37.680032,-121.735788,,,,,,0
4-026,880413,EAST AVE & ROBERT LIVERMORE PARK,,37.68006,-121.740858,,,,,,0
4-027,880414,EAST AVE & HILLCREST AVE,,37.680021,-121.748807,,,,,,0
4-029,880416,EAST AVE & DOLORES ST, Unit WB & CARRIGAN CMN,37.680039,-121.7557,,,,,,0
4-033,880420,FOURTH ST & K ST,,37.679118,-121.768693,,,,,,0
4-040,880423,VASCO RD & EAST AVE,,37.680437,-121.718477,,,,,,0
4-041,880424,VASCO RD & MESQUITE WY,,37.684761,-121.718401,,,,,,0
4-042,880425,VASCO RD & WESTGATE,,37.690112,-121.718395,,,,,,0
4-043,880426,VASCO RD & PATTERSON PASS RD,,37.693785,-121.718334,,,,,,0
4-044,880427,VASCO RD & BRISA ST,,37.7003,-121.718496,,,,,,0
4-048,880429,MAPLE ST & FOURTH ST,MAPLE ST & 3RD ST,37.681814,-121.764054,,,,,,0
4-053,880432,PACIFIC AVE & SOUTH LIVERMORE AVE,PACIFIC AVE & GOLDEN GATE DR,37.676175,-121.758206,,,,,,0
4-054,880433,DOLORES ST & PACIFIC AVE,,37.676686,-121.756947,,,,,,0
4-055,880434,DOLORES & CARRIGAN,DOLORES ST & CARRIGAN CMN,37.678257,-121.756958,,,,,,0
5-005,880452,VILLAGE PKWY & AMADOR VALLEY BLVD,VILLAGE PKWY & RAMP,37.7106,-121.927027,,,,,,0
5-006,880453,VILLAGE PKWY & TAMARACK  DR,,37.715232,-121.92681,,,,,,0
5-007,880454,VILLAGE PKWY & BRIGHTON DR,,37.719125,-121.926492,,,,,,0
5-008,880455,VILLAGE PKWY & DAVONA DR,VILLAGE PKWY & BRIGHTON DR,37.721626,-121.92632,,,,,,0
5-009,880456,DAVONA DR & BRIARWOOD LN,,37.721619,-121.928828,,,,,,0
5-010,880457,DAVONA DR & LUCANIA ST,,37.721493,-121.931613,,,,,,0
5-011,880458,DAVONA DR & WICKLOW LN, Unit SB,37.721009,-121.934855,,,,,,0
5-012,880459,DAVONA DR & WICKLOW LN, Unit NB,37.722685,-121.936237,,,,,,0
5-023,880468,AMADOR VALLEY BLVD & STAGECOACH RD,,37.717321,-121.914399,,,,,,0
5-026,880469,WILDWOOD RD & COTTONWOOD CIR,,37.72141,-121.913114,,,,,,0
5-027,880470,WILDWOOD RD & PARKWOOD CIR, Unit NB,37.722163,-121.911845,,,,,,0
5-029,880471,WILDWOOD RD & PARKWOOD CIR, Unit NB,37.72358,-121.91134,,,,,,0
5-031,880472,DOUGHERTY RD & MARIPOSA CIR,DOUGHERTY RD & N MARIPOSA,37.715606,-121.910402,,,,,,0
5-032,880473,DOUGHERTY RD & NORTH APARTMENTS,DOUGHERTY RD & 5TH ST,37.711816,-121.910477,,,,,,0
5-033,880474,DOUGHERTY RD & SIERRA LN,,37.70689,-121.910485,,,,,,0
5-034,880475,DOUGHERTY RD & DUBLIN BLVD,DOUGHERTY RD & RAMP,37.705443,-121.909888,,,,,,0
5-036,880477,WILDWOOD RD & DOUGHERTY RD, Unit SB,37.723928,-121.909873,,,,,,0
5-037,880478,WILDWOOD RD & PARKWOOD CIR, Unit SB,37.722092,-121.912119,,,,,,0
5-039,880479,WILDWOOD RD & COTTONWOOD CIR,,37.720465,-121.913608,,,,,,0
5-040,880480,AMADOR VALLEY BLVD & WILDWOOD RD,,37.718335,-121.91301,,,,,,0
5-041,880481,AMADOR VALLEY BLVD & STAGECOACH RD,,37.717393,-121.914571,,,,,,0
5-056,880492,DAVONA DR & WICKLOW LN,,37.722901,-121.936563,,,,,,0
5-057,880493,DAVONA DR & WICKLOW LN,,37.721011,-121.935133,,,,,,0
5-059,880494,DAVONA DR & LUCIANA ST,,37.721369,-121.931464,,,,,,0
5-060,880495,VILLAGE PKWY & DAVONA DR,,37.721657,-121.926614,,,,,,0
5-061,880496,VILLAGE PKWY & BRIGHTON DR,,37.718293,-121.926852,,,,,,0
5-062,880497,VILLAGE PKWY & TAMARACK DR,,37.714539,-121.927144,,,,,,0
5-069,880503,SILVERGATE DR & BETLEN DR,,37.701038,-121.944886,,,,,,0
5-070,880504,SILVERGATE DR & HANSEN DR,,37.70364,-121.945835,,,,,,0
5-072,880506,SILVERGATE DR & ROLLING HILLS CIR,,37.706625,-121.946473,,,,,,0
5-074,880508,PEPPERTREE RD & SILVERGATE DR,,37.710358,-121.941815,,,,,,0
5-075,880509,PEPPERTREE RD & SHANNON AVE,,37.713365,-121.942861,,,,,,0
5-076,880510,SHANNON PARK, Unit EB,37.713638,-121.941424,,,,,,0
5-078,880512,SHANNON PARK, Unit WB,37.713747,-121.941503,,,,,,0
5-079,880513,PEPPERTREE RD & JUAREZ RD,,37.712689,-121.942964,,,,,,0
5-080,880514,PEPPERTREE RD & SILVERGATE DR,,37.709517,-121.941894,,,,,,0
5-081,880515,SILVERGATE DR & AMARILLO RD,,37.709351,-121.943967,,,,,,0
5-082,880516,SILVERGATE DR & ROLLING HILLS DR,,37.706869,-121.946676,,,,,,0
5-083,880517,SILVERGATE DR & HANSEN DR,,37.703586,-121.946051,,,,,,0
5-084,880518,SILVERGATE DR & BETLEN DR,,37.701097,-121.945219,,,,,,0
5-085,880519,DUBLIN BLVD & REGIONAL ST,DUBLIN BLVD & UNNAMED ST,37.70283,-121.933131,,,,,,0
5-086,880520,DUBLIN BLVD & GOLDEN GATE DR,,37.704141,-121.929086,,,,,,0
5-087,880521,DUBLIN BLVD & VILLAGE PKWY, Unit EB & Village Parkway,37.705777,-121.922366,,,,,,0
5-088,880522,DUBLIN BLVD & CIVIC PLAZA,DUBLIN BLVD & SIERRA CT,37.704062,-121.91486,,,,,,0
5-089,880523,DUBLIN BLVD & DUBLIN CT, Unit EB,37.703625,-121.912357,,,,,,0
5-090,880524,DUBLIN BLVD & DUBLIN CT, Unit WB,37.704027,-121.911598,,,,,,0
5-091,880525,DUBLIN BLVD & SIERRA CT,,37.704753,-121.916744,,,,,,0
5-092,880526,DUBLIN BLVD & GOLDEN GATE DR, Unit WB & DRIVEWAY,37.704066,-121.930147,,,,,,0
5-093,880527,DUBLIN BLVD & VILLAGE PKWY, Unit WB,37.705806,-121.924693,,,,,,0
6-001,880084,HACIENDA DR & DUBLIN BLVD,HACIENDA DR & CONNECTING ROAD,37.706938,-121.887823,,,,,,0
6-002,880085,HACIENDA DR & SUMMER GLEN DR,HACIENDA DR & CONNECTING ROAD,37.71081,-121.88786,,,,,,0
6-003,880086,HACIENDA DR & GLEASON DR,,37.713604,-121.887815,,,,,,0
6-004,880087,MADIGAN AVE & BRODER BLVD,,37.715789,-121.883315,,,,,,0
6-005,880088,BRODER BLVD & SANTA RITA JAIL,,37.716031,-121.887969,,,,,,0
6-006,880089,GLEASON DR & ARNOLD RD,,37.713825,-121.891812,,,,,,0
6-007,880090,GLEASON DR & HACIENDA DR,,37.713812,-121.889493,,,,,,0
6-008,880091,HACIENDA DR & CENTRAL PKWY,,37.709329,-121.888189,,,,,,0
6-010,880093,DUBLIN BLVD & MYRTLE DR,,37.706301,-121.882464,,,,,,0
6-011,880094,DUBLIN BLVD & HYBERNIA, Unit WB,37.706393,-121.886002,,,,,,0
6-012,880095,DUBLIN BLVD & HIBERNIA DR, Unit EB,37.706091,-121.884599,,,,,,0
6-013,880096,DUBLIN BLVD & MYRTLE DR,,37.705845,-121.88154,,,,,,0
6-014,880097,DUBLIN BLVD & JOHN MONEGO CT,,37.705494,-121.876312,,,,,,0
7-000,880532,STONERIDGE MALL,STONERIDGE MALL RD & EL CHARRO RD,37.696365,-121.930346,,,,,,0
7-001,880533,5526   SPRINGDALE AVE,SPRINGDALE AVE & UNNAMED ST,37.691157,-121.92577,,,,,,0
7-004,880535,STONERIDGE MALL RD & EMBARCADERO CT,,37.695944,-121.925348,,,,,,0
7-016,880546,STONERIDGE DR & FRANKLIN DR,,37.690937,-121.907662,,,,,,0
7-017,880547,STONERIDGE DR & HOPYARD RD,STONERIDGE DR & RAMP,37.691664,-121.905371,,,,,,0
8-004,880102,ROSEWOOD DR & OWENS DR,,37.696714,-121.8858,,,,,,0
8-008,880576,OWENS DR & CHABOT DR,OWENS DR & CARRIGAN CMN,37.6996,-121.902233,,,,,,0
8-009,880577,OWENS DR & WILLOW RD,OWENS DR & UNNAMED ST,37.699732,-121.897489,,,,,,0
8-011,880578,OWENS DR & CHABOT DR,,37.700099,-121.900495,,,,,,0
8-014,880581,OWENS DR & HACIENDA DR,,37.696912,-121.888468,,,,,,0
8-015,880582,OWENS DR & ROSEWOOD DR,,37.695531,-121.886503,,,,,,0
8-016,880583,OWENS DR & LAS POSITAS BLVD,,37.692404,-121.883272,,,,,,0
8-017,880584,LAS POSITAS BLVD & SANTA RITA RD,W LAS POSITAS BLVD & UNNAMED ST,37.691944,-121.879708,,,,,,0
8-018,880585,SANTA RITA RD & STONERIDGE DR,,37.686844,-121.877657,,,,,,0
8-019,880586,SANTA RITA RD & MOHR AVE,,37.681232,-121.875698,,,,,,0
8-020,880587,SANTA RITA RD & VALLEY AVE,SANTA RITA RD & UNNAMED ST,37.677467,-121.874331,,,,,,0
8-021,880588,SANTA RITA RD & VALLEY AVE,SANTA RITA RD & UNNAMED ST,37.675873,-121.873795,,,,,,0
8-022,880589,SANTA RITA RD & NEVIS ST,,37.67156,-121.872792,,,,,,0
8-023,880590,SANTA RITA RD & AMADOR VALLEY HIGH SCHOOL, Unit SB,37.670313,-121.872974,,,,,,0
8-024,880591,SANTA RITA RD & DEL VALLE PKWY,,37.667081,-121.873567,,,,,,0
8-025,880592,PETERS AVE & DIVISION ST,,37.661765,-121.876871,,,,,,0
8-026,880593,NEAL ST & FIRST ST, Unit EB & NEAL ST,37.659734,-121.87414,,,,,,0
8-027,880594,FIRST ST & KOTTINGER DR, Unit NB,37.662164,-121.870817,,,,,,0
8-028,880595,STANLEY BLVD & CALIFORNIA AVE,,37.668712,-121.862782,,,,,,0
8-029,880596,STANLEY BLVD & BERNAL AVE,,37.670494,-121.855631,,,,,,0
8-030,880597,STANLEY BLVD & SHADOW CLIFFS,,37.671817,-121.84433,,,,,,0
8-031,880598,STANLEY BLVD & SHADOW CLIFFS,,37.671977,-121.844818,,,,,,0
8-032,880599,STANLEY BLVD & CALIFORNIA AVE,,37.668952,-121.862957,,,,,,0
8-033,880600,FIRST ST & RAY ST,,37.662523,-121.870689,,,,,,0
8-034,880601,NEAL ST & FIRST ST, Unit NB,37.659857,-121.873983,,,,,,0
8-035,880602,PETERS ST & ST MARY ST,,37.66269,-121.876313,,,,,,0
8-036,880603,MAIN ST & VERVAIS AVE,MAIN ST & DEL VALLE PKWY,37.665551,-121.873551,,,,,,0
8-037,880604,SANTA RITA RD & AMADOR HIGH, Unit NB,37.668588,-121.873058,,,,,,0
8-038,880605,SANTA RITA RD & BLACK AVE,,37.672544,-121.872432,,,,,,0
8-039,880606,SANTA RITA RD & FRANCISCO ST,,37.675426,-121.873326,,,,,,0
8-040,880607,SANTA RITA RD & VALLEY AVE,,37.677566,-121.874007,,,,,,0
8-041,880608,SANTA RITA RD & MOHR AVE,,37.682288,-121.87567,,,,,,0
8-042,880609,SANTA RITA RD & SUTTER GATE AVE,,37.685693,-121.876856,,,,,,0
8-043,880610,SANTA RITA RD & STONERIDGE DR,,37.688413,-121.877697,,,,,,0
8-045,880611,LAS POSITAS BLVD & SANTA RITA RD,,37.692211,-121.879669,,,,,,0
8-046,880612,OWENS & ANDREWS,,37.693351,-121.883696,,,,,,0
8-048,880105,OWENS & ROSEWOOD,,37.696616,-121.887315,,,,,,0
8-049,880106,OWENS & HACIENDA,OWENS DR & Wild Rose PL,37.698474,-121.889833,,,,,,0
8-051,880614,ROSEWOOD COMMONS, Unit NB,37.69799,-121.884089,,,,,,0
8-052,880615,5057   HOPYARD RD,,37.695566,-121.903839,,,,,,0
8-053,880616,4861   HOPYARD RD,Hopyard Road & Stoneridge Drive,37.692689,-121.90388,,,,,,0
8-054,880617,4393   HOPYARD RD,,37.687174,-121.903915,,,,,,0
8-055,880618,HOPYARD RD & LAS POSITAS BLVD,HOPYARD RD & KOLL CENTER PKWY,37.682405,-121.904129,,,,,,0
8-056,880619,HOPYARD RD & VALLEY TRAILS DR,,37.677919,-121.900509,,,,,,0
8-059,880622,HARVEST PARK MIDDLE SCHOOL,,37.676574,-121.881995,,,,,,0
8-060,880623,SUNOL BLVD & MISSION PKWY,SUNOL BLVD & CONNECTING ROAD,37.652404,-121.880294,,,,,,0
8-061,880624,5220 CASE AVE,,37.652553,-121.88416,,,,,,0
8-062,880625,CASE AVE  & BERNAL AVE,,37.656285,-121.881547,,,,,,0
8-063,880626,7052   VALLEY AVE,VALLEY AVE & PIEMONTE DR,37.660515,-121.896912,,,,,,0
8-064,880627,6917   VALLEY AVE,,37.663412,-121.897154,,,,,,0
8-065,880628,6269   VALLEY AVE,,37.667451,-121.897668,,,,,,0
8-066,880629,VALLEY AVE  & HANSEN DR,,37.670266,-121.898971,,,,,,0
8-067,880630,HOPYARD RD & PARKSIDE DR,,37.677302,-121.89893,,,,,,0
8-068,880631,HOPYARD RD & LAS POSITAS BLVD, Unit NB,37.682743,-121.903565,,,,,,0
8-069,880632,4837   HOPYARD RD,,37.690921,-121.903465,,,,,,0
8-070,880633,HOPYARD RD & STONERIDGE DR,,37.69251,-121.903425,,,,,,0
8-071,880634,HOPYARD RD & GIBRALTAR DR,,37.696542,-121.903338,,,,,,0
8-072,880635,LAS POSITAS BLVD & STONERIDGE DR,W LAS POSITAS BLVD,37.688231,-121.885996,,,,,,0
8-074,880773,5753 LAS POSITAS BLVD,W LAS POSITAS BLVD,37.686207,-121.891654,,,,,,0
8-078,880774,LAS POSITAS BLVD & TASSAJARA CREEK,W LAS POSITAS BLVD,37.687062,-121.88945,,,,,,0
8-081,880638,LAS POSITAS BLVD & HACIENDA DR,,37.684844,-121.895446,,,,,,0
8-082,880639,LAS POSITAS BLVD & WILLOW RD,W LAS POSITAS BLVD,37.683623,-121.899136,,,,,,0
8-083,880640,LAS POSITAS BLVD & HOPYARD RD,,37.682039,-121.902622,,,,,,0
8-084,880641,VALLEY AVE & PASEO SANTA CRUZ,,37.674577,-121.898589,,,,,,0
8-085,880642,VALLEY AVE & VIA DE LOS CERROS,VALLEY AVE & Hansen Drive,37.671073,-121.899492,,,,,,0
8-086,880643,VALLEY AVE & HANSEN DR,,37.669427,-121.898997,,,,,,0
8-087,880644,VALLEY AVE & KOLL CENTER PKWY,,37.660789,-121.897235,,,,,,0
8-088,880645,CASE AVE & BERNAL AVE,CASE AVE & OLD BERNAL AVE,37.65642,-121.881778,,,,,,0
8-090,880647,SUNOL BLVD & MISSION DR,SUNOL BLVD & UNNAMED ST,37.652995,-121.879849,,,,,,0
8-091,880648,VINEYARD AVE & REGALIA CT,VINEYARD AVE & ZINFANDEL CT,37.663031,-121.867844,,,,,,0
8-093,880650,VINEYARD AVE & MAVIS DR,0 VINEYARD AVE & MAVIS DR,37.662834,-121.860778,,,,,,0
8-094,880651,BERNAL AVE & PALOMINO DR,,37.661286,-121.857512,,,,,,0
8-095,880652,KOTTINGER DR & BERNAL AVE,KOTTINGER DR & SHERRY CT,37.656832,-121.859721,,,,,,0
8-096,880653,KOTTINGER & SALVADOR,,37.658297,-121.860432,,,,,,0
8-097,880654,KOTTINGER DR & SHARAB CT,0 KOTTINGER DR,37.658482,-121.861977,,,,,,0
8-098,880655,KOTTINGER DR & ADAMS WY,,37.659319,-121.864164,,,,,,0
8-099,880656,KOTTINGER DR & AMARAL CIR,,37.660341,-121.86652,,,,,,0
8-100,880657,KOTTINGER DR & SECOND ST,,37.661637,-121.869584,,,,,,0
8-101,880658,VALLEY AVE & SANTA RITA RD,,37.676786,-121.875817,,,,,,0
8-105,880661,LAS POSITAS BLVD & HOPYARD RD,,37.681707,-121.902607,,,,,,0
8-106,880662,LAS POSITAS BLVD & WILLOW RD,,37.683756,-121.897811,,,,,,0
8-107,880663,LAS POSITAS BLVD & HACIENDA DR,,37.685008,-121.893852,,,,,,0
8-108,880664,LAS POSITAS BLVD & STONERIDGE DR,,37.689011,-121.884488,,,,,,0
8-109,880665,HACIENDA DR & OWENS DR,HACIENDA DR & UNNAMED ST,37.697293,-121.890239,,,,,,0
8-110,880666,HACIENDA DR & GIBRALTAR DR, Unit SB & UNNAMED ST,37.694782,-121.894703,,,,,,0
8-111,880667,STONERIDGE DR & HACIENDA DR, Unit EB,37.691493,-121.89354,,,,,,0
8-114,880670,WILLOW RD & GIBRALTER DR, Unit NB,37.685915,-121.898322,,,,,,0
8-116,880672,STONERIDGE DR & CHABOT DR,,37.691311,-121.900772,,,,,,0
8-117,880673,WILLOW RD & STONERIDGE DR NB,,37.691889,-121.898213,,,,,,0
8-118,880674,WILLOW RD & GIBRALTAR DR, Unit NB & ALBATROSS AVE,37.696256,-121.898141,,,,,,0
8-121,880676,WILLOW RD & OWENS DR,,37.698868,-121.898359,,,,,,0
8-124,880678,STONERIDGE DR & WILLOW RD,,37.691581,-121.899073,,,,,,0
8-126,880680,WILLOW RD & INGLEWOOD DR, Unit SB,37.688496,-121.89851,,,,,,0
8-127,880681,WILLOW RD & GIBRALTER DR, Unit SB,37.695377,-121.898386,,,,,,0
8-130,880684,STONERIDGE DR & GIBRALTAR DR, Unit WB,37.692044,-121.892698,,,,,,0
8-131,880685,HACIENDA DR & STONERIDGE DR,HACIENDA DR & UNNAMED ST,37.69234,-121.894707,,,,,,0
8-132,880686,HACIENDA DR & GIBRALTAR DR, Unit NB & UNNAMED ST,37.695851,-121.893026,,,,,,0
1-035,880303,OLIVINA AVE & P ST,,37.683083,-121.779253,,,,,,0
1-036,880304,OLIVINA AVE & JAMES ST,,37.683052,-121.781748,,,,,,0
1-037,880305,OLIVINA AVE & RINCON AVE,,37.683007,-121.783653,,,,,,0
1-039,880307,OLIVINA AVE & ALBATROSS AVE WB,,37.682967,-121.786969,,,,,,0
1-040,880308,OLIVINA AVE & MEADOWLARK ST,,37.682943,-121.788766,,,,,,0
3-054,880394,SOUTH P ST & RAILROAD AVE,,37.680827,-121.776921,,,,,,0
8-142,880687,FIRST ST & NEAL ST, Unit EB & E ANGELA ST,37.659342,-121.873937,,,,,,0
2-082,880689,SCENIC AVE & RIDGESTONE RD,,37.717084,-121.721425,,,,,,0
9-003,881236,PLEASANT HILL BART,BART ACCESS RD & UNNAMED ST,37.928298,-122.055855,,,,,,0
8-240,881248,RUBY HILL DR & VARESE CT,E RUBY HILL DR & VARESE CT,37.649846,-121.810627,,,,,,0
8-226,881223,STONERIDGE DR & LAS POSITAS BLVD,,37.689257,-121.885512,,,,,,0
7-151,880715,FOOTHILL HIGH SCHOOL,,37.671787,-121.91996,,,,,,0
7-173,880727,JORGENSEN LN & LYLEWOOD DR,,37.657487,-121.908167,,,,,,0
6-016,880528,DUBLIN BLVD & HACIENDA DR,,37.706432,-121.888567,,,,,,0
4-062,880441,MINES RD & FIRST ST, Unit SB,37.693779,-121.746552,,,,,,0
6-047,881212,NORTH DUBLIN RANCH DR & SHADOW  HILL DR,,37.719619,-121.870733,,,,,,0
6-042,881207,FALLON RD & BENT TREE DR,,37.715362,-121.85466,,,,,,0
8-198,881163,PLEASANTON MIDDLE SCHOOL,CASE AVE & UNNAMED ST,37.65291,-121.884195,,,,,,0
8-220,881217,GREENWOOD RD & VALLEY AVE,,37.675394,-121.880524,,,,,,0
4-056,880435,VASCO RD & PATTERSON PASS RD,,37.693839,-121.718764,,,,,,0
4-057,880436,VASCO RD & DAPHNE DR,,37.688647,-121.718768,,,,,,0
4-058,880437,VASCO RD & EMILY WY,,37.683111,-121.718778,,,,,,0
4-059,880438,MINES RD & EAST AVE, Unit NB,37.681442,-121.733326,,,,,,0
4-060,880439,MINES RD & DANA CIR, Unit NB,37.681932,-121.7336,,,,,,0
4-061,880440,MINES RD & PATTERSON PASS RD,,37.689155,-121.741203,,,,,,0
4-063,880442,MINES RD & PATTERSON PASS RD,,37.68874,-121.740932,,,,,,0
4-064,880443,MINES RD & DANA CIR, Unit SB,37.684758,-121.735781,,,,,,0
