trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
37759070,1,2109,"UCR",,0,65465107,shp-1-05,0,0,00108
37761070,1,2109,"UCR",,0,65465107,shp-1-05,0,0,00108
37763070,1,2109,"UCR",,0,65460607,shp-1-05,0,0,00102
37765070,1,2109,"UCR",,0,65461307,shp-1-05,0,0,00105
37768070,1,2109,"UCR",,0,65461307,shp-1-05,0,0,00105
37770070,1,2109,"UCR via DT Metrolink",,0,65461807,shp-1-02,0,0,00106
37772070,1,2109,"UCR",,0,65460807,shp-1-04,0,0,00103
37773070,1,2109,"UCR via DT Metrolink",,0,65461307,shp-1-02,0,0,00105
37775070,1,2109,"UCR",,0,65461807,shp-1-05,0,0,00106
37777070,1,2109,"UCR",,0,65460807,shp-1-05,0,0,00103
37780070,1,2109,"UCR via DT Metrolink",,0,65461807,shp-1-01,0,0,00106
37782070,1,2109,"UCR",,0,65460807,shp-1-05,0,0,00103
37785070,1,2109,"UCR",,0,65460807,shp-1-04,0,0,00103
37787070,1,2109,"UCR",,0,65460507,shp-1-05,0,0,00101
37789070,1,2109,"UCR via DT Metrolink",,0,65463607,shp-1-02,0,0,00107
37792070,1,2109,"UCR",,0,65460507,shp-1-05,0,0,00101
37794070,1,2109,"UCR",,0,65463607,shp-1-05,0,0,00107
37796070,1,2109,"UCR",,0,65460607,shp-1-04,0,0,00102
37797070,1,2109,"UCR",,0,65461107,shp-1-04,0,0,00104
37799070,1,2109,"UCR",,0,65461107,shp-1-05,0,0,00104
37801070,1,2109,"UCR",,0,65465107,shp-1-05,0,0,00108
37804070,1,2109,"UCR",,0,65460607,shp-1-05,0,0,00102
37806070,1,2109,"UCR",,0,65460607,shp-1-05,0,0,00102
37808070,1,2109,"UCR via DT Metrolink",,0,65461807,shp-1-02,0,0,00106
37809070,1,2109,"UCR via DT Metrolink",,0,65461107,shp-1-03,0,0,00104
37810070,1,2109,"UCR",,0,65461107,shp-1-05,0,0,00104
37814070,1,2109,"UCR",,0,65460507,shp-1-06,0,0,00101
37816070,1,2109,"UCR",,0,65460507,shp-1-04,0,0,00101
37817070,1,2109,"UCR",,0,65463607,shp-1-04,0,0,00107
37818070,1,2109,"UCR",,0,65460807,shp-1-08,0,0,00103
37821070,1,2109,"UCR",,0,65461107,shp-1-05,0,0,00104
37758070,1,2109,"Corona 6th & Smith",,1,65460607,shp-1-5o,0,0,00102
37760070,1,2109,"Corona 6th & Smith",,1,65465107,shp-1-5g,0,0,00108
37762070,1,2109,"Corona 6th & Smith",,1,65465107,shp-1-5i,0,0,00108
37764070,1,2109,"Corona 6th & Smith",,1,65465107,shp-1-5i,0,0,00108
37766070,1,2109,"Corona 6th & Smith",,1,65461307,shp-1-5k,0,0,00105
37767070,1,2109,"Corona 6th & Smith",,1,65461307,shp-1-5n,0,0,00105
37769070,1,2109,"Corona 6th & Smith",,1,65461307,shp-1-5g,0,0,00105
37771070,1,2109,"West Corona Metrolink",,1,65460807,shp-1-5e,0,0,00103
37774070,1,2109,"Corona 6th & Smith",,1,65461307,shp-1-5g,0,0,00105
37776070,1,2109,"Corona 6th & Smith",,1,65461807,shp-1-5g,0,0,00106
37778070,1,2109,"Corona 6th & Smith",,1,65460507,shp-1-5k,0,0,00101
37779070,1,2109,"West Corona Metrolink",,1,65461807,shp-1-60,0,0,00106
37781070,1,2109,"Corona 6th & Smith",,1,65460807,shp-1-5g,0,0,00103
37783070,1,2109,"Corona 6th & Smith",,1,65460807,shp-1-5g,0,0,00103
37784070,1,2109,"Corona 6th & Smith",,1,65463607,shp-1-5j,0,0,00107
37786070,1,2109,"Corona 6th & Smith",,1,65460507,shp-1-5g,0,0,00101
37788070,1,2109,"West Corona Metrolink",,1,65460507,shp-1-5e,0,0,00101
37790070,1,2109,"Corona 6th & Smith",,1,65460607,shp-1-5j,0,0,00102
37791070,1,2109,"Corona 6th & Smith",,1,65460507,shp-1-5i,0,0,00101
37793070,1,2109,"Corona 6th & Smith",,1,65463607,shp-1-5g,0,0,00107
37795070,1,2109,"Corona 6th & Smith",,1,65463607,shp-1-5g,0,0,00107
37798070,1,2109,"Corona 6th & Smith",,1,65461107,shp-1-5g,0,0,00104
37800070,1,2109,"Corona 6th & Smith",,1,65461107,shp-1-5g,0,0,00104
37802070,1,2109,"Corona 6th & Smith",,1,65465107,shp-1-5k,0,0,00108
37803070,1,2109,"Corona 6th & Smith",,1,65460607,shp-1-5i,0,0,00102
37805070,1,2109,"Corona 6th & Smith",,1,65460607,shp-1-5g,0,0,00102
37807070,1,2109,"West Corona Metrolink",,1,65460607,shp-1-5e,0,0,00102
37811070,1,2109,"Corona 6th & Smith",,1,65461807,shp-1-5g,0,0,00106
37812070,1,2109,"Corona 6th & Smith",,1,65461807,shp-1-5g,0,0,00106
37813070,1,2109,"West Corona Metrolink",,1,65460807,shp-1-5e,0,0,00103
37815070,1,2109,"West Corona Metrolink",,1,65461107,shp-1-5e,0,0,00104
37819070,1,2109,"West Corona Metrolink",,1,65463607,shp-1-5l,0,0,00107
37820070,1,2109,"Corona 6th & Smith",,1,65461107,shp-1-5g,0,0,00104
37822070,1,2109,"Corona 6th & Smith",,1,65461807,shp-1-5j,0,0,00106
38100070,10,2109,"Big Springs & Watkins",,0,65464407,shp-10-02,0,0,01001
38102070,10,2109,"Big Springs & Watkins",,0,65464407,shp-10-02,0,0,01001
38104070,10,2109,"Big Springs & Watkins",,0,65464407,shp-10-02,0,0,01001
38106070,10,2109,"Big Springs & Watkins",,0,65464407,shp-10-02,0,0,01001
38108070,10,2109,"Big Springs & Watkins",,0,65464707,shp-10-02,0,0,01002
38110070,10,2109,"Big Springs & Watkins",,0,65464707,shp-10-02,0,0,01002
38112070,10,2109,"Big Springs & Watkins",,0,65464707,shp-10-02,0,0,01002
38114070,10,2109,"Big Springs & Watkins",,0,65464707,shp-10-02,0,0,01002
38101070,10,2109,"Galleria at Tyler Mall",,1,65464407,shp-10-51,0,0,01001
38103070,10,2109,"Galleria at Tyler Mall",,1,65464407,shp-10-51,0,0,01001
38105070,10,2109,"Galleria at Tyler Mall",,1,65464407,shp-10-51,0,0,01001
38107070,10,2109,"Galleria at Tyler Mall",,1,65464407,shp-10-51,0,0,01001
38109070,10,2109,"Galleria at Tyler Mall",,1,65464707,shp-10-51,0,0,01002
38111070,10,2109,"Galleria at Tyler Mall",,1,65464707,shp-10-51,0,0,01002
38113070,10,2109,"Galleria at Tyler Mall",,1,65464707,shp-10-51,0,0,01002
38115070,10,2109,"Galleria at Tyler Mall",,1,65464707,shp-10-51,0,0,01002
37961070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37962070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37963070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37964070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37965070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37966070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37967070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37968070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37969070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37970070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37971070,11,2109,"Counterclockwise via Frederick",,0,65465207,shp-11-01,0,0,01102
37949070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37950070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37951070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37952070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37953070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37954070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37955070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37956070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37957070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37958070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37959070,11,2109," Clockwise Loop via Ironwood",,1,65465007,shp-11-51,0,0,01101
37915070,12,2109,"La Cadena And Stephens",,0,65462107,shp-12-05,0,0,01201
37916070,12,2109,"La Cadena And Stephens",,0,65463407,shp-12-05,0,0,01203
37917070,12,2109,"La Cadena And Stephens",,0,65463107,shp-12-05,0,0,01202
37918070,12,2109,"La Cadena And Stephens",,0,65462107,shp-12-05,0,0,01201
37919070,12,2109,"La Cadena And Stephens",,0,65463407,shp-12-05,0,0,01203
37920070,12,2109,"La Cadena And Stephens",,0,65463107,shp-12-05,0,0,01202
37921070,12,2109,"La Cadena And Stephens",,0,65462107,shp-12-05,0,0,01201
37922070,12,2109,"La Cadena And Stephens",,0,65463407,shp-12-05,0,0,01203
37923070,12,2109,"La Cadena And Stephens",,0,65463107,shp-12-05,0,0,01202
37924070,12,2109,"La Cadena And Stephens",,0,65462107,shp-12-05,0,0,01201
37925070,12,2109,"La Cadena And Stephens",,0,65463407,shp-12-05,0,0,01203
37926070,12,2109,"La Cadena And Stephens",,0,65463107,shp-12-05,0,0,01202
37927070,12,2109,"Primer and Columbia",,0,65462107,shp-12-07,0,0,01201
37928070,12,2109,"Primer and Columbia",,0,65463407,shp-12-07,0,0,01203
37929070,12,2109," Merced & Magnolia",,1,65463107,shp-12-51,0,0,01202
37930070,12,2109,"Merced and Magnolia",,1,65462107,shp-12-52,0,0,01201
37931070,12,2109,"Merced and Magnolia",,1,65463407,shp-12-52,0,0,01203
37932070,12,2109,"Merced and Magnolia",,1,65463107,shp-12-52,0,0,01202
37933070,12,2109,"Merced and Magnolia",,1,65462107,shp-12-52,0,0,01201
37934070,12,2109,"Merced and Magnolia",,1,65463407,shp-12-52,0,0,01203
37935070,12,2109,"Merced and Magnolia",,1,65463107,shp-12-52,0,0,01202
37936070,12,2109,"Merced and Magnolia",,1,65462107,shp-12-52,0,0,01201
37937070,12,2109,"Merced and Magnolia",,1,65463407,shp-12-52,0,0,01203
37938070,12,2109,"Merced and Magnolia",,1,65463107,shp-12-52,0,0,01202
37939070,12,2109,"Merced and Magnolia",,1,65462107,shp-12-52,0,0,01201
37940070,12,2109,"Merced and Magnolia",,1,65463107,shp-12-52,0,0,01202
37941070,12,2109,"Merced and Magnolia",,1,65463407,shp-12-52,0,0,01203
37973070,13,2109,"Hunter Park Metrolink Station",,0,65460407,shp-13-09,0,0,02701
37975070,13,2109,"Hunter Park Metrolink Station",,0,65462507,shp-13-09,0,0,02705
37977070,13,2109,"Hunter Park Metrolink Station",,0,65464307,shp-13-09,0,0,02707
37979070,13,2109,"Hunter Park via Massachusetts",,0,65460707,shp-13-0a,0,0,02702
37982070,13,2109,"Hunter Park Metrolink Station",,0,65460907,shp-13-09,0,0,02703
37984070,13,2109,"Hunter Park Metrolink Station",,0,65462707,shp-13-09,0,0,02706
37986070,13,2109,"Hunter Park via Massachusetts",,0,65460407,shp-13-0a,0,0,02701
37988070,13,2109,"Downtown Riverside",,0,65462507,shp-13-06,0,0,02705
37990070,13,2109,"Hunter Park via Massachusetts",,0,65464107,shp-13-0a,0,0,01301
37991070,13,2109,"Hunter Park via Massachusetts",,0,65460907,shp-13-0a,0,0,02703
37992070,13,2109,"Hunter Park Metrolink Station",,0,65460707,shp-13-09,0,0,02702
37994070,13,2109,"Hunter Park Metrolink Station",,0,65461007,shp-13-09,0,0,02704
37974070,13,2109,"Galleria Mall via Massachusetts",,1,65460407,shp-13-58,0,0,02701
37976070,13,2109,"Galleria at Tyler Mall",,1,65462507,shp-13-57,0,0,02705
37978070,13,2109,"Galleria at Tyler Mall",,1,65464307,shp-13-57,0,0,02707
37980070,13,2109,"Galleria at Tyler Mall",,1,65460707,shp-13-57,0,0,02702
37981070,13,2109,"Galleria Mall via Massachusetts",,1,65464107,shp-13-58,0,0,01301
37983070,13,2109,"Galleria at Tyler Mall",,1,65460907,shp-13-57,0,0,02703
37985070,13,2109,"Galleria at Tyler Mall",,1,65462707,shp-13-57,0,0,02706
37987070,13,2109,"Galleria at Tyler Mall",,1,65460407,shp-13-57,0,0,02701
37989070,13,2109,"Galleria at Tyler Mall",,1,65464107,shp-13-57,0,0,01301
37993070,13,2109,"Galleria at Tyler Mall",,1,65460707,shp-13-57,0,0,02702
37995070,13,2109,"Galleria at Tyler Mall",,1,65461007,shp-13-57,0,0,02704
37891070,14,2109,"Riverside and Loma Linda",,0,65463207,shp-14-02,0,0,01401
37894070,14,2109,"Riverside and Loma Linda",,0,65463207,shp-14-02,0,0,01401
37895070,14,2109,"Riverside and Loma Linda",,0,65463907,shp-14-02,0,0,01402
37899070,14,2109,"Riverside and Loma Linda",,0,65464907,shp-14-02,0,0,01403
37900070,14,2109,"Riverside and Loma Linda",,0,65464907,shp-14-02,0,0,01403
37901070,14,2109,"Downtown Riverside",,0,65464907,shp-14-01,0,0,01403
37902070,14,2109,"Riverside and Loma Linda",,0,65463907,shp-14-02,0,0,01402
37904070,14,2109,"Riverside and Loma Linda",,0,65463207,shp-14-02,0,0,01401
37906070,14,2109,"Riverside and Loma Linda",,0,65464907,shp-14-02,0,0,01403
37908070,14,2109,"Riverside and Loma Linda",,0,65463907,shp-14-02,0,0,01402
37909070,14,2109,"Riverside & Loma Linda",,0,65463207,shp-14-03,0,0,01401
37911070,14,2109,"Riverside and Loma Linda",,0,65463907,shp-14-02,0,0,01402
37890070,14,2109,"Galleria at Tyler Mall",,1,65463207,shp-14-55,0,0,01401
37892070,14,2109,"Galleria at Tyler Mall",,1,65463207,shp-14-55,0,0,01401
37893070,14,2109,"Galleria at Tyler Mall",,1,65463907,shp-14-55,0,0,01402
37896070,14,2109,"Galleria at Tyler Mall",,1,65463907,shp-14-55,0,0,01402
37897070,14,2109,"Galleria at Tyler Mall",,1,65464907,shp-14-55,0,0,01403
37898070,14,2109,"Galleria at Tyler Mall",,1,65464907,shp-14-55,0,0,01403
37903070,14,2109,"Galleria at Tyler Mall",,1,65463207,shp-14-55,0,0,01401
37905070,14,2109,"Galleria at Tyler Mall",,1,65464907,shp-14-55,0,0,01403
37907070,14,2109,"Galleria at Tyler Mall",,1,65463207,shp-14-55,0,0,01401
37910070,14,2109,"Galleria at Tyler Mall",,1,65463907,shp-14-55,0,0,01402
37727070,15,2109,"Downtown Riverside",,0,65462207,shp-15-01,0,0,01501
37728070,15,2109,"Downtown Riverside",,0,65463807,shp-15-01,0,0,01503
37729070,15,2109,"Downtown Riverside",,0,65464607,shp-15-01,0,0,01504
37730070,15,2109,"Downtown Riverside",,0,65463507,shp-15-01,0,0,01502
37731070,15,2109,"Downtown Riverside",,0,65463807,shp-15-01,0,0,01503
37732070,15,2109,"Downtown Riverside",,0,65463507,shp-15-01,0,0,01502
37733070,15,2109,"Downtown Riverside",,0,65462207,shp-15-01,0,0,01501
37734070,15,2109,"Downtown Riverside",,0,65463807,shp-15-01,0,0,01503
37735070,15,2109,"Downtown Riverside",,0,65464607,shp-15-01,0,0,01504
37736070,15,2109,"Downtown Riverside",,0,65463507,shp-15-01,0,0,01502
37737070,15,2109,"Riverside via LS Metlk",,0,65463807,shp-15-03,0,0,01503
37738070,15,2109,"Riverside via LS Metlk",,0,65464607,shp-15-03,0,0,01504
37739070,15,2109,"Downtown Riverside",,0,65463507,shp-15-01,0,0,01502
37741070,15,2109,"Downtown Riverside",,0,65464607,shp-15-01,0,0,01504
37743070,15,2109,"Riverside via LS Metlk",,0,65462207,shp-15-03,0,0,01501
37745070,15,2109,"Downtown Riverside",,0,65462207,shp-15-01,0,0,01501
37747070,15,2109,"Downtown Riverside",,0,65462207,shp-15-01,0,0,01501
37748070,15,2109,"Downtown Riverside",,0,65463807,shp-15-01,0,0,01503
37751070,15,2109,"Downtown Riverside",,0,65464607,shp-15-01,0,0,01504
37713070,15,2109,"Merced and Magnolia",,1,65463807,shp-15-55,0,0,01503
37714070,15,2109," Meced and Mgnlia La Sierra MetLnk",,1,65464607,shp-15-56,0,0,01504
37715070,15,2109,"Merced and Magnolia",,1,65463507,shp-15-55,0,0,01502
37716070,15,2109,"Merced and Magnolia",,1,65463807,shp-15-55,0,0,01503
37717070,15,2109,"Merced and Magnolia",,1,65464607,shp-15-55,0,0,01504
37718070,15,2109,"Merced and Magnolia",,1,65463507,shp-15-55,0,0,01502
37719070,15,2109,"Merced and Magnolia",,1,65462207,shp-15-55,0,0,01501
37720070,15,2109,"Merced and Magnolia",,1,65463807,shp-15-55,0,0,01503
37721070,15,2109,"Merced and Magnolia",,1,65463507,shp-15-55,0,0,01502
37722070,15,2109,"Merced and Magnolia",,1,65462207,shp-15-55,0,0,01501
37723070,15,2109,"Merced and Magnolia",,1,65463807,shp-15-55,0,0,01503
37724070,15,2109,"Merced and Magnolia",,1,65464607,shp-15-55,0,0,01504
37725070,15,2109,"Merced and Magnolia",,1,65463507,shp-15-55,0,0,01502
37726070,15,2109,"Merced and Magnolia",,1,65463807,shp-15-55,0,0,01503
37740070,15,2109,"Merced and Magnolia",,1,65462207,shp-15-55,0,0,01501
37742070,15,2109,"Merced and Magnolia",,1,65464607,shp-15-55,0,0,01504
37744070,15,2109,"Merced and Magnolia",,1,65462207,shp-15-55,0,0,01501
37746070,15,2109," Meced and Mgnlia La Sierra MetLnk",,1,65462207,shp-15-56,0,0,01501
37749070,15,2109,"Merced and Magnolia",,1,65464607,shp-15-55,0,0,01504
37750070,15,2109,"Merced and Magnolia",,1,65462207,shp-15-55,0,0,01501
37752070,15,2109,"Merced and Magnolia",,1,65463807,shp-15-55,0,0,01503
37682070,16,2109,"Moreno Valley Mall",,0,65461607,shp-16-05,0,0,01602
37683070,16,2109,"Moreno Valley Mall",,0,65462607,shp-16-05,0,0,01605
37684070,16,2109,"Moreno Valley Mall",,0,65461507,shp-16-05,0,0,01601
37685070,16,2109,"Moreno Valley Mall",,0,65462007,shp-16-05,0,0,01604
37686070,16,2109,"Moreno Valley Mall",,0,65462807,shp-16-05,0,0,01606
37687070,16,2109,"Moreno Valley Mall",,0,65463707,shp-16-05,0,0,01607
37688070,16,2109,"Moreno Valley Mall",,0,65461907,shp-16-05,0,0,01603
37689070,16,2109,"Moreno Valley Mall",,0,65464807,shp-16-05,0,0,01608
37690070,16,2109,"Moreno Valley Mall",,0,65461607,shp-16-05,0,0,01602
37691070,16,2109,"Moreno Valley Mall",,0,65462607,shp-16-05,0,0,01605
37692070,16,2109,"Moreno Valley Mall",,0,65461507,shp-16-05,0,0,01601
37693070,16,2109,"Moreno Valley Mall",,0,65462007,shp-16-05,0,0,01604
37694070,16,2109,"Moreno Valley Mall",,0,65462807,shp-16-05,0,0,01606
37695070,16,2109,"Moreno Valley Mall",,0,65463707,shp-16-05,0,0,01607
37696070,16,2109,"Moreno Valley Mall",,0,65461907,shp-16-05,0,0,01603
37697070,16,2109,"Moreno Valley Mall",,0,65464807,shp-16-05,0,0,01608
37698070,16,2109,"Moreno Valley Mall",,0,65461607,shp-16-05,0,0,01602
37699070,16,2109,"Moreno Valley Mall",,0,65462607,shp-16-05,0,0,01605
37700070,16,2109,"Moreno Valley Mall",,0,65461507,shp-16-05,0,0,01601
37701070,16,2109,"Moreno Valley Mall",,0,65462007,shp-16-05,0,0,01604
37702070,16,2109,"Moreno Valley Mall",,0,65462807,shp-16-05,0,0,01606
37703070,16,2109,"Moreno Valley Mall",,0,65463707,shp-16-05,0,0,01607
37704070,16,2109,"Moreno Valley Mall",,0,65461907,shp-16-05,0,0,01603
37705070,16,2109,"Moreno Valley Mall",,0,65464807,shp-16-05,0,0,01608
37706070,16,2109,"Moreno Valley Mall",,0,65461607,shp-16-05,0,0,01602
37708070,16,2109,"Moreno Valley Mall",,0,65461907,shp-16-05,0,0,01603
37709070,16,2109,"Moreno Valley Mall",,0,65462607,shp-16-05,0,0,01605
37710070,16,2109,"Moreno Valley Mall",,0,65461507,shp-16-05,0,0,01601
37711070,16,2109,"Moreno Valley Mall",,0,65462007,shp-16-05,0,0,01604
37712070,16,2109,"Moreno Valley Mall",,0,65461907,shp-16-05,0,0,01603
37653070,16,2109,"UC Riverside",,1,65461607,shp-16-55,0,0,01602
37654070,16,2109,"UC Riverside",,1,65462607,shp-16-55,0,0,01605
37655070,16,2109,"UC Riverside",,1,65461507,shp-16-55,0,0,01601
37656070,16,2109,"UC Riverside",,1,65462007,shp-16-55,0,0,01604
37657070,16,2109,"UC Riverside",,1,65462807,shp-16-55,0,0,01606
37658070,16,2109,"UC Riverside",,1,65463707,shp-16-55,0,0,01607
37659070,16,2109,"UC Riverside",,1,65461907,shp-16-55,0,0,01603
37660070,16,2109,"UC Riverside",,1,65461607,shp-16-55,0,0,01602
37661070,16,2109,"UC Riverside",,1,65462607,shp-16-55,0,0,01605
37662070,16,2109,"UC Riverside",,1,65461507,shp-16-55,0,0,01601
37663070,16,2109,"UC Riverside",,1,65462007,shp-16-55,0,0,01604
37664070,16,2109,"UC Riverside",,1,65462807,shp-16-55,0,0,01606
37665070,16,2109,"UC Riverside",,1,65463707,shp-16-55,0,0,01607
37666070,16,2109,"UC Riverside",,1,65461907,shp-16-55,0,0,01603
37667070,16,2109,"UC Riverside",,1,65464807,shp-16-55,0,0,01608
37668070,16,2109,"UC Riverside",,1,65461607,shp-16-55,0,0,01602
37669070,16,2109,"UC Riverside",,1,65462607,shp-16-55,0,0,01605
37670070,16,2109,"UC Riverside",,1,65461507,shp-16-55,0,0,01601
37671070,16,2109,"UC Riverside",,1,65462007,shp-16-55,0,0,01604
37672070,16,2109,"UC Riverside",,1,65462807,shp-16-55,0,0,01606
37673070,16,2109,"UC Riverside",,1,65463707,shp-16-55,0,0,01607
37674070,16,2109,"UC Riverside",,1,65461907,shp-16-55,0,0,01603
37675070,16,2109,"UC Riverside",,1,65464807,shp-16-55,0,0,01608
37676070,16,2109,"UC Riverside",,1,65461607,shp-16-55,0,0,01602
37677070,16,2109,"UC Riverside",,1,65462607,shp-16-55,0,0,01605
37678070,16,2109,"UC Riverside",,1,65461507,shp-16-55,0,0,01601
37679070,16,2109,"UC Riverside",,1,65462007,shp-16-55,0,0,01604
37680070,16,2109,"UC Riverside",,1,65462807,shp-16-55,0,0,01606
37681070,16,2109,"UC Riverside",,1,65461907,shp-16-55,0,0,01603
37707070,16,2109,"UC Riverside",,1,65464807,shp-16-55,0,0,01608
38034070,18,2109,"Moreno Valley Mall",,0,65462907,shp-18-08,0,0,01802
38036070,18,2109,"Moreno Valley Mall",,0,65462907,shp-18-08,0,0,01802
38037070,18,2109,"Moreno Valley Mall",,0,65462407,shp-18-08,0,0,01801
38038070,18,2109,"Moreno Valley Mall",,0,65462907,shp-18-08,0,0,01802
38040070,18,2109,"Moreno Valley Mall",,0,65462907,shp-18-08,0,0,01802
38043070,18,2109,"Moreno Valley Mall",,0,65462407,shp-18-08,0,0,01801
38049070,18,2109,"Moreno Valley Mall",,0,65462407,shp-18-08,0,0,01801
38050070,18,2109,"Moreno Valley Mall",,0,65462407,shp-18-08,0,0,01801
38051070,18,2109,"Moreno Valley Mall",,0,65462907,shp-18-08,0,0,01802
38053070,18,2109,"Moreno Valley Mall",,0,65462407,shp-18-08,0,0,01801
38056070,18,2109,"Moreno Valley Mall",,0,65462907,shp-18-08,0,0,01802
38057070,18,2109,"Moreno Valley Mall",,0,65462407,shp-18-08,0,0,01801
38058070,18,2109," Moreno Val Mall Sunnymead Ranch",,0,65462407,shp-18-09,0,0,01801
38035070,18,2109,"Moreno Valley College",,1,65462407,shp-18-51,0,0,01801
38039070,18,2109,"Moreno Valley College",,1,65462407,shp-18-51,0,0,01801
38041070,18,2109,"Moreno Valley College",,1,65462907,shp-18-51,0,0,01802
38042070,18,2109,"Moreno Valley College",,1,65462407,shp-18-51,0,0,01801
38044070,18,2109,"Moreno Valley College",,1,65462907,shp-18-51,0,0,01802
38045070,18,2109,"Moreno Valley College",,1,65462907,shp-18-51,0,0,01802
38046070,18,2109,"Moreno Valley College",,1,65462407,shp-18-51,0,0,01801
38047070,18,2109,"Moreno Valley College",,1,65462907,shp-18-51,0,0,01802
38048070,18,2109,"Moreno Valley College",,1,65462407,shp-18-51,0,0,01801
38052070,18,2109,"Moreno Valley College",,1,65462407,shp-18-51,0,0,01801
38054070,18,2109,"Moreno Valley College",,1,65462907,shp-18-51,0,0,01802
38055070,18,2109,"Moreno Valley College",,1,65462907,shp-18-51,0,0,01802
37587070,19,2109,"Moreno Valley Mall",,0,65461507,shp-19-02,0,0,01601
37588070,19,2109,"Moreno Valley Mall",,0,65462007,shp-19-02,0,0,01604
37589070,19,2109,"Moreno Valley Mall",,0,65462807,shp-19-02,0,0,01606
37590070,19,2109,"Moreno Valley Mall",,0,65463707,shp-19-02,0,0,01607
37591070,19,2109,"Moreno Valley Mall",,0,65461907,shp-19-02,0,0,01603
37592070,19,2109,"Moreno Valley Mall",,0,65464807,shp-19-02,0,0,01608
37593070,19,2109,"Moreno Valley Mall",,0,65461607,shp-19-02,0,0,01602
37594070,19,2109,"Moreno Valley Mall",,0,65462607,shp-19-02,0,0,01605
37595070,19,2109,"Moreno Valley Mall",,0,65461507,shp-19-02,0,0,01601
37596070,19,2109,"Moreno Valley Mall",,0,65462007,shp-19-02,0,0,01604
37597070,19,2109,"Moreno Valley Mall",,0,65462807,shp-19-02,0,0,01606
37598070,19,2109,"Moreno Valley Mall",,0,65463707,shp-19-02,0,0,01607
37599070,19,2109,"Moreno Valley Mall",,0,65461907,shp-19-02,0,0,01603
37600070,19,2109,"Moreno Valley Mall",,0,65464807,shp-19-02,0,0,01608
37601070,19,2109,"Moreno Valley Mall",,0,65461607,shp-19-02,0,0,01602
37602070,19,2109,"Moreno Valley Mall",,0,65462607,shp-19-02,0,0,01605
37603070,19,2109,"Moreno Valley Mall",,0,65461507,shp-19-02,0,0,01601
37604070,19,2109,"Moreno Valley Mall",,0,65462007,shp-19-02,0,0,01604
37605070,19,2109,"Moreno Valley Mall",,0,65462807,shp-19-02,0,0,01606
37606070,19,2109,"Moreno Valley Mall",,0,65463707,shp-19-02,0,0,01607
37607070,19,2109,"Moreno Valley Mall",,0,65461907,shp-19-02,0,0,01603
37608070,19,2109,"Moreno Valley Mall",,0,65464807,shp-19-02,0,0,01608
37609070,19,2109,"Moreno Valley Mall",,0,65461607,shp-19-02,0,0,01602
37610070,19,2109,"Moreno Valley Mall",,0,65462607,shp-19-02,0,0,01605
37611070,19,2109,"Moreno Valley Mall",,0,65461507,shp-19-02,0,0,01601
37612070,19,2109,"Moreno Valley Mall",,0,65462807,shp-19-02,0,0,01606
37613070,19,2109,"Moreno Valley Mall",,0,65461907,shp-19-02,0,0,01603
37614070,19,2109,"Moreno Valley Mall",,0,65462607,shp-19-02,0,0,01605
37644070,19,2109,"Moreno Valley Mall",,0,65462007,shp-19-02,0,0,01604
37615070,19,2109,"Perris Station Transit Center",,1,65461907,shp-19-57,0,0,01603
37616070,19,2109,"Perris Station Transit Center",,1,65461607,shp-19-57,0,0,01602
37617070,19,2109,"Perris Station Transit Center",,1,65462607,shp-19-57,0,0,01605
37618070,19,2109,"Perris Station Transit Center",,1,65461507,shp-19-57,0,0,01601
37619070,19,2109,"Perris Station Transit Center",,1,65462007,shp-19-57,0,0,01604
37620070,19,2109,"Perris Station Transit Center",,1,65462807,shp-19-57,0,0,01606
