route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
"22",6,2,"Oildale",1,2205,18
"41",6,3,"Bakersfield College",1,4106,78
"42",6,4,"Westchester",1,4201,2
"43",6,5,"Bakersfield College",0,4301,25
"44",6,6,"Bakersfield College",0,4402,31
"45",6,7,"Foothill",0,4501,33
"46",6,8,"Foothill",0,4604,61
"61",6,9,"Stine and Harris",1,6101,44
"81",6,10,"Valley Plaza",0,8101,51
"83",6,11,"Half Moon",1,8302,86
"21",1,12,"Bakersfield College",0,2105,14
"21",1,13,"CSUB",1,2104,15
"22",1,14,"Oildale",1,2203,18
"22",1,15,"CSUB",0,2210,16
"22",1,16,"Downtown",0,2206,17
"41",1,17,"Valley Plaza",0,4105,79
"42",1,18,"Walmart Panama",0,4203,22
"43",1,19,"Truxtun",1,4304,21
"44",1,20,"Bakersfield College",0,4406,31
"45",1,21,"Foothill",0,4503,33
"46",1,22,"Foothill",0,4603,61
"47",1,23,"Truxtun",1,4701,3
"61",1,24,"Bakersfield College",1,6105,39
"62",1,25,"Valley Plaza",1,6201,45
"81",1,26,"Valley Plaza",0,8102,51
"83",1,27,"BARC",0,8301,83
"84",1,28,"Frontier High School",1,8401,8
"21",11,29,"CSUB",1,2101,15
"22",11,30,"CSUB",0,2203,16
"41",11,33,"Valley Plaza",0,4103,79
"42",11,34,"Walmart Panama",0,4201,22
"44",11,35,"Bakersfield College",0,4401,31
"44",11,36,"Bakersfield College",0,4403,31
"44",11,37,"Bakersfield College",0,4405,31
"44",11,38,"Bakersfield College",0,4402,31
"44",11,39,"Bakersfield College",0,4404,31
"44",11,40,"Bakersfield College",0,4406,31
"44",11,41,"Bakersfield College",0,4401,31
"44",11,42,"Bakersfield College",0,4403,31
"44",11,43,"Bakersfield College",0,4405,31
"44",11,44,"Bakersfield College",0,4402,31
"44",11,45,"Bakersfield College",0,4404,31
"44",11,46,"Bakersfield College",0,4406,31
"44",11,47,"Bakersfield College",0,4401,31
"44",11,48,"Bakersfield College",0,4403,31
"44",11,49,"Bakersfield College",0,4405,31
"44",11,50,"Bakersfield College",0,4402,31
"44",11,51,"Bakersfield College",0,4404,31
"44",11,52,"White Lane",1,4402,32
"44",11,53,"White Lane",1,4404,32
"42",11,54,"Valley Plaza",0,4202,24
"43",11,55,"Bakersfield College",0,4302,27
"43",11,56,"Bakersfield College",0,4303,27
"43",11,57,"Bakersfield College",0,4304,25
"43",11,58,"Bakersfield College",0,4301,25
"43",11,59,"Bakersfield College",0,4302,25
"43",11,60,"Bakersfield College",0,4303,25
"43",11,61,"Bakersfield College",0,4304,25
"43",11,62,"Bakersfield College",0,4301,25
"43",11,63,"Bakersfield College",0,4302,25
"43",11,64,"Bakersfield College",0,4303,25
"43",11,65,"Bakersfield College",0,4304,25
"43",11,66,"Bakersfield College",0,4301,25
"43",11,67,"Bakersfield College",0,4302,25
"43",11,68,"Bakersfield College",0,4303,25
"43",11,69,"Bakersfield College",0,4304,25
"43",11,70,"Bakersfield College",0,4301,25
"43",11,71,"Bakersfield College",0,4302,25
"43",11,72,"Bakersfield College",0,4303,25
"43",11,73,"Bakersfield College",0,4304,25
"43",11,74,"Bakersfield College",0,4301,25
"43",11,75,"Bakersfield College",0,4302,25
"43",11,76,"Bakersfield College",0,4303,25
"43",11,77,"Bakersfield College",0,4304,25
"43",11,78,"Bakersfield College",0,4301,25
"43",11,79,"Downtown",0,4302,26
"43",11,80,"Truxtun",1,4304,28
"43",11,81,"Truxtun",1,4301,21
"43",11,82,"Truxtun",1,4302,21
"43",11,83,"Truxtun",1,4303,21
"43",11,84,"Truxtun",1,4304,21
"43",11,85,"Truxtun",1,4301,21
"43",11,86,"Truxtun",1,4302,21
"43",11,87,"Truxtun",1,4303,21
"43",11,88,"Truxtun",1,4304,21
"43",11,89,"Truxtun",1,4301,21
"43",11,90,"Truxtun",1,4302,21
"43",11,91,"Truxtun",1,4303,21
"43",11,92,"Truxtun",1,4304,21
"43",11,93,"Truxtun",1,4301,21
"43",11,94,"Truxtun",1,4302,21
"43",11,95,"Truxtun",1,4303,21
"43",11,96,"Truxtun",1,4304,21
"43",11,97,"Truxtun",1,4301,21
"43",11,98,"Truxtun",1,4302,21
"43",11,99,"Truxtun",1,4303,21
"43",11,100,"Truxtun",1,4304,21
"43",11,101,"Truxtun",1,4301,21
"43",11,102,"Truxtun",1,4302,21
"43",11,103,"Downtown",1,4303,29
"43",11,104,"Downtown",1,4304,29
"44",11,105,"Bakersfield College",0,4406,31
"44",11,106,"Bakersfield College",0,4401,31
"44",11,107,"Bakersfield College",0,4403,31
"44",11,108,"Bakersfield College",0,4405,31
"44",11,109,"Bakersfield College",0,4402,31
"44",11,110,"Bakersfield College",0,4404,31
"44",11,111,"Bakersfield College",0,4406,31
"44",11,112,"White Lane",1,4406,32
"44",11,113,"White Lane",1,4401,32
"46",11,114,"Stockdale",1,4602,65
"46",11,115,"Stockdale",1,4603,65
"46",11,116,"Stockdale",1,4604,65
"46",11,117,"Stockdale",1,4601,65
"46",11,118,"Stockdale",1,4602,65
"46",11,119,"Stockdale",1,4603,65
"46",11,120,"Stockdale",1,4604,65
"46",11,121,"Stockdale",1,4601,65
"46",11,122,"Stockdale",1,4602,65
"46",11,123,"Stockdale",1,4603,65
"46",11,124,"Stockdale",1,4604,65
"46",11,125,"Stockdale",1,4601,65
"47",11,126,"Truxtun",1,4701,3
"47",11,127,"Truxtun",1,4701,3
"47",11,128,"Truxtun",1,4701,3
"47",11,129,"Truxtun",1,4701,3
"47",11,130,"Truxtun",1,4701,3
"47",11,131,"Truxtun",1,4701,3
"47",11,132,"Truxtun",1,4701,3
"47",11,133,"Truxtun",1,4701,3
"47",11,134,"Walmart Panama",0,4701,82
"47",11,135,"Walmart Panama",0,4701,82
"47",11,136,"Walmart Panama",0,4701,82
"47",11,137,"Walmart Panama",0,4701,82
"47",11,138,"Walmart Panama",0,4701,82
"47",11,139,"Walmart Panama",0,4701,82
"47",11,140,"Walmart Panama",0,4701,82
"47",11,141,"Walmart Panama",0,4701,82
"61",11,142,"Bakersfield College",1,6103,40
"61",11,143,"Bakersfield College",1,6101,39
"61",11,144,"Bakersfield College",1,6102,39
"61",11,145,"Bakersfield College",1,6103,39
"61",11,146,"Bakersfield College",1,6101,39
"61",11,147,"Bakersfield College",1,6102,39
"61",11,148,"Bakersfield College",1,6103,39
"61",11,149,"Bakersfield College",1,6101,39
"61",11,150,"Bakersfield College",1,6102,39
"61",11,151,"Bakersfield College",1,6103,39
"61",11,152,"Bakersfield College",1,6101,39
"61",11,153,"Bakersfield College",1,6102,39
"61",11,154,"NW Promenade",1,6103,41
"61",11,155,"Stine and Harris",1,6101,44
"61",11,156,"Stine and Harris",0,6102,43
"61",11,157,"Stine and Harris",0,6103,43
"61",11,158,"Stine and Harris",0,6101,43
"61",11,159,"Stine and Harris",0,6102,43
"61",11,160,"Stine and Harris",0,6103,43
"61",11,161,"Stine and Harris",0,6101,43
"61",11,162,"Stine and Harris",0,6102,43
"61",11,163,"Stine and Harris",0,6103,43
"61",11,164,"Stine and Harris",0,6101,43
"61",11,165,"Stine and Harris",0,6102,43
"61",11,166,"Stine and Harris",0,6103,43
"61",11,167,"NW Promenade",0,6101,42
"62",11,168,"Valley Plaza",1,6202,45
"62",11,169,"Valley Plaza",1,6201,45
"62",11,170,"Valley Plaza",1,6202,45
"62",11,171,"Valley Plaza",1,6201,45
"62",11,172,"Valley Plaza",1,6202,45
"62",11,173,"Valley Plaza",1,6201,45
"62",11,174,"Valley Plaza",1,6202,45
"62",11,175,"Valley Plaza",1,6201,45
"62",11,176,"Valley Plaza",1,6202,45
"62",11,177,"Valley Plaza",1,6201,45
"62",11,178,"Valley Plaza",1,6202,45
"62",11,179,"Valley Plaza",1,6201,45
"62",11,180,"Akers Panama",0,6201,56
"62",11,181,"Akers Panama",0,6202,56
"62",11,182,"Akers Panama",0,6201,56
"62",11,183,"Akers Panama",0,6202,56
"62",11,184,"Akers Panama",0,6201,56
"62",11,185,"Akers Panama",0,6202,56
"62",11,186,"Akers Panama",0,6201,56
"62",11,187,"Akers Panama",0,6202,56
"62",11,188,"Akers Panama",0,6201,56
"62",11,189,"Akers Panama",0,6202,56
"62",11,190,"Akers Panama",0,6201,56
"62",11,191,"Akers Panama",0,6202,56
"81",11,192,"Bakersfield College",1,8101,1
"81",11,193,"Bakersfield College",1,8101,1
"81",11,194,"Bakersfield College",1,8101,1
"81",11,195,"Bakersfield College",1,8101,1
"81",11,196,"Bakersfield College",1,8101,1
"81",11,197,"Bakersfield College",1,8101,1
"81",11,198,"Bakersfield College",1,8101,1
"81",11,199,"Bakersfield College",1,8101,1
"81",11,200,"Bakersfield College",1,8101,1
"81",11,201,"Bakersfield College",1,8101,1
"81",11,202,"Bakersfield College",1,8101,1
"81",11,203,"Bakersfield College",1,8101,1
"81",11,204,"Valley Plaza",0,8101,51
"81",11,205,"Valley Plaza",0,8101,51
"81",11,206,"Valley Plaza",0,8101,51
"81",11,207,"Valley Plaza",0,8101,51
"81",11,208,"Valley Plaza",0,8101,51
"81",11,209,"Valley Plaza",0,8101,51
"81",11,210,"Valley Plaza",0,8101,51
"81",11,211,"Valley Plaza",0,8101,51
"81",11,212,"Valley Plaza",0,8101,51
"81",11,213,"Valley Plaza",0,8101,51
"81",11,214,"Valley Plaza",0,8101,51
"81",11,215,"Valley Plaza",0,8101,51
"82",11,216,"Downtown",0,8202,6
"82",11,217,"Downtown",0,8201,6
"82",11,218,"Downtown",0,8202,6
"82",11,219,"Downtown",0,8201,6
"82",11,220,"Downtown",0,8202,6
"82",11,221,"Downtown",0,8201,6
"82",11,222,"Downtown",0,8202,6
"82",11,223,"Downtown",0,8201,6
"82",11,224,"Downtown",0,8202,6
"82",11,225,"Downtown",0,8201,6
"82",11,226,"Downtown",0,8202,6
"82",11,227,"Downtown",0,8201,6
"82",11,228,"CSUB",1,8201,7
"82",11,229,"CSUB",1,8202,7
"82",11,230,"CSUB",1,8201,7
"82",11,231,"CSUB",1,8202,7
"82",11,232,"CSUB",1,8201,7
"82",11,233,"CSUB",1,8202,7
"82",11,234,"CSUB",1,8201,7
"82",11,235,"CSUB",1,8202,7
"82",11,236,"CSUB",1,8201,7
"82",11,237,"CSUB",1,8202,7
"82",11,238,"CSUB",1,8201,7
"82",11,239,"CSUB",1,8202,7
"83",11,240,"BARC",0,8301,83
"83",11,241,"BARC",0,8302,83
"83",11,242,"BARC",0,8301,83
"83",11,243,"BARC",0,8302,83
"83",11,244,"BARC",0,8301,83
"83",11,245,"BARC",0,8302,83
"83",11,246,"BARC",0,8301,83
"83",11,247,"BARC",0,8302,83
"83",11,248,"BARC",0,8301,83
"83",11,249,"BARC",0,8302,83
"83",11,250,"BARC",0,8301,83
"83",11,251,"BARC",0,8302,83
"83",11,252,"BARC",0,8301,83
"83",11,253,"BARC",0,8302,83
"83",11,254,"BARC",0,8301,83
"83",11,255,"BARC",0,8302,83
"83",11,256,"Half Moon",1,8302,84
"83",11,257,"Half Moon",1,8301,86
"83",11,258,"Half Moon",1,8302,86
"83",11,259,"Half Moon",1,8301,86
"83",11,260,"Half Moon",1,8302,86
"83",11,261,"Half Moon",1,8301,86
"83",11,262,"Half Moon",1,8302,86
"83",11,263,"Half Moon",1,8301,86
"83",11,264,"Half Moon",1,8302,86
"83",11,265,"Half Moon",1,8301,86
"83",11,266,"Half Moon",1,8302,86
"83",11,267,"Half Moon",1,8301,86
"83",11,268,"Half Moon",1,8302,86
"83",11,269,"Half Moon",1,8301,86
"83",11,270,"Half Moon",1,8302,86
