trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_14119_b_6375_tn_1,12:47:00,12:47:00,777667,1,Southbound,0,0,0,1,0,,
t_14119_b_6375_tn_1,,,778028,2,Southbound,0,0,4019.93331014169,0,0,,
t_14119_b_6375_tn_1,,,778029,3,Southbound,0,0,4497.85468295256,0,0,,
t_14119_b_6375_tn_1,,,777862,4,Southbound,0,0,4780.9359294284,0,0,,
t_14119_b_6375_tn_1,,,777852,5,Southbound,0,0,5102.81409353038,0,0,,
t_14119_b_6375_tn_1,,,777731,6,Southbound,0,0,5270.7784954274,0,0,,
t_14119_b_6375_tn_1,13:01:00,13:01:00,777729,7,Southbound,0,0,5882.6605417424,1,0,,
t_14119_b_6375_tn_1,13:04:00,13:04:00,778028,8,Southbound,0,0,7132.9280150616,1,0,,
t_14119_b_6375_tn_1,,,778029,9,Southbound,0,0,7610.52649962657,0,0,,
t_14119_b_6375_tn_1,13:06:00,13:06:00,777859,10,Southbound,0,0,7950.89445054737,1,0,,
t_14119_b_6375_tn_1,,,777855,11,Southbound,0,0,8358.45754047368,0,0,,
t_14119_b_6375_tn_1,,,777717,12,Southbound,0,0,8975.98192633343,0,0,,
t_14119_b_6375_tn_1,,,778003,13,Southbound,0,0,9264.00533463548,0,0,,
t_14119_b_6375_tn_1,,,777696,14,Southbound,0,0,9640.92903999595,0,0,,
t_14119_b_6375_tn_1,13:11:00,13:11:00,777698,15,Southbound,0,0,9842.99269414152,1,0,,
t_14119_b_6375_tn_1,13:13:00,13:13:00,777936,16,Southbound,0,0,10510.211242988,1,0,,
t_14119_b_6375_tn_1,,,777951,17,Southbound,0,0,11115.7791879504,0,0,,
t_14119_b_6375_tn_1,,,777953,18,Southbound,0,0,11299.8136964927,0,0,,
t_14119_b_6375_tn_1,,,781671,19,Southbound,0,0,11702.3412922823,0,0,,
t_14119_b_6375_tn_1,,,777911,20,Southbound,0,0,12092.0425023396,0,0,,
t_14119_b_6375_tn_1,,,777902,21,Southbound,0,0,12492.2875790105,0,0,,
t_14119_b_6375_tn_1,,,777905,22,Southbound,0,0,12765.391861104,0,0,,
t_14119_b_6375_tn_1,13:18:00,13:18:00,777910,23,Southbound,0,0,13131.0135486726,1,0,,
t_14119_b_6375_tn_1,,,777900,24,Southbound,0,0,13275.8462083328,0,0,,
t_14119_b_6375_tn_1,,,777903,25,Southbound,0,0,13725.2816571226,0,0,,
t_14119_b_6375_tn_1,,,777912,26,Southbound,0,0,14044.946841159,0,0,,
t_14119_b_6375_tn_1,13:24:00,13:24:00,847516,27,Southbound,0,0,14310.48640916,1,0,,
t_14119_b_6375_tn_2,14:17:00,14:17:00,777667,1,Southbound,0,0,0,1,0,,
t_14119_b_6375_tn_2,,,778028,2,Southbound,0,0,4019.93331014169,0,0,,
t_14119_b_6375_tn_2,,,778029,3,Southbound,0,0,4497.85468295256,0,0,,
t_14119_b_6375_tn_2,,,777862,4,Southbound,0,0,4780.9359294284,0,0,,
t_14119_b_6375_tn_2,,,777852,5,Southbound,0,0,5102.81409353038,0,0,,
t_14119_b_6375_tn_2,,,777731,6,Southbound,0,0,5270.7784954274,0,0,,
t_14119_b_6375_tn_2,14:31:00,14:31:00,777729,7,Southbound,0,0,5882.6605417424,1,0,,
t_14119_b_6375_tn_2,14:34:00,14:34:00,778028,8,Southbound,0,0,7132.9280150616,1,0,,
t_14119_b_6375_tn_2,,,778029,9,Southbound,0,0,7610.52649962657,0,0,,
t_14119_b_6375_tn_2,14:36:00,14:36:00,777859,10,Southbound,0,0,7950.89445054737,1,0,,
t_14119_b_6375_tn_2,,,777855,11,Southbound,0,0,8358.45754047368,0,0,,
t_14119_b_6375_tn_2,,,777717,12,Southbound,0,0,8975.98192633343,0,0,,
t_14119_b_6375_tn_2,,,778003,13,Southbound,0,0,9264.00533463548,0,0,,
t_14119_b_6375_tn_2,,,777696,14,Southbound,0,0,9640.92903999595,0,0,,
t_14119_b_6375_tn_2,14:41:00,14:41:00,777698,15,Southbound,0,0,9842.99269414152,1,0,,
t_14119_b_6375_tn_2,14:43:00,14:43:00,777936,16,Southbound,0,0,10510.211242988,1,0,,
t_14119_b_6375_tn_2,,,777951,17,Southbound,0,0,11115.7791879504,0,0,,
t_14119_b_6375_tn_2,,,777953,18,Southbound,0,0,11299.8136964927,0,0,,
t_14119_b_6375_tn_2,,,781671,19,Southbound,0,0,11702.3412922823,0,0,,
t_14119_b_6375_tn_2,,,777911,20,Southbound,0,0,12092.0425023396,0,0,,
t_14119_b_6375_tn_2,,,777902,21,Southbound,0,0,12492.2875790105,0,0,,
t_14119_b_6375_tn_2,,,777905,22,Southbound,0,0,12765.391861104,0,0,,
t_14119_b_6375_tn_2,14:48:00,14:48:00,777910,23,Southbound,0,0,13131.0135486726,1,0,,
t_14119_b_6375_tn_2,,,777900,24,Southbound,0,0,13275.8462083328,0,0,,
t_14119_b_6375_tn_2,,,777903,25,Southbound,0,0,13725.2816571226,0,0,,
t_14119_b_6375_tn_2,,,777912,26,Southbound,0,0,14044.946841159,0,0,,
t_14119_b_6375_tn_2,14:54:00,14:54:00,847516,27,Southbound,0,0,14310.48640916,1,0,,
t_14121_b_6375_tn_1,06:30:00,06:30:00,847516,1,Northbound,0,0,0,1,0,,
t_14121_b_6375_tn_1,,,777947,2,Northbound,0,0,1030.46306051851,0,0,,
t_14121_b_6375_tn_1,,,777767,3,Northbound,0,0,1336.31265009885,0,0,,
t_14121_b_6375_tn_1,,,777766,4,Northbound,0,0,1551.12459209646,0,0,,
t_14121_b_6375_tn_1,,,781640,5,Northbound,0,0,1707.41434912728,0,0,,
t_14121_b_6375_tn_1,,,781641,6,Northbound,0,0,2070.9322925664,0,0,,
t_14121_b_6375_tn_1,,,777773,7,Northbound,0,0,2508.32539804005,0,0,,
t_14121_b_6375_tn_1,,,777765,8,Northbound,0,0,2730.55634314745,0,0,,
t_14121_b_6375_tn_1,,,777769,9,Northbound,0,0,2929.36246561343,0,0,,
t_14121_b_6375_tn_1,,,777964,10,Northbound,0,0,3595.6009225288,0,0,,
t_14121_b_6375_tn_1,,,777973,11,Northbound,0,0,3833.92985095898,0,0,,
t_14121_b_6375_tn_1,,,777971,12,Northbound,0,0,4234.77355657324,0,0,,
t_14121_b_6375_tn_1,06:45:00,06:45:00,777969,13,Northbound,0,0,4574.0400193434,1,0,,
t_14121_b_6375_tn_1,,,777962,14,Northbound,0,0,4971.46333966897,0,0,,
t_14121_b_6375_tn_1,,,777970,15,Northbound,0,0,5310.28907927109,0,0,,
t_14121_b_6375_tn_1,,,777685,16,Northbound,0,0,5797.81474611914,0,0,,
t_14121_b_6375_tn_1,06:52:00,06:52:00,777725,17,Northbound,0,0,6532.99470177499,1,0,,
t_14121_b_6375_tn_1,,,777681,18,Northbound,0,0,7465.99530294676,0,0,,
t_14121_b_6375_tn_1,,,781642,19,Northbound,0,0,7801.78575444946,0,0,,
t_14121_b_6375_tn_1,,,777882,20,Northbound,0,0,8436.21574596105,0,0,,
t_14121_b_6375_tn_1,,,777877,21,Northbound,0,0,9247.24049513825,0,0,,
t_14121_b_6375_tn_1,,,2382740,22,Northbound,0,0,10003.8764857135,0,0,,
t_14121_b_6375_tn_1,,,781643,23,Northbound,0,0,10467.4915500638,0,0,,
t_14121_b_6375_tn_1,,,777667,24,Northbound,0,0,11368.3204663575,0,0,,
t_14121_b_6375_tn_1,,,777865,25,Northbound,0,0,12554.0884036046,0,0,,
t_14121_b_6375_tn_1,07:03:00,07:03:00,777866,26,Northbound,0,0,12792.0866368,1,0,,
t_14121_b_6375_tn_2,07:30:00,07:30:00,847516,1,Northbound,0,0,0,1,0,,
t_14121_b_6375_tn_2,,,777947,2,Northbound,0,0,1030.46306051851,0,0,,
t_14121_b_6375_tn_2,,,777767,3,Northbound,0,0,1336.31265009885,0,0,,
t_14121_b_6375_tn_2,,,777766,4,Northbound,0,0,1551.12459209646,0,0,,
t_14121_b_6375_tn_2,,,781640,5,Northbound,0,0,1707.41434912728,0,0,,
t_14121_b_6375_tn_2,,,781641,6,Northbound,0,0,2070.9322925664,0,0,,
t_14121_b_6375_tn_2,,,777773,7,Northbound,0,0,2508.32539804005,0,0,,
t_14121_b_6375_tn_2,,,777765,8,Northbound,0,0,2730.55634314745,0,0,,
t_14121_b_6375_tn_2,,,777769,9,Northbound,0,0,2929.36246561343,0,0,,
t_14121_b_6375_tn_2,,,777964,10,Northbound,0,0,3595.6009225288,0,0,,
t_14121_b_6375_tn_2,,,777973,11,Northbound,0,0,3833.92985095898,0,0,,
t_14121_b_6375_tn_2,,,777971,12,Northbound,0,0,4234.77355657324,0,0,,
t_14121_b_6375_tn_2,07:45:00,07:45:00,777969,13,Northbound,0,0,4574.0400193434,1,0,,
t_14121_b_6375_tn_2,,,777962,14,Northbound,0,0,4971.46333966897,0,0,,
t_14121_b_6375_tn_2,,,777970,15,Northbound,0,0,5310.28907927109,0,0,,
t_14121_b_6375_tn_2,,,777685,16,Northbound,0,0,5797.81474611914,0,0,,
t_14121_b_6375_tn_2,07:52:00,07:52:00,777725,17,Northbound,0,0,6532.99470177499,1,0,,
t_14121_b_6375_tn_2,,,777681,18,Northbound,0,0,7465.99530294676,0,0,,
t_14121_b_6375_tn_2,,,781642,19,Northbound,0,0,7801.78575444946,0,0,,
t_14121_b_6375_tn_2,,,777882,20,Northbound,0,0,8436.21574596105,0,0,,
t_14121_b_6375_tn_2,,,777877,21,Northbound,0,0,9247.24049513825,0,0,,
t_14121_b_6375_tn_2,,,2382740,22,Northbound,0,0,10003.8764857135,0,0,,
t_14121_b_6375_tn_2,,,781643,23,Northbound,0,0,10467.4915500638,0,0,,
t_14121_b_6375_tn_2,,,777667,24,Northbound,0,0,11368.3204663575,0,0,,
t_14121_b_6375_tn_2,,,777865,25,Northbound,0,0,12554.0884036046,0,0,,
t_14121_b_6375_tn_2,08:03:00,08:03:00,777866,26,Northbound,0,0,12792.0866368,1,0,,
t_14123_b_6375_tn_1,08:00:00,08:00:00,847516,1,Northbound,0,0,0,1,0,,
t_14123_b_6375_tn_1,,,777947,2,Northbound,0,0,1030.46306051851,0,0,,
t_14123_b_6375_tn_1,,,777767,3,Northbound,0,0,1336.31265009885,0,0,,
t_14123_b_6375_tn_1,,,777766,4,Northbound,0,0,1551.12459209646,0,0,,
t_14123_b_6375_tn_1,,,781640,5,Northbound,0,0,1707.41434912728,0,0,,
t_14123_b_6375_tn_1,,,781641,6,Northbound,0,0,2070.9322925664,0,0,,
t_14123_b_6375_tn_1,,,777773,7,Northbound,0,0,2508.32539804005,0,0,,
t_14123_b_6375_tn_1,,,777765,8,Northbound,0,0,2730.55634314745,0,0,,
t_14123_b_6375_tn_1,,,777769,9,Northbound,0,0,2929.36246561343,0,0,,
t_14123_b_6375_tn_1,,,777964,10,Northbound,0,0,3595.6009225288,0,0,,
t_14123_b_6375_tn_1,,,777973,11,Northbound,0,0,3833.92985095898,0,0,,
t_14123_b_6375_tn_1,,,777971,12,Northbound,0,0,4234.77355657324,0,0,,
t_14123_b_6375_tn_1,08:15:00,08:15:00,777969,13,Northbound,0,0,4574.0400193434,1,0,,
t_14123_b_6375_tn_1,,,777962,14,Northbound,0,0,4971.46333966897,0,0,,
t_14123_b_6375_tn_1,,,777970,15,Northbound,0,0,5310.28907927109,0,0,,
t_14123_b_6375_tn_1,,,777685,16,Northbound,0,0,5797.81474611914,0,0,,
t_14123_b_6375_tn_1,08:22:00,08:22:00,777725,17,Northbound,0,0,6532.99470177499,1,0,,
t_14123_b_6375_tn_1,,,777681,18,Northbound,0,0,7465.99530294676,0,0,,
t_14123_b_6375_tn_1,,,781642,19,Northbound,0,0,7801.78575444946,0,0,,
t_14123_b_6375_tn_1,,,777882,20,Northbound,0,0,8436.21574596105,0,0,,
t_14123_b_6375_tn_1,,,777877,21,Northbound,0,0,9247.24049513825,0,0,,
