timetable_id,stop_id,stop_sequence,stop_name,connected_routes
32,777842,3,Military West & 1st (Benicia City Park),"15/Benicia Schools, 17/Benicia Schools, 20/Columbus, 78/I-680 SolanoExpress, /80s"
32,777848,4,Military West & West 7th,"15/Benicia Schools, 17/Benicia Schools, 20/Columbus, 78/I-680 SolanoExpress, /80s"
32,777846,5,Military West & West 14th,"15/Benicia Schools, 20/Columbus, 78/I-680 SolanoExpress, /80s"
32,777736,6,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
32,777738,7,Curtola Parkway & Napa,"78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
32,847516,8,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
33,778035,1,Walnut Creek BART,"78/I-680 SolanoExpress, /80s"
33,777747,2,East 5th & East N,"17/Benicia Schools, 78/I-680 SolanoExpress, /80s"
33,777842,3,Military West & 1st (Benicia City Park),"15/Benicia Schools, 17/Benicia Schools, 20/Columbus, 78/I-680 SolanoExpress, /80s"
33,777848,4,Military West & West 7th,"15/Benicia Schools, 17/Benicia Schools, 20/Columbus, 78/I-680 SolanoExpress, /80s"
33,777846,5,Military West & West 14th,"15/Benicia Schools, 20/Columbus, 78/I-680 SolanoExpress, /80s"
33,777736,6,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
33,777738,7,Curtola Parkway & Napa,"78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
33,847516,8,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
34,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
34,777737,2,Curtola Parkway & Napa,"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
34,777736,3,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
34,777847,4,Military West & West 14th,"20/Columbus, 78/I-680 SolanoExpress, /80s"
34,777849,5,Military West & West 7th,"20/Columbus, 78/I-680 SolanoExpress, /80s"
34,777843,6,Military West & 1st (Benicia City Park),"20/Columbus, 78/I-680 SolanoExpress, /80s"
34,777748,7,East 5th & East N,"78/I-680 SolanoExpress, /80s"
34,777724,8,Pleasant Hill BART,78/I-680 SolanoExpress
34,778035,9,Walnut Creek BART,"78/I-680 SolanoExpress, /80s"
35,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
35,777737,2,Curtola Parkway & Napa,"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
35,777736,3,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
35,777847,4,Military West & West 14th,"20/Columbus, 78/I-680 SolanoExpress, /80s"
35,777849,5,Military West & West 7th,"20/Columbus, 78/I-680 SolanoExpress, /80s"
35,777843,6,Military West & 1st (Benicia City Park),"20/Columbus, 78/I-680 SolanoExpress, /80s"
35,777748,7,East 5th & East N,"78/I-680 SolanoExpress, /80s"
35,777724,8,Pleasant Hill BART,78/I-680 SolanoExpress
35,778035,9,Walnut Creek BART,"78/I-680 SolanoExpress, /80s"
36,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
36,777737,2,Curtola Parkway & Napa,"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
36,777736,3,Curtola Parkway & Lemon (Curtola Park and Ride),"3/Glen Cove, 78/I-680 SolanoExpress, 80/I-80 SolanoExpress, /80s, 82/SF Express"
36,777847,4,Military West & West 14th,"20/Columbus, 78/I-680 SolanoExpress, /80s"
36,777849,5,Military West & West 7th,"20/Columbus, 78/I-680 SolanoExpress, /80s"
