route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type
362,c_145_b_631_d_31,t_74549_b_631_tn_13,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_12,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_11,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_10,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_1,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_1441_b_631_tn_0,,Yuba City,1,,p_2912,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_20,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_21,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_19,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_2,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_18,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_17,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_16,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_15,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_14,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_1456_b_631_tn_0,,Yuba City,1,,p_320,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_22,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_23,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_24,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_3,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_4,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_5,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_6,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_7,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_8,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74549_b_631_tn_9,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_14,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_1415_b_631_tn_0,,Yuba College,,,p_302,,,
362,c_145_b_631_d_31,t_1439_b_631_tn_0,,Yuba College,,,p_310,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_9,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_8,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_7,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_6,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_5,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_4,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_3,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_24,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_23,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_22,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_21,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_20,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_2,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_19,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_18,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_17,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_16,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_15,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_13,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_12,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_11,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_10,,Yuba College,,,p_347,,,
362,c_145_b_631_d_31,t_74531_b_631_tn_1,,Yuba College,,,p_347,,,
362,c_145_b_631_d_32,t_1453_b_631_tn_0,,Yuba City,1,,p_2912,,,
362,c_145_b_631_d_32,t_1455_b_631_tn_0,,Yuba City,1,,p_320,,,
362,c_145_b_631_d_32,t_74550_b_631_tn_1,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_32,t_74550_b_631_tn_10,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_32,t_74550_b_631_tn_11,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_32,t_74550_b_631_tn_12,,Yuba City,1,,p_321,,,
362,c_145_b_631_d_32,t_74550_b_631_tn_13,,Yuba City,1,,p_321,,,
