timetable_id,stop_id,stop_sequence,stop_name,connected_routes
32,12191,12,Lincoln Rd. and Garden Hwy.,"2B/Yuba City Loop, 5/Southwest Yuba City"
32,12189,13,Garden Hwy. and Winship Rd.,2B/Yuba City Loop
32,12187,14,Garden Hwy. and Percy Ave.,2B/Yuba City Loop
32,12185,15,Wilbur Ave. and Garden Hwy.,2B/Yuba City Loop
32,12183,16,Wilbur Ave. and Fairview MHP Entrance,2B/Yuba City Loop
32,12180,17,Wilbur Avenue and Franklin Road,2B/Yuba City Loop
32,12179,18,C Street and Wilbur Avenue,2B/Yuba City Loop
32,12177,19,Plumas Street and Town Square,2B/Yuba City Loop
32,12175,20,Plumas St. and Bridge St.,2B/Yuba City Loop
32,12170,21,Plumas St. and Church St.,"1/Yuba City to Yuba College, 2B/Yuba City Loop"
32,12172,22,Alturas St. and Shasta St.,"1/Yuba City to Yuba College, 2A/Yuba City Loop, 2B/Yuba City Loop, /Live Oak Route"
32,12260,23,Plumas St. and Fremont Hospital,2B/Yuba City Loop
32,12259,24,Plumas St. and Ainsley Ave.,2B/Yuba City Loop
32,12257,25,Plumas St. and Sutter Estates (south ent.),2B/Yuba City Loop
32,12255,26,Plumas St. and Alemar Way,2B/Yuba City Loop
32,12253,27,Queens Ave. and Live Oak Blvd. (Brundy Ct.),2B/Yuba City Loop
32,12251,28,Yuba-Sutter Mental Health ,"2A/Yuba City Loop, 2B/Yuba City Loop"
32,12250,29,Northgate Dr. and Live Oak Blvd.,2B/Yuba City Loop
32,12248,30,Northgate Dr. and Clark Ave.,2B/Yuba City Loop
32,12246,31,Northgate Dr. and Gray Ave.,2B/Yuba City Loop
32,12244,32,Gray Ave. and Casita Dr.,2B/Yuba City Loop
32,12242,33,Gray Ave. and Queens Ave.,2B/Yuba City Loop
32,12237,34,Washington Ave. and Gray Ave.,"2A/Yuba City Loop, 2B/Yuba City Loop"
32,12238,35,Washington Ave. and Clark Ave.,"2A/Yuba City Loop, 2B/Yuba City Loop"
32,12239,36,Ainsley Ave. and Clark Ave.,"2A/Yuba City Loop, 2B/Yuba City Loop"
32,12240,37,Ainsley Ave. and Yuba City Senior Center,"2A/Yuba City Loop, 2B/Yuba City Loop"
32,12157,38,Butte House Rd. and Target Entrance,"1/Yuba City to Yuba College, 2B/Yuba City Loop"
32,12155,39,Butte House Rd. and El Dorado Lane,"1/Yuba City to Yuba College, 2B/Yuba City Loop"
32,12150,40,Stabler Ln. and Butte House Rd.,"1/Yuba City to Yuba College, 2B/Yuba City Loop, 5/Southwest Yuba City"
32,12152,41,Stabler Ln. and Starr Drive,"1/Yuba City to Yuba College, 2B/Yuba City Loop, 5/Southwest Yuba City"
32,12433,42,Walton Terminal Sam's Club,"1/Yuba City to Yuba College, 2B/Yuba City Loop, 5/Southwest Yuba City"
33,12332,1,Yuba College Terminal and Building 100B,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 6/Linda Shuttle"
33,12331,2,North Beale Road and Woodland Drive,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College"
33,12329,3,North Beale Road and Albrecht Avenue,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College"
33,12327,4,North Beale Road and between Alpine and Park,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 6/Linda Shuttle"
33,12325,5,North Beale Road and Lowe Avenue,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 6/Linda Shuttle"
33,12321,6,North Beale Road and Wal-Mart,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 4A/Marysville Loop, 4B/Marysville Loop, 6/Linda Shuttle, /Wheatland Route"
33,12319,7,North Beale Road and Rio Rancho Motel,"1/Yuba City to Yuba College, 4A/Marysville Loop, 4B/Marysville Loop"
33,12432,8,D and 2nd,"1/Yuba City to Yuba College, 4A/Marysville Loop, 4B/Marysville Loop"
33,12286,9,F Street and Second Street (Buttes Manor),"1/Yuba City to Yuba College, 4A/Marysville Loop"
33,12270,10,3rd St between H St and F St,"1/Yuba City to Yuba College, 4A/Marysville Loop"
33,12268,11,H Street and 7th Street,"1/Yuba City to Yuba College, 4A/Marysville Loop"
33,758939,12,Yuba Co. Government Center and I & 9th Streets,"1/Yuba City to Yuba College, /Foothill Route, /Live Oak Route, /Wheatland Route"
33,12172,13,Alturas St. and Shasta St.,"1/Yuba City to Yuba College, 2A/Yuba City Loop, 2B/Yuba City Loop, /Live Oak Route"
33,12171,14,Plumas St.  and Church St.,"1/Yuba City to Yuba College, 2A/Yuba City Loop"
33,12169,15,Forbes Ave. and Almond St.,1/Yuba City to Yuba College
33,12166,16,Forbes Ave. and Orange St.,1/Yuba City to Yuba College
33,12165,17,Forbes Ave. and Clark Ave.,1/Yuba City to Yuba College
33,12163,18,Forbes Ave. and Gray Ave.,1/Yuba City to Yuba College
33,12161,19,Gray Ave. and Louise Ave. (Paradise Motel),1/Yuba City to Yuba College
33,804148,20,Gray Ave and Ainsley Ave (NB),1/Yuba City to Yuba College
33,12157,21,Butte House Rd. and Target Entrance,"1/Yuba City to Yuba College, 2B/Yuba City Loop"
33,12155,22,Butte House Rd. and El Dorado Lane,"1/Yuba City to Yuba College, 2B/Yuba City Loop"
33,12150,23,Stabler Ln. and Butte House Rd.,"1/Yuba City to Yuba College, 2B/Yuba City Loop, 5/Southwest Yuba City"
33,12152,24,Stabler Ln. and Starr Drive,"1/Yuba City to Yuba College, 2B/Yuba City Loop, 5/Southwest Yuba City"
33,12433,25,Walton Terminal Sam's Club,"1/Yuba City to Yuba College, 2B/Yuba City Loop, 5/Southwest Yuba City"
34,12332,1,Yuba College Terminal and Building 100B,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 6/Linda Shuttle"
34,12331,2,North Beale Road and Woodland Drive,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College"
34,12329,3,North Beale Road and Albrecht Avenue,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College"
34,12327,4,North Beale Road and between Alpine and Park,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 6/Linda Shuttle"
34,12325,5,North Beale Road and Lowe Avenue,"1/Yuba City to Yuba College, 3/Olivehurst to Yuba College, 6/Linda Shuttle"
