stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
12319,,,North Beale Road and Rio Rancho Motel,corner: SE; routes: 1/4B,39.1282271824735,-121.582402288914,,,0,,America/Los_Angeles,,,0
12253,,,Queens Ave. and Live Oak Blvd. (Brundy Ct.),corner: NE; routes: 2,39.1521322757993,-121.619730591774,,,0,,America/Los_Angeles,,,0
12308,,,22nd Street and Covillaud Street,corner: NE; routes: 4,39.1603456321185,-121.578003466129,,,0,,America/Los_Angeles,,,0
12417,,,Pennington Road and O Street (Live Oak Park),corner: Live Oak; ,39.2761579619967,-121.665572226048,,,0,,America/Los_Angeles,,,0
12269,,,H Street and 4th Street,corner: NW; routes: 40182,39.1389606185616,-121.595048904419,,,0,,America/Los_Angeles,,,0
12422,,,Anderson Way and McCurry St. (Wheatland Ranch),corner: Wheatland; ,39.0168496808315,-121.413549184799,,,0,,America/Los_Angeles,,,0
12334,,,North Beale Road and College View Drive,corner: NW; routes: 6,39.1282126176767,-121.534645557404,,,0,,America/Los_Angeles,,,0
12379,,,Chestnut Road and Catalpa Street,corner: NE; routes: 3,39.1085682082169,-121.555944979191,,,0,,America/Los_Angeles,,,0
26743,,,2379 Gateway Oaks ,,38.6089482485674,-121.51638507843,,,0,,America/Los_Angeles,,,0
12403,,,Plumas Lake Park & Ride (Hwy 70),corner of Feather River & Challice Creek,38.977860337468,-121.540471315384,,,0,,America/Los_Angeles,,,0
14926,,,Walton Ave & Sam's Club Entrance (NB),Buses head NB,39.139285,-121.643795,,,0,,America/Los_Angeles,,,0
12407,,,15th Street and K Street,corner: NW; routes: 99/70,38.5774120979417,-121.487119495869,,,0,,America/Los_Angeles,,,0
12412,,,Brownsville (Gold Eagle Market),,39.4577380035174,-121.282367706299,,,0,,America/Los_Angeles,,,0
12332,,,Yuba College Terminal and Building 100B,,39.126923,-121.537674,,,0,,America/Los_Angeles,,,0
12378,,,Chestnut Road and Catalpa Street,corner: SW; routes: 3,39.1083309435303,-121.555950343609,,,0,,America/Los_Angeles,,,0
12235,,,Pebble Beach Drive and Walton Ave.,corner: SW; routes: 5,39.1035938077209,-121.644068956375,,,0,,America/Los_Angeles,,,0
12150,,,Stabler Ln. and Butte House Rd.,corner: SW; routes: 38354,39.147138069856,-121.64410918951,,,0,,America/Los_Angeles,,,0
12383,,,Chestnut Road and Olivehurst Avenue,corner: NE; routes: 3,39.102028568098,-121.55131816864,,,0,,America/Los_Angeles,,,0
12339,,,Hammonton-Smartville Rd. and Dunning Avenue,corner: NW; routes: 6,39.1353947776646,-121.544548273087,,,0,,America/Los_Angeles,,,0
12302,,,Ramirez Street and East 18th Street,corner: SW; routes: 4,39.155243855066,-121.58363878727,,,0,,America/Los_Angeles,,,0
12365,,,Arboga Road and Grand Avenue,corner: SW; routes: 3,39.1177168582823,-121.571263074875,,,0,,America/Los_Angeles,,,0
12376,,,Arboga Road and Feather River Blvd.,corner: SE; routes: 3,39.122761010791,-121.57835483551,,,0,,America/Los_Angeles,,,0
12156,,,Butte House Rd. and Yuba City Mall Signal Ent.,corner: SE; routes: 2,39.1452700916899,-121.632406711578,,,0,,America/Los_Angeles,,,0
12204,,,Bridge St. and North Barrett Rd.,corner: SE; routes: 2,39.1322386289773,-121.631001234055,,,0,,America/Los_Angeles,,,0
12171,,,Plumas St.  and Church St.,corner: SW; routes: 40180,39.1387192954702,-121.617021560669,,,0,,America/Los_Angeles,,,0
12175,,,Plumas St. and Bridge St.,corner: NE; routes: 2,39.1355695372028,-121.615208387375,,,0,,America/Los_Angeles,,,0
12305,,,East 19th Street and Covillaud Street,corner: NW; routes: 4,39.1570429340425,-121.578008830547,,,0,,America/Los_Angeles,,,0
12221,,,Walton Ave. and Lincoln Road,corner: NE; routes: 5,39.1128429982723,-121.643752455711,,,0,,America/Los_Angeles,,,0
12218,,,Walton Ave. and Cherry Street,corner: NE; routes: 5,39.1202681125682,-121.64381146431,,,0,,America/Los_Angeles,,,0
12216,,,Walton Ave. and Camino Del Flores,corner: SE; routes: 5,39.1236245567986,-121.643739044666,,,0,,America/Los_Angeles,,,0
12364,,,Arboga Road and Grand Avenue,corner: SE; routes: 3,39.1177459922132,-121.570997536182,,,0,,America/Los_Angeles,,,0
12282,,,B Street and 9th Street,corner: SW; routes: 4,39.1446834780731,-121.586726009846,,,0,,America/Los_Angeles,,,0
12399,,,McGowan Parkway and George Avenue,corner: NE; routes: 3,39.0773318985355,-121.544534862041,,,0,,America/Los_Angeles,,,0
12166,,,Forbes Ave. and Orange St.,corner: NW; routes: 1,39.1378392913276,-121.622782945633,,,0,,America/Los_Angeles,,,0
12409,,,P Street and 13th Street,corner: NW; routes: 99/70,38.5726394842365,-121.49215400219,,,0,,America/Los_Angeles,,,0
12360,,,Alicia and Pasado Road,corner: NW; routes: 6,39.1126681823426,-121.570831239223,,,0,,America/Los_Angeles,,,0
2371245,,,Maple Park Neighborhood Center,,39.274711889224,-121.65699521794,,https://www.yubasuttertransit.com/live-oak,0,,America/Los_Angeles,,,1
12362,,,Pasado Road and Arboga Road,corner: NW; routes: 6,39.1130948156946,-121.564729213715,,,0,,America/Los_Angeles,,,0
12350,,,Feather River Blvd. and Alicia Avenue,corner: SE; routes: 6,39.1205303080182,-121.580841243267,,,0,,America/Los_Angeles,,,0
12242,,,Gray Ave. and Queens Ave.,corner: SW; routes: 2,39.1514625194866,-121.630212664604,,,0,,America/Los_Angeles,,,0
12236,,,Pebble Beach Drive and Portola Valley Drive (Park),corner: SE; routes: 5,39.1034938998471,-121.649465560913,,,0,,America/Los_Angeles,,,0
12435,,,Clark Ave and Julie Dr at St. Isadore's,,39.1232479271909,-121.624885797501,,,0,,America/Los_Angeles,,,0
12289,,,East 17th Street and Del Pero Street,corner: NE; routes: 4,39.1552272159706,-121.573682427406,,,0,,America/Los_Angeles,,,0
12414,,,Willow Glen Cafe,,39.3630286594133,-121.323823928833,,,0,,America/Los_Angeles,,,0
12186,,,Garden Hwy. and Percy Ave.,corner: SW; routes: 2,39.1220410342204,-121.613019704819,,,0,,America/Los_Angeles,,,0
12207,,,Bridge St. and JoAnn Way,corner: SE; routes: 40214,39.1322469512429,-121.640383601189,,,0,,America/Los_Angeles,,,0
12410,,,P Street and 9th Street,corner: NW; routes: 99/70,38.5741367267104,-121.497738361359,,,0,,America/Los_Angeles,,,0
12209,,,Walton Ave. and Bridge St.,corner: NE; routes: 40214,39.1327233993089,-121.643730998039,,,0,,America/Los_Angeles,,,0
14929,,,J St & 4th St (EB),Buses head EB,38.582249,-121.501021,,,0,,America/Los_Angeles,,,0
12267,,,H Street and 7th Street,corner: SW; routes: 40182,39.1418522705736,-121.595467329025,,,0,,America/Los_Angeles,,,0
12199,,,Franklin Road and Gray Ave.,corner: SE; routes: 2,39.1271597829623,-121.629332900047,,,0,,America/Los_Angeles,,,0
12318,,,Sampson Street and East 16th Street,corner: NW; routes: 4,39.1535965655347,-121.580390632153,,,0,,America/Los_Angeles,,,0
12202,,,Gray Avenue and B Street,corner: SW; routes: 2,39.1298605012872,-121.629965901375,,,0,,America/Los_Angeles,,,0
14931,,,J St & 11th St (EB),Buses head EB,38.579763,-121.491736,,,0,,America/Los_Angeles,,,0
12356,,,Grand  and Island,corner: NE; routes: 6,39.1128908644632,-121.577957868576,,,0,,America/Los_Angeles,,,0
12208,,,Bridge Street and JoAnn Way,corner: NW; routes: 40214,39.1324716520425,-121.640726923943,,,0,,America/Los_Angeles,,,0
12200,,,Gray Avenue and Franklin Road,corner: NE; routes: 2,39.1275759250465,-121.629665493965,,,0,,America/Los_Angeles,,,0
