trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_146794_b_2645_tn_0,17:35:00,17:35:00,20262,12,,2,3,305501.3058928,0,0,,
t_146794_b_2645_tn_0,18:30:00,18:30:00,20260,13,,0,0,344453.724136256,0,0,,
t_146794_b_2645_tn_0,18:42:00,18:42:00,20506,14,,0,0,368647.127850171,0,0,,
t_146794_b_2645_tn_0,18:45:00,18:45:00,20259,15,,2,3,371937.311948025,0,0,,
t_146794_b_2645_tn_0,18:50:00,18:50:00,20504,16,,0,0,373304.877233205,0,0,,
t_146794_b_2645_tn_0,19:10:00,19:10:00,20501,17,,0,0,396038.410033995,0,0,,
t_146794_b_2645_tn_0,19:25:00,19:25:00,20257,18,,2,3,418299.409903559,0,0,,
t_146794_b_2645_tn_0,19:40:00,19:40:00,20255,19,,1,3,444056.99267899,0,0,,
t_146797_b_2645_tn_0,14:00:00,14:00:00,20250,1,,0,1,0,0,0,,
t_146797_b_2645_tn_0,14:30:00,14:30:00,20251,2,,0,0,42843.7064227728,0,0,,
t_146797_b_2645_tn_0,15:35:00,15:35:00,20252,3,,0,0,122454.987737947,0,0,,
t_146797_b_2645_tn_0,16:00:00,16:00:00,20253,4,,0,0,142114.767197483,0,0,,
t_146797_b_2645_tn_0,16:15:00,16:15:00,20503,5,,2,3,171273.357207527,0,0,,
t_146797_b_2645_tn_0,16:35:00,16:35:00,20254,6,,0,0,199208.256592497,0,0,,
t_146797_b_2645_tn_0,17:00:00,17:00:00,20255,7,,0,0,235463.538329614,0,0,,
t_146797_b_2645_tn_0,17:15:00,17:15:00,20256,8,,0,0,261157.095740701,0,0,,
t_146797_b_2645_tn_0,17:30:00,17:30:00,20501,9,,2,3,283316.145694009,0,0,,
t_146797_b_2645_tn_0,17:45:00,17:45:00,20258,10,,0,0,306901.231748951,0,0,,
t_146797_b_2645_tn_0,18:10:00,18:10:00,20260,11,,0,0,333026.880167248,0,0,,
t_146797_b_2645_tn_0,18:40:00,18:40:00,20262,12,,2,3,371804.444673173,0,0,,
t_146797_b_2645_tn_0,18:45:00,18:45:00,20263,13,,0,0,379106.492387172,0,0,,
t_146797_b_2645_tn_0,19:00:00,19:00:00,20329,14,,1,0,403683.8263618,0,0,,
t_146798_b_2645_tn_0,07:50:00,07:50:00,20329,1,,0,1,0,0,0,,
t_146798_b_2645_tn_0,08:05:00,08:05:00,20263,2,,0,0,24428.8929952118,0,0,,
t_146798_b_2645_tn_0,08:10:00,08:10:00,20262,3,,2,3,31643.9768846241,0,0,,
t_146798_b_2645_tn_0,08:45:00,08:45:00,20260,4,,0,0,70596.3951280793,0,0,,
