route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type
561,c_3092_b_2645_d_31,t_146793_b_2645_tn_0,,Reno ,1,4081,p_1012,,,
561,c_3092_b_2645_d_31,t_146794_b_2645_tn_0,,Lone Pine,,4081,p_1025,,,
562,c_3092_b_2645_d_31,t_146797_b_2645_tn_0,,Mammoth,1,4082,p_1008,,,
562,c_3092_b_2645_d_31,t_146798_b_2645_tn_0,,Lancaster,,4082,p_1045,,,
563,c_3092_b_2645_d_31,t_146782_b_2645_tn_0,,Mammoth,1,8663,p_1015,,,
563,c_3092_b_2645_d_31,t_146781_b_2645_tn_0,,Mammoth,1,8663,p_1015,,,
563,c_3092_b_2645_d_31,t_146783_b_2645_tn_0,,Mammoth,1,8663,p_1015,,,
563,c_3092_b_2645_d_31,t_146780_b_2645_tn_0,,Bishop ,,8663,p_1044,,,
563,c_3092_b_2645_d_31,t_146778_b_2645_tn_0,,Bishop ,,8663,p_1044,,,
563,c_3092_b_2645_d_31,t_146779_b_2645_tn_0,,Bishop ,,8663,p_1044,,,
564,c_3092_b_2645_d_21,t_146812_b_2645_tn_0,,Bishop ,1,8664,p_1010,,,
564,c_3092_b_2645_d_31,t_146814_b_2645_tn_0,,Bishop ,1,8664,p_1010,,,
564,c_3092_b_2645_d_31,t_146811_b_2645_tn_0,,Lone Pine,,8664,p_1016,,,
564,c_3092_b_2645_d_31,t_146809_b_2645_tn_0,,Lone Pine,,8664,p_1016,,,
564,c_3092_b_2645_d_31,t_146810_b_2645_tn_0,,Lone Pine,,8664,p_1016,,,
565,c_237_b_78_d_18,t_1482_b_78_tn_0,,Bishop ,1,8665,p_1019,,,
565,c_237_b_78_d_18,t_1467_b_78_tn_0,,Benton,,8665,p_1057,,,
566,c_237_b_78_d_4,t_1486_b_78_tn_0,,,1,8666,p_1022,,,
566,c_237_b_78_d_4,t_1470_b_78_tn_0,,,,8666,p_1023,,,
761,c_2006_b_5059_d_127,t_74567_b_5059_tn_1,,June Mountain,1,4090,p_1040,,,
761,c_2006_b_5059_d_127,t_74568_b_5059_tn_1,,June Mountain,1,4090,p_1041,,,
761,c_2006_b_5059_d_127,t_74560_b_5059_tn_1,,Mammoth,,4090,p_8276,,,
761,c_2006_b_5059_d_127,t_74588_b_5059_tn_1,,Mammoth,,4090,p_8275,,,
763,c_2004_b_5060_d_127,t_74575_b_5060_tn_3,,Loop,,7235,p_1043,,,
763,c_2004_b_5060_d_127,t_74575_b_5060_tn_1,,Loop,,7235,p_1043,,,
763,c_2004_b_5060_d_127,t_74575_b_5060_tn_6,,Loop,,7235,p_1043,,,
763,c_2004_b_5060_d_127,t_74575_b_5060_tn_5,,Loop,,7235,p_1043,,,
763,c_2004_b_5060_d_127,t_74575_b_5060_tn_4,,Loop,,7235,p_1043,,,
763,c_2004_b_5060_d_127,t_74575_b_5060_tn_2,,Loop,,7235,p_1043,,,
764,c_1996_b_4990_d_127,t_74569_b_4990_tn_41,,Old Mammoth Road,1,4089,p_1048,,,
764,c_1996_b_4990_d_127,t_74569_b_4990_tn_1,,Old Mammoth Road,1,4089,p_1048,,,
764,c_1996_b_4990_d_127,t_74569_b_4990_tn_10,,Old Mammoth Road,1,4089,p_1048,,,
764,c_1996_b_4990_d_127,t_74569_b_4990_tn_11,,Old Mammoth Road,1,4089,p_1048,,,
764,c_1996_b_4990_d_127,t_74569_b_4990_tn_12,,Old Mammoth Road,1,4089,p_1048,,,
764,c_1996_b_4990_d_127,t_74569_b_4990_tn_13,,Old Mammoth Road,1,4089,p_1048,,,
