shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1340.1,34.079169857269,-118.11134112963,0
1340.1,34.078881529612,-118.11694810869,17
1340.1,34.078556722744,-118.12304373958,35
1340.1,34.07834670562,-118.12684109075,47
1340.1,34.078201155752,-118.12935062376,54
1340.1,34.077895965527,-118.13454466285,70
1340.1,34.077680242368,-118.13820985478,81
1340.1,34.077464376973,-118.14190144598,92
1340.1,34.077254005883,-118.14550056429,103
1340.1,34.076872415375,-118.1519029749,123
1340.1,34.079315245951,-118.15191731856,132
1340.1,34.084036019855,-118.15195891897,149
1340.1,34.087811503045,-118.1520219248,162
1340.1,34.087837444269,-118.14659565391,179
1340.1,34.089576821258,-118.14661191395,185
1340.1,34.091427680957,-118.14533035769,193
1340.1,34.091500270222,-118.14205737594,203
1340.1,34.091532052989,-118.13834834679,214
1340.1,34.091580175903,-118.13466906685,225
1340.1,34.092643544732,-118.13222995237,234
1340.1,34.094161123895,-118.12898556406,245
1340.1,34.095138827285,-118.12689628805,252
1340.1,34.096650716921,-118.12370124348,263
1340.1,34.094572051011,-118.12226138369,272
1340.1,34.09101049218,-118.11984842605,287
1340.1,34.090395004871,-118.1198145161,289
1340.1,34.090389480786,-118.11704016589,297
1340.1,34.08572640859,-118.11699070629,314
1340.1,34.080728085914,-118.11695399308,333
1340.1,34.08099991759,-118.11135677554,350
1340.1,34.079169857269,-118.11134112963,356
1340.1,34.079169857269,-118.11134112963,357
1342.1,34.079169857269,-118.11134112963,0
1342.1,34.08099991759,-118.11135677554,6
1342.1,34.080728085914,-118.11695399308,23
1342.1,34.08572640859,-118.11699070629,41
1342.1,34.090389480786,-118.11704016589,58
1342.1,34.090395004871,-118.1198145161,67
1342.1,34.094572051011,-118.12226138369,84
1342.1,34.095533127605,-118.12292669018,88
1342.1,34.096650716921,-118.12370124348,92
1342.1,34.095138827285,-118.12689628805,103
1342.1,34.094161123895,-118.12898556406,111
1342.1,34.092643544732,-118.13222995237,122
1342.1,34.091580175903,-118.13466906685,130
1342.1,34.091532052989,-118.13834834679,141
1342.1,34.091500270222,-118.14205737594,153
1342.1,34.091499458637,-118.14505304442,162
1342.1,34.091427680957,-118.14533035769,163
1342.1,34.087837444269,-118.14659565391,176
1342.1,34.087838217596,-118.14821397285,181
1342.1,34.087811503045,-118.1520219248,193
