route_id,service_id,trip_id,trip_headsign,shape_id
1340.1,MTWHF,1340.1-10-0-357-0900-0929-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-10-0-357-0920-0949-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-10-0-357-0940-1009-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-11-0-357-1000-1029-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-11-0-357-1020-1049-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-11-0-357-1040-1109-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-12-0-357-1100-1129-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-12-0-357-1120-1149-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-12-0-357-1140-1209-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-13-0-357-1200-1229-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-13-0-357-1220-1249-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-13-0-357-1240-1309-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-14-0-357-1300-1329-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-14-0-357-1320-1349-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-14-0-357-1340-1409-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-15-0-357-1400-1429-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-15-0-357-1420-1449-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-15-0-357-1440-1509-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-16-0-357-1500-1529-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHFS,1340.1-16-0-357-1520-1549-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-16-0-357-1540-1609-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-17-0-357-1600-1629-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-17-0-357-1620-1649-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-17-0-357-1640-1709-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-18-0-357-1700-1729-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-18-0-357-1720-1749-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-18-0-357-1740-1809-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-8-0-357-0700-0729-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-8-0-357-0720-0749-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-8-0-357-0740-0809-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-9-0-357-0800-0829-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-9-0-357-0820-0849-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1340.1,MTWHF,1340.1-9-0-357-0840-0909-2514-0-0-0-0_AT_5LB,GREEN ROUTE-CLOCKWISE,1340.1
1342.1,MTWHF,1342.1-10-0-356-0900-0929-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHF,1342.1-10-0-356-0920-0949-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHF,1342.1-10-0-356-0940-1009-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-11-0-356-1000-1029-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-11-0-356-1020-1049-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-11-0-356-1040-1109-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-12-0-356-1100-1129-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-12-0-356-1120-1149-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-12-0-356-1140-1209-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-13-0-356-1200-1229-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-13-0-356-1220-1249-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-13-0-356-1240-1309-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-14-0-356-1300-1329-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-14-0-356-1320-1349-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
1342.1,MTWHFS,1342.1-14-0-356-1340-1409-2516-0-0-0-0_AT_5LB,GREEN RTE-COUNTERCLOCKWISE,1342.1
