trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
135600020,3,1668,"REDONDO BEACH PIER",,1,2202,shp-3-51,0,0,3-11
135601020,3,1668,"DEL AMO MALL",,1,2002,shp-3-54,0,0,3-1
135602020,3,1668,"REDONDO BEACH PIER",,1,3902,shp-3-52,0,0,3-5
135603020,3,1668,"DEL AMO MALL",,1,4202,shp-3-54,0,0,3-8
135604020,3,1668,"REDONDO BEACH PIER",,1,2102,shp-3-51,0,0,3-10
135605020,3,1668,"DEL AMO MALL",,1,4102,shp-3-53,0,0,3-7
135606020,3,1668,"REDONDO BEACH PIER",,1,2302,shp-3-52,0,0,3-2
135607020,3,1668,"DEL AMO MALL",,1,4002,shp-3-54,0,0,3-6
135608020,3,1668,"REDONDO BEACH PIER",,1,3802,shp-3-52,0,0,3-4
135609020,3,1668,"DEL AMO MALL",,1,4302,shp-3-53,0,0,3-9
135610020,3,1668,"REDONDO BEACH PIER",,1,3702,shp-3-52,0,0,3-3
135611020,3,1668,"DEL AMO MALL",,1,2002,shp-3-54,0,0,3-1
135612020,3,1668,"REDONDO BEACH PIER",,1,2202,shp-3-52,0,0,3-11
135613020,3,1668,"DEL AMO MALL",,1,4202,shp-3-53,0,0,3-8
135614020,3,1668,"REDONDO BEACH PIER",,1,3902,shp-3-51,0,0,3-5
135615020,3,1668,"DEL AMO MALL",,1,4102,shp-3-54,0,0,3-7
135616020,3,1668,"REDONDO BEACH PIER",,1,2102,shp-3-52,0,0,3-10
135617020,3,1668,"DEL AMO MALL",,1,4002,shp-3-53,0,0,3-6
135618020,3,1668,"REDONDO BEACH PIER",,1,2302,shp-3-52,0,0,3-2
135619020,3,1668,"DEL AMO MALL",,1,4302,shp-3-53,0,0,3-9
135620020,3,1668,"REDONDO BEACH PIER",,1,3802,shp-3-51,0,0,3-4
135621020,3,1668,"REDONDO BEACH PIER",,1,3702,shp-3-51,0,0,3-3
135622020,3,1668,"REDONDO BEACH PIER",,1,2002,shp-3-52,0,0,3-1
135623020,3,1668,"REDONDO BEACH PIER",,1,4202,shp-3-51,0,0,3-8
135624020,3,1668,"REDONDO BEACH PIER",,1,3902,shp-3-51,0,0,3-5
135625020,3,1668,"REDONDO BEACH PIER",,1,4102,shp-3-51,0,0,3-7
135626020,3,1668,"REDONDO BEACH PIER",,1,4002,shp-3-51,0,0,3-6
135627020,3,1668,"REDONDO BEACH PIER",,1,2302,shp-3-51,0,0,3-2
135628020,3,1668,"REDONDO BEACH PIER",,1,3802,shp-3-51,0,0,3-4
135629020,3,1668,"REDONDO BEACH PIER",,1,3702,shp-3-51,0,0,3-3
135630020,3,1668,"REDONDO BEACH PIER",,1,2002,shp-3-51,0,0,3-1
135774020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,2102,shp-4X-02,0,0,3-10
135775020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,4402,shp-4X-02,0,0,4-21
135776020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,802,shp-4X-02,0,0,14-1
135777020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,4502,shp-4X-02,0,0,4-22
135778020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,4602,shp-4X-02,0,0,4-23
135779020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,2202,shp-4X-02,0,0,3-11
135780020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,902,shp-4X-02,0,0,14-2
135781020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,3702,shp-4X-01,0,0,3-3
135782020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,2002,shp-4X-01,0,0,3-1
135783020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,4802,shp-4X-01,0,0,48-1
135784020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,4902,shp-4X-01,0,0,48-2
135785020,4X,1668,"DOWNTOWN L.A. UNION STATION",,0,3802,shp-4X-01,0,0,3-4
135786020,4X,1668,"TORRANCE",,1,4802,shp-4X-52,0,0,48-1
135787020,4X,1668,"TORRANCE",,1,4902,shp-4X-52,0,0,48-2
135788020,4X,1668,"TORRANCE",,1,3802,shp-4X-52,0,0,3-4
135789020,4X,1668,"TORRANCE",,1,4702,shp-4X-52,0,0,4-71
135790020,4X,1668,"TORRANCE",,1,3702,shp-4X-52,0,0,3-3
135791020,4X,1668,"TORRANCE",,1,2002,shp-4X-52,0,0,3-1
135792020,4X,1668,"TORRANCE",,1,6202,shp-4X-52,0,0,8-4
135793020,4X,1668,"HARBOR GATEWAY TRANSIT CENTER",,1,902,shp-4X-51,0,0,14-2
135794020,4X,1668,"TORRANCE",,1,4402,shp-4X-52,0,0,4-21
135795020,4X,1668,"TORRANCE",,1,4502,shp-4X-52,0,0,4-22
135796020,4X,1668,"HARBOR GATEWAY TRANSIT CENTER",,1,4602,shp-4X-51,0,0,4-23
135815020,5,1668,"CRENSHAW STATION",,0,502,shp-5-03,0,0,10-4
135816020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135817020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-01,0,0,5-1
135818020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135819020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-01,0,0,5-1
135820020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135821020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-02,0,0,5-1
135822020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135823020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-01,0,0,5-1
135824020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135825020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-01,0,0,5-1
135826020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135827020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-01,0,0,5-1
135828020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135829020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-01,0,0,5-1
135830020,5,1668,"CRENSHAW STATION",,0,5502,shp-5-01,0,0,5-2
135831020,5,1668,"CRENSHAW STATION",,0,5002,shp-5-01,0,0,5-1
135832020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,502,shp-5-52,0,0,10-4
135833020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-53,0,0,5-2
135834020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-53,0,0,5-1
135835020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135836020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-51,0,0,5-1
135837020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135838020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135839020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-51,0,0,5-1
135840020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135841020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-51,0,0,5-1
135842020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135843020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-51,0,0,5-1
135844020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135845020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-51,0,0,5-1
135846020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135847020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-51,0,0,5-1
135848020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5502,shp-5-51,0,0,5-2
135849020,5,1668,"VAN NESS AND ARLINGTON TO CRENSHAW PCH",,1,5002,shp-5-51,0,0,5-1
135888020,6,1668,"ARTESIA STATION",,0,1502,shp-6-02,0,0,16-6
135889020,6,1668,"ARTESIA STATION",,0,1302,shp-6-01,0,0,16-4
135890020,6,1668,"ARTESIA STATION",,0,1102,shp-6-01,0,0,16-2
135891020,6,1668,"ARTESIA STATION",,0,1102,shp-6-01,0,0,16-2
135892020,6,1668,"ARTESIA STATION",,0,1202,shp-6-01,0,0,16-3
135893020,6,1668,"ARTESIA STATION",,0,1402,shp-6-01,0,0,16-5
135894020,6,1668,"ARTESIA STATION",,0,1002,shp-6-01,0,0,16-1
135895020,6,1668,"ARTESIA STATION",,0,1302,shp-6-01,0,0,16-4
135896020,6,1668,"ARTESIA STATION",,0,1502,shp-6-01,0,0,16-6
135897020,6,1668,"ARTESIA STATION",,0,1102,shp-6-01,0,0,16-2
135898020,6,1668,"ARTESIA STATION",,0,1202,shp-6-01,0,0,16-3
135899020,6,1668,"ARTESIA STATION",,0,1402,shp-6-01,0,0,16-5
135900020,6,1668,"ARTESIA STATION",,0,1002,shp-6-01,0,0,16-1
135901020,6,1668,"ARTESIA STATION",,0,1302,shp-6-01,0,0,16-4
135902020,6,1668,"ARTESIA STATION",,0,1502,shp-6-01,0,0,16-6
135903020,6,1668,"ARTESIA STATION",,0,1102,shp-6-01,0,0,16-2
135904020,6,1668,"ARTESIA STATION",,0,1202,shp-6-01,0,0,16-3
135905020,6,1668,"ARTESIA STATION",,0,1402,shp-6-01,0,0,16-5
135906020,6,1668,"ARTESIA STATION",,0,1002,shp-6-01,0,0,16-1
135907020,6,1668,"ARTESIA STATION",,0,1302,shp-6-01,0,0,16-4
135908020,6,1668,"ARTESIA STATION",,0,1502,shp-6-01,0,0,16-6
135909020,6,1668,"DEL AMO MALL",,1,1102,shp-6-51,0,0,16-2
135910020,6,1668,"DEL AMO MALL",,1,1202,shp-6-52,0,0,16-3
135911020,6,1668,"DEL AMO MALL",,1,1102,shp-6-51,0,0,16-2
135912020,6,1668,"DEL AMO MALL",,1,1202,shp-6-51,0,0,16-3
135913020,6,1668,"DEL AMO MALL",,1,1402,shp-6-51,0,0,16-5
135914020,6,1668,"DEL AMO MALL",,1,1002,shp-6-51,0,0,16-1
135915020,6,1668,"DEL AMO MALL",,1,1302,shp-6-51,0,0,16-4
135916020,6,1668,"DEL AMO MALL",,1,1502,shp-6-51,0,0,16-6
135917020,6,1668,"DEL AMO MALL",,1,1102,shp-6-51,0,0,16-2
135918020,6,1668,"DEL AMO MALL",,1,1202,shp-6-51,0,0,16-3
135919020,6,1668,"DEL AMO MALL",,1,1402,shp-6-51,0,0,16-5
135920020,6,1668,"DEL AMO MALL",,1,1002,shp-6-51,0,0,16-1
135921020,6,1668,"DEL AMO MALL",,1,1302,shp-6-51,0,0,16-4
135922020,6,1668,"DEL AMO MALL",,1,1502,shp-6-51,0,0,16-6
135923020,6,1668,"DEL AMO MALL",,1,1302,shp-6-51,0,0,16-4
135924020,6,1668,"DEL AMO MALL",,1,1102,shp-6-51,0,0,16-2
135925020,6,1668,"DEL AMO MALL",,1,1202,shp-6-51,0,0,16-3
135926020,6,1668,"DEL AMO MALL",,1,1402,shp-6-51,0,0,16-5
135927020,6,1668,"DEL AMO MALL",,1,1002,shp-6-51,0,0,16-1
135928020,6,1668,"DEL AMO MALL",,1,1302,shp-6-51,0,0,16-4
135929020,6,1668,"DEL AMO MALL",,1,1502,shp-6-51,0,0,16-6
135930020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,3902,shp-7-01,0,0,3-5
135931020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,4002,shp-7-01,0,0,3-6
135932020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5802,shp-7-01,0,0,79-3
135933020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5702,shp-7-01,0,0,79-2
135934020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5602,shp-7-01,0,0,79-1
135935020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5802,shp-7-01,0,0,79-3
135936020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5702,shp-7-01,0,0,79-2
135937020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5602,shp-7-01,0,0,79-1
135938020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5602,shp-7-01,0,0,79-1
135939020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5602,shp-7-01,0,0,79-1
135940020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5602,shp-7-01,0,0,79-1
135941020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5802,shp-7-01,0,0,79-3
135942020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5702,shp-7-01,0,0,79-2
135943020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5802,shp-7-01,0,0,79-3
135944020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5702,shp-7-01,0,0,79-2
135945020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5802,shp-7-01,0,0,79-3
135946020,7,1668,"SEPULVEDA BLVD TO AVALON BLVD",,0,5702,shp-7-01,0,0,79-2
135947020,7,1668,"REDONDO BEACH PIER",,1,5802,shp-7-51,0,0,79-3
135948020,7,1668,"REDONDO BEACH PIER",,1,5702,shp-7-51,0,0,79-2
135949020,7,1668,"REDONDO BEACH PIER",,1,5602,shp-7-51,0,0,79-1
135950020,7,1668,"REDONDO BEACH PIER",,1,5802,shp-7-51,0,0,79-3
135951020,7,1668,"REDONDO BEACH PIER",,1,5702,shp-7-51,0,0,79-2
135952020,7,1668,"REDONDO BEACH PIER",,1,5602,shp-7-51,0,0,79-1
135953020,7,1668,"REDONDO BEACH PIER",,1,5802,shp-7-51,0,0,79-3
135954020,7,1668,"REDONDO BEACH PIER",,1,5702,shp-7-51,0,0,79-2
135955020,7,1668,"REDONDO BEACH PIER",,1,5602,shp-7-51,0,0,79-1
135956020,7,1668,"REDONDO BEACH PIER",,1,5602,shp-7-51,0,0,79-1
135957020,7,1668,"REDONDO BEACH PIER",,1,5602,shp-7-51,0,0,79-1
135958020,7,1668,"REDONDO BEACH PIER",,1,5802,shp-7-51,0,0,79-3
135959020,7,1668,"REDONDO BEACH PIER",,1,5702,shp-7-51,0,0,79-2
135960020,7,1668,"REDONDO BEACH PIER",,1,5802,shp-7-51,0,0,79-3
135961020,7,1668,"REDONDO BEACH PIER",,1,5702,shp-7-51,0,0,79-2
135962020,7,1668,"REDONDO BEACH PIER",,1,5802,shp-7-51,0,0,79-3
135963020,7,1668,"REDONDO BEACH PIER",,1,5602,shp-7-51,0,0,79-1
135964020,7,1668,"REDONDO BEACH PIER",,1,5702,shp-7-51,0,0,79-2
136001020,8,1668,"LAX CITY BUS CENTER",,0,4902,shp-8-03,0,0,48-2
136002020,8,1668,"LAX CITY BUS CENTER",,0,5902,shp-8-02,0,0,8-1
136003020,8,1668,"LAX CITY BUS CENTER",,0,6102,shp-8-02,0,0,8-3
136004020,8,1668,"LAX CITY BUS CENTER",,0,6002,shp-8-03,0,0,8-2
136005020,8,1668,"LAX CITY BUS CENTER",,0,5902,shp-8-01,0,0,8-1
136006020,8,1668,"LAX CITY BUS CENTER",,0,6202,shp-8-01,0,0,8-4
136007020,8,1668,"LAX CITY BUS CENTER",,0,6102,shp-8-01,0,0,8-3
136008020,8,1668,"LAX CITY BUS CENTER",,0,6002,shp-8-01,0,0,8-2
136009020,8,1668,"LAX CITY BUS CENTER",,0,6302,shp-8-01,0,0,8-5
136010020,8,1668,"LAX CITY BUS CENTER",,0,5902,shp-8-01,0,0,8-1
136011020,8,1668,"LAX CITY BUS CENTER",,0,6202,shp-8-01,0,0,8-4
136012020,8,1668,"LAX CITY BUS CENTER",,0,6102,shp-8-01,0,0,8-3
136013020,8,1668,"LAX CITY BUS CENTER",,0,6002,shp-8-01,0,0,8-2
136014020,8,1668,"LAX CITY BUS CENTER",,0,6302,shp-8-01,0,0,8-5
136015020,8,1668,"LAX CITY BUS CENTER",,0,5902,shp-8-01,0,0,8-1
136016020,8,1668,"LAX CITY BUS CENTER",,0,6202,shp-8-01,0,0,8-4
136017020,8,1668,"LAX CITY BUS CENTER",,0,6102,shp-8-01,0,0,8-3
136018020,8,1668,"LAX CITY BUS CENTER",,0,6002,shp-8-01,0,0,8-2
136019020,8,1668,"LAX CITY BUS CENTER",,0,6302,shp-8-01,0,0,8-5
136020020,8,1668,"LAX CITY BUS CENTER",,0,5902,shp-8-01,0,0,8-1
136021020,8,1668,"LAX CITY BUS CENTER",,0,6202,shp-8-01,0,0,8-4
136022020,8,1668,"LAX CITY BUS CENTER",,0,6102,shp-8-01,0,0,8-3
136023020,8,1668,"LAX CITY BUS CENTER",,0,6002,shp-8-01,0,0,8-2
136024020,8,1668,"LAX CITY BUS CENTER",,0,6302,shp-8-01,0,0,8-5
136025020,8,1668,"LAX CITY BUS CENTER",,0,5902,shp-8-01,0,0,8-1
136026020,8,1668,"LAX CITY BUS CENTER",,0,4902,shp-8-03,0,0,48-2
136027020,8,1668,"LAX CITY BUS CENTER",,0,6302,shp-8-03,0,0,8-5
136028020,8,1668,"LAX CITY BUS CENTER",,0,6302,shp-8-01,0,0,8-5
136029020,8,1668,"LAX CITY BUS CENTER",,0,4802,shp-8-01,0,0,48-1
136030020,8,1668,"LAX CITY BUS CENTER",,0,4902,shp-8-01,0,0,48-2
136031020,8,1668,"LAX CITY BUS CENTER",,0,6002,shp-8-01,0,0,8-2
136032020,8,1668,"LAX CITY BUS CENTER",,0,5902,shp-8-01,0,0,8-1
136033020,8,1668,"LAX CITY BUS CENTER",,0,6302,shp-8-02,0,0,8-5
136034020,8,1668,"MADISON/PCH",,1,4902,shp-8-53,0,0,48-2
136035020,8,1668,"HAWTHORNE/PCH",,1,5902,shp-8-51,0,0,8-1
136036020,8,1668,"MADISON/PCH",,1,6002,shp-8-53,0,0,8-2
136037020,8,1668,"HAWTHORNE/PCH",,1,5902,shp-8-51,0,0,8-1
136038020,8,1668,"HAWTHORNE/PCH",,1,6202,shp-8-51,0,0,8-4
136039020,8,1668,"HAWTHORNE/PCH",,1,6102,shp-8-51,0,0,8-3
136040020,8,1668,"HAWTHORNE/PCH",,1,6002,shp-8-51,0,0,8-2
136041020,8,1668,"HAWTHORNE/PCH",,1,6302,shp-8-51,0,0,8-5
136042020,8,1668,"HAWTHORNE/PCH",,1,5902,shp-8-51,0,0,8-1
136043020,8,1668,"HAWTHORNE/PCH",,1,6202,shp-8-51,0,0,8-4
136044020,8,1668,"HAWTHORNE/PCH",,1,6102,shp-8-51,0,0,8-3
136045020,8,1668,"HAWTHORNE/PCH",,1,6002,shp-8-51,0,0,8-2
136046020,8,1668,"HAWTHORNE/PCH",,1,6302,shp-8-51,0,0,8-5
136047020,8,1668,"HAWTHORNE/PCH",,1,5902,shp-8-51,0,0,8-1
136048020,8,1668,"HAWTHORNE/PCH",,1,6202,shp-8-51,0,0,8-4
136049020,8,1668,"HAWTHORNE/PCH",,1,6102,shp-8-51,0,0,8-3
136050020,8,1668,"HAWTHORNE/PCH",,1,6002,shp-8-51,0,0,8-2
136051020,8,1668,"HAWTHORNE/PCH",,1,6302,shp-8-51,0,0,8-5
136052020,8,1668,"HAWTHORNE/PCH",,1,5902,shp-8-51,0,0,8-1
136053020,8,1668,"HAWTHORNE/PCH",,1,6202,shp-8-51,0,0,8-4
136054020,8,1668,"HAWTHORNE/PCH",,1,6102,shp-8-51,0,0,8-3
136055020,8,1668,"HAWTHORNE/PCH",,1,6002,shp-8-51,0,0,8-2
136056020,8,1668,"HAWTHORNE/PCH",,1,6302,shp-8-51,0,0,8-5
136057020,8,1668,"HAWTHORNE/PCH",,1,5902,shp-8-51,0,0,8-1
136058020,8,1668,"HAWTHORNE/PCH",,1,6202,shp-8-51,0,0,8-4
136059020,8,1668,"HAWTHORNE/PCH",,1,6102,shp-8-52,0,0,8-3
136060020,8,1668,"HAWTHORNE/PCH",,1,6002,shp-8-51,0,0,8-2
136061020,8,1668,"HAWTHORNE/PCH",,1,6302,shp-8-51,0,0,8-5
136062020,8,1668,"HAWTHORNE/PCH",,1,6302,shp-8-52,0,0,8-5
136063020,8,1668,"MADISON/PCH",,1,4902,shp-8-53,0,0,48-2
136064020,8,1668,"MADISON/PCH",,1,6302,shp-8-53,0,0,8-5
136065020,8,1668,"HAWTHORNE/PCH",,1,4802,shp-8-52,0,0,48-1
136140020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5802,shp-9-01,0,0,79-3
136141020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5702,shp-9-01,0,0,79-2
136142020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5602,shp-9-01,0,0,79-1
136143020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5802,shp-9-01,0,0,79-3
136144020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5702,shp-9-01,0,0,79-2
136145020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5602,shp-9-01,0,0,79-1
136146020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5802,shp-9-01,0,0,79-3
136147020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5702,shp-9-01,0,0,79-2
136148020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5602,shp-9-01,0,0,79-1
136149020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5602,shp-9-01,0,0,79-1
136150020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5602,shp-9-01,0,0,79-1
136151020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5802,shp-9-01,0,0,79-3
136152020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5702,shp-9-01,0,0,79-2
136153020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5802,shp-9-01,0,0,79-3
136154020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5702,shp-9-01,0,0,79-2
136155020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5802,shp-9-01,0,0,79-3
136156020,9,1668,"LOMITA BLVD TO AVALON BLVD",,0,5702,shp-9-02,0,0,79-2
136157020,9,1668,"DEL AMO MALL",,1,5802,shp-9-52,0,0,79-3
136158020,9,1668,"DEL AMO MALL",,1,5702,shp-9-52,0,0,79-2
136159020,9,1668,"DEL AMO MALL",,1,5602,shp-9-52,0,0,79-1
136160020,9,1668,"DEL AMO MALL",,1,5802,shp-9-52,0,0,79-3
136161020,9,1668,"DEL AMO MALL",,1,5702,shp-9-52,0,0,79-2
136162020,9,1668,"DEL AMO MALL",,1,5602,shp-9-52,0,0,79-1
136163020,9,1668,"DEL AMO MALL",,1,5802,shp-9-52,0,0,79-3
136164020,9,1668,"DEL AMO MALL",,1,5702,shp-9-52,0,0,79-2
136165020,9,1668,"DEL AMO MALL",,1,5602,shp-9-52,0,0,79-1
136166020,9,1668,"DEL AMO MALL",,1,5602,shp-9-52,0,0,79-1
136167020,9,1668,"DEL AMO MALL",,1,5602,shp-9-52,0,0,79-1
136168020,9,1668,"DEL AMO MALL",,1,5802,shp-9-52,0,0,79-3
136169020,9,1668,"DEL AMO MALL",,1,5702,shp-9-52,0,0,79-2
136170020,9,1668,"DEL AMO MALL",,1,5802,shp-9-52,0,0,79-3
136171020,9,1668,"DEL AMO MALL",,1,5702,shp-9-52,0,0,79-2
136172020,9,1668,"DEL AMO MALL",,1,5802,shp-9-51,0,0,79-3
136206020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2802,shp-R3-02,0,0,31-13
136207020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2602,shp-R3-02,0,0,31-11
136208020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,3602,shp-R3-02,0,0,31-9
136209020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2702,shp-R3-02,0,0,31-12
136210020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2502,shp-R3-02,0,0,31-10
136211020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,3502,shp-R3-02,0,0,31-8
136212020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2902,shp-R3-02,0,0,31-14
136213020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2802,shp-R3-02,0,0,31-13
136214020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2602,shp-R3-02,0,0,31-11
136215020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,3602,shp-R3-02,0,0,31-9
136216020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2702,shp-R3-03,0,0,31-12
136217020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,4302,shp-R3-02,0,0,3-9
136218020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,2402,shp-R3-02,0,0,31-1
136219020,R3,1668,"DOWNTOWN LONG BEACH STATION",,0,3002,shp-R3-02,0,0,31-2
136220020,R3,1668,"SOUTH BAY GALLERIA",,1,3502,shp-R3-52,0,0,31-8
136221020,R3,1668,"SOUTH BAY GALLERIA",,1,2502,shp-R3-52,0,0,31-10
136222020,R3,1668,"SOUTH BAY GALLERIA",,1,2702,shp-R3-52,0,0,31-12
136223020,R3,1668,"SOUTH BAY GALLERIA",,1,2502,shp-R3-52,0,0,31-10
136224020,R3,1668,"SOUTH BAY GALLERIA",,1,3502,shp-R3-52,0,0,31-8
136225020,R3,1668,"SOUTH BAY GALLERIA",,1,2902,shp-R3-52,0,0,31-14
136226020,R3,1668,"SOUTH BAY GALLERIA",,1,2802,shp-R3-52,0,0,31-13
136227020,R3,1668,"SOUTH BAY GALLERIA",,1,2602,shp-R3-52,0,0,31-11
136228020,R3,1668,"SOUTH BAY GALLERIA",,1,3602,shp-R3-52,0,0,31-9
136229020,R3,1668,"SOUTH BAY GALLERIA",,1,3002,shp-R3-52,0,0,31-2
136230020,R3,1668,"SOUTH BAY GALLERIA",,1,3402,shp-R3-52,0,0,31-6
136231020,R3,1668,"SOUTH BAY GALLERIA",,1,3302,shp-R3-52,0,0,31-5
136232020,R3,1668,"SOUTH BAY GALLERIA",,1,3202,shp-R3-52,0,0,31-4
136233020,R3,1668,"SOUTH BAY GALLERIA",,1,3102,shp-R3-52,0,0,31-3
136234020,R3,1668,"SOUTH BAY GALLERIA",,1,2402,shp-R3-52,0,0,31-1
135336010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-01,0,0,1-2
135337010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-01,0,0,1-2
135338010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-01,0,0,1-2
135339010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-05,0,0,1-2
135340010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-01,0,0,1-2
135341010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-01,0,0,1-2
135342010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-01,0,0,1-2
135343010,1,1669,"HARBOR FREEWAY STATION",,0,701,shp-1-01,0,0,1-2
135344010,1,1669,"HARBOR FREEWAY STATION",,0,601,shp-1-01,0,0,1-1
135345010,1,1669,"HARBOR FREEWAY STATION",,0,601,shp-1-01,0,0,1-1
