fare_id,route_id,origin_id,destination_id,contains_id
1,12283,,,
1,1033,,,
1,1034,,,
1,1031,,,
1,1032,,,
1,1038,,,
1,1039,,,
1,12285,,,
1,12286,,,
1,12287,,,
1,12288,,,
1,12289,,,
1,1071,,,
1,12291,,,
1,1110,,,
1,1108,,,
1,1109,,,
1,12293,,,
1,12294,,,
1,12295,,,
1,12296,,,
1,12297,,,
1,12298,,,
1,12299,,,
1,12300,,,
1,12301,,,
1,12302,,,
1,12303,,,
1,12304,,,
1,12305,,,
1,12306,,,
1,12307,,,
1,12308,,,
1,12309,,,
1,12310,,,
1,12311,,,
1,12312,,,
1,12313,,,
1,12314,,,
1,12315,,,
1,12316,,,
1,12317,,,
1,12318,,,
1,12319,,,
1,12320,,,
1,12321,,,
1,12322,,,
1,12323,,,
1,12324,,,
1,12325,,,
1,12326,,,
1,12327,,,
1,12328,,,
1,12329,,,
1,12330,,,
1,12331,,,
1,12332,,,
2,1059,,,
2,1060,,,
2,12334,,,
1,12335,,,
1,12336,,,
1,12337,,,
1,1081,,,
1,1082,,,
1,12339,,,
1,12340,,,
1,12341,,,
1,12342,,,
1,1102,,,
1,1103,,,
1,1104,,,
1,1105,,,
1,1106,,,
1,12344,,,
1,12345,,,
1,12351,,,
1,12475,,,
1,12476,,,
1,12477,,,
1,12478,,,
1,12479,,,
