stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
4090,1,COLE ST & ALMA ST  , ,37.76313,-122.44938, , 
4091,1,COLE ST & CARL ST  , ,37.76594,-122.449911, , 
4092,1,COLE ST & CARL ST  , ,37.76556,-122.44996, , 
4093,1,COLE ST & CARMEL ST  , ,37.760926,-122.449052, , 
4094,1,COLE ST & FREDERICK ST  , ,37.76683,-122.4502, , 
4095,1,COLE ST & HAIGHT ST  , ,37.769456,-122.45061, , 
4096,1,COLE ST & HAIGHT ST  , ,37.769447,-122.450771, , 
4097,1,COLE ST & PARNASSUS AVE  , ,37.76477,-122.44971, , 
4098,1,COLE ST & PARNASSUS AVE  , ,37.76462,-122.44978, , 
4099,1,COLE ST & WALLER ST  , ,37.768528,-122.450427, , 
4100,1,COLUMBUS AVE & BAY ST  , ,37.80551,-122.41784, , 
4101,1,COLUMBUS AVE & BROADWAY   , ,37.798123,-122.406897, , 
4102,1,COLUMBUS AVE & BROADWAY   , ,37.797626,-122.406465, , 
4103,1,COLUMBUS AVE & CHESTNUT ST   , ,37.803794,-122.415136, , 
4104,1,COLUMBUS AVE & CHESTNUT ST  , ,37.80341,-122.414586, , 
4105,1,COLUMBUS AVE & FILBERT ST   , ,37.801188,-122.411605, , 
4106,1,COLUMBUS AVE & FRANCISCO ST   , ,37.804517,-122.416167, , 
4107,1,COLUMBUS AVE & FRANCISCO ST  , ,37.804205,-122.415973, , 
4108,1,COLUMBUS AVE & GREEN ST   , ,37.799386,-122.408723, , 
4110,1,COLUMBUS AVE & JACKSON ST, ,37.79626,-122.40442, , 
4111,1,COLUMBUS AVE & KEARNY ST   , ,37.797319,-122.405742, , 
4113,1,COLUMBUS AVE & LOMBARD ST  , ,37.802687,-122.413531, , 
4114,1,COLUMBUS AVE & LOMBARD ST  , ,37.802598,-122.413646, , 
4115,1,COLUMBUS AVE & MASON ST   , ,37.802089,-122.41266, , 
4116,1,COLUMBUS AVE & NORTH POINT ST , ,37.80549,-122.417589, , 
4117,1,COLUMBUS AVE & STOCKTON ST   , ,37.79911,-122.408602, , 
4118,1,COLUMBUS AVE & TAYLOR ST   , ,37.803285,-122.414643, , 
4119,1,COLUMBUS AVE & UNION ST  , ,37.8005,-122.410356, , 
4120,1,COLUMBUS AVE & UNION ST  , ,37.800331,-122.410242, , 
4121,1,COLUMBUS AVE & WASHINGTON ST   , ,37.79591,-122.403682, , 
4122,1,1095 CONNECTICUT ST, ,37.753902,-122.397341, , 
4123,1,CONNECTICUT ST & 17TH ST  , ,37.76498,-122.397661, , 
4124,1,CONNECTICUT ST & 17TH ST  , ,37.764749,-122.397785, , 
4125,1,CONNECTICUT ST & 18TH ST  , ,37.762614,-122.397569, , 
4126,1,CONNECTICUT ST & 18TH ST  , ,37.76243,-122.39741, , 
4127,1,CONNECTICUT ST & 19TH ST  , ,37.76115,-122.39733, , 
4128,1,CONNECTICUT ST & 25TH ST  , ,37.752563,-122.396402, , 
4129,1,CONNECTICUT ST & 26TH ST  , ,37.75143,-122.396345, , 
4130,1,CONNECTICUT ST & 26TH ST  , ,37.751269,-122.396517, , 
4131,1,CONNECTICUT ST & CESAR CHAVEZ ST , ,37.750002,-122.39622, , 
4132,1,CONNECTICUT ST & CESAR CHAVEZ ST , ,37.749868,-122.396381, , 
4133,1,CONZELMAN RD/KIRBY COVE, ,37.82952,-122.48402, , 
4134,1,CONZELMAN RD/KIRBY COVE, ,37.82944,-122.48354, , 
4135,1,CONZELMAN RD/GGNRA ENTRANCE SIGN, ,37.83309,-122.48355, , 
4137,1,CORDOVA AVE & PRAGUE ST  , ,37.710182,-122.434874, , 
4138,1,CORDOVA AVE & WINDING WAY  , ,37.709638,-122.434828, , 
4139,1,CORDOVA AVE & WINDING WAY  , ,37.709504,-122.434588, , 
4142,1,CORTLAND AVE & ANDOVER ST  , ,37.73909,-122.41639, , 
4143,1,CORTLAND AVE & ANDOVER ST  , ,37.73904,-122.41658, , 
4145,1,CORTLAND AVE & BOCANA ST  , ,37.7393,-122.41846, , 
4146,1,CORTLAND AVE & BOCANA ST  , ,37.73931,-122.41872, , 
4147,1,CORTLAND AVE & BRADFORD ST   , ,37.739791,-122.409746, , 
4148,1,CORTLAND AVE & BAYSHORE BLVD , ,37.739567,-122.407031, , 
4149,1,CORTLAND AVE & ELSIE ST   , ,37.73992,-122.41997, , 
4150,1,CORTLAND AVE & ELSIE ST   , ,37.7397,-122.41969, , 
4151,1,CORTLAND AVE & ELLSWORTH ST  , ,37.73892,-122.41455, , 
4152,1,CORTLAND AVE & ELLSWORTH ST  , ,37.738829,-122.414615, , 
4153,1,CORTLAND AVE & FOLSOM ST  , ,37.739,-122.41366, , 
4154,1,CORTLAND AVE & FOLSOM ST  , ,37.73892,-122.41343, , 
4155,1,CORTLAND AVE & HILTON ST  , ,37.739692,-122.40781, , 
4156,1,CORTLAND AVE & MISSION ST   , ,37.74101,-122.42267, , 
4157,1,CORTLAND AVE & MISSION ST   , ,37.74085,-122.42251, , 
4158,1,CORTLAND AVE & PRENTISS ST  , ,37.73978,-122.41199, , 
4159,1,CORTLAND AVE & PRENTISS ST  , ,37.73957,-122.41211, , 
4160,1,CORTLAND AVE & PROSPECT AVE   , ,37.740294,-122.420904, , 
4161,1,CORTLAND AVE & PROSPECT AVE   , ,37.7402,-122.42093, , 
4162,1,210 CORBETT AVE   , ,37.7618,-122.442841, , 
4163,1,211 CORBETT AVE   , ,37.761648,-122.442944, , 
4164,1,320 CORBETT AVE  , ,37.759926,-122.445327, , 
4165,1,341 CORBETT AVE  , ,37.759908,-122.445075, , 
4166,1,539 CORBETT AVE   , ,37.757499,-122.444147, , 
4167,1,795 CORBETT AVE, ,37.754118,-122.443013, , 
4168,1,800 CORBETT AVE, ,37.75399,-122.443, , 
4169,1,925 CORBETT AVE   , ,37.752083,-122.443414, , 
4170,1,956 CORBETT AVE   , ,37.751682,-122.443712, , 
4171,1,CORBETT AVE & CLAYTON ST   , ,37.75894,-122.44614, , 
4172,1,CORBETT AVE & CLAYTON ST  , ,37.758659,-122.4459, , 
4173,1,CORBETT AVE & CUESTA CT, ,37.75085,-122.44396, , 
4174,1,CORBETT AVE & DANVERS ST   , ,37.761202,-122.444044, , 
4175,1,CORBETT AVE & DANVERS ST   , ,37.761327,-122.444078, , 
4176,1,CORBETT AVE & DOUGLASS ST  , ,37.76208,-122.43962, , 
4177,1,CORBETT AVE & GRAYSTONE TER , ,37.75641,-122.44328, , 
4178,1,CORBETT AVE & GRAYSTONE TER  , ,37.756446,-122.443425, , 
4179,1,CORBETT AVE & HATTIE ST  , ,37.761711,-122.441122, , 
4180,1,CORBETT AVE & HATTIE ST  , ,37.76161,-122.44112, , 
4181,1,CORBETT AVE & HOPKINS AVE   , ,37.752869,-122.443815, , 
4182,1,CORBETT AVE & IRON ALY   , ,37.75783,-122.444743, , 
4183,1,CORBETT AVE & MARS ST, ,37.760542,-122.44425, , 
4184,1,CORBETT AVE & MARS ST, ,37.76048,-122.444479, , 
4185,1,CORBETT AVE & ORD ST  , ,37.761898,-122.440216, , 
4186,1,CORBETT AVE & ROMAIN ST   , ,37.755483,-122.442795, , 
4187,1,CORBETT AVE & ROMAIN ST   , ,37.755349,-122.44283, , 
4188,1,CRESCENT AVE & AGNON AVE  , ,37.735074,-122.421822, , 
4189,1,CRESCENT AVE & ANDOVER ST  , ,37.734966,-122.416725, , 
4190,1,CRESCENT AVE & ANDOVER ST  , ,37.734832,-122.416942, , 
4191,1,CRESCENT AVE & ARNOLD AVE  , ,37.734966,-122.419726, , 
4192,1,CRESCENT AVE & COLLEGE AVE  , ,37.735253,-122.424056, , 
4195,1,CRESCENT AVE & FOLSOM ST  , ,37.734804,-122.413586, , 
4196,1,CRESCENT AVE & FOLSOM ST  , ,37.73467,-122.413804, , 
4197,1,CRESCENT AVE & LEESE ST  , ,37.735244,-122.422567, , 
4198,1,CRESCENT AVE & MISSION ST  , ,37.735423,-122.424457, , 
4199,1,CRESCENT AVE & MURRAY ST  , ,37.735136,-122.420127, , 
4200,1,CRESCENT AVE & PORTER ST  , ,37.734895,-122.418214, , 
4201,1,CRESCENT AVE & PUTNAM ST   , ,37.735009,-122.411169, , 
4202,1,CRESCENT AVE & PUTNAM ST  , ,37.734911,-122.411283, , 
4203,1,CRESCENT AVE & ROSCOE ST  , ,37.735055,-122.418626, , 
4204,1,CARMEL ST & BELVEDERE ST  , ,37.76092,-122.447631, , 
4205,1,CARMEL ST & TWIN PEAKS BLVD, ,37.760935,-122.446634, , 
4207,1,CRESPI DR & VARELA AVE, ,37.7201,-122.47594, , 
4209,1,40 CRESTLINE DR, ,37.750388,-122.446577, , 
4210,1,74 CRESTLINE DR  , ,37.751762,-122.446198, , 
4211,1,FULTON ST & 33RD AVE  , ,37.77223,-122.49318, , 
4212,1,FULTON ST & 33RD AVE  , ,37.7721,-122.49288, , 
4213,1,FULTON ST & 36TH AVE  , ,37.77208,-122.49634, , 
4215,1,FULTON ST & 37TH AVE  , ,37.77192,-122.49679, , 
4218,1,FULTON ST & 40TH AVE  , ,37.77179,-122.49991, , 
4221,1,FULTON ST & 46TH AVE  , ,37.77159,-122.50704, , 
4222,1,FULTON ST & 46TH AVE  , ,37.77148,-122.50631, , 
4223,1,FULTON ST & ARGUELLO BLVD  , ,37.774354,-122.458416, , 
4224,1,FULTON ST & ARGUELLO BLVD  , ,37.774282,-122.458003, , 
4225,1,FULTON ST & CLAYTON ST  , ,37.775407,-122.449774, , 
4226,1,FULTON ST & CLAYTON ST  , ,37.77537,-122.44929, , 
4227,1,FULTON ST & GREAT HWY  , ,37.771421,-122.510792, , 
4228,1,FULTON ST & LA PLAYA ST  , ,37.77134,-122.50939, , 
4229,1,FULTON ST & MASONIC AVE  , ,37.775844,-122.446404, , 
4230,1,FULTON ST & MASONIC AVE  , ,37.775773,-122.446289, , 
4231,1,FULTON ST & PARK PRESIDIO BLVD, ,37.77319,-122.47218, , 
4232,1,FULTON ST & PARK PRESIDIO BLVD, ,37.773067,-122.471699, , 
4233,1,FULTON ST & PARKER AVE  , ,37.775014,-122.452868, , 
4234,1,FULTON ST & SHRADER ST  , ,37.77499,-122.45238, , 
4235,1,FULTON ST & STANYAN ST, ,37.774756,-122.454519, , 
4236,1,FULTON ST & STANYAN STW, ,37.774773,-122.454737, , 
4238,1,FOWLER AVE & PORTOLA DR   , ,37.744356,-122.453233, , 
4242,1,GOLDEN GATE AVE & POLK ST  , ,37.78123,-122.41833, , 
4243,1,GOLDEN GATE AVE & VAN NESS AVE, ,37.78095,-122.42066, , 
4245,1,GARFIELD ST & BEVERLY ST  , ,37.719719,-122.471533, , 
4246,1,GARFIELD ST & BRIGHT ST  , ,37.719988,-122.463459, , 
4247,1,GARFIELD ST & BRIGHT ST  , ,37.719791,-122.463642, , 
4248,1,GARFIELD ST & BYXBEE ST  , ,37.719737,-122.469735, , 
4253,1,GARFIELD ST & VERNON ST  , ,37.719746,-122.467937, , 
4254,1,GARFIELD ST & VICTORIA ST  , ,37.719613,-122.465452, , 
4255,1,GEARY BLVD & 3RD AVE  , ,37.781277,-122.460938, , 
4256,1,GEARY BLVD & 3RD AVE  , ,37.781045,-122.461156, , 
4257,1,GEARY BLVD & 6TH AVE  , ,37.781134,-122.464159, , 
4258,1,GEARY BLVD & 6TH AVE  , ,37.780902,-122.464377, , 
4259,1,GEARY BLVD & 9TH AVE  , ,37.780982,-122.467644, , 
4260,1,GEARY BLVD & 9TH AVE  , ,37.780777,-122.467323, , 
4261,1,GEARY BLVD & 12TH AVE  , ,37.780839,-122.470601, , 
4262,1,GEARY BLVD & 12TH AVE  , ,37.780607,-122.470819, , 
4263,1,GEARY BLVD & 17TH AVE  , ,37.780597,-122.476045, , 
4264,1,GEARY BLVD & 17TH AVE  , ,37.780365,-122.476263, , 
4265,1,GEARY BLVD & 20TH AVE  , ,37.780453,-122.479266, , 
4266,1,GEARY BLVD & 20TH AVE  , ,37.780221,-122.479484, , 
4267,1,GEARY BLVD & 22ND AVE  , ,37.780346,-122.481398, , 
4268,1,GEARY BLVD & 23RD AVE  , ,37.780078,-122.482693, , 
4269,1,GEARY BLVD & 25TH AVE  , ,37.78022,-122.48461, , 
4270,1,GEARY BLVD & 25TH AVE  , ,37.779979,-122.484825, , 
4271,1,GEARY BLVD & 28TH AVE  , ,37.780005,-122.487806, , 
4272,1,GEARY BLVD & 28TH AVE  , ,37.779862,-122.488046, , 
4273,1,GEARY BLVD & 30TH AVE  , ,37.779959,-122.489972, , 
4274,1,GEARY BLVD & 30TH AVE  , ,37.779727,-122.49019, , 
4275,1,GEARY BLVD & 32ND AVE  , ,37.779611,-122.491943, , 
4277,1,GEARY BLVD & 33RD AVE  , ,37.779735,-122.493112, , 
4278,1,GEARY BLVD & 33RD AVE  , ,37.779798,-122.493445, , 
4279,1,GEARY BLVD & 33RD AVE  , ,37.779574,-122.493399, , 
4280,1,GEARY BLVD & 36TH AVE  , ,37.779671,-122.496402, , 
4281,1,GEARY BLVD & 36TH AVE  , ,37.779439,-122.49662, , 
4282,1,GEARY BLVD & 39TH AVE  , ,37.779473,-122.500677, , 
4283,1,GEARY BLVD & 39TH AVE  , ,37.779286,-122.499829, , 
4285,1,GEARY BLVD & 42ND AVE  , ,37.779151,-122.502775, , 
4286,1,GEARY BLVD & 45TH AVE  , ,37.779043,-122.506259, , 
4288,1,GEARY BLVD & ARGUELLO BLVD  , ,37.781153,-122.458692, , 
4289,1,GEARY BLVD & BAKER ST  , ,37.782973,-122.442965, , 
4290,1,GEARY BLVD & COLLINS ST  , ,37.782242,-122.449992, , 
4291,1,GEARY BLVD & COLLINS ST  , ,37.782028,-122.449911, , 
4292,1,GEARY BLVD & COMMONWEALTH ST  , ,37.781528,-122.455677, , 
4293,1,GEARY BLVD & DIVISADERO ST  , ,37.783428,-122.439366, , 
4294,1,GEARY BLVD & DIVISADERO ST  , ,37.783178,-122.439572, , 
4295,1,GEARY BLVD & FILLMORE ST  , ,37.784391,-122.43305, , 
4296,1,GEARY BLVD & FILLMORE ST   , ,37.784257,-122.433313, , 
4297,1,GEARY BLVD & FRANKLIN ST  , ,37.78557,-122.42289, , 
4298,1,GEARY BLVD & GOUGH ST  , ,37.785434,-122.425082, , 
4299,1,GEARY BLVD & HYDE ST  , ,37.786351,-122.416611, , 
4300,1,GEARY BLVD & JONES ST  , ,37.786769,-122.413332, , 
4301,1,GEARY BLVD & KEARNY ST  , ,37.787997,-122.403656, , 
4302,1,GEARY BLVD & LARKIN ST  , ,37.786137,-122.41825, , 
4303,1,GEARY BLVD & LEAVENWORTH ST  , ,37.786556,-122.414971, , 
4304,1,GEARY BLVD & LAGUNA ST  , ,37.785033,-122.427811, , 
4305,1,GEARY BLVD & LAGUNA ST  , ,37.784854,-122.428155, , 
4307,1,CASTRO ST & 14TH ST  , ,37.76761,-122.43558, , 
4308,1,CASTRO ST & 14TH ST  , ,37.76742,-122.43571, , 
4309,1,CASTRO ST & 15TH ST  , ,37.76583,-122.43557, , 
4310,1,CASTRO ST & 15TH ST  , ,37.76561,-122.43538, , 
4311,1,CASTRO ST & 16TH ST  , ,37.764164,-122.435254, , 
4312,1,CASTRO ST & 16TH ST  , ,37.76427,-122.43544, , 
4313,1,CASTRO ST & 17TH ST  , ,37.76237,-122.43508, , 
4314,1,CASTRO ST & 18TH ST  , ,37.760836,-122.434934, , 
4315,1,CASTRO ST & 18TH ST  , ,37.760863,-122.435048, , 
4316,1,CASTRO ST & 19TH ST  , ,37.75939,-122.43491, , 
4317,1,CASTRO ST & 19TH ST  , ,37.75916,-122.43479, , 
4318,1,CASTRO ST & 20TH ST  , ,37.75778,-122.43477, , 
4319,1,CASTRO ST & 20TH ST  , ,37.757632,-122.434636, , 
4320,1,CASTRO ST & 21ST ST   , ,37.755955,-122.434465, , 
4321,1,CASTRO ST & 21ST ST   , ,37.756098,-122.434625, , 
4322,1,CASTRO ST & 22ND ST  , ,37.75464,-122.43448, , 
4323,1,CASTRO ST & 22ND ST  , ,37.75441,-122.43431, , 
4324,1,CASTRO ST & 23RD ST   , ,37.752779,-122.434156, , 
4325,1,CASTRO ST & 23RD ST   , ,37.752895,-122.434316, , 
4326,1,CASTRO ST & 24TH ST  , ,37.7512,-122.43401, , 
4327,1,CASTRO ST & 24TH ST  , ,37.751315,-122.43411, , 
4328,1,CASTRO ST & 25TH ST  , ,37.74981,-122.43404, , 
4329,1,CASTRO ST & 25TH ST  , ,37.7496,-122.43383, , 
4330,1,CASTRO ST & DUBOCE AVE  , ,37.76918,-122.43596, , 
4331,1,CASTRO ST & DUBOCE AVE  , ,37.76895,-122.43571, , 
4332,1,CASTRO ST & ELIZABETH ST   , ,37.751886,-122.434053, , 
4333,1,CASTRO ST & ELIZABETH ST   , ,37.752083,-122.434248, , 
4334,1,CASTRO ST & MARKET ST  , ,37.762397,-122.435266, , 
4335,1,CITY VIEW WAY & KNOLLVIEW WAY , ,37.748898,-122.451377, , 
4336,1,CURTIS ST & PRAGUE ST   , ,37.710209,-122.437955, , 
4337,1,CARGO WAY & 3RD ST  , ,37.74606,-122.38695, , 
4338,1,CARGO WAY & 3RD ST  , ,37.74577,-122.38665, , 
4341,1,DALY CITY BART STATION, ,37.705764,-122.469273, , 
4342,1,14 DAKOTA ST  , ,37.75376,-122.39576, , 
4343,1,101 DAKOTA ST   , ,37.75374,-122.39565, , 
4345,1,DAKOTA ST & 25TH ST  , ,37.75268,-122.39468, , 
4346,1,DAVIS ST & CALIFORNIA ST  , ,37.79363,-122.3977, , 
4347,1,DAVIS ST & PINE ST   , ,37.792608,-122.397532, , 
4350,1,DE HARO ST & 16TH ST  , ,37.766056,-122.40163, , 
4351,1,DE HARO ST & 17TH ST  , ,37.764762,-122.401516, , 
4352,1,DE HARO ST & 18TH ST  , ,37.76221,-122.401243, , 
4353,1,DE HARO ST & 19TH ST  , ,37.760934,-122.401117, , 
4354,1,DE HARO ST & 20TH ST  , ,37.759667,-122.401026, , 
4355,1,DE HARO ST & 22ND ST  , ,37.757437,-122.400822, , 
4356,1,DE HARO ST & 23RD ST  , ,37.754885,-122.400571, , 
4357,1,DE HARO ST & MARIPOSA ST  , ,37.763504,-122.401368, , 
4358,1,DE HARO ST & SOUTHERN HEIGHTS AVE, ,37.758017,-122.400867, , 
4359,1,5157 DIAMOND HEIGHTS BLVD   , ,37.74693,-122.4402, , 
4360,1,DIAMOND HEIGHTS BLVD & ADDISON ST, ,37.740198,-122.435762, , 
4361,1,DIAMOND HEIGHTS BLVD & BERKELEY, ,37.73867,-122.43668, , 
4362,1,DIAMOND HEIGHTS BLVD & BERKELEY WAY, ,37.7386,-122.4369, , 
4363,1,DIAMOND HEIGHTS BLVD & DIAMOND ST, ,37.74185,-122.43566, , 
4364,1,DIAMOND HEIGHTS BLVD & DIAMOND ST, ,37.74159,-122.43574, , 
4366,1,DIAMOND HEIGHTS BLVD & DUNCAN ST , ,37.745239,-122.439852, , 
4367,1,DIAMOND HEIGHTS BLVD & GOLD MINE DR, ,37.74363,-122.43751, , 
4368,1,DIAMOND HEIGHTS BLVD & GOLD MINE DR, ,37.74029,-122.43588, , 
4369,1,DIAMOND HEIGHTS BLVD & GOLD MINE DR, ,37.74359,-122.43786, , 
4370,1,DIAMOND ST & 24TH ST  , ,37.75126,-122.43638, , 
4371,1,DIAMOND ST & 24TH ST  , ,37.751075,-122.436219, , 
4372,1,DIAMOND ST & 25TH ST  , ,37.74965,-122.43621, , 
4373,1,DIAMOND ST & 25TH ST  , ,37.749486,-122.436059, , 
4374,1,DIAMOND ST & 26TH ST  , ,37.747889,-122.43591, , 
4375,1,DIAMOND ST & 26TH ST  , ,37.747853,-122.43607, , 
4376,1,DIAMOND ST & 27TH ST  , ,37.746292,-122.435761, , 
4377,1,DIAMOND ST & 27TH ST  , ,37.746256,-122.435922, , 
4378,1,DIAMOND ST & 28TH ST  , ,37.744686,-122.435601, , 
4379,1,DIAMOND ST & 28TH ST  , ,37.74465,-122.435762, , 
4380,1,DIAMOND ST & 29TH ST  , ,37.743249,-122.435659, , 
4381,1,DIAMOND ST & 29TH ST  , ,37.74308,-122.435487, , 
4382,1,DIAMOND ST & ARBOR ST   , ,37.738681,-122.434468, , 
4383,1,DIAMOND ST & ARBOR ST   , ,37.738262,-122.434674, , 
4384,1,DIAMOND ST & CESAR CHAVEZ ST  , ,37.747104,-122.435841, , 
4385,1,DIAMOND ST & CESAR CHAVEZ ST  , ,37.747068,-122.43599, , 
4386,1,DIAMOND ST & BOSWORTH ST  , ,37.733506,-122.434148, , 
4387,1,DIAMOND ST & BOSWORTH ST  , ,37.733452,-122.434217, , 
4388,1,DIAMOND ST & CHENERY ST  , ,37.73446,-122.433839, , 
4389,1,DIAMOND ST & CHENERY ST  , ,37.734469,-122.433953, , 
4390,1,DIAMOND ST & CLIPPER ST  , ,37.748853,-122.436162, , 
4391,1,DIAMOND ST & CLIPPER ST  , ,37.748683,-122.43599, , 
4392,1,DIAMOND ST & CONRAD ST  , ,37.7383,-122.4363, , 
4393,1,DIAMOND ST & CONRAD ST  , ,37.73841,-122.43593, , 
4394,1,DIAMOND ST & DIAMOND HEIGHTS BLVD, ,37.741599,-122.43535, , 
4395,1,DIAMOND ST & DIAMOND HEIGHTS BLVD, ,37.73822,-122.43726, , 
4397,1,DIAMOND ST & DIAMOND HEIGHTS BLVD, ,37.74192,-122.435476, , 
4398,1,DIAMOND ST & DUNCAN ST  , ,37.745641,-122.435864, , 
4399,1,DIAMOND ST & DUNCAN ST  , ,37.745471,-122.435693, , 
4400,1,DIAMOND ST & MOFFITT ST   , ,37.7388,-122.43463, , 
4401,1,DIAMOND ST & MOFFITT ST  , ,37.73889,-122.4346, , 
4402,1,DIAMOND ST & SURREY ST  , ,37.73623,-122.43444, , 
4403,1,DIAMOND ST & SURREY ST  , ,37.73608,-122.43433, , 
4404,1,DIAMOND ST & SUSSEX ST   , ,37.737342,-122.434617, , 
4405,1,DIAMOND ST & SUSSEX ST  , ,37.73731,-122.43475, , 
4406,1,DIVISADERO ST & BAY ST  , ,37.801907,-122.443319, , 
4407,1,DIVISADERO ST & BEACH ST  , ,37.803772,-122.443697, , 
4408,1,DIVISADERO ST & BUSH ST  , ,37.786283,-122.439996, , 
4409,1,DIVISADERO ST & CALIFORNIA ST , ,37.788184,-122.440385, , 
4410,1,DIVISADERO ST & CALIFORNIA ST , ,37.787988,-122.4405, , 
4411,1,DIVISADERO ST & CHESTNUT ST  , ,37.79998,-122.442861, , 
4412,1,DIVISADERO ST & CLAY ST  , ,37.789977,-122.440741, , 
4413,1,DIVISADERO ST & CLAY ST  , ,37.78997,-122.44089, , 
4414,1,DIVISADERO ST & EDDY ST  , ,37.780591,-122.438942, , 
4415,1,DIVISADERO ST & EDDY ST  , ,37.780591,-122.438942, , 
4418,1,DIVISADERO ST & FRANCISCO ST  , ,37.80097,-122.443136, , 
4421,1,DIVISADERO ST & GEARY BLVD  , ,37.783375,-122.439412, , 
4422,1,DIVISADERO ST & GEARY BLVD  , ,37.78316,-122.439526, , 
4423,1,DIVISADERO ST & HAIGHT ST  , ,37.771329,-122.436983, , 
4424,1,DIVISADERO ST & HAIGHT ST  , ,37.77105,-122.4371, , 
4425,1,DIVISADERO ST & HAYES ST  , ,37.775059,-122.437739, , 
4426,1,DIVISADERO ST & HAYES ST  , ,37.774889,-122.437865, , 
4427,1,DIVISADERO ST & JACKSON ST  , ,37.79154,-122.44108, , 
4428,1,DIVISADERO ST & MCALLISTER ST , ,37.77786,-122.4383, , 
4429,1,DIVISADERO ST & MCALLISTER ST , ,37.777682,-122.438415, , 
4430,1,DIVISADERO ST & NORTH POINT ST, ,37.802844,-122.443514, , 
4431,1,DIVISADERO ST & OAK ST  , ,37.773185,-122.43735, , 
4432,1,DIVISADERO ST & OAK ST  , ,37.773051,-122.437487, , 
4433,1,DIVISADERO ST & PINE ST  , ,37.786997,-122.440317, , 
4434,1,DIVISADERO ST & SUTTER ST  , ,37.785338,-122.439813, , 
4435,1,DIVISADERO ST & SUTTER ST  , ,37.78515,-122.439939, , 
4436,1,DIVISION ST & BRYANT ST  , ,37.76934,-122.41074, , 
4437,1,DIVISION ST & RHODE ISLAND ST , ,37.76976,-122.403152, , 
4438,1,DIVISION ST & TOWNSEND ST  , ,37.769894,-122.403301, , 
4439,1,DELTA ST & TIOGA AVE   , ,37.71729,-122.40773, , 
4440,1,DONAHUE ST & INNES AVE   , ,37.729002,-122.369913, , 
4443,1,DOUGLASS ST & 24TH ST  , ,37.75112,-122.43854, , 
4444,1,DOUGLASS ST & ALVARADO ST  , ,37.75352,-122.43875, , 
4445,1,DRUMM ST & CALIFORNIA ST  , ,37.79398,-122.39635, , 
4447,1,DUBOCE AVE & CHURCH ST  , ,37.769472,-122.429408, , 
4448,1,DUBOCE AVE & CHURCH ST  , ,37.769409,-122.4294, , 
4453,1,DUNCAN ST & AMBER DR, ,37.7452,-122.44141, , 
4454,1,DUNCAN ST & CAMEO WAY , ,37.74519,-122.44304, , 
4455,1,DUNCAN ST & DIAMOND HEIGHTS BLVD , ,37.74526,-122.44029, , 
4456,1,EARL ST & KIRKWOOD AVE   , ,37.728779,-122.37313, , 
4472,1,EDDY ST & BUCHANAN ST  , ,37.781919,-122.428946, , 
4473,1,EDDY ST & BUCHANAN ST  , ,37.781767,-122.429141, , 
4474,1,EDDY ST & DIVISADERO ST  , ,37.780546,-122.438759, , 
4475,1,EDDY ST & FILLMORE ST  , ,37.7815,-122.432236, , 
4476,1,EDDY ST & FILLMORE ST  , ,37.781348,-122.432431, , 
4477,1,EDDY ST & GOUGH ST  , ,37.782516,-122.42427, , 
4478,1,EDDY ST & GOUGH ST  , ,37.7824,-122.424201, , 
4479,1,EDDY ST & HYDE ST  , ,37.783478,-122.415718, , 
4480,1,EDDY ST & JONES ST  , ,37.783887,-122.412428, , 
4481,1,EDDY ST & LARKIN ST  , ,37.783353,-122.41769, , 
4482,1,EDDY ST & LARKIN ST  , ,37.783273,-122.417357, , 
4483,1,EDDY ST & LEAVENWORTH ST  , ,37.783682,-122.414079, , 
4484,1,EDDY ST & LAGUNA ST  , ,37.782133,-122.427296, , 
4485,1,EDDY ST & LAGUNA ST  , ,37.782017,-122.427227, , 
4486,1,EDDY ST & MASON ST  , ,37.78427,-122.409402, , 
4487,1,EDDY ST & PIERCE ST  , ,37.781081,-122.435515, , 
4488,1,EDDY ST & PIERCE ST  , ,37.780929,-122.435709, , 
4489,1,EDDY ST & POLK ST  , ,37.783184,-122.419042, , 
4490,1,EDDY ST & POLK ST  , ,37.783059,-122.419019, , 
4491,1,EDDY ST & SCOTT ST  , ,37.780876,-122.437165, , 
4492,1,EDDY ST & SCOTT ST  , ,37.780724,-122.43736, , 
4493,1,EDDY ST & TAYLOR ST  , ,37.784101,-122.410789, , 
4494,1,EDDY ST & VAN NESS AVE  , ,37.782988,-122.420613, , 
4495,1,EDDY ST & VAN NESS AVE  , ,37.782863,-122.42059, , 
4496,1,ELLIS ST & JONES ST  , ,37.78488,-122.41315, , 
4497,1,ELLIS ST & LEAVENWORTH ST  , ,37.78471,-122.41427, , 
4499,1,ELLIS ST & TAYLOR ST  , ,37.78509,-122.41145, , 
4501,1,THE EMBARCADERO & BAY ST  , ,37.806945,-122.406278, , 
4502,1,THE EMBARCADERO & BAY ST  , ,37.806629,-122.40603, , 
4503,1,THE EMBARCADERO & BROADWAY, ,37.799552,-122.397869, , 
4504,1,THE EMBARCADERO & BROADWAY, ,37.798901,-122.397434, , 
4506,1,THE EMBARCADERO & BRANNAN ST   , ,37.784359,-122.388138, , 
4508,1,THE EMBARCADERO & FOLSOM ST  , ,37.791079,-122.390104, , 
