route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type
10072,c_6283_b_6769_d_31,t_213891_b_6769_tn_0,,Hanford,,12776,p_213804,,,
10072,c_6283_b_6769_d_31,t_213896_b_6769_tn_0,,Fresno,,12775,p_213808,,,
10073,c_6283_b_6769_d_31,t_214040_b_6769_tn_8,,Lemoore,,12777,p_213826,,,
10073,c_6283_b_6769_d_31,t_214040_b_6769_tn_9,,Lemoore,,12777,p_213826,,,
10073,c_6283_b_6769_d_31,t_214050_b_6769_tn_1,,Lemoore,,12778,p_213826,,,
10073,c_6283_b_6769_d_31,t_214050_b_6769_tn_10,,Lemoore,,12778,p_213826,,,
10073,c_6283_b_6769_d_31,t_213951_b_6769_tn_3,,Hanford,,12777,p_213819,,,
10073,c_6283_b_6769_d_31,t_213951_b_6769_tn_4,,Hanford,,12777,p_213819,,,
10073,c_6283_b_6769_d_31,t_213951_b_6769_tn_5,,Hanford,,12777,p_213819,,,
10073,c_6283_b_6769_d_31,t_213951_b_6769_tn_6,,Hanford,,12777,p_213819,,,
10073,c_6283_b_6769_d_31,t_213951_b_6769_tn_7,,Hanford,,12777,p_213819,,,
10073,c_6283_b_6769_d_31,t_213951_b_6769_tn_8,,Hanford,,12777,p_213819,,,
10073,c_6283_b_6769_d_31,t_213951_b_6769_tn_9,,Hanford,,12777,p_213819,,,
10073,c_6283_b_6769_d_31,t_213962_b_6769_tn_1,,Hanford,,12778,p_213819,,,
10073,c_6283_b_6769_d_31,t_213962_b_6769_tn_10,,Hanford,,12778,p_213819,,,
10073,c_6283_b_6769_d_31,t_213962_b_6769_tn_11,,Hanford,,12778,p_213819,,,
10073,c_6283_b_6769_d_31,t_213962_b_6769_tn_2,,Hanford,,12778,p_213819,,,
10073,c_6283_b_6769_d_31,t_213962_b_6769_tn_3,,Hanford,,12778,p_213819,,,
10073,c_6283_b_6769_d_31,t_213962_b_6769_tn_4,,Hanford,,12778,p_213819,,,
