stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1133,1133,4th Avenue / Alumni & Visitor Center,,36.653511,-121.801391,,,0,
1101,1101,"3rd Str /  Wellness Center",,36.654862,-121.808045,,,0,
1143,1143,"7th Ave / A St",,36.652457,-121.789834,,,0,
1145,1145,Inter-Garrison / 5th Ave,,36.654797,-121.796618,,,0,
1150,1150,Inter-Garrison / Student Center,,36.654725,-121.798225,,,0,
1200,1200,Ardennes / Aachen Rd,,36.634305,-121.809619,,,0,
1201,1201,Ardennes / 214 Ardennes Circle,,36.634139,-121.806827,,,0,
1202,1202,Ardennes / Remagen (Fitch),,36.633173,-121.804511,,,0,
1204,1204,Ardennes / Tunisia Rd,,36.631014,-121.801248,,,0,
1205,1205,Gen Moore Blvd / Eucalyptus Road,,36.622254,-121.816839,,,0,
1206,1206,Ardennes / 2775 Ardennes,,36.628978,-121.803704,,,0,
1208,1208,Ardennes / Metz,,36.630001,-121.808768,,,0,
1210,1210,Ardennes / Hatten Rd,,36.630289,-121.811405,,,0,
1219,1219,Gigling / DOD Center,,36.643877,-121.79604,,,0,
1225,1225,6th Avenue / Bldg #50,,36.653081,-121.793305,,,0,
1227,1227,6th Ave / Inter-Garrison Road,,36.654044,-121.793351,,,0,
1229,1229,"7th Ave / A St",,36.652462,-121.789750,,,0,
1263,1263,Reindollar / Sunset Avenue,,36.679469,-121.802657,,,0,
1265,1265,Reindollar Avenue / Sunset Drive,,36.679393,-121.802702,,,0,
1267,1267,Reindollar / Zanetta,,36.67855,-121.800964,,,0,
1269,1269,Reindollar / Vera Lane,,36.677113,-121.797761,,,0,
1271,1271,Reindollar / Vera,,36.677327,-121.798404,,,0,
1282,1282,Reindollar /  Ellen,,36.675734,-121.793155,,,0,
1283,1283,Reindollar /  King,,36.674997,-121.791491,,,0,
1285,1285,Reindollar /  Eddy,,36.673408,-121.788167,,,0,
1287,1287,Bostick /  Ridgeview,,36.6722,-121.78393,,,0,
1288,1288,Carmel / 256 Carmel Avenue,,36.68239,-121.798979,,,0,
1299,1299,Gen Stilwell / The Dunes,,36.665475,-121.81169,,,0,
1388,1388,Abbott /  Chamberlain,,36.665136,-121.643591,,,0,
1401,1401,Franklin / Cedar,,36.602787,-121.906512,,,0,
1404,1404,Franklin / Bowen,,36.603353,-121.908909,,,0,
1422,1422,Sunset /  Forest,,36.610725,-121.922976,,,0,
1425,1425,19th /  Hillcrest,,36.613347,-121.923822,,,0,
1428,1428,Sinex /  17th,,36.615424,-121.921731,,,0,
1431,1431,Sinex /  Forest,,36.614972,-121.920196,,,0,
1434,1434,Fountain /  Junipero,,36.616753,-121.918278,,,0,
1437,1437,Fountain /  Pine,,36.618666,-121.917455,,,0,
1438,1438,Fountain /  Lighthouse,,36.620136,-121.916819,,,0,
1443,1443,Fountain /  Junipero,,36.616724,-121.918398,,,0,
1446,1446,Sinex /  Fountain Ave,,36.614932,-121.919771,,,0,
1449,1449,Sinex /  17th,,36.615367,-121.921319,,,0,
1452,1452,19th /  Hillcrest,,36.613346,-121.923958,,,0,
1455,1455,Sunset /  Forest,,36.610189,-121.92271,,,0,
1517,1517,David / Belden,,36.615683,-121.906985,,,0,
1518,1518,David/ Pine,,36.614338,-121.909868,,,0,
1519,1519,David /  Lily,,36.61339,-121.911858,,,0,
1522,1522,David /  Filmore,,36.612545,-121.91363,,,0,
1525,1525,David /  Lyndon,,36.611215,-121.916368,,,0,
1528,1528,Upper Ragsdale /  Lower Ragsdale,,36.578189,-121.819401,,,0,
1529,1529,Upper Ragsdale /  Justin,,36.579618,-121.816109,,,0,
1531,1531,Upper Ragsdale /  Monterey Herald,,36.577253,-121.811038,,,0,
1534,1534,Wilson /  Lower Ragsdale,,36.574252,-121.809973,,,0,
1537,1537,Forest /  Syida,,36.60204,-121.924894,,,0,
1539,1539,Forest /  Prescott,,36.604668,-121.920576,,,0,
1540,1540,Funston /  Otter,,36.601609,-121.928024,,,0,
1543,1543,Funston /  Buena Vista,,36.600776,-121.929804,,,0,
1546,1546,Montecito /  Shafter,,36.600521,-121.933021,,,0,
1549,1549,Montecito /  Miles,,36.601585,-121.9338,,,0,
1552,1552,Montecito /  David,,36.602668,-121.934558,,,0,
1554,1554,David /  Buena Vista,,36.603632,-121.93291,,,0,
1555,1555,Wilson /  York,,36.572898,-121.808527,,,0,
1556,1556,David /  Moreland,,36.606339,-121.926973,,,0,
1558,1558,David /  # 2875,,36.607226,-121.924991,,,0,
1561,1561,David /  Forest,,36.607974,-121.923442,,,0,
1564,1564,York /  Blue Larkspur,,36.572616,-121.80822,,,0,
1567,1567,Wilson /  Upper Ragsdale,,36.574288,-121.809913,,,0,
1570,1570,Upper Ragsdale /  Monterey Herald,,36.577211,-121.810936,,,0,
1572,1572,David /  Lobos,,36.609674,-121.919541,,,0,
1573,1573,Upper Ragsdale /  Justin,,36.579849,-121.815755,,,0,
1574,1574,David /  Terry,,36.612,-121.914756,,,0,
1575,1575,Upper Ragsdale / Harris Court,,36.578266,-121.819477,,,0,
1576,1576,David /  Lily,,36.613195,-121.912039,,,0,
1578,1578,David /  Divisadero,,36.608968,-121.921135,,,0,
1579,1579,David /  Pine,,36.614259,-121.909819,,,0,
1580,1580,David /  Lottie,,36.610003,-121.918832,,,0,
1581,1581,David / Belden,,36.615478,-121.907277,,,0,
1582,1582,David /  Terry,,36.61191,-121.914768,,,0,
1584,1584,David /  Filmore,,36.612653,-121.913206,,,0,
1586,1586,David /  Lyndon,,36.611078,-121.916553,,,0,
1601,1601,Del Monte /  Conference Center,,36.601054,-121.894431,,,0,
1602,1602,Foam /  Reeside,,36.609972,-121.897399,,,0,
1603,1603,Cannery Row /  Prescott,,36.615822,-121.900082,,,0,
1604,1604,Olivier /  Fisherman's Wharf,,36.60363,-121.893978,,,0,
1611,1611,Franklin /  Alvarado,,36.599915,-121.894089,,,0,
1612,1612,Alvarado /  Franklin,,36.599837,-121.894393,,,0,
1614,1614,Cannery Row /  Drake,,36.612253,-121.898237,,,0,
1616,1616,Cannery Row / Aquarium,,36.617578,-121.901532,,,0,
1619,1619,Cannery Row /  Drake,,36.612094,-121.898286,,,0,
1620,1620,Reeside /  Foam,,36.610238,-121.897442,,,0,
1621,1621,Wave / Hoffman,,36.614825,-121.900444,,,0,
1623,1623,Wave /  Cr1 Parking Garage,,36.614988,-121.900637,,,0,
1629,1629,Bunker Hill / Princeton Court,,36.664391,-121.771135,,,0,
1630,1630,Schoonover Drive / White Court,,36.66143,-121.765661,,,0,
1631,1631,Manassas / Antietam Court,,36.658807,-121.768681,,,0,
