shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1032.1,34.495475219346,-118.62466632379,313
1032.1,34.494203298636,-118.62673107425,321
1032.1,34.493020713104,-118.6274556298,326
1032.1,34.4910559505,-118.62799172968,333
1032.1,34.489884588854,-118.6286698629,338
1032.1,34.489884588854,-118.6286698629,339
1032.1,34.489090760971,-118.62648349882,345
1032.1,34.489012760194,-118.6256233764,348
1032.1,34.488987968649,-118.62456785366,351
1032.1,34.489049063408,-118.62122973028,361
1032.1,34.489049063408,-118.62122973028,362
1032.1,34.479768762702,-118.61488888301,400
1032.1,34.470364457832,-118.61671727164,435
1032.1,34.462035171783,-118.61572001092,466
1032.1,34.459879980355,-118.61588653521,474
1032.1,34.459098109778,-118.61617600669,477
1032.1,34.457575581609,-118.61729597715,483
1032.1,34.456557262677,-118.61761021254,487
1032.1,34.455941791851,-118.61759901242,490
1032.1,34.454738732922,-118.62126565889,502
1032.1,34.450959855979,-118.62564595872,521
1032.1,34.449561190576,-118.62617613633,526
1032.1,34.445932465936,-118.6264672767,539
1032.1,34.441673939261,-118.6247304143,556
1032.1,34.439370019441,-118.62282261734,566
1032.1,34.434429727601,-118.61736320603,591
1032.1,34.434719170387,-118.61772353405,592
1032.1,34.4391161733,-118.60950093744,624
1032.1,34.44181143576,-118.60794187495,635
1032.1,34.44405873888,-118.60197464223,654
1032.1,34.442350235033,-118.60128234691,661
1032.1,34.440885755735,-118.59958686592,669
1032.1,34.438758527681,-118.59631458945,681
1032.1,34.437278464067,-118.59385965652,691
1032.1,34.435828493533,-118.5919854199,698
1032.1,34.435528998012,-118.59028854376,703
1032.1,34.432209696114,-118.58685907706,719
1032.1,34.432209696114,-118.58685907706,720
1032.1,34.434143291922,-118.58477337383,729
1032.1,34.436084121054,-118.58059819742,743
1032.1,34.438315225567,-118.57718103027,757
1032.1,34.438315225567,-118.57718103027,758
1032.1,34.436765058366,-118.57494154687,766
1032.1,34.434804597603,-118.57287510012,775
1032.1,34.433399188348,-118.57138961603,782
1032.1,34.432005624283,-118.56971854561,789
1032.1,34.432005624283,-118.56971854561,790
1032.1,34.434688385463,-118.56660944494,803
1032.1,34.436512368805,-118.56438317315,812
1032.1,34.436512368805,-118.56438317315,813
1032.1,34.431515084733,-118.55760382223,839
1032.1,34.431609180642,-118.557458532,840
1032.1,34.429801769488,-118.55909795035,848
1032.1,34.427701566185,-118.56106031544,858
1032.1,34.421706253551,-118.56271439556,881
1032.1,34.419793674337,-118.56272468648,888
1032.1,34.417709613351,-118.56238234198,895
1032.1,34.413529689617,-118.56008953492,912
1032.1,34.413529689617,-118.56008953492,913
1033.1,34.413529689617,-118.56008953492,0
1033.1,34.417709613351,-118.56238234198,16
1033.1,34.419793674337,-118.56272468648,24
1033.1,34.427701566185,-118.56106031544,54
1033.1,34.431609180642,-118.557458532,71
1033.1,34.431609180642,-118.557458532,72
1033.1,34.436598800047,-118.56411511685,99
1033.1,34.436512368805,-118.56438317315,100
1033.1,34.434688385463,-118.56660944494,109
1033.1,34.432005624283,-118.56971854561,122
1033.1,34.433399188348,-118.57138961603,130
1033.1,34.434804597603,-118.57287510012,136
1033.1,34.436765058366,-118.57494154687,146
1033.1,34.438315225567,-118.57718103027,155
1033.1,34.436084121054,-118.58059819742,168
1033.1,34.434143291922,-118.58477337383,183
1033.1,34.432209696114,-118.58685907706,192
1033.1,34.432209696114,-118.58685907706,193
1033.1,34.434890254308,-118.58941177562,204
1033.1,34.435828493533,-118.5919854199,213
1033.1,34.437278464067,-118.59385965652,221
1033.1,34.438758527681,-118.59631458945,230
1033.1,34.440885755735,-118.59958686592,243
1033.1,34.443298530533,-118.60894115092,272
1033.1,34.434719170387,-118.61772353405,316
1033.1,34.439370019441,-118.62282261734,339
1033.1,34.441673939261,-118.6247304143,350
1033.1,34.445949260918,-118.6264076979,366
1033.1,34.449561190576,-118.62617613633,379
1033.1,34.450959855979,-118.62564595872,385
1033.1,34.454738732922,-118.62126565889,404
1033.1,34.455941791851,-118.61759901242,416
1033.1,34.457575581609,-118.61729597715,422
1033.1,34.459098109778,-118.61617600669,429
1033.1,34.459879980355,-118.61588653521,431
1033.1,34.462304471785,-118.61571868496,440
1033.1,34.470364457832,-118.61671727164,470
1033.1,34.479768762702,-118.61488888301,505
1033.1,34.489049063408,-118.62122973028,545
1033.1,34.489049063408,-118.62122973028,546
1033.1,34.489732984526,-118.61913741903,552
1033.1,34.490595269773,-118.61762717389,558
1033.1,34.491447692169,-118.61697306574,562
1033.1,34.494268584215,-118.61666540974,572
1033.1,34.497341764985,-118.61645917143,583
1033.1,34.497341764985,-118.61645917143,584
1033.1,34.497403960098,-118.61989479927,593
1033.1,34.497245353033,-118.62081961775,596
1033.1,34.496508252297,-118.62255989567,602
1033.1,34.495475219346,-118.62466632379,610
1034.1,34.447047912111,-118.66321476628,113
1034.1,34.445825162645,-118.66068414151,122
1034.1,34.445032885214,-118.65781203378,132
