service_id,date,exception_type
124-A-Weekday-55,20171225,2
124-A-Weekday-55-SDon,20171225,2
124-A-Weekday-55-SDon-1110100,20171225,2
124-A-Weekday-55-SDon-0101000,20171225,2
124-A-Weekday-55,20180101,2
124-A-Weekday-55-SDon,20180101,2
124-A-Weekday-55-SDon-1110100,20180101,2
124-A-Weekday-55-SDon-0101000,20180101,2
124-A-Weekday-55-SDon,20171226,2
124-A-Weekday-55-SDon-1110100,20171226,2
124-A-Weekday-55-SDon-0101000,20171226,2
124-A-Weekday-55-SDon,20171227,2
124-A-Weekday-55-SDon-1110100,20171227,2
124-A-Weekday-55-SDon-0101000,20171227,2
124-A-Weekday-55-SDon,20171228,2
124-A-Weekday-55-SDon-1110100,20171228,2
124-A-Weekday-55-SDon-0101000,20171228,2
124-A-Weekday-55-SDon,20171229,2
124-A-Weekday-55-SDon-1110100,20171229,2
124-A-Weekday-55-SDon-0101000,20171229,2
124-A-Weekday-55-SDon,20180102,2
124-A-Weekday-55-SDon-1110100,20180102,2
124-A-Weekday-55-SDon-0101000,20180102,2
124-A-Weekday-55-SDon,20180103,2
124-A-Weekday-55-SDon-1110100,20180103,2
124-A-Weekday-55-SDon-0101000,20180103,2
124-A-Weekday-55-SDon,20180104,2
124-A-Weekday-55-SDon-1110100,20180104,2
124-A-Weekday-55-SDon-0101000,20180104,2
124-A-Weekday-55-SDon,20180105,2
124-A-Weekday-55-SDon-1110100,20180105,2
124-A-Weekday-55-SDon-0101000,20180105,2
124-A-Weekday-55-SDon,20180115,2
124-A-Weekday-55-SDon-1110100,20180115,2
124-A-Weekday-55-SDon-0101000,20180115,2
124-A-Holiday1-51,20171226,2
124-A-Holiday1-51,20171227,2
124-A-Holiday1-51,20171228,2
124-A-Holiday1-51,20171229,2
124-A-Holiday1-51,20171230,2
124-A-Holiday1-51,20171231,2
124-C-Weekday-53,20171225,2
124-C-Weekday-53-SDon-1101100,20171225,2
124-C-Weekday-53-SDon-0010000,20171225,2
124-C-Weekday-53-SDon,20171225,2
124-C-Weekday-53-SDon-1100100,20171225,2
124-C-Weekday-53,20180101,2
124-C-Weekday-53-SDon-1101100,20180101,2
124-C-Weekday-53-SDon-0010000,20180101,2
124-C-Weekday-53-SDon,20180101,2
124-C-Weekday-53-SDon-1100100,20180101,2
124-C-Weekday-53-SDon-1101100,20171226,2
124-C-Weekday-53-SDon-0010000,20171226,2
124-C-Weekday-53-SDon,20171226,2
124-C-Weekday-53-SDon-1100100,20171226,2
124-C-Weekday-53-SDon-1101100,20171227,2
124-C-Weekday-53-SDon-0010000,20171227,2
