fare_id,route_id,origin_id,destination_id,contains_id
"OW_Free_20160110",SCS-155,1,1,
"OW_Adult_20160110",14-155,1,1,
"OW_Adult_20160110",16-155,1,1,
"OW_Adult_20160110",17-155,1,1,
"OW_Adult_20160110",18-155,1,1,
"OW_Adult_20160110",19-155,1,1,
"OW_Adult_20160110",24-155,1,1,
"OW_Adult_20160110",25-155,1,1,
"OW_Adult_20160110",28-155,1,1,
"OW_Adult_20160110",29-155,1,1,
"OW_Adult_20160110",35-155,1,1,
"OW_Adult_20160110",37-155,1,1,
"OW_Adult_20160110",38-155,1,1,
"OW_Adult_20160110",39-155,1,1,
"OW_Adult_20160110",46-155,1,1,
"OW_Adult_20160110",49-155,1,1,
"OW_Adult_20160110",53-155,1,1,
"OW_Adult_20160110",54-155,1,1,
"OW_Adult_20160110",55-155,1,1,
"OW_Adult_20160110",56-155,1,1,
"OW_Adult_20160110",57-155,1,1,
"OW_Adult_20160110",58-155,1,1,
"OW_Adult_20160110",59-155,1,1,
"OW_Adult_20160110",60-155,1,1,
"OW_Adult_20160110",61-155,1,1,
"OW_Adult_20160110",62-155,1,1,
"OW_Adult_20160110",67-155,1,1,
"OW_Adult_20160110",68-155,1,1,
"OW_Adult_20160110",72-155,1,1,
"OW_Adult_20160110",73-155,1,1,
"OW_Adult_20160110",78-155,1,1,
"OW_Adult_20160110",79-155,1,1,
"OW_Adult_20160110",80-155,1,1,
"OW_Adult_20160110",81-155,1,1,
"OW_Adult_20160110",82-155,1,1,
"OW_Adult_20160110",83-155,1,1,
"OW_Adult_20160110",84-155,1,1,
"OW_Adult_20160110",85-155,1,1,
"OW_Adult_20160110",86-155,1,1,
"OW_Adult_20160110",87-155,1,1,
"OW_Adult_20160110",88-155,1,1,
"OW_Adult_20160110",95-155,1,1,
"OW_Adult_20160110",110-155,1,1,
"OW_Adult_20160110",112-155,1,1,
"OW_Adult_20160110",118-155,1,1,
"OW_Adult_20160110",120-155,1,1,
"OW_Adult_20160110",121-155,1,1,
"OW_Adult_20160110",122-155,1,1,
"OW_Adult_20160110",130-155,1,1,
"OW_Adult_20160110",131-155,1,1,
"OW_Adult_20160110",133-155,1,1,
"OW_Adult_20160110",140-155,1,1,
"OW_Adult_20160110",141-155,1,1,
"OW_Adult_20160110",250-155,1,1,
"OW_Adult_20160110",251-155,1,1,
"OW_Adult_20160110",256-155,1,1,
"OW_Adult_20160110",260-155,1,1,
"OW_Adult_20160110",261-155,1,1,
"OW_Adult_20160110",270-155,1,1,
"OW_Adult_20160110",273-155,1,1,
"OW_Adult_20160110",274-155,1,1,
"OW_Adult_20160110",275-155,1,1,
"OW_Adult_20160110",276-155,1,1,
"OW_Adult_20160110",278-155,1,1,
"OW_Adult_20160110",280-155,1,1,
"OW_Adult_20160110",281-155,1,1,
"OW_Adult_20160110",286-155,1,1,
"OW_Adult_20160110",292-155,1,1,
"OW_Adult_20160110",294-155,1,1,
"OW_Adult_20160110",295-155,1,1,
"OW_Adult_20160110",296-155,1,1,
"OW_Adult_20160110",297-155,1,1,
"OW_Adult_20160110",397-155,1,1,
"OW_Adult_20160110",398-155,1,1,
"OW_Adult_20160110",399-155,1,1,
"OW_Adult_20160110",ECR-155,1,1,
"OW_Adult_20160110",FLXP-155,1,1,
"OW_Adult_20160110",KX-155,1,1,
"OW_Adult_20160110",SMCS-155,1,1,
"OW_LocExp_20160110",292-155,2,1,
"OW_LocExp_20160110",397-155,2,1,
"OW_LocExp_20160110",KX-155,2,1,
