service_id,date,exception_type
11_merged_422181215,20180101,2
11_merged_422181215,20171225,2
7_merged_422181223,20180101,2
7_merged_422181223,20171225,2
7_merged_422181223,20171123,2
12_merged_422181217,20171123,2
8_merged_422181226,20171123,2
2_merged_422181220,20171123,2
9_merged_422181225,20180101,2
9_merged_422181225,20171225,2
9_merged_422181225,20171123,2
1_merged_422181206,20170904,2
7_merged_422181211,20170904,2
11_merged_422181203,20170904,2
9_merged_422181213,20170904,2
1_merged_422181218,20180101,2
1_merged_422181218,20171225,2
10_merged_422181216,20180101,2
10_merged_422181216,20171225,2
10_merged_422181216,20171123,2
10_merged_422181204,20170904,2
6_merged_422181224,20171123,2
