"fare_id","origin_id","destination_id"
"34","110","143"
"38","110","128"
"40","110","145"
"35","111","81"
"37","111","82"
"52","111","83"
"40","111","84"
"59","111","85"
"57","111","86"
"51","111","87"
"84","111","88"
"70","111","89"
"51","111","90"
"47","111","91"
"50","111","92"
"48","111","93"
"50","111","94"
"52","111","95"
"55","111","96"
"40","111","97"
"55","111","98"
"44","111","99"
"28","111","100"
"23","111","101"
"89","111","102"
"88","111","103"
"51","111","104"
"47","111","105"
"80","111","106"
"70","111","107"
"43","111","108"
"68","111","109"
"43","111","110"
"35","111","112"
"88","111","113"
"88","111","114"
"50","111","115"
"50","111","116"
"71","111","117"
"52","111","118"
"49","111","119"
"44","111","120"
"46","111","121"
"49","111","122"
"1","111","123"
"8","111","124"
"33","111","125"
"74","111","126"
"72","111","127"
"60","111","128"
"65","111","129"
"31","111","130"
"51","111","131"
"51","111","132"
"64","111","133"
"84","111","134"
"41","111","135"
"47","111","142"
"50","111","143"
"55","111","128"
"57","111","145"
"1","112","81"
"1","112","82"
"21","112","83"
"9","112","84"
"28","112","85"
"26","112","86"
"20","112","87"
"52","112","88"
"38","112","89"
"21","112","90"
"15","112","91"
"20","112","92"
"20","112","93"
"27","112","94"
"23","112","95"
"32","112","96"
"8","112","97"
"24","112","98"
"18","112","99"
"10","112","100"
"15","112","101"
"64","112","102"
"58","112","103"
"23","112","104"
"19","112","105"
"48","112","106"
"40","112","107"
"15","112","108"
"36","112","109"
"12","112","110"
"35","112","111"
"60","112","113"
"60","112","114"
"33","112","115"
"20","112","116"
"42","112","117"
"27","112","118"
"34","112","119"
"24","112","120"
"19","112","121"
"30","112","122"
"22","112","123"
"18","112","124"
"1","112","125"
"44","112","126"
"42","112","127"
"30","112","128"
"35","112","129"
"8","112","130"
"20","112","131"
"24","112","132"
"33","112","133"
"54","112","134"
"8","112","135"
"26","112","142"
"27","112","143"
"31","112","128"
"33","112","145"
"59","113","81"
"58","113","82"
"50","113","83"
"53","113","84"
"35","113","85"
"35","113","86"
"42","113","87"
"1","113","88"
"31","113","89"
"58","113","90"
"45","113","91"
"51","113","92"
"57","113","93"
"65","113","94"
"47","113","95"
"69","113","96"
"57","113","97"
"38","113","98"
"55","113","99"
"67","113","100"
"72","113","101"
"62","113","102"
"1","113","103"
"58","113","104"
"44","113","105"
"8","113","106"
"39","113","107"
"70","113","108"
"30","113","109"
"47","113","110"
"88","113","111"
"60","113","112"
"58","113","114"
"70","113","115"
"55","113","116"
"40","113","117"
"63","113","118"
"69","113","119"
"72","113","120"
"74","113","121"
"71","113","122"
"77","113","123"
"72","113","124"
"60","113","125"
"43","113","126"
"24","113","127"
"38","113","128"
"35","113","129"
"63","113","130"
"39","113","131"
"60","113","132"
"33","113","133"
"52","113","134"
"64","113","135"
"75","113","142"
"78","113","143"
"84","113","128"
"86","113","145"
"58","114","81"
"58","114","82"
"41","114","83"
"53","114","84"
"34","114","85"
"22","114","86"
"42","114","87"
"47","114","88"
"34","114","89"
"47","114","90"
"45","114","91"
"42","114","92"
"48","114","93"
"45","114","94"
"41","114","95"
"41","114","96"
"55","114","97"
"24","114","98"
"47","114","99"
"65","114","100"
"70","114","101"
"1","114","102"
"51","114","103"
"49","114","104"
"45","114","105"
"41","114","106"
"14","114","107"
"50","114","108"
"34","114","109"
"49","114","110"
"88","114","111"
"60","114","112"
"58","114","113"
"48","114","115"
"46","114","116"
"8","114","117"
"43","114","118"
"41","114","119"
"47","114","120"
"54","114","121"
"41","114","122"
"81","114","123"
"72","114","124"
"59","114","125"
"14","114","126"
"35","114","127"
"19","114","128"
"17","114","129"
"62","114","130"
"27","114","131"
"47","114","132"
"34","114","133"
"1","114","134"
"53","114","135"
"49","114","142"
"53","114","143"
"58","114","128"
"60","114","145"
"33","115","81"
"33","115","82"
"33","115","83"
"33","115","84"
"40","115","85"
"38","115","86"
"33","115","87"
"64","115","88"
"50","115","89"
"33","115","90"
"33","115","91"
"33","115","92"
"8","115","93"
"1","115","94"
"33","115","95"
"33","115","96"
"33","115","97"
"35","115","98"
"17","115","99"
"33","115","100"
"33","115","101"
"53","115","102"
"70","115","103"
"33","115","104"
"28","115","105"
"60","115","106"
"47","115","107"
"33","115","108"
"48","115","109"
"33","115","110"
"50","115","111"
"33","115","112"
"70","115","113"
"48","115","114"
"33","115","116"
"50","115","117"
"33","115","118"
"34","115","119"
"1","115","120"
"7","115","121"
"8","115","122"
"37","115","123"
"33","115","124"
"33","115","125"
"50","115","126"
"53","115","127"
"40","115","128"
"44","115","129"
"24","115","130"
"33","115","131"
"33","115","132"
"43","115","133"
"48","115","134"
"33","115","135"
"8","115","142"
"13","115","143"
"18","115","128"
"20","115","145"
"20","116","81"
"20","116","82"
"8","116","83"
"20","116","84"
"25","116","85"
"24","116","86"
"18","116","87"
"49","116","88"
"36","116","89"
"1","116","90"
"21","116","91"
"1","116","92"
"20","116","93"
"27","116","94"
"14","116","95"
"15","116","96"
"20","116","97"
"23","116","98"
"20","116","99"
"27","116","100"
"32","116","101"
"50","116","102"
"55","116","103"
"5","116","104"
"20","116","105"
"45","116","106"
"35","116","107"
"30","116","108"
"34","116","109"
"20","116","110"
"50","116","111"
"20","116","112"
"55","116","113"
"46","116","114"
"33","116","115"
"37","116","117"
"11","116","118"
"17","116","119"
"36","116","120"
"34","116","121"
"22","116","122"
"37","116","123"
"33","116","124"
"21","116","125"
"38","116","126"
"39","116","127"
"27","116","128"
"31","116","129"
"24","116","130"
"20","116","131"
"7","116","132"
"30","116","133"
"40","116","134"
"28","116","135"
"38","116","142"
"41","116","143"
"46","116","128"
"47","116","145"
"40","117","81"
"40","117","82"
"32","117","83"
"35","117","84"
"17","117","85"
"8","117","86"
"24","117","87"
"30","117","88"
"17","117","89"
"38","117","90"
"27","117","91"
"33","117","92"
"39","117","93"
"46","117","94"
"30","117","95"
"49","117","96"
"37","117","97"
"11","117","98"
"37","117","99"
"47","117","100"
"52","117","101"
"16","117","102"
"41","117","103"
"39","117","104"
"27","117","105"
"24","117","106"
"2","117","107"
"49","117","108"
"17","117","109"
"31","117","110"
"71","117","111"
"42","117","112"
"40","117","113"
"8","117","114"
"50","117","115"
"37","117","116"
"44","117","118"
"51","117","119"
"53","117","120"
"52","117","121"
"53","117","122"
"58","117","123"
"54","117","124"
"41","117","125"
"1","117","126"
"18","117","127"
"6","117","128"
"4","117","129"
"44","117","130"
"12","117","131"
"40","117","132"
"17","117","133"
"1","117","134"
"48","117","135"
"55","117","142"
"58","117","143"
"64","117","128"
"65","117","145"
"27","118","81"
"27","118","82"
"18","118","83"
"27","118","84"
"33","118","85"
"31","118","86"
"25","118","87"
"57","118","88"
"44","118","89"
"10","118","90"
"28","118","91"
"16","118","92"
"27","118","93"
"27","118","94"
"21","118","95"
"1","118","96"
"27","118","97"
"30","118","98"
"27","118","99"
"28","118","100"
"33","118","101"
"47","118","102"
"63","118","103"
"8","118","104"
"27","118","105"
"53","118","106"
"43","118","107"
"30","118","108"
"40","118","109"
"27","118","110"
"52","118","111"
"27","118","112"
"63","118","113"
"43","118","114"
"33","118","115"
"11","118","116"
"44","118","117"
"8","118","119"
"36","118","120"
"34","118","121"
"15","118","122"
"39","118","123"
"35","118","124"
"27","118","125"
"46","118","126"
"48","118","127"
"35","118","128"
"39","118","129"
"27","118","130"
"27","118","131"
"1","118","132"
"38","118","133"
"42","118","134"
"28","118","135"
"38","118","142"
"41","118","143"
"46","118","128"
"47","118","145"
"34","119","81"
"34","119","82"
"24","119","83"
"34","119","84"
"40","119","85"
"38","119","86"
"31","119","87"
"63","119","88"
"51","119","89"
"16","119","90"
"34","119","91"
"23","119","92"
"34","119","93"
"34","119","94"
"27","119","95"
"1","119","96"
"34","119","97"
"36","119","98"
"34","119","99"
"34","119","100"
"38","119","101"
"45","119","102"
"70","119","103"
"15","119","104"
"34","119","105"
"61","119","106"
"49","119","107"
"34","119","108"
"50","119","109"
"34","119","110"
"49","119","111"
"34","119","112"
"69","119","113"
"41","119","114"
"34","119","115"
"17","119","116"
"51","119","117"
"8","119","118"
"8","119","120"
"34","119","121"
"1","119","122"
"44","119","123"
"40","119","124"
"34","119","125"
"52","119","126"
"53","119","127"
"40","119","128"
"44","119","129"
"34","119","130"
"34","119","131"
"13","119","132"
"43","119","133"
"41","119","134"
"34","119","135"
"38","119","142"
"41","119","143"
"46","119","128"
"47","119","145"
"24","120","81"
"21","120","82"
"36","120","83"
"27","120","84"
"43","120","85"
"41","120","86"
"36","120","87"
"72","120","88"
"54","120","89"
"36","120","90"
"34","120","91"
"36","120","92"
"18","120","93"
"8","120","94"
"36","120","95"
"36","120","96"
"24","120","97"
"39","120","98"
"21","120","99"
"26","120","100"
"31","120","101"
"51","120","102"
"73","120","103"
"36","120","104"
"32","120","105"
"62","120","106"
"53","120","107"
"8","120","108"
"51","120","109"
"31","120","110"
"44","120","111"
"24","120","112"
"72","120","113"
"47","120","114"
"1","120","115"
"36","120","116"
"53","120","117"
"36","120","118"
"8","120","119"
"1","120","121"
"1","120","122"
"38","120","123"
"34","120","124"
"25","120","125"
"54","120","126"
"57","120","127"
"44","120","128"
"48","120","129"
"25","120","130"
"36","120","131"
"37","120","132"
"47","120","133"
"47","120","134"
"13","120","135"
"1","120","142"
"8","120","143"
"14","120","128"
"16","120","145"
"20","121","81"
"17","121","82"
"34","121","83"
"22","121","84"
"41","121","85"
"40","121","86"
"34","121","87"
"68","121","88"
"55","121","89"
"34","121","90"
"29","121","91"
"34","121","92"
"34","121","93"
"13","121","94"
"34","121","95"
"34","121","96"
"20","121","97"
"37","121","98"
"34","121","99"
"21","121","100"
"27","121","101"
"58","121","102"
"75","121","103"
"34","121","104"
"34","121","105"
"64","121","106"
"51","121","107"
"1","121","108"
"48","121","109"
"26","121","110"
"46","121","111"
"19","121","112"
"74","121","113"
"54","121","114"
"7","121","115"
"34","121","116"
"52","121","117"
"34","121","118"
"34","121","119"
"1","121","120"
"8","121","122"
"33","121","123"
"29","121","124"
"20","121","125"
"53","121","126"
"58","121","127"
"43","121","128"
"45","121","129"
"20","121","130"
"34","121","131"
"34","121","132"
"48","121","133"
"51","121","134"
"8","121","135"
"8","121","142"
"10","121","143"
"15","121","128"
"16","121","145"
"31","122","81"
"28","122","82"
"28","122","83"
"33","122","84"
"41","122","85"
"40","122","86"
"35","122","87"
"65","122","88"
"54","122","89"
"20","122","90"
"40","122","91"
"27","122","92"
"37","122","93"
"37","122","94"
"31","122","95"
"7","122","96"
"31","122","97"
"38","122","98"
"37","122","99"
"33","122","100"
"38","122","101"
"45","122","102"
"71","122","103"
"19","122","104"
"37","122","105"
"61","122","106"
"51","122","107"
"18","122","108"
"53","122","109"
"34","122","110"
"49","122","111"
"30","122","112"
"71","122","113"
"41","122","114"
"8","122","115"
"22","122","116"
"53","122","117"
"15","122","118"
"1","122","119"
"1","122","120"
"8","122","121"
"44","122","123"
"40","122","124"
"31","122","125"
"54","122","126"
"58","122","127"
"45","122","128"
"47","122","129"
"31","122","130"
"37","122","131"
"15","122","132"
"45","122","133"
"41","122","134"
"19","122","135"
"8","122","142"
"14","122","143"
"20","122","128"
"22","122","145"
"23","123","81"
"24","123","82"
"39","123","83"
"27","123","84"
"46","123","85"
"44","123","86"
"37","123","87"
"71","123","88"
"57","123","89"
"37","123","90"
"34","123","91"
"37","123","92"
"35","123","93"
"37","123","94"
"39","123","95"
"43","123","96"
"26","123","97"
"41","123","98"
"31","123","99"
"14","123","100"
"8","123","101"
"85","123","102"
"77","123","103"
"38","123","104"
"34","123","105"
"65","123","106"
"56","123","107"
"30","123","108"
"54","123","109"
"30","123","110"
"1","123","111"
"22","123","112"
"77","123","113"
"81","123","114"
"37","123","115"
"37","123","116"
"58","123","117"
"39","123","118"
"44","123","119"
"38","123","120"
"33","123","121"
"44","123","122"
"1","123","124"
"20","123","125"
"58","123","126"
"63","123","127"
"47","123","128"
"51","123","129"
"17","123","130"
"38","123","131"
"38","123","132"
"50","123","133"
"75","123","134"
"28","123","135"
"40","123","142"
"41","123","143"
"45","123","128"
"47","123","145"
"18","124","81"
"20","124","82"
"35","124","83"
"23","124","84"
"42","124","85"
"40","124","86"
"33","124","87"
"67","124","88"
"55","124","89"
"34","124","90"
"30","124","91"
"34","124","92"
"31","124","93"
"33","124","94"
"35","124","95"
"38","124","96"
"23","124","97"
"38","124","98"
"27","124","99"
"8","124","100"
"1","124","101"
"76","124","102"
"73","124","103"
"34","124","104"
"31","124","105"
"62","124","106"
"52","124","107"
"25","124","108"
"51","124","109"
"26","124","110"
"8","124","111"
"18","124","112"
"72","124","113"
"72","124","114"
"33","124","115"
"33","124","116"
"54","124","117"
"35","124","118"
"40","124","119"
"34","124","120"
"29","124","121"
"40","124","122"
"1","124","123"
"16","124","125"
"55","124","126"
"56","124","127"
"43","124","128"
"48","124","129"
"14","124","130"
"34","124","131"
"34","124","132"
"47","124","133"
"66","124","134"
"24","124","135"
"36","124","142"
"37","124","143"
"41","124","128"
"43","124","145"
"5","125","81"
"7","125","82"
"22","125","83"
"10","125","84"
"29","125","85"
"27","125","86"
"21","125","87"
"53","125","88"
"40","125","89"
"21","125","90"
"17","125","91"
"21","125","92"
"21","125","93"
"27","125","94"
"22","125","95"
"32","125","96"
"9","125","97"
"24","125","98"
"21","125","99"
"8","125","100"
"14","125","101"
"63","125","102"
"60","125","103"
"23","125","104"
"21","125","105"
"48","125","106"
"39","125","107"
"17","125","108"
"37","125","109"
"13","125","110"
"33","125","111"
"1","125","112"
"60","125","113"
"59","125","114"
"33","125","115"
"21","125","116"
"41","125","117"
"27","125","118"
"34","125","119"
"25","125","120"
"20","125","121"
"31","125","122"
"20","125","123"
"16","125","124"
"42","125","126"
"43","125","127"
"30","125","128"
"35","125","129"
"1","125","130"
"21","125","131"
"24","125","132"
"34","125","133"
"54","125","134"
"15","125","135"
"27","125","142"
"28","125","143"
"32","125","128"
"34","125","145"
"41","126","81"
"41","126","82"
"33","126","83"
"35","126","84"
"17","126","85"
"9","126","86"
"25","126","87"
"37","126","88"
"18","126","89"
"40","126","90"
"28","126","91"
"34","126","92"
"39","126","93"
"46","126","94"
"30","126","95"
"50","126","96"
"38","126","97"
"12","126","98"
"38","126","99"
"49","126","100"
"53","126","101"
"17","126","102"
"44","126","103"
"41","126","104"
"28","126","105"
"27","126","106"
"1","126","107"
"51","126","108"
"17","126","109"
"32","126","110"
"74","126","111"
"44","126","112"
"43","126","113"
"14","126","114"
"50","126","115"
"38","126","116"
"1","126","117"
"46","126","118"
"52","126","119"
"54","126","120"
"53","126","121"
"54","126","122"
"58","126","123"
"55","126","124"
"42","126","125"
"18","126","127"
"8","126","128"
"6","126","129"
"47","126","130"
"14","126","131"
"43","126","132"
"17","126","133"
"8","126","134"
"48","126","135"
"56","126","142"
"60","126","143"
"65","126","128"
"67","126","145"
"40","127","81"
"41","127","82"
"34","127","83"
"36","127","84"
"17","127","85"
"18","127","86"
"25","127","87"
"8","127","88"
"1","127","89"
"42","127","90"
"29","127","91"
"34","127","92"
"40","127","93"
"48","127","94"
"31","127","95"
"53","127","96"
"39","127","97"
"22","127","98"
"39","127","99"
"48","127","100"
"53","127","101"
"40","127","102"
"25","127","103"
"43","127","104"
"29","127","105"
"1","127","106"
"18","127","107"
"51","127","108"
"8","127","109"
"35","127","110"
"72","127","111"
"42","127","112"
"24","127","113"
"35","127","114"
"53","127","115"
"39","127","116"
"18","127","117"
"48","127","118"
"53","127","119"
"57","127","120"
"58","127","121"
"58","127","122"
"63","127","123"
"56","127","124"
"43","127","125"
"18","127","126"
"18","127","128"
"18","127","129"
"46","127","130"
"24","127","131"
"44","127","132"
"14","127","133"
"30","127","134"
"50","127","135"
"59","127","142"
"62","127","143"
"67","127","128"
"69","127","145"
"28","128","81"
"29","128","82"
"21","128","83"
"24","128","84"
"6","128","85"
"1","128","86"
"13","128","87"
"31","128","88"
"15","128","89"
"29","128","90"
"17","128","91"
"22","128","92"
"28","128","93"
"35","128","94"
"18","128","95"
"40","128","96"
"27","128","97"
"3","128","98"
"27","128","99"
"36","128","100"
"41","128","101"
"23","128","102"
"37","128","103"
"30","128","104"
"16","128","105"
"24","128","106"
"5","128","107"
"39","128","108"
"11","128","109"
"21","128","110"
"60","128","111"
"30","128","112"
"38","128","113"
"19","128","114"
"40","128","115"
"27","128","116"
"6","128","117"
"35","128","118"
"40","128","119"
"44","128","120"
"43","128","121"
"45","128","122"
"47","128","123"
"43","128","124"
"30","128","125"
"8","128","126"
"18","128","127"
"1","128","129"
"34","128","130"
"5","128","131"
"31","128","132"
"9","128","133"
"16","128","134"
"37","128","135"
"47","128","142"
"50","128","143"
"55","128","128"
"56","128","145"
"33","129","81"
"34","129","82"
"26","129","83"
"28","129","84"
"10","129","85"
"4","129","86"
"18","129","87"
"30","129","88"
"15","129","89"
"31","129","90"
"21","129","91"
"26","129","92"
"32","129","93"
"40","129","94"
"23","129","95"
"43","129","96"
"31","129","97"
"6","129","98"
"31","129","99"
"41","129","100"
"45","129","101"
"20","129","102"
"37","129","103"
"34","129","104"
"20","129","105"
"24","129","106"
"1","129","107"
"42","129","108"
"11","129","109"
"25","129","110"
"65","129","111"
"35","129","112"
"35","129","113"
"17","129","114"
"44","129","115"
"31","129","116"
"4","129","117"
"39","129","118"
"44","129","119"
"48","129","120"
"45","129","121"
"47","129","122"
"51","129","123"
"48","129","124"
"35","129","125"
"6","129","126"
"18","129","127"
"1","129","128"
"38","129","130"
"8","129","131"
"35","129","132"
"10","129","133"
"13","129","134"
"40","129","135"
"51","129","142"
"53","129","143"
"57","129","128"
"59","129","145"
"9","130","81"
"9","130","82"
"25","130","83"
"13","130","84"
"33","130","85"
"31","130","86"
"24","130","87"
"56","130","88"
"43","130","89"
"24","130","90"
"20","130","91"
"24","130","92"
"24","130","93"
"27","130","94"
"25","130","95"
"32","130","96"
"13","130","97"
"28","130","98"
"24","130","99"
"1","130","100"
"8","130","101"
"67","130","102"
"62","130","103"
"25","130","104"
"24","130","105"
"52","130","106"
"43","130","107"
"17","130","108"
"41","130","109"
"16","130","110"
"31","130","111"
"8","130","112"
"63","130","113"
"62","130","114"
"24","130","115"
"24","130","116"
"44","130","117"
"27","130","118"
"34","130","119"
"25","130","120"
"20","130","121"
"31","130","122"
"17","130","123"
"14","130","124"
"1","130","125"
"47","130","126"
"46","130","127"
"34","130","128"
"38","130","129"
"24","130","131"
"25","130","132"
"35","130","133"
"57","130","134"
"15","130","135"
"27","130","142"
"28","130","143"
"33","130","128"
"34","130","145"
"19","131","81"
"20","131","82"
"13","131","83"
"15","131","84"
"11","131","85"
"3","131","86"
"1","131","87"
"33","131","88"
"22","131","89"
"21","131","90"
"1","131","91"
"15","131","92"
"20","131","93"
"27","131","94"
"8","131","95"
"32","131","96"
"18","131","97"
"1","131","98"
"8","131","99"
"27","131","100"
"32","131","101"
"30","131","102"
"40","131","103"
"23","131","104"
"1","131","105"
"30","131","106"
"12","131","107"
"30","131","108"
"17","131","109"
"8","131","110"
"51","131","111"
"20","131","112"
"39","131","113"
"27","131","114"
"33","131","115"
"20","131","116"
"12","131","117"
"27","131","118"
"34","131","119"
"36","131","120"
"34","131","121"
"37","131","122"
"38","131","123"
"34","131","124"
"21","131","125"
"14","131","126"
"24","131","127"
"5","131","128"
"8","131","129"
"24","131","130"
"24","131","132"
"13","131","133"
"23","131","134"
"28","131","135"
"38","131","142"
"41","131","143"
"46","131","128"
"47","131","145"
"24","132","81"
"24","132","82"
"14","132","83"
"24","132","84"
"30","132","85"
"28","132","86"
"21","132","87"
"54","132","88"
"41","132","89"
"6","132","90"
"24","132","91"
"13","132","92"
"24","132","93"
"27","132","94"
"17","132","95"
"8","132","96"
"24","132","97"
"26","132","98"
"24","132","99"
"28","132","100"
"32","132","101"
"51","132","102"
"60","132","103"
"1","132","104"
"24","132","105"
"50","132","106"
"40","132","107"
"30","132","108"
"39","132","109"
"24","132","110"
"51","132","111"
"24","132","112"
"60","132","113"
"47","132","114"
"33","132","115"
"7","132","116"
"40","132","117"
"1","132","118"
"13","132","119"
"37","132","120"
"34","132","121"
"15","132","122"
"38","132","123"
"34","132","124"
"24","132","125"
"43","132","126"
"44","132","127"
"31","132","128"
"35","132","129"
"25","132","130"
"24","132","131"
"34","132","133"
"44","132","134"
"28","132","135"
"39","132","142"
"41","132","143"
"46","132","128"
"47","132","145"
"31","133","81"
"32","133","82"
"24","133","83"
"25","133","84"
"1","133","85"
"8","133","86"
"17","133","87"
"27","133","88"
"8","133","89"
"33","133","90"
"18","133","91"
"27","133","92"
"31","133","93"
"40","133","94"
"21","133","95"
"43","133","96"
"30","133","97"
"13","133","98"
"30","133","99"
"39","133","100"
"44","133","101"
"38","133","102"
"33","133","103"
"33","133","104"
"18","133","105"
"20","133","106"
"15","133","107"
"41","133","108"
"1","133","109"
"23","133","110"
"64","133","111"
"33","133","112"
"33","133","113"
"34","133","114"
"43","133","115"
"30","133","116"
"17","133","117"
"38","133","118"
"43","133","119"
"47","133","120"
"48","133","121"
"45","133","122"
"50","133","123"
"47","133","124"
"34","133","125"
"17","133","126"
"14","133","127"
"9","133","128"
"10","133","129"
"35","133","130"
"13","133","131"
"34","133","132"
"29","133","134"
"38","133","135"
"49","133","142"
"53","133","143"
"56","133","128"
"59","133","145"
"53","134","81"
"52","134","82"
"35","134","83"
"47","134","84"
"29","134","85"
"18","134","86"
"37","134","87"
"41","134","88"
"29","134","89"
"41","134","90"
"40","134","91"
"36","134","92"
"43","134","93"
"44","134","94"
"34","134","95"
"40","134","96"
"50","134","97"
"20","134","98"
"41","134","99"
"59","134","100"
"64","134","101"
"5","134","102"
"45","134","103"
"42","134","104"
"40","134","105"
"35","134","106"
"10","134","107"
"50","134","108"
"29","134","109"
"43","134","110"
"84","134","111"
"54","134","112"
"52","134","113"
"1","134","114"
"48","134","115"
"40","134","116"
"1","134","117"
"42","134","118"
"41","134","119"
"47","134","120"
"51","134","121"
"41","134","122"
"75","134","123"
"66","134","124"
"54","134","125"
"8","134","126"
"30","134","127"
"16","134","128"
"13","134","129"
"57","134","130"
"23","134","131"
"44","134","132"
"29","134","133"
"52","134","135"
"49","134","142"
"52","134","143"
"58","134","128"
"60","134","145"
"14","135","81"
"1","135","82"
"28","135","83"
"8","135","84"
"35","135","85"
"34","135","86"
"28","135","87"
"58","135","88"
"45","135","89"
"28","135","90"
"24","135","91"
"28","135","92"
"28","135","93"
"28","135","94"
"28","135","95"
"32","135","96"
"1","135","97"
"31","135","98"
"28","135","99"
"17","135","100"
"21","135","101"
"57","135","102"
"64","135","103"
"28","135","104"
"28","135","105"
"56","135","106"
"45","135","107"
"1","135","108"
"43","135","109"
"21","135","110"
"41","135","111"
"8","135","112"
"64","135","113"
"53","135","114"
"33","135","115"
"28","135","116"
"48","135","117"
"28","135","118"
"34","135","119"
"13","135","120"
"8","135","121"
"19","135","122"
"28","135","123"
"24","135","124"
"15","135","125"
"48","135","126"
"50","135","127"
"37","135","128"
"40","135","129"
"15","135","130"
"28","135","131"
"28","135","132"
"38","135","133"
"52","135","134"
"15","135","142"
"16","135","143"
"20","135","128"
"21","135","145"
"27","142","81"
"24","142","82"
"38","142","83"
"29","142","84"
"45","142","85"
"44","142","86"
"38","142","87"
"75","142","88"
"56","142","89"
"38","142","90"
"36","142","91"
"38","142","92"
"21","142","93"
"14","142","94"
"38","142","95"
"38","142","96"
"27","142","97"
"41","142","98"
"24","142","99"
"28","142","100"
"34","142","101"
"54","142","102"
"75","142","103"
"38","142","104"
"34","142","105"
"65","142","106"
"55","142","107"
"14","142","108"
"54","142","109"
"33","142","110"
"47","142","111"
"26","142","112"
"75","142","113"
"49","142","114"
"8","142","115"
"38","142","116"
"55","142","117"
"38","142","118"
"38","142","119"
"1","142","120"
"8","142","121"
"8","142","122"
"40","142","123"
"36","142","124"
"27","142","125"
"56","142","126"
"59","142","127"
"47","142","128"
"51","142","129"
"27","142","130"
"38","142","131"
"39","142","132"
"49","142","133"
"49","142","134"
"15","142","135"
"1","142","143"
"8","142","128"
"13","142","145"
"27","143","81"
"24","143","82"
"41","143","83"
"30","143","84"
"49","143","85"
"47","143","86"
"41","143","87"
"76","143","88"
"59","143","89"
"41","143","90"
"37","143","91"
"41","143","92"
"24","143","93"
"17","143","94"
"41","143","95"
"41","143","96"
"27","143","97"
"44","143","98"
"27","143","99"
"29","143","100"
"34","143","101"
"57","143","102"
"78","143","103"
"41","143","104"
"37","143","105"
"68","143","106"
"58","143","107"
"14","143","108"
"56","143","109"
"34","143","110"
"50","143","111"
"27","143","112"
"78","143","113"
"53","143","114"
"13","143","115"
"41","143","116"
"58","143","117"
"41","143","118"
"41","143","119"
"8","143","120"
"10","143","121"
"14","143","122"
"41","143","123"
"37","143","124"
"28","143","125"
"60","143","126"
"62","143","127"
"50","143","128"
"53","143","129"
"28","143","130"
"41","143","131"
"41","143","132"
"53","143","133"
"52","143","134"
"16","143","135"
"1","143","142"
"1","143","128"
"8","143","145"
"32","128","81"
"29","128","82"
"46","128","83"
"34","128","84"
"52","128","85"
"50","128","86"
"46","128","87"
"80","128","88"
"65","128","89"
"46","128","90"
"41","128","91"
"46","128","92"
"30","128","93"
"22","128","94"
"46","128","95"
"46","128","96"
"32","128","97"
"49","128","98"
"32","128","99"
"33","128","100"
"39","128","101"
"62","128","102"
"84","128","103"
"46","128","104"
"43","128","105"
"74","128","106"
"63","128","107"
"18","128","108"
"60","128","109"
"38","128","110"
"55","128","111"
"31","128","112"
"84","128","113"
"58","128","114"
"18","128","115"
"46","128","116"
"64","128","117"
"46","128","118"
"46","128","119"
"14","128","120"
"15","128","121"
"20","128","122"
"45","128","123"
"41","128","124"
"32","128","125"
"65","128","126"
"67","128","127"
"55","128","128"
"57","128","129"
"33","128","130"
"46","128","131"
"46","128","132"
"56","128","133"
"58","128","134"
"20","128","135"
"8","128","142"
"1","128","143"
"1","128","145"
"33","145","81"
"30","145","82"
"47","145","83"
"35","145","84"
"54","145","85"
"53","145","86"
"47","145","87"
"82","145","88"
"66","145","89"
"47","145","90"
"43","145","91"
"47","145","92"
"31","145","93"
"24","145","94"
"47","145","95"
"47","145","96"
"33","145","97"
"50","145","98"
"34","145","99"
"35","145","100"
"40","145","101"
"64","145","102"
"86","145","103"
"47","145","104"
"45","145","105"
"76","145","106"
"65","145","107"
"20","145","108"
"62","145","109"
"40","145","110"
"57","145","111"
"33","145","112"
"86","145","113"
"60","145","114"
"20","145","115"
"47","145","116"
"65","145","117"
"47","145","118"
"47","145","119"
"16","145","120"
"16","145","121"
"22","145","122"
"47","145","123"
"43","145","124"
"34","145","125"
"67","145","126"
"69","145","127"
"56","145","128"
"59","145","129"
"34","145","130"
"47","145","131"
"47","145","132"
"59","145","133"
"60","145","134"
"21","145","135"
"13","145","142"
"8","145","143"
"1","145","128"
