trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
t_147444_b_2000_tn_0,06:05:00,06:05:00,2309331,1,,0,0,0,1
t_147444_b_2000_tn_0,06:08:00,06:08:00,2319181,2,,0,0,1.19079987029826,0
t_147444_b_2000_tn_0,06:09:00,06:09:00,2316832,3,,0,0,1.31871183062234,1
t_147444_b_2000_tn_0,06:11:00,06:11:00,2319183,4,,0,0,1.62907885337577,0
t_147444_b_2000_tn_0,06:12:00,06:12:00,2316833,5,,0,0,1.84566733719369,1
t_147444_b_2000_tn_0,06:13:00,06:13:00,2319184,6,,0,0,2.07073748253528,0
t_147444_b_2000_tn_0,06:15:00,06:15:00,2318569,7,,0,0,2.37318019161637,1
t_147444_b_2000_tn_0,06:16:00,06:16:00,2319185,8,,0,0,2.49346972116409,0
t_147444_b_2000_tn_0,06:17:00,06:17:00,2319186,9,,0,0,2.74666812190553,0
t_147444_b_2000_tn_0,06:18:00,06:18:00,2318570,10,,0,0,2.8861742682053,1
t_147444_b_2000_tn_0,06:23:00,06:23:00,2318571,11,,0,0,3.43227320642719,0
t_147444_b_2000_tn_0,06:25:00,06:25:00,2318572,12,,0,0,3.95463687375339,1
t_147444_b_2000_tn_0,06:26:00,06:26:00,2319187,13,,0,0,4.16517325829533,0
t_147444_b_2000_tn_0,06:27:00,06:27:00,2318573,14,,0,0,4.35229346242541,1
t_147444_b_2000_tn_0,06:29:00,06:29:00,2318574,15,,0,0,4.73353906114318,1
t_147444_b_2000_tn_0,06:30:00,06:30:00,2319188,16,,0,0,4.91972885368368,0
t_147444_b_2000_tn_0,06:31:00,06:31:00,2318575,17,,0,0,5.26099701247697,1
t_147444_b_2000_tn_0,06:32:00,06:32:00,2319189,18,,0,0,5.39310216856937,0
t_147444_b_2000_tn_0,06:36:00,06:36:00,2309331,19,,0,0,6.30410198634634,1
t_79550_b_2000_tn_0,05:45:00,05:45:00,2309331,1,,0,0,0,1
t_79550_b_2000_tn_0,05:49:00,05:49:00,2318580,2,,0,0,1.04611274376813,1
t_79550_b_2000_tn_0,05:50:00,05:50:00,2319195,3,,0,0,1.16638341532615,0
t_79550_b_2000_tn_0,05:51:00,05:51:00,2319196,4,,0,0,1.37440485833756,0
t_79550_b_2000_tn_0,05:52:00,05:52:00,2319197,5,,0,0,1.53024929814163,0
t_79550_b_2000_tn_0,05:53:00,05:53:00,2319627,6,,0,0,2.15520485728599,1
t_79550_b_2000_tn_0,05:54:00,05:54:00,2319628,7,,0,0,2.3968602518013,0
t_79550_b_2000_tn_0,05:55:00,05:55:00,2318577,8,,0,0,2.6453057019951,1
t_79550_b_2000_tn_0,05:58:00,05:58:00,2318578,9,,0,0,3.06919611297503,1
t_79550_b_2000_tn_0,05:58:30,05:58:30,2319191,10,,0,0,3.16392809365426,0
t_79550_b_2000_tn_0,05:59:00,05:59:00,2319192,11,,0,0,3.30115385270999,0
t_79550_b_2000_tn_0,06:00:00,06:00:00,2318579,12,,0,0,3.3764659329794,1
t_79550_b_2000_tn_0,06:01:00,06:01:00,2319193,13,,0,0,3.5802372477451,0
t_79550_b_2000_tn_0,06:03:00,06:03:00,2319630,14,,0,0,3.87978449596039,0
t_79550_b_2000_tn_0,06:04:00,06:04:00,2319631,15,,0,0,4.02667113996532,1
t_79550_b_2000_tn_0,06:05:00,06:05:00,2319632,16,,0,0,4.39520307330268,0
t_79550_b_2000_tn_0,06:07:00,06:07:00,2319633,17,,0,0,4.98467286029417,0
t_79550_b_2000_tn_0,06:09:00,06:09:00,2319634,18,,0,0,5.46763425331263,1
t_79550_b_2000_tn_0,06:12:00,06:12:00,2318576,19,,0,0,6.0912823277242,0
t_79550_b_2000_tn_0,06:15:00,06:15:00,2319629,20,,0,0,6.44479618261129,1
t_79550_b_2000_tn_0,06:16:00,06:16:00,2319198,21,,0,0,7.05283855161732,0
t_79550_b_2000_tn_0,06:17:00,06:17:00,2319199,22,,0,0,7.19001262065053,0
t_79550_b_2000_tn_0,06:18:00,06:18:00,2319194,23,,0,0,7.39297212010091,0
t_79550_b_2000_tn_0,06:19:00,06:19:00,2319182,24,,0,0,7.52243791531857,1
t_79550_b_2000_tn_0,06:24:00,06:24:00,2309331,25,,0,0,8.30310830546037,1
t_79551_b_2000_tn_0,06:05:00,06:05:00,2309331,1,,0,0,0,1
t_79551_b_2000_tn_0,06:09:00,06:09:00,2318580,2,,0,0,1.04611274376813,1
