timetable_id,stop_id,stop_sequence,stop_name,connected_routes
7,2319195,3,40th at Emery ,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319196,4,40th at Hollis,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319197,5,40th at Horton,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319627,6,Shellmound at Bay Street,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319628,7,Shellmound at Christie ,"/North Shellmound, /Shellmound/Powell, /South Shellmound/Powell"
7,2318577,8,Shellmound at Public Market,"/North Shellmound, /Shellmound/Powell"
7,2318578,9,65th at Shellmound,"/North Shellmound, /Shellmound/Powell"
7,2319191,10,Christie at 65th,"/North Shellmound, /Shellmound/Powell"
7,2319192,11,Christie at 64th ,"/North Shellmound, /Shellmound/Powell"
7,2318579,12,Christie at Public Market SB,"/North Shellmound, /Shellmound/Powell"
7,2319193,13,Christie at Fed Ex,"/North Shellmound, /Shellmound/Powell"
7,2319630,14,Powell at Hilton Garden Inn,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
7,2319631,15,The Towers,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
7,2319632,16,Powell at Watergate Market,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
7,2319633,17,Powell Marina,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
7,2319634,18,Powell at Police/Fire Station,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
7,2318576,19,Christie at Trader Joe's ,"/North Shellmound, /Shellmound/Powell, /South Shellmound/Powell"
7,2319629,20,Shellmound at Bay Street,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319198,21,40th at Horton,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319199,22,40th at Hollis,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319194,23,40th at Emery,"/Shellmound/Powell, /South Shellmound/Powell"
7,2319182,24,40th at San Pablo ,"/Shellmound/Powell, /South Shellmound/Powell"
7,2309331,25,MacArthur BART Station,"/Hollis, /Hollis North, /Hollis South, /North Shellmound, /Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
8,2309331,1,MacArthur BART Station,"/Hollis, /Hollis North, /Hollis South, /North Shellmound, /Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
8,2318580,2,40th at San Pablo,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319195,3,40th at Emery ,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319196,4,40th at Hollis,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319197,5,40th at Horton,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319627,6,Shellmound at Bay Street,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319628,7,Shellmound at Christie ,"/North Shellmound, /Shellmound/Powell, /South Shellmound/Powell"
8,2319630,8,Powell at Hilton Garden Inn,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
8,2319631,9,The Towers,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
8,2319632,10,Powell at Watergate Market,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
8,2319633,11,Powell Marina,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
8,2319634,12,Powell at Police/Fire Station,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
8,2318576,13,Christie at Trader Joe's ,"/North Shellmound, /Shellmound/Powell, /South Shellmound/Powell"
8,2319629,14,Shellmound at Bay Street,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319198,15,40th at Horton,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319199,16,40th at Hollis,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319194,17,40th at Emery,"/Shellmound/Powell, /South Shellmound/Powell"
8,2319182,18,40th at San Pablo ,"/Shellmound/Powell, /South Shellmound/Powell"
8,2309331,19,MacArthur BART Station,"/Hollis, /Hollis North, /Hollis South, /North Shellmound, /Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
9,2309331,1,MacArthur BART Station,"/Hollis, /Hollis North, /Hollis South, /North Shellmound, /Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
9,2319630,2,Powell at Hilton Garden Inn,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
9,2319632,3,Powell at Watergate Market,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
9,2319633,4,Powell Marina,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
9,2319634,5,Powell at Police/Fire Station,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
9,2319631,6,The Towers,"/Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
9,2319662,7,2100 Powell ,/Watergate Express
9,2309331,8,MacArthur BART Station,"/Hollis, /Hollis North, /Hollis South, /North Shellmound, /Shellmound/Powell, /South Shellmound/Powell, /Watergate Express"
