stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
174,MilpCotN,Milpas & Cota,N MILPAS ST & E COTA ST,34.427032,-119.68648,,,,,,0
175,AnacDeGN,Anacapa & De La Guerra,ANACAPA ST & E ORTEGA ST,34.420324,-119.6978,,,,,,0
180,HollAerO,Hollister & Aero Camino,HOLLISTER AVE & AERO CAMINO,34.431494,-119.848003,,,,,,0
181,HollNecO,Hollister & Nectarine,HOLLISTER AVE & NECTARINE AVE,34.435965,-119.82703,,,,,,0
182,HaleGarN,Haley & Garden,E HALEY ST & GARDEN ST,34.419634,-119.6924,,,,,,0
183,AnapStaN,Anapamu & State,E ANAPAMU ST & STATE ST,34.423543,-119.70417,,,,,,0
184,AnacCarN,Anacapa & Carrillo,ANACAPA ST & E CARRILLO ST,34.422275,-119.700476,,,,,,0
186,CotaStaO,Cota & State,E COTA ST & STATE ST,34.418086,-119.696527,,,,,,0
187,HaleBatO,Haley & Bath,W HALEY ST & DE LA VINA ST,34.413881,-119.698738,,,,,,0
189,MontRanO,Montecito & Rancheria,STATE HWY 225 & CASTILLO ST,34.409497,-119.69883,,,,,,0
190,ClifWelO,Cliff & Weldon,STATE HWY 225 & BARRANCA AVE,34.404138,-119.705937,,,,,,0
191,ClifLaMO,Cliff & La Marina,STATE HWY 225 & LA MARINA,34.402642,-119.708393,,,,,,0
192,ClifTerO,Cliff & Terrace,STATE HWY 225 & TERRACE RD,34.401767,-119.710757,,,,,,0
193,ClifSaFO,Cliff & Santa Fe,STATE HWY 225 & SANTA FE PL,34.401239,-119.713647,,,,,,0
194,ClifMiMO,Cliff & Miramesa,,34.401024,-119.71913,,,,,,0
195,MeigDolN,Meigs & Dolores,MEIGS RD & MEIGS RD,34.40277,-119.721382,,,,,,0
196,MeigRicO,Meigs & Ricardo,,34.404784,-119.721766,,,,,,0
197,MeigLaCO,Meigs & La Coronilla,MEIGS RD & LA CORONILLA DR,34.408622,-119.721069,,,,,,0
198,CarrMirN,Carrillo & Miramonte,W CARRILLO ST & LA CORONILLA DR,34.409853,-119.717295,,,,,,0
199,CarrViDN,Carrillo & Vista Del Pueblo,W CARRILLO ST & VISTA DEL PUEBLO,34.41117,-119.715256,,,,,,0
200,CarrBatO,Carrillo & Bath,W CARRILLO ST & BATH ST,34.417948,-119.705811,,,,,,0
203,CarrAnaN,Carrillo & Anacapa,E CARRILLO ST & ANACAPA ST,34.422295,-119.701154,,,,,,0
206,CarrChiO,Carrillo & Chino,W CARRILLO ST & CHINO ST,34.414359,-119.713332,,,,,,0
208,MeigReRO,Meigs & Red Rose,MEIGS RD & ISLAND VIEW DR,34.402118,-119.721999,,,,,,0
209,ClifSaSN,Cliff & Salida Del Sol,STATE HWY 225 & SALIDA DEL SOL,34.400847,-119.719197,,,,,,0
210,ClifSaCN,Cliff & Santa Cruz,STATE HWY 225 & SANTA CRUZ BLVD,34.400904,-119.71457,,,,,,0
211,ClifSaRN,Cliff & San Rafael,STATE HWY 225 & TERRACE RD,34.401672,-119.710108,,,,,,0
212,ClifOceN,Cliff & Oceano,STATE HWY 225 & WELDON RD,34.40438,-119.705176,,,,,,0
213,ChapHalO,Chapala & Haley,CHAPALA ST & W COTA ST,34.416063,-119.696944,,,,,,0
216,ChapAnaO,Chapala & Anapamu,CHAPALA ST & W ANAPAMU ST,34.422707,-119.70605,,,,,,0
217,SolaChaO,Sola & Chapala,W SOLA ST & CHAPALA ST,34.424399,-119.70789,,,,,,0
218,PortGilN,Portesuello & Gillespie,PORTESUELLO AVE & SANTA BARBARA ST,34.423623,-119.727609,,,,,,0
219,MissChiN,Mission & Chino,W MISSION ST & CHINO ST,34.422462,-119.723394,,,,,,0
220,SaAnPedO,San Andres & Pedregosa,SAN ANDRES ST & W PEDREGOSA ST,34.422456,-119.721122,,,,,,0
221,SaAnMchO,San Andres & Micheltorena,SAN ANDRES ST & COOK AVE,34.419051,-119.716484,,,,,,0
222,SaAnSolO,San Andres & Sola,SAN ANDRES ST & W VICTORIA ST,34.417815,-119.714794,,,,,,0
223,SaAnAnaO,San Andres & Anapamu,SAN ANDRES ST & W ANAPAMU ST,34.416164,-119.712482,,,,,,0
224,CarrSaAO,Carrillo & San Andres,W CARRILLO ST & BATH ST,34.41491,-119.710221,,,,,,0
225,ModoOakO,Modoc & Oak,MODOC RD & OAK AVE,34.424457,-119.723035,,,,,,0
227,AnapGarO,Anapamu & Garden,E ANAPAMU ST & OLIVE ST,34.426336,-119.70146,,,,,,0
228,AnapOlvO,Anapamu & Olive,E ANAPAMU ST & OLIVE ST,34.428424,-119.699169,,,,,,0
229,MilpFigO,Milpas & Figueroa,N MILPAS ST & GARCIA RD,34.431842,-119.69283,,,,,,0
230,MilpCaPN,Milpas & Canon Perdido,N MILPAS ST & E DE LA GUERRA ST,34.429679,-119.69009,,,,,,0
231,MilpDeGO,Milpas & De La Guerra,N MILPAS ST & DE LA GUERRA ST,34.429383,-119.68933,,,,,,0
233,SaliCliN,Salinas & Clifton,STATE HWY 144 & CARPINTERIA ST,34.426302,-119.6727,,,,,,0
234,SaliMasN,Salinas & Mason,STATE HWY 144 & UNNAMED ST,34.42754,-119.67454,,,,,,0
235,SaliCacN,Salinas & Cacique,STATE HWY 144 & CACIQUE ST,34.424751,-119.67052,,,,,,0
236,PuGoBriO,Punta Gorda at Bridge,PUNTA GORDA ST & CACIQUE ST,34.420955,-119.670648,,,,,,0
237,VoluInMO,Voluntario & Indio Muerto,S VOLUNTARIO ST & INDIO MUERTO ST,34.421116,-119.672963,,,,,,0
238,VoluCarO,Voluntario & Carpinteria,S VOLUNTARIO ST & CACIQUE ST,34.422747,-119.675242,,,,,,0
239,MilpCarO,Milpas & Carpinteria,MILPAS ST & CARPINTERIA ST,34.421332,-119.67833,,,,,,0
240,MilpMasO,Milpas & Mason,N MILPAS ST & E MASON ST,34.422752,-119.68027,,,,,,0
241,MilpHalO,Milpas & Haley,N MILPAS ST & BOND AVE,34.426609,-119.68558,,,,,,0
242,MilpOrtO,Milpas & Ortega,N MILPAS ST & E DE LA GUERRA ST,34.428407,-119.68803,,,,,,0
243,AnapNopO,Anapamu & Nopal,E ANAPAMU ST & N NOPAL ST,34.431839,-119.69556,,,,,,0
244,StatSolO,State & Sola,STATE ST & E SOLA ST,34.425561,-119.707337,,,,,,0
245,StatArrO,State & Arrellaga,STATE ST & E ARRELLAGA ST,34.42734,-119.709783,,,,,,0
246,StatValO,State & Valerio,STATE ST & E ISLAY ST,34.42829,-119.71107,,,,,,0
247,StatIslO,State & Islay,STATE ST & E ISLAY ST,34.429224,-119.712347,,,,,,0
248,StatPueO,State & Pueblo,STATE ST & E PUEBLO ST,34.433564,-119.718274,,,,,,0
249,StatQuiO,State & Quinto,STATE ST & CONNECTING RD,34.435694,-119.721195,,,,,,0
250,StatConO,State & Constance,STATE ST & E CONSTANCE AVE,34.436688,-119.722534,,,,,,0
251,StatAlaN,State & Alamar,STATE ST & W ALAMAR AVE,34.438141,-119.724501,,,,,,0
252,StatCaLO,State & Calle Laureles,STATE ST & E CALLE LAURELES,34.440475,-119.728022,,,,,,0
253,StatPalO,State & Calle Palo Colorado,STATE ST & CALLE PALO COLORADO,34.44048,-119.730727,,,,,,0
254,StatBroN,State & Broadmoor,STATE ST & BROADMOOR PLZ,34.440332,-119.73717,,,,,,0
255,StatOntO,State & Ontare,STATE ST & N ONTARE RD,34.440535,-119.740565,,,,,,0
256,StatHopO,State & Hope,STATE ST & CONNECTING RD,34.440555,-119.74701,,,,,,0
257,Stat154O,State & Highway 154,STATE ST & STATE HWY 154,34.440689,-119.7605,,,,,,0
258,HollNogO,Hollister & Nogal,HOLLISTER AVE & NOGAL DR,34.440027,-119.77143,,,,,,0
259,HollAuEO,Hollister & Auhay East,HOLLISTER AVE & AUHAY DR,34.439368,-119.77474,,,,,,0
260,HollSpoO,Hollister & Sport Center,HOLLISTER AVE & AUHAY DR,34.438878,-119.777638,,,,,,0
261,HollSaAO,Hollister & San Antonio,HOLLISTER AVE & AUHAY DR,34.438058,-119.78201,,,,,,0
262,HollPueN,Hollister & Puente,HOLLISTER AVE & S TURNPIKE RD,34.437568,-119.783424,,,,,,0
263,HollSaMN,Hollister & San Marcos,HOLLISTER AVE & VIA EL CUADRO,34.435412,-119.7949,,,,,,0
264,HollWalN,Hollister & Walnut,HOLLISTER AVE & WALNUT LN,34.434737,-119.801836,,,,,,0
265,HollLasO,Hollister & Lassen,HOLLISTER AVE & LASSEN DR,34.435071,-119.807,,,,,,0
266,HollPatN,Hollister & Patterson,HOLLISTER AVE & S PATTERSON AVE,34.434861,-119.809438,,,,,,0
268,HollWarO,Hollister & Ward,HOLLISTER AVE & S SAN MARCOS RD,34.435448,-119.81741,,,,,,0
269,HollWenO,Hollister & Wendy's,HOLLISTER AVE & AT WENDY'S,34.435772,-119.82389,,,,,,0
270,HollOraO,Hollister & Orange,HOLLISTER AVE & ORANGE AVE,34.436151,-119.82935,,,,,,0
271,HollLopO,Hollister & Lopez,HOLLISTER AVE & FREDERIC LOPEZ RD,34.43435,-119.835804,,,,,,0
272,HollLovO,Hollister & David Love,HOLLISTER AVE & FREDERIC LOPEZ RD,34.43355,-119.83894,,,,,,0
273,HollLaPO,Hollister & La Patera,HOLLISTER AVE & S LA PATERA LN,34.432855,-119.841708,,,,,,0
274,HollRobO,Hollister & Robin Hill,HOLLISTER AVE & S LA PATERA LN,34.431927,-119.845667,,,,,,0
276,HollWilO,Hollister & Willow Springs,HOLLISTER AVE & AERO CAMINO,34.431171,-119.849878,,,,,,0
277,HollCrWO,Hollister & Los Carneros Way,HOLLISTER AVE & AERO CAMINO,34.430963,-119.853649,,,,,,0
278,HollCreO,Hollister & Cremona,HOLLISTER AVE & CREMONA DR,34.430791,-119.857232,,,,,,0
279,HollLCRN,Hollister & Los Carneros Road,HOLLISTER AVE & N LOS CARNEROS RD,34.430332,-119.85909,,,,,,0
280,HollCorO,Hollister & Coromar,HOLLISTER AVE & COROMAR DR,34.430373,-119.863106,,,,,,0
281,StorMarN,Storke & Market Place,STORKE RD & MARKETPLACE DRIVE,34.428296,-119.86987,,,,,,0
282,SaFeStor,Santa Felicia & Storke,,34.426777,-119.871511,,,,,,0
283,SaFeGirs,Santa Felicia & Girsh Park,SANTA FELICIA DR & CAMINO REAL MARKETPLACE,34.426765,-119.873336,,,,,,0
284,HollCamN,Hollister & Camino Real Marketplace,HOLLISTER AVE & S GLEN ANNIE RD,34.42998,-119.872498,,,,,,0
285,HollAerN,Hollister & Aero Camino,HOLLISTER AVE & UNNAMED ST,34.431265,-119.847942,,,,,,0
286,HollHarN,Hollister & Hartley,HOLLISTER AVE & DAVID LOVE PL,34.43344,-119.838328,,,,,,0
287,HollGriN,Hollister & Griggs,HOLLISTER AVE & AUGUSTUS GRIGGS PL,34.434283,-119.835058,,,,,,0
288,HollFaiN,Hollister & Fairview,HOLLISTER AVE & FAIRVIEW AVE,34.435679,-119.831435,,,,,,0
289,HollPinN,Hollister & Pine,HOLLISTER AVE & PINE AVE,34.435713,-119.826232,,,,,,0
290,HollComN,Hollister & Community Center,HOLLISTER AVE & TECOLOTE AVE,34.435557,-119.823499,,,,,,0
291,HollSaRN,Hollister & San Ricardo,HOLLISTER AVE & SAN RICARDO ST,34.434794,-119.8057,,,,,,0
292,HollViCN,Hollister & Via El Cuadro,HOLLISTER AVE & VIA EL CUADRO,34.434875,-119.79781,,,,,,0
293,HollAuWN,Hollister & Auhay West,HOLLISTER AVE & AUHAY DR,34.437948,-119.78139,,,,,,0
294,HollMerN,Hollister & El Mercado,STATE ST & RAMP,34.440444,-119.762261,,,,,,0
295,StatHitN,State & Hitchcock,STATE ST & HITCHCOCK WAY,34.440338,-119.744152,,,,,,0
296,StatDeVN,State & De La Vina,STATE ST & CALLE PALO COLORADO,34.440275,-119.7312,,,,,,0
297,StatLoON,State & Los Olivos,STATE ST & W LOS OLIVOS ST,34.432512,-119.717131,,,,,,0
298,StatPedN,State & Pedregosa,STATE ST & W ISLAY ST,34.429668,-119.713254,,,,,,0
299,AnacSolN,Anacapa & Sola,ANACAPA ST & E SOLA ST,34.426135,-119.70574,,,,,,0
300,WestComm,Westside Community Center,CASTILLO ST & W VICTORIA ST,34.419746,-119.709916,,,,,,0
307,CaReKinO,Calle Real & Kingston,CALLE REAL & KINGSTON AVE,34.4412,-119.82149,,,,,,0
308,EnciCalO,Encina Road & Calle Real,Encina LN & Calle Real,34.441866,-119.82762,,,,,,0
312,HollCnGO,Hollister & Cannon Green,HOLLISTER AVE & CANNON GREEN DR,34.430059,-119.88333,,,,,,0
313,HollPalO,Hollister & Palo Alto,HOLLISTER AVE & PALO ALTO DR,34.4299,-119.891768,,,,,,0
314,HollSBSO,Hollister & Santa Barbara Shores,HOLLISTER AVE & PEBBLE BEACH DR,34.429874,-119.893783,,,,,,0
315,HollViaN,Hollister & Viajero,HOLLISTER AVE & PEBBLE BEACH DR,34.429581,-119.897021,,,,,,0
318,MilpQuiN,Milpas & Quinientos,STATE HWY 144 & QUINIENTOS ST,34.421325,-119.678681,,,,,,0
319,MilpCacN,Milpas & Cacique,S MILPAS ST & CACIQUE ST,34.419438,-119.67609,,,,,,0
320,CVRButtO,Coast Village & Butterfly,COAST VILLAGE HWY & BUTTERFLY LN,34.421588,-119.64772,,,,,,0
321,CVRMidlO,Coast Village & Middle,COAST VILLAGE HWY & MIDDLE RD,34.421177,-119.64452,,,,,,0
322,CVROlMiN,Coast Village & Olive Mill,COAST VILLAGE HWY & OLIVE MILL RD,34.421425,-119.64024,,,,,,0
323,CarpReyO,Carpinteria & Reynolds,CARPINTERIA AVE & RAMP,34.401699,-119.523764,,,,,,0
324,CVRCVCO,Coast Village & Coast Village Circle,COAST VILLAGE HWY & COAST VILLAGE CIR,34.421453,-119.64189,,,,,,0
325,MilpDeGN,Milpas & De La Guerra,N MILPAS ST & DE LA GUERRA ST,34.428849,-119.68896,,,,,,0
326,MilpPuVN,Milpas & Puerto Vallarta,S MILPAS ST & CACIQUE ST,34.41823,-119.67445,,,,,,0
327,BathLosO,Bath & Los Olivos,BATH ST & W LOS OLIVOS ST,34.429425,-119.720442,,,,,,0
328,JuniAlaO,Junipero & Alamar,W JUNIPERO ST & W ALAMAR AVE,34.428638,-119.726334,,,,,,0
329,JuniCaRO,Junipero & Calle Real,W JUNIPERO ST & W ALAMAR AVE,34.427401,-119.72767,,,,,,0
330,SaOnLaPO,San Onofre & Las Positas,SAN ONOFRE RD & LAS POSITAS RD,34.432418,-119.733491,,,,,,0
331,JuniCasO,Junipero & Castillo,W JUNIPERO ST & CASTILLO ST,34.430292,-119.72455,,,,,,0
332,DeLaMisN,De La Vina & Mission,DE LA VINA ST & NOGALES AVE,34.428341,-119.716556,,,,,,0
333,DeLaIslN,De La Vina & Islay,DE LA VINA ST & W VALERIO ST,34.426636,-119.714234,,,,,,0
334,DeLaMicN,De La Vina & Micheltorena,DE LA VINA ST & W ARRELLAGA ST,34.424063,-119.710732,,,,,,0
335,CabrLoPO,Cabrillo & Los Patos,STATE HWY 225 & HOT SPRINGS RD,34.421923,-119.65607,,,,,,0
336,ElCoStaO,El Colegio & Stadium,EL COLEGIO RD & RAMP,34.417475,-119.8541,,,,,,0
342,CarpCaPO,Carpinteria & Casitas Plaza Out,CARPINTERIA AVE & CALLE DEL NORTE,34.394512,-119.512969,,,,,,0
343,ChapCotO,Chapala & Cota,CHAPALA ST & W COTA ST,34.41685,-119.698029,,,,,,0
344,ChapDeLO,Chapala & De La Guerra,CHAPALA ST & W DE LA GUERRA ST,34.418431,-119.700178,,,,,,0
345,ChapCanO,Chapala & Canon Perdido,CHAPALA ST & W CANON PERDIDO ST,34.419707,-119.701911,,,,,,0
346,DeLaCaPO,De La Vina & Canon Perdido,DE LA VINA ST & W DE LA GUERRA ST,34.41822,-119.702699,,,,,,0
