service_id,date,exception_type
17DECEMBER-FerryMVS-Weekday-01,20171225,2
17DECEMBER-FerryMVS-Weekday-01,20180101,2
17DECEMBER-FerryMVS-Weekday-01,20180115,2
17DECEMBER-FerryMVS-Weekday-01,20180219,2
17DECEMBER-FerryMVS-Sunday-02,20180219,1
17DECEMBER-FerryMVS-Sunday-01,20180115,1
17DECEMBER-01-WKDY-Weekday-05,20171225,2
17DECEMBER-01-WKDY-Weekday-05-FERRYon,20171225,2
17DECEMBER-01-WKDY-Weekday-05-SMARTon,20171225,2
17DECEMBER-01-WKDY-Weekday-05,20180101,2
17DECEMBER-01-WKDY-Weekday-05-FERRYon,20180101,2
17DECEMBER-01-WKDY-Weekday-05-SMARTon,20180101,2
17DECEMBER-01-WKDY-Weekday-05,20180219,2
17DECEMBER-01-WKDY-Weekday-05-FERRYon,20180219,2
17DECEMBER-01-WKDY-Weekday-05-SMARTon,20180219,2
17DECEMBER-01-WKDY-Weekday-05-FERRYon,20171226,2
17DECEMBER-01-WKDY-Weekday-05-FERRYon,20171227,2
17DECEMBER-01-WKDY-Weekday-05-FERRYon,20171228,2
17DECEMBER-01-WKDY-Weekday-05-FERRYon,20171229,2
17DECEMBER-01-SUN-Sunday-01,20171225,1
17DECEMBER-01-SUN-Sunday-01-SMARTon,20171225,1
17DECEMBER-01-SUN-Sunday-01,20180101,1
17DECEMBER-01-SUN-Sunday-01-SMARTon,20180101,1
17DECEMBER-01-SUN-Sunday-01,20180219,1
17DECEMBER-01-SUN-Sunday-01-SMARTon,20180219,1
