route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
e146258a-a357-4646-9909-a0ba5b032813,a5fee6e7-44e6-4332-a2e5-ace9dcff1be3,d177b78e-0260-4c83-87ad-6370ea876929,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,171a655a-2e8c-435b-abeb-23a828f2b164
e146258a-a357-4646-9909-a0ba5b032813,a5fee6e7-44e6-4332-a2e5-ace9dcff1be3,978e6b51-04ff-4b5a-bdb4-90f3e27ecb15,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,171a655a-2e8c-435b-abeb-23a828f2b164
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,a6cc45c7-9396-4eb7-b4f5-66ddc2ff8dba,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,9f4ef6e4-2e9b-453e-add3-db9a06424fc3,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,e1d993cf-13be-441e-bc1b-9886581aecea,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,c6a0628b-d34c-4679-877b-c80ea1c6d1e8,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,eb026162-a229-4b06-a5cf-8c594e8175a2,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,5ec0e2da-1a46-4c57-a09e-603cf687092c,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,574edb1d-438f-44d0-8074-68b561f8078b,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,aa71d329-8ffe-40b3-bda6-9ecec11f5ecb,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,8d467f9c-d528-49d2-8cb1-f39a73b890d5,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
e146258a-a357-4646-9909-a0ba5b032813,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,ec582bb3-1ddc-44ad-9398-66ecb17b5bfe,e0981062-6b78-4bfe-bbdb-6f28f86785c7,"West Sacramento Local",0,9d63ca97-f567-4a73-be7e-422aacdeb537
