stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
176351b2-9986-4238-8e8b-ed2f8f19a9da,"23411","Capitol Mall at Front WB","""Old Sacramento""",38.5801028358998,-121.506331354757,0
29b75249-9e1f-4c7d-bc14-6373a185c1ed,"23222","3rd St. at G St. NB","",38.5838042845609,-121.510903180295,0
e83c4fcc-3cde-490d-afb4-ecffa35b3d42,"23440","5th St. at G St. SB","",38.5837573459004,-121.513793260681,0
1b597722-aa5e-4d92-b005-04157347ef4b,"23383","W. Capitol at Hotel WB","",38.582907085592,-121.515821010817,0
35658ace-05e1-4e0a-b6b0-496534e2c07a,"23363","E. Gibson at County Fair Mall EB","""E. Gibson at County Fair Mall""",38.6627886392348,-121.76151271233,0
8595cdde-69f2-4b08-86c2-b415de43c419,"23063","E. Gibson at Washington EB","",38.6627819337119,-121.758673593919,0
96f007c7-19cc-4a60-a103-17787a447eb7,"23104","E. Gibson at Pioneer EB","""Pioneer High School""",38.6626464821485,-121.741341158232,0
f657c5a8-2bb2-476f-bee6-797398cee8df,"23302","Woodland Community College","",38.6610894597226,-121.735555633042,0
cddc5a4c-5acd-44d0-b4f4-d03564aaaebf,"23096","Ogden at Branigan","""29""",38.6643353443154,-121.735618282494,0
4d027b0b-7f92-4f73-b9fd-ce9de339dd18,"23049","Farnham at Howard NB","""""",38.6658839086225,-121.731662406424,0
3e95c243-4d56-4772-9a37-4b4fd65e4919,"23506","Maxwell at Burns EB","",38.6687029104652,-121.729925675984,0
bd3408b0-4551-493d-bc01-7df52ace467c,"23503","Veterans at Maxwell","",38.6693801682818,-121.723847789994,0
053f96fa-7c6d-4dd8-afcb-708b9b0b59f8,"23507","Maxwell at Burns WB","",38.6687270503477,-121.73084835594,0
30db4000-e76f-4bb3-8f7f-0c25da445f01,"23046","Farnham at Maxwell NB","""""",38.6678164403329,-121.733094706124,0
e7c9b246-d94b-44d9-9ad9-ffc4396ac262,"23047","Farnham at Eaton","""56""",38.6697033744874,-121.735051377717,0
45939370-dacd-46ee-84b4-c931f92203cd,"23071","E. Gum at Wallace WB","""""",38.6689738135918,-121.738987519681,0
56379c1a-6798-4013-8d9e-73ca29a61569,"23097","Pioneer at E. Gum NB","""67""",38.6697234910562,-121.74217666639,0
c28a88c1-020c-4a25-8fd1-131abd3a8f8f,"23307","Pioneer at Spring Lake NB","""Pioneer at Spring Lake""",38.6733404501283,-121.74537520083,0
54bcf81e-eb6c-4f14-a86c-92d87bfac7b8,"23308","E. Main at Wal-Mart","",38.6771599159932,-121.740895911509,0
6e19eb43-d427-430e-ae21-ba12341c5974,"23084","E. Main at Industrial WB","""""",38.6773007319749,-121.752369061254,0
84bec73d-14e3-4dca-9a3a-dd9371c57212,"23072","Industrial at E Main NB","""Industrial at E Main""",38.6780638204851,-121.752893433147,0
b6a3d6b0-8e10-48b6-9533-e405075f6c57,"23086","Matmor at Cannery NB","""Matmor at Cannery""",38.6812891770178,-121.756180480491,0
e4ce0aa4-02ea-4136-a2fb-e228d0ed11e1,"23015","E. Beamer at Matmor WB","""""",38.6846177986037,-121.758067414645,0
02c9adf0-095b-45dd-aedb-8ac8a06fa86e,"23017","Beamer at 5th WB","""""",38.6846955826697,-121.767335788449,0
e2cf2ec6-3bbe-4d1c-8637-f8907b0fa54c,"23300","3rd St. at Beamer SB","",38.6842315604825,-121.77058126155,0
e7a6294d-801a-4453-b5db-8bf37373ddae,"23299","3rd St. at Clover SB","""""",38.6822319735427,-121.770573214923,0
a3c5b259-2c8b-4d4c-85a9-3e70b36030e5,"23038","Court at 2nd WB","""""",38.678753148243,-121.771341667851,0
cc36df81-1986-4eda-96ef-e1d771608b8c,"23042","Court at College WB","""""",38.6787799703348,-121.775174544762,0
5dbc024a-743d-4b70-9b1c-2ee6a5b4c1d7,"23044","Court at Walnut WB","""""",38.6788041102173,-121.777943925735,0
9b04dfd3-1c50-4907-a8eb-a4a765029839,"23040","Court at Cleveland WB","""""",38.6788389789366,-121.779565321181,0
0c6a01d2-e7be-4d40-8456-1a0cc54087e0,"23502","West at Park SB","",38.6731325789173,-121.784106301314,0
aedd8947-ee67-4332-a4d9-593ea39a8026,"23583","Cross at Dingle EB","",38.672015438796,-121.775961773155,0
4b7c0fde-9de8-4b26-917a-4b4d30cfad8d,"23500","College at Marshall SB","""114""",38.6677449238286,-121.774835999033,0
f8dc0e4c-19d7-4d04-8119-f34306a5f966,"23057","Gibson at Coloma","",38.6628516711504,-121.769358174167,0
21090350-87fb-4508-a0cf-c9c082dedc90,"23278","W. Capitol at Enterprise WB","""W. Capitol at Enterprise""",38.5753647133925,-121.576180104982,0
156eacc8-8376-4c2a-9dde-1f6d608e4236,"23003","UC Davis Memorial Union","",38.543694847369,-121.750110227216,0
d1bc0b02-cd08-4189-802a-4c7e6fadbcdf,"23360","Russell at California WB","""Russell at California""",38.546302976984,-121.753836229672,0
49a19851-5e1d-47a8-af2c-cd3389d4765c,"23130","Anderson at Russell NB","",38.5471773771749,-121.758736625834,0
da802018-35ed-443c-adaa-9d2aaca30acc,"23132","Anderson at Sunset NB","",38.5491753334753,-121.758692755523,0
35870e32-4f8f-49df-b3d4-2955db73c627,"23126","Anderson at Amherst NB","",38.5524961979685,-121.758661523978,0
f5aef00b-a8fd-4d1f-ad18-a90f1d3d6111,"23136","Anderson at Villanova NB","""""",38.556433681037,-121.75857166997,0
b56dd1d1-7b63-4121-82ea-4db18a53f7e5,"23127","Anderson at Hanover NB","",38.5594136154302,-121.758544847879,0
8d9fa8b1-71bb-4121-9fa0-c50129eed722,"23155","W. Covell at Sycamore WB","""""",38.5609384513461,-121.764656261483,0
dae5ea6d-40a1-4dd1-810c-dfebe4e07211,"23560","W. Covell at John Jones","""""",38.561,-121.7708,0
9a27e122-4426-4987-8635-f3b65efecd5c,"23157","W. Covell at Shasta WB","""W. Covell at Shasta""",38.5609143114635,-121.773089127129,0
486df446-f72f-4a9f-a9ee-f9f876a4e3ed,"23529","Shams at Road 32","",38.5337542613598,-121.944785383033,0
b172feb7-3c51-469e-a92b-1f91303f1fa3,"23340","Grant at Morgan (Town and Country Market)","",38.5270326451679,-121.965183583807,0
0a75f084-e672-4338-b71c-62ea2eb34efb,"23342","Grant at Railroad","",38.5246830299308,-121.971670506696,0
ff06d035-7a41-4cef-b33c-df7219ca6c27,"23341","Grant at Apricot","",38.5230093314057,-121.976291953104,0
d58b250e-baf0-490d-9086-a4c57a4cf102,"23344","W. Main at Cody SB","""W. Main at Cody""",38.5203928363557,-121.98160272727,0
1961f8bf-4b4d-4563-8e90-9511cdae7e5e,"23349","Abbey at 4th St.","",38.5201956939814,-121.97610956288,0
51959517-0499-498c-bb4d-2d341ef4e85b,"23348","Abbey at 1st St.","""""",38.5219190133762,-121.971387533628,0
1abc0509-17f3-442b-a73e-fa52c63cf619,"23350","Main at Railroad","",38.5219939776964,-121.968499365409,0
9e575cc5-5dc5-494a-942c-4c13c3989f75,"23543","Main at East EB","""Main at East""",38.5229932381507,-121.965576527451,0
9ee98b72-02fa-4105-b4aa-7989fd9b2444,"23544","Main at Morgan EB","""Main at Morgan""",38.5248640790501,-121.963669476728,0
f5f95718-9a1f-49e3-86f8-d0a229a88887,"23545","E. Main at Blue Oak Park EB","""""",38.5262025014283,-121.961429832067,0
0285572e-8ba2-4dd1-bb58-13302587cfd5,"23608","Kaiser Medical Center","""Kaiser Medical Center - Main Entrance""",38.3889377647005,-121.938321258922,0
73df30c7-24f4-469d-97fd-d87c05e8943a,"23488","Helen Power at Burton (Wal-Mart)","",38.3630249418631,-121.958648381153,0
af9b116f-3dd9-49cb-b231-3c3ead965dbf,"23489","Harbison at nut Tree Pkwy (Safeway)","",38.3619507170886,-121.963326153953,0
d69c529c-97cb-405c-82f0-57697975e73d,"23572","Vacaville Transportation Center NB","""Vacaville Transportation Center""",38.3586381887578,-121.966104922658,0
c5227411-62a8-49b8-a494-97d9b08e8296,"23405","L St. at 13th St.","",38.5767795787322,-121.489243000105,0
3b726b29-3373-49b2-a228-2277e838732f,"23404","L St. at 11th St.","",38.5779382930957,-121.493651210883,0
d4a0bc8c-034e-49bd-8822-57803c417c08,"23391","9th St. at L St.","",38.5781153189013,-121.495943158623,0
a5226982-7e91-4795-92c1-661884f0b277,"23387","5th St. at L St.","",38.5791318761785,-121.501363903365,0
ce4b3cec-d179-4730-947a-67a5959e310f,"23384","L St. at 4th St.","",38.5802087831622,-121.502202093732,0
987f0572-94ab-41af-bcb1-289261460f28,"23492","Terminal A (Airport)","",38.6924283917206,-121.588610803402,0
7c3770ea-a82c-4499-81f0-da661ca870c7,"23493","Terminal B (Airport)","",38.691230785324,-121.590511148602,0
26ba1e30-f2b9-49a3-b072-c68ee264ae98,"23156","W. Covell at Sycamore EB","""""",38.5607882476323,-121.76447118905,0
cf4084d1-195d-4676-9ad9-daaca1382e5c,"23128","Anderson at Hanover SB","",38.5586451625016,-121.758591786539,0
150b7129-94e2-4e44-936e-0072961337af,"23135","Anderson at Villanova SB","""""",38.5560420784975,-121.758611903108,0
0968b0f5-e95d-4edc-875d-796317776716,"23125","Anderson at Amherst SB","",38.5522185893189,-121.758712485952,0
3c02aa3a-627f-458e-b2de-726aab4ace8a,"23131","Anderson at Sunset SB","",38.5490401714468,-121.75873528473,0
9572c396-195a-490f-86d7-15014321138e,"23129","Anderson at Russell SB","",38.5470942286905,-121.758771494554,0
16743764-972e-4623-9c41-cbff528534c8,"23359","Russell at California EB","""Russell at California""",38.5461728720805,-121.753875121586,0
24f4d706-86c6-42b9-8828-7584bf10d489,"23209","Russell at A St. EB","""Russell at A St.""",38.5461661843161,-121.747134730049,0
25414966-8da3-4fb4-af8d-978134290d78,"23000","5th St. at D St. EB","""Downtown Davis""",38.5469520716043,-121.743122145124,0
ddff333c-bae6-4ca8-a153-7f6ea1829236,"23178","F St. at 5th St.","",38.5474670557658,-121.741105123824,0
94acef28-a9de-4430-9eb4-c9ed505d7180,"23180","F St. at 6th St. NB","""F St. at 6th St.""",38.5488269358174,-121.741498067468,0
48695234-6d53-41ea-97d8-c1e957f5b7c2,"23182","F St. at 8th St. NB","""F St. at 8th St.""",38.5514740751902,-121.742074050529,0
68b58737-4881-4406-9219-d4e566901afc,"23177","F St. at 12th St.","",38.555205229235,-121.742764070199,0
9225e2d5-8666-496a-a05d-a1cdc411d5ca,"23002","F St. at 14th St. NB","""""",38.5572128628023,-121.743453397957,0
a866256e-fc99-4a01-b142-d52059d40f22,"23183","F St. at Covell NB","",38.5601096487111,-121.744834735682,0
61ea96c3-5e0c-426e-afd1-83df21fca5c7,"23151","E. Covell at J EB","""""",38.5605307555515,-121.738076909666,0
c0c5082a-3aa8-4990-b7b1-b3269321b3d1,"23154","E. Covell at Poleline EB","""Nugget Market""",38.5622272528545,-121.732137157448,0
66740a03-33df-4ec7-a44b-042ac0568e77,"23159","E. Covell at Wright EB","""""",38.5633564629171,-121.717920107718,0
2a2b3ed7-5c35-4bae-b96d-a134050887fb,"23120","Alhambra at San Miguel","",38.5624176897059,-121.709561002824,0
999ecd60-4ae2-48d7-8cf6-7e664f6e53bd,"23119","Alhambra at Loyola SB","""""",38.5600439345863,-121.708937389191,0
4021b88b-2006-4f22-bec0-e979a62826cd,"23111","Alhambra at 5th St. EB","""""",38.5578941439327,-121.704124164827,0
23221077-aa1d-4c3f-8ccf-a0db63227826,"23113","Alhambra at Arroyo","",38.5579236482336,-121.699980151652,0
bb10a536-8b67-4edb-9424-c1c5e72b4413,"23116","Alhambra at Mace EB","""""",38.5586853956393,-121.696740042969,0
2ea52bc8-e186-4e7d-b400-60799c7876bc,"23202","Mace at 2nd St. SB","",38.5577265058593,-121.694248270646,0
b9758d47-e81e-43d5-b688-9d969d38399f,"23203","Mace at Chiles","",38.5497335225185,-121.694444071915,0
91297974-c64b-4b9d-aac0-cb52274e61e1,"23168","Cowell at Mace EB","""Cowell at Mace""",38.5487618470943,-121.693782871808,0
8e04bea3-683f-4586-ad20-0764a10459fa,"23162","Cowell at El Cemonte EB","""Cowell at El Cemonte""",38.5488430290725,-121.690238367929,0
a54347f9-9a72-43c2-94ce-3c0784c0f474,"23173","El Cemonte at Glide NB","""El Cemonte at Glide""",38.5509981841444,-121.690978657662,0
9cbd517a-650b-4243-b829-fd0fee557cff,"23149","Chiles at Mace","",38.5510431947177,-121.693283179652,0
dec5fb35-da12-47eb-9da8-6ca9e796c903,"23279","W. Capitol at Enterprise EB","""W. Capitol at Enterprise""",38.5753511465706,-121.576127928254,0
d096192e-07ef-43fe-bc54-731b28a516b8,"23321","W. Capitol at Interstate EB","""W. Capitol at Interstate""",38.5767594621634,-121.571731661065,0
72a4a10e-b80f-46f2-ae41-045bc95bca01,"23323","W. Capitol at Roadway EB","""""",38.5781220244242,-121.567072663729,0
b78eec44-42e2-4cc7-9f2d-ca981cb1106e,"23325","W. Capitol at Northport EB","""W. Capitol at Northpoint""",38.5784452306298,-121.562170926462,0
c9e5b791-f9f7-4225-838a-cc531eead91b,"23288","W. Capitol at Pine EB","""W. Capitol at Pine""",38.5788784074115,-121.555215958072,0
4b8c5afb-0a24-4f52-b034-3b9cc69cfcad,"23283","W. Capitol at Harbor EB","",38.5792405056501,-121.54766419814,0
a0b379f4-723d-41b2-9e1b-f272e5392f68,"23281","W. Capitol at Glide EB","",38.5793920504684,-121.545122804947,0
ebbe2bf4-b9df-42d4-9a85-4d68232bd114,"23292","W. Capitol at Walnut EB","",38.5796870934777,-121.539936753508,0
e52fa993-52de-4a3a-8a80-5cac8a13094d,"23291","W. Capitol at Sycamore EB","",38.5798252272502,-121.53752276525,0
239dbcbf-7532-43ac-98b6-a5cd598a7dc6,"23290","W. Capitol at Poplar EB","",38.580076013808,-121.533714028222,0
fd0a847f-681a-4a88-8763-ae02836fc181,"23333","W. Capitol at Westacre EB","",38.5802248764172,-121.530935259517,0
ed6c902d-c5ca-47d1-9468-363937a01bbb,"23578","Garden at W. Capitol SB","",38.5817738522156,-121.518626601614,0
6b90d5c2-03fd-4789-91fc-5e31b2c2d37c,"23576","Tower Bridge Gtwy at Garden EB","",38.581142191955,-121.517669052939,0
f4981c5d-bf60-441e-947c-dbd2625e73de,"23575","Tower Bridge Gtwy at Raley Field EB","",38.581886505001,-121.513954193232,0
c70fe5e0-256e-4cd2-ac67-c2a574f47af2,"23413","Capitol Mall at 3rd St.","",38.5794510590703,-121.504523545773,0
83c2e139-4d52-4890-91d1-89cecb835ceb,"23397","J St. at 6th St.","",38.5816826818777,-121.498699638854,0
025c691b-77f2-4e90-9ef3-1977820785ce,"23398","J St. at 8th St.","",38.5810708310508,-121.496357177675,0
4060506b-e45b-4064-9cc9-4785e5f744e4,"23399","J St. at 9th St.","",38.5806298900026,-121.494650333801,0
ec4fb982-ee2f-4bac-add7-0c25a78c7d9a,"23408","J St. at 10th St.","",38.5802825439145,-121.493345439037,0
f6824953-ed47-47d2-87fa-b10f9a8bc97a,"23409","J St. at 11th St.","",38.5798279094593,-121.491620778538,0
