service_id,date,exception_type
41402,20170820,1
86710,20170821,1
12010,20170821,1
90910,20170821,1
85510,20170821,1
86710,20170822,1
12010,20170822,1
90910,20170822,1
86710,20170823,1
12010,20170823,1
90910,20170823,1
85510,20170823,1
86710,20170824,1
12010,20170824,1
90910,20170824,1
86710,20170825,1
12010,20170825,1
90910,20170825,1
85510,20170825,1
41401,20170826,1
41402,20170827,1
46310,20170828,1
86710,20170828,1
12010,20170828,1
85510,20170828,1
81310,20170828,1
46310,20170829,1
86710,20170829,1
12010,20170829,1
81310,20170829,1
46310,20170830,1
86710,20170830,1
12010,20170830,1
85510,20170830,1
81310,20170830,1
46310,20170831,1
86710,20170831,1
12010,20170831,1
87510,20170831,1
81310,20170831,1
86710,20170901,1
84010,20170901,1
90910,20170901,1
81310,20170901,1
41401,20170902,1
41402,20170903,1
2,20170904,1
10,20170904,2
46310,20170905,1
86710,20170905,1
12010,20170905,1
81310,20170905,1
46310,20170906,1
86710,20170906,1
12010,20170906,1
85510,20170906,1
81310,20170906,1
46310,20170907,1
86710,20170907,1
12010,20170907,1
81310,20170907,1
86710,20170908,1
12010,20170908,1
90910,20170908,1
85510,20170908,1
81310,20170908,1
86701,20170909,1
86702,20170910,1
46310,20170911,1
86710,20170911,1
12010,20170911,1
85510,20170911,1
81310,20170911,1
46310,20170912,1
86710,20170912,1
12010,20170912,1
81310,20170912,1
46310,20170913,1
86710,20170913,1
12010,20170913,1
85510,20170913,1
81310,20170913,1
46310,20170914,1
86710,20170914,1
12010,20170914,1
81310,20170914,1
86710,20170915,1
12010,20170915,1
90910,20170915,1
85510,20170915,1
81310,20170915,1
86701,20170916,1
86702,20170917,1
46310,20170918,1
86710,20170918,1
12010,20170918,1
85510,20170918,1
81310,20170918,1
46310,20170919,1
86710,20170919,1
12010,20170919,1
81310,20170919,1
46310,20170920,1
86710,20170920,1
12010,20170920,1
85510,20170920,1
81310,20170920,1
46310,20170921,1
86710,20170921,1
84010,20170921,1
81310,20170921,1
86710,20170922,1
12010,20170922,1
90910,20170922,1
85510,20170922,1
81310,20170922,1
86701,20170923,1
86702,20170924,1
46310,20170925,1
86710,20170925,1
12010,20170925,1
85510,20170925,1
81310,20170925,1
46310,20170926,1
86710,20170926,1
12010,20170926,1
81310,20170926,1
46310,20170927,1
86710,20170927,1
12010,20170927,1
85510,20170927,1
81310,20170927,1
46310,20170928,1
86710,20170928,1
12010,20170928,1
81310,20170928,1
86710,20170929,1
12010,20170929,1
90910,20170929,1
85510,20170929,1
81310,20170929,1
86701,20170930,1
86702,20171001,1
86710,20171002,1
12010,20171002,1
90910,20171002,1
85510,20171002,1
81310,20171002,1
86710,20171003,1
12010,20171003,1
90910,20171003,1
81310,20171003,1
86710,20171004,1
12010,20171004,1
90910,20171004,1
85510,20171004,1
81310,20171004,1
86710,20171005,1
12010,20171005,1
90910,20171005,1
81310,20171005,1
86710,20171006,1
12010,20171006,1
90910,20171006,1
85510,20171006,1
81310,20171006,1
86701,20171007,1
86702,20171008,1
86710,20171009,1
12010,20171009,1
90910,20171009,1
85510,20171009,1
81310,20171009,1
86710,20171010,1
12010,20171010,1
90910,20171010,1
81310,20171010,1
86710,20171011,1
12010,20171011,1
90910,20171011,1
85510,20171011,1
81310,20171011,1
86710,20171012,1
12010,20171012,1
90910,20171012,1
81310,20171012,1
86710,20171013,1
12010,20171013,1
90910,20171013,1
85510,20171013,1
81310,20171013,1
86701,20171014,1
86702,20171015,1
86710,20171016,1
12010,20171016,1
90910,20171016,1
85510,20171016,1
81310,20171016,1
86710,20171017,1
12010,20171017,1
90910,20171017,1
81310,20171017,1
86710,20171018,1
12010,20171018,1
90910,20171018,1
85510,20171018,1
81310,20171018,1
86710,20171019,1
12010,20171019,1
90910,20171019,1
81310,20171019,1
86710,20171020,1
12010,20171020,1
90910,20171020,1
85510,20171020,1
81310,20171020,1
86701,20171021,1
86702,20171022,1
86710,20171023,1
12010,20171023,1
90910,20171023,1
85510,20171023,1
81310,20171023,1
86710,20171024,1
12010,20171024,1
90910,20171024,1
81310,20171024,1
86710,20171025,1
12010,20171025,1
90910,20171025,1
85510,20171025,1
81310,20171025,1
86710,20171026,1
12010,20171026,1
90910,20171026,1
81310,20171026,1
86710,20171027,1
12010,20171027,1
90910,20171027,1
85510,20171027,1
81310,20171027,1
86701,20171028,1
86702,20171029,1
86710,20171030,1
12010,20171030,1
90910,20171030,1
85510,20171030,1
81310,20171030,1
86710,20171031,1
12010,20171031,1
90910,20171031,1
81310,20171031,1
86710,20171101,1
12010,20171101,1
90910,20171101,1
85510,20171101,1
81310,20171101,1
86710,20171102,1
12010,20171102,1
90910,20171102,1
81310,20171102,1
86710,20171103,1
12010,20171103,1
90910,20171103,1
85510,20171103,1
81310,20171103,1
86701,20171104,1
86702,20171105,1
86710,20171106,1
12010,20171106,1
90910,20171106,1
85510,20171106,1
81310,20171106,1
86710,20171107,1
12010,20171107,1
90910,20171107,1
81310,20171107,1
86710,20171108,1
12010,20171108,1
90910,20171108,1
85510,20171108,1
81310,20171108,1
86710,20171109,1
12010,20171109,1
90910,20171109,1
81310,20171109,1
86710,20171110,1
84010,20171110,1
90910,20171110,1
86701,20171111,1
86702,20171112,1
86710,20171113,1
12010,20171113,1
90910,20171113,1
85510,20171113,1
81310,20171113,1
86710,20171114,1
12010,20171114,1
90910,20171114,1
81310,20171114,1
86710,20171115,1
12010,20171115,1
90910,20171115,1
85510,20171115,1
81310,20171115,1
86710,20171116,1
12010,20171116,1
90910,20171116,1
81310,20171116,1
86710,20171117,1
12010,20171117,1
90910,20171117,1
85510,20171117,1
81310,20171117,1
86701,20171118,1
86702,20171119,1
86710,20171120,1
84010,20171120,1
90910,20171120,1
81310,20171120,1
86710,20171121,1
84010,20171121,1
90910,20171121,1
81310,20171121,1
86710,20171122,1
84010,20171122,1
90910,20171122,1
81310,20171122,1
2,20171123,1
10,20171123,2
86710,20171124,1
84010,20171124,1
90910,20171124,1
86701,20171125,1
86702,20171126,1
86710,20171127,1
12010,20171127,1
90910,20171127,1
85510,20171127,1
81310,20171127,1
86710,20171128,1
12010,20171128,1
90910,20171128,1
81310,20171128,1
86710,20171129,1
12010,20171129,1
90910,20171129,1
85510,20171129,1
81310,20171129,1
86710,20171130,1
12010,20171130,1
90910,20171130,1
81310,20171130,1
86710,20171201,1
12010,20171201,1
90910,20171201,1
85510,20171201,1
81310,20171201,1
86701,20171202,1
86702,20171203,1
86710,20171204,1
12010,20171204,1
90910,20171204,1
85510,20171204,1
81310,20171204,1
86710,20171205,1
12010,20171205,1
90910,20171205,1
81310,20171205,1
86710,20171206,1
12010,20171206,1
90910,20171206,1
85510,20171206,1
81310,20171206,1
86710,20171207,1
12010,20171207,1
90910,20171207,1
81310,20171207,1
86710,20171208,1
12010,20171208,1
90910,20171208,1
85510,20171208,1
81310,20171208,1
86701,20171209,1
86702,20171210,1
86710,20171211,1
12010,20171211,1
90910,20171211,1
85510,20171211,1
81310,20171211,1
86710,20171212,1
84010,20171212,1
90910,20171212,1
79010,20171212,1
81310,20171212,1
86710,20171213,1
84010,20171213,1
90910,20171213,1
79010,20171213,1
85510,20171213,1
81310,20171213,1
86710,20171214,1
84010,20171214,1
90910,20171214,1
79010,20171214,1
81310,20171214,1
86710,20171215,1
84010,20171215,1
90910,20171215,1
87510,20171215,1
81310,20171215,1
86701,20171216,1
86702,20171217,1
86710,20171218,1
84010,20171218,1
90910,20171218,1
81310,20171218,1
86710,20171219,1
84010,20171219,1
90910,20171219,1
81310,20171219,1
86710,20171220,1
84010,20171220,1
90910,20171220,1
86710,20171221,1
84010,20171221,1
90910,20171221,1
86710,20171222,1
84010,20171222,1
90910,20171222,1
