timetable_id,stop_id,stop_sequence,stop_name,connected_routes
27,28734,5,Dover Ave and Dickson Hill Rd,1/FTC/Walmart
27,28735,6,Doverwood Apartments,1/FTC/Walmart
27,28606,7,Cement Hill Rd and Dover Ave,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
27,28607,8,Cement Hill Rd and Camrose Ave,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
27,28608,9,Cement Hill Rd and  Elmhurst Cir (Fairfield High School),"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
27,28620,10,Hawthorne Dr and N Texas St,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
27,28621,11,Orchid St and Larkspur Ln,"1/FTC/Walmart, 4/Smart & Final/Travis Air Force Base"
27,28666,12,Atlantic Ave and North Texas St.  ,"1/FTC/Walmart, 3/FTC/Solano Town Center/Walmart, 4/Smart & Final/Travis Air Force Base"
27,28542,13,N Texas St and Alaska Ave,1/FTC/Walmart
27,28543,14,N Texas St and E Pacific Ave,1/FTC/Walmart
27,28544,15,N Texas St and E Tabor Ave,1/FTC/Walmart
27,28545,16,N Texas St and Acacia Ave (Foodmax),"1/FTC/Walmart, 2/Route 2 - Solano Town Ctr/Huntington Ct"
27,28546,17,N Texas St and Travis Blvd,"1/FTC/Walmart, 2/Route 2 - Solano Town Ctr/Huntington Ct"
27,28593,18,N Texas fs E Bell,1/FTC/Walmart
27,28594,19,N Texas St and E Kentucky St,1/FTC/Walmart
27,28595,20,Texas St and Clay St,1/FTC/Walmart
27,28736,21,Washington St and Empire St (Armijo High School),1/FTC/Walmart
27,28551,22,Kentucky St and Webster St,"1/FTC/Walmart, 7AT3/Green Valley MS"
27,28552,23,Kentucky St Madison St (Civic Center),"1/FTC/Walmart, 7AT3/Green Valley MS"
27,28597,24,W Texas St and Pennsylvania Ave,"1/FTC/Walmart, 7AT3/Green Valley MS, 7AT/Rodriguez High School"
27,28670,25,W Texas St and Gregory Lane,"1/FTC/Walmart, 7AT3/Green Valley MS, 7AT/Rodriguez High School"
27,28671,26,W Texas St and 5th St,"1/FTC/Walmart, 7AT3/Green Valley MS, 7AT/Rodriguez High School"
