stop_id,stop_name,stop_desc,stop_lat,stop_lon
10004,OLYMPIC BLVD/FIGUEROA ST,0,34.044985516152,-118.26401970901
10006,FLOWER ST/4TH ST,0,34.052998868589,-118.25479469472
10007,1ST ST/HOPE ST,0,34.056361533543,-118.24987916761
10009,1ST ST/LOS ANGELES ST,0,34.051493796843,-118.24241368439
10013,ALAMEDA ST/ARCADIA ST,0,34.054761998065,-118.2377681953
10016,PATSAOURAS PLAZA/BUS BAY 7,0,34.055205443468,-118.23300552635
10023,MARIANNA AV/TUTTLE ST,0,34.015488405889,-118.17591337029
10025,TRIGGS ST/MARIANNA AV,0,34.014614600721,-118.17590493428
10026,AYERS AV/LEONIS ST,0,34.007058642951,-118.17546672026
10027,BEDESSEN AV/WASHINGTON BLVD,0,34.005525676866,-118.1752358455
10028,BANDINI BLVD/ATLANTIC BLVD,0,33.998252155466,-118.17520742452
10029,EASTERN AV/UNION PACIFIC AV,0,34.016534011446,-118.17493550436
10030,BEDESSEN AV/LEONIS ST,0,34.006977556733,-118.17453609124
10032,TRIGGS ST/EASTERN AV,0,34.014620184293,-118.17394816375
10039,WASHINGTON BLVD/HEPWORTH AV,0,34.004433957353,-118.17198695078
10040,DUNHAM ST/DUNCAN AV,0,34.012891991523,-118.17188553887
10041,TRIGGS ST/DUNCAN AV,0,34.014625886555,-118.17188579963
10043,WASHINGTON BLVD/RANSOM ST,0,34.004152106726,-118.17115822518
10044,LEONIS ST/HEPWORTH AV,0,34.006576013623,-118.17094541519
10045,DUNHAM ST/MCBRIDE AV,0,34.012890695993,-118.17086261896
10046,HEPWORTH AV/ASTOR AV,0,34.007596224339,-118.1704096761
10050,RANSOM ST/LEONIS ST,0,34.006291403312,-118.17011996578
10052,DUNHAM ST/MCDONNELL AV,0,34.012889363934,-118.16985949743
10053,TRIGGS ST/MCDONNELL AV,0,34.014634273568,-118.16984323956
10054,LEONIS ST/COUTS AV,0,34.005605948983,-118.16904625291
10055,ASTOR AV/KINSIE ST,0,34.007815414333,-118.16890883483
10057,WASHINGTON BLVD/ATLANTIC BLVD,0,34.003000008521,-118.16777734234
10058,SHEILA ST/RALPH LIEBERMAN AV,0,34.001975342502,-118.16757403132
10061,ASTOR AV/QUIGLEY ST,0,34.008024293433,-118.16690313535
10063,JILLSON ST/WILMA AV,0,34.003280439546,-118.16567951522
10064,JARDINE ST/COWLIN AV,0,34.0055611636,-118.16567413077
10065,BANDINI BLVD/AMELIA EARHART WY,0,33.995010078763,-118.16519138801
10067,ATLANTIC BLVD/JARDINE ST,0,34.00487786796,-118.16500299686
10069,ASTOR AV/GAFFORD ST,0,34.0082440855,-118.16493044291
10071,COWLIN AV/HARBOR ST,0,34.006453287523,-118.16434290687
10072,HARBOR ST/ATLANTIC BLVD,0,34.005772709914,-118.16368827926
10073,COWLIN AV/GAFFORD ST,0,34.006910357746,-118.16366080834
10074,SHEILA ST/O NEILL AV,0,34.000615181517,-118.16354952433
10075,EASTERN AV/RANDOLPH ST,0,33.979344676608,-118.16311217177
10076,WASHINGTON BLVD/O NEILL AV,0,34.001434592576,-118.16314201428
10077,ASTOR AV/EVERINGTON ST,0,34.008537983673,-118.16299747918
10079,HARBOR ST/WILMA AV,0,34.005240841933,-118.16278979402
10080,COWLIN AV/EVERINGTON ST,0,34.007813473103,-118.16231306522
10081,EASTERN AV/SLAUSON AV,0,33.985830948446,-118.16210881797
10083,HARBOR ST/STRONG AV,0,34.004931564785,-118.16187525357
10085,ATLANTIC BLVD/EVERINGTON ST,0,34.007141105864,-118.16167495688
10086,EASTERN AV/RICKENBACKER RD,0,33.989101600487,-118.16157744674
10087,BANDINI BLVD/EASTERN AV,0,33.991987438535,-118.16113106543
10092,WASHINGTON BLVD/EASTERN AV,0,34.000301452509,-118.15980097896
10093,EASTERN AV/HARBOR ST,0,34.004151962248,-118.15921773872
10094,EASTERN AV/EVERINGTON ST,0,34.005702042209,-118.15899632437
10095,GOODRICH BLVD/FERGUSON DR,0,34.010738967885,-118.15891020187
10096,TELEGRAPH RD/ATLANTIC BLVD,0,34.01074730697,-118.15883762545
10098,TELEGRAPH RD/ATLANTIC BLVD,0,34.010755606947,-118.15879474577
10102,GOODRICH BLVD/UNION PACIFIC AV,0,34.013656730415,-118.15716026747
10104,CAMFIELD AV/TELEGRAPH RD,0,34.008035235014,-118.1566910773
10106,OLYMPIC BLVD/GOODRICH BLVD,0,34.015730206877,-118.1559300189
10107,COMMERCE WY/JILLSON ST,0,33.999872704667,-118.15565964043
10108,HOEFNER AV/TELEGRAPH RD,0,34.006792273614,-118.15528646669
10110,COMMERCE WY/JARDINE ST,0,34.001467451549,-118.15488727438
10111,JILLSON ST/SENTA AV,0,33.999552424522,-118.15471217266
10112,GOODRICH BLVD/GRACE PL,0,34.018122569229,-118.15458480095
10113,COMMERCE WY/HARBOR ST,0,34.003029215305,-118.15411811754
10114,SLAUSON AV/ZAMBRANO ST,0,33.985006153637,-118.15405525682
10115,JILLSON ST/GASPAR AV,0,33.99927045537,-118.15388355356
10117,GOODRICH BLVD/WHITTIER BLVD,0,34.019635110922,-118.15362729507
10118,BANDINI BLVD/6040 BANDINI BLVD,0,33.990934025377,-118.15345587355
10119,FERGUSON DR/GERHART AV&ATLANTIC BLVD,0,34.010372444366,-118.15335622376
10120,JILLSON ST/ELKGROVE AV,0,33.998993972037,-118.15305824926
10121,TELEGRAPH RD/CITADEL DR,0,34.004770019701,-118.15300612113
10122,BARTMUS ST/SENTA AV,0,34.00319032679,-118.15275248334
