stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
40163,40163,Shoreline Hwy & Pine St, ,37.879524,-122.535179, , , , 
40164,40164,Hwy 101 @ Tiburon Wye Bus Pad, ,37.903759,-122.51609, , , , 
40165,40165,Shoreline Hwy & Laurel Way, ,37.87896,-122.532593, , , , 
40166,40166,Shoreline Hwy & Laurel Way, ,37.879124,-122.532867, , , , 
40167,40167,Shoreline Hwy & Ross Dr, ,37.878979,-122.529488, , , , 
40169,40169,Shoreline Hwy & Pohono St, ,37.879616,-122.515167, , , , 
40170,40170,Hwy 101 @ Tiburon Wye Bus Pad, ,37.90173,-122.515381, , , , 
40171,40171,Tiburon Blvd & Hwy 101 SB-Off Ramp, ,37.90274,-122.514404, , , , 
40172,40172,Tiburon Blvd & Hwy 101 NB-Off Ramp, ,37.902504,-122.514008, , , , 
40173,40173,Tiburon Blvd & Bay Vista Dr, ,37.899178,-122.504539, , , , 
40175,40175,Tiburon Blvd & N Knoll Rd, ,37.902161,-122.511253, , , , 
40176,40176,Tiburon Blvd & N Knoll Rd, ,37.90221,-122.511162, , , , 
40177,40177,Tiburon Blvd & Strawberry Dr, ,37.899178,-122.504707, , , , 
40182,40182,Reed Blvd & Redwood Hwy, ,37.901085,-122.514992, , , , 
40184,40184,Redwood Hwy Frontage Rd & De Silva Island Dr, ,37.889215,-122.516222, , , , 
40186,40186,Redwood Hwy Frontage Rd & Hwy 101 SB Ramps, ,37.889135,-122.517383, , , , 
40187,40187,Hwy 101 @ Seminary Dr Bus Pad, ,37.889526,-122.517144, , , , 
40188,40188,Hwy 101 @ Seminary Dr Bus Pad, ,37.888598,-122.516382, , , , 
40197,40197,Beach Rd & San Rafael Av, ,37.87273,-122.463448, , , , 
40198,40198,Beach Rd & Juanita Ln, ,37.874989,-122.459435, , , , 
40199,40199,Tiburon Blvd & Beach Rd, ,37.875526,-122.459206, , , , 
40200,40200,Tiburon Blvd & Beach Rd, ,37.875145,-122.458939, , , , 
40201,40201,Tiburon Tiburon Blvd & Main St, ,37.873722,-122.455788, , , , 
40202,40202,Tiburon Blvd & Mar West St, ,37.877068,-122.461868, , , , 
40203,40203,Tiburon Blvd & Lyford Dr, ,37.880642,-122.465065, , , , 
40204,40204,Tiburon Blvd & Lyford Dr, ,37.880066,-122.464775, , , , 
40205,40205,Tiburon Blvd & Neds Way, ,37.881897,-122.467224, , , , 
40206,40206,Tiburon Blvd & Neds Way, ,37.881893,-122.467644, , , , 
40207,40207,Tiburon Blvd & San Rafael Av, ,37.884186,-122.472023, , , , 
40208,40208,Tiburon Blvd & Gilmartin Dr, ,37.886276,-122.474342, , , , 
40209,40209,Tiburon Blvd & Gilmartin Dr, ,37.885979,-122.474174, , , , 
40210,40210,Tiburon Blvd & Rock Hill Dr, ,37.888939,-122.477615, , , , 
40211,40211,Tiburon Blvd & Rock Hill Dr, ,37.88847,-122.477425, , , , 
40212,40212,Tiburon Blvd & Avenida Miraflores, ,37.892612,-122.48291, , , , 
40213,40213,Tiburon Blvd & Pine Terrace, ,37.892483,-122.482933, , , , 
40214,40214,Tiburon Blvd & Stewart Dr, ,37.895016,-122.486748, , , , 
40215,40215,Tiburon Blvd & Jefferson Dr, ,37.897667,-122.489182, , , , 
40216,40216,Tiburon Blvd & Reed Ranch Rd, ,37.896069,-122.491669, , , , 
40217,40217,Tiburon Blvd & Cecilia Way, ,37.897354,-122.498482, , , , 
40218,40218,Tiburon Blvd & Cecilia Way, ,37.897156,-122.498459, , , , 
40219,40219,Tiburon Blvd & Blackfield Dr, ,37.898754,-122.501526, , , , 
40220,40220,Tiburon Blvd & Greenwood Beach Rd, ,37.896923,-122.490036, , , , 
40223,40223,Tiburon Blvd & Greenwood Cove Rd, ,37.898636,-122.501083, , , , 
40224,40224,Tiburon Blvd & Mar West St, ,37.877007,-122.462074, , , , 
40225,40225,Magnolia Ave & Frances Ave, ,37.94696,-122.546364, , , , 
40264,40264,Tiburon Blvd & Stewart Dr, ,37.894936,-122.486725, , , , 
40265,40265,Antilles Way & Martinique Av, ,37.912491,-122.478134, , , , 
40267,40267,Hwy 101 @ Lucky Dr Bus Pad, ,37.937937,-122.51703, , , , 
40268,40268,Hwy 101 @  Lucky Dr Bus Pad, ,37.938629,-122.516057, , , , 
40269,40269,Tamal Vista Blvd & Fifer Av, ,37.93782,-122.518784, , , , 
40270,40270,Tamal Vista Blvd & Fifer Av, ,37.937805,-122.518639, , , , 
40271,40271,Tamal Vista Blvd & Sandpiper Circle, ,37.934067,-122.51841, , , , 
40272,40272,Tamal Vista Blvd & Sandpiper Circle, ,37.934109,-122.518295, , , , 
40274,40274,Madera Blvd & Monona Dr, ,37.928059,-122.518608, , , , 
40275,40275,Redwood Av & Montecito Dr, ,37.926411,-122.529488, , , , 
40276,40276,Redwood Av & Montecito Dr, ,37.926468,-122.529465, , , , 
40277,40277,Tamalpais Dr & Eastman Av, ,37.925362,-122.523773, , , , 
40278,40278,Tamalpais Dr & Eastman Av, ,37.925465,-122.523773, , , , 
40279,40279,Tamalpais Dr & Meadowsweet Dr, ,37.925289,-122.521996, , , , 
40280,40280,Tamalpais Dr & Madera Blvd, ,37.925201,-122.518974, , , , 
40281,40281,Tamalpais Dr & Casa Buena Dr, ,37.925072,-122.518318, , , , 
40282,40282,Madera Blvd & Mohawk Av, ,37.926239,-122.518585, , , , 
40283,40283,Paradise Dr & Madera Del Presidio Av, ,37.919998,-122.508621, , , , 
40284,40284,Paradise Dr & Harbor Dr, ,37.920216,-122.508881, , , , 
40285,40285,Paradise Dr & El Camino Dr, ,37.919384,-122.505089, , , , 
40286,40286,Paradise Dr & Seawolf Passage, ,37.919453,-122.505249, , , , 
40287,40287,Paradise Dr & Prince Royal Dr, ,37.919159,-122.502518, , , , 
40288,40288,Paradise Dr & Prince Royal Dr, ,37.919216,-122.502953, , , , 
40289,40289,Paradise Dr & Golden Hinde Passage, ,37.920429,-122.497993, , , , 
40290,40290,Paradise Dr & Golden Hinde Passage, ,37.920532,-122.498085, , , , 
40291,40291,Paradise Dr & Uplands Circle, ,37.919872,-122.490891, , , , 
40292,40292,Paradise Dr & Uplands Circle, ,37.919998,-122.490929, , , , 
40293,40293,Paradise Dr & Robin Dr, ,37.919933,-122.489059, , , , 
40294,40294,Paradise Dr & Robin Dr, ,37.920071,-122.489052, , , , 
40295,40295,Hwy 101 @ Tamalpais Dr Bus Pad, ,37.926495,-122.515205, , , , 
40296,40296,Hwy 101 @ Paradise Dr Bus Pad, ,37.925402,-122.513918, , , , 
40297,40297,Magnolia Ave & Frances Ave, ,37.946831,-122.546364, , , , 
40298,40298,Magnolia Ave and Estelle Ave, ,37.948391,-122.548943, , , , 
40299,40299,Magnolia Ave & Skylark Dr, ,37.944588,-122.543015, , , , 
40300,40300,Magnolia Ave & Dartmouth Dr, ,37.945011,-122.542938, , , , 
40301,40301,Magnolia Ave & Bon Air Rd, ,37.943031,-122.540535, , , , 
40302,40302,Magnolia Ave & Bon Air Rd, ,37.943386,-122.54071, , , , 
40303,40303,Magnolia Av & Ward St, ,37.935879,-122.535301, , , , 
40304,40304,Magnolia Av & Ward St, ,37.936192,-122.535118, , , , 
40305,40305,Magnolia Av & Madrone Av, ,37.932655,-122.536026, , , , 
40306,40306,Magnolia Av & Madrone Av, ,37.932655,-122.535965, , , , 
40307,40307,Magnolia Av & Park Way, ,37.929344,-122.53389, , , , 
40308,40308,Magnolia Av & Alexander Av, ,37.929466,-122.533928, , , , 
40309,40309,Doherty Dr & Larkspur Plaza Dr, ,37.938156,-122.532867, , , , 
40310,40310,Doherty Dr & Larkspur Plaza Dr, ,37.938232,-122.533646, , , , 
40313,40313,Lucky Dr & Riviera Circle, ,37.937267,-122.521591, , , , 
40314,40314,Lucky Dr & Riviera Circle, ,37.937347,-122.521645, , , , 
40315,40315,Sir Francis Drake Blvd & Mcallister Av, ,37.953327,-122.540054, , , , 
40316,40316,Sir Francis Drake Blvd & Wolfe Grade, ,37.95285,-122.538109, , , , 
40317,40317,Sir Francis Drake Blvd & Wolfe Grade, ,37.953064,-122.538383, , , , 
40318,40318,Sir Francis Drake Blvd & Bon Air Rd, ,37.950314,-122.533501, , , , 
40319,40319,Sir Francis Drake Blvd & Bon Air Rd, ,37.95071,-122.533859, , , , 
40320,40320,Sir Francis Drake Blvd & El Portal Dr, ,37.948395,-122.527756, , , , 
40321,40321,Sir Francis Drake Blvd & El Portal Dr, ,37.948906,-122.528458, , , , 
40322,40322,Sir Francis Drake Blvd & La Cuesta Dr, ,37.947372,-122.525108, , , , 
40323,40323,Sir Francis Drake Blvd & La Cuesta Dr, ,37.947742,-122.525475, , , , 
40324,40324,Sir Francis Drake Blvd & Eliseo Dr, ,37.945427,-122.520111, , , , 
40325,40325,Sir Francis Drake Blvd & Eliseo Dr, ,37.945808,-122.520439, , , , 
40327,40327,Doherty Dr & Hall Middle School, ,37.938225,-122.531624, , , , 
40330,40330,College of Marin College Av & Sir Francis Drake, ,37.954727,-122.548241, , , , 
40332,40332,Sir Francis Drake Blvd Opposite 1111 Sir Francis, ,37.958767,-122.55188, , , , 
40333,40333,1111 Sir Francis Drake Blvd, ,37.958885,-122.551788, , , , 
40334,40334,College of Marin - Sir Francis Drake Blvd & Elm Av, ,37.956699,-122.549034, , , , 
40335,40335,College Of Marin Sir Francis Drake Blvd & Maple, ,37.956276,-122.548271, , , , 
40336,40336,Sir Francis Drake Blvd & Ash Av, ,37.954182,-122.545807, , , , 
40337,40337,Sir Francis Drake Blvd & Ash Ave, ,37.954319,-122.545692, , , , 
40338,40338,Sir Francis Drake Blvd & Rosebank Dr, ,37.953709,-122.543205, , , , 
40339,40339,Sir Francis Drake Blvd & Oak Ave, ,37.953861,-122.543083, , , , 
40340,40340,Sir Francis Drake Blvd & Laurel Grove Ave, ,37.953629,-122.540848, , , , 
40341,40341,Ross Sir Francis Drake Blvd & Lagunitas Rd, ,37.962559,-122.555847, , , , 
40342,40342,Ross Sir Francis Drake Blvd & Lagunitas Rd, ,37.96294,-122.556046, , , , 
40349,40349,Colg of Marin-College Ave & Sir Francis Drake Blvd, ,37.954258,-122.54863, , , , 
40390,40390,Lincoln Ave & Wilson Ct, ,37.986759,-122.526596, , , , 
40391,40391,Lincoln Ave & Wilson Ct, ,37.986877,-122.526527, , , , 
40392,40392,Lincoln Ave & Grand Ave, ,37.98373,-122.524635, , , , 
40393,40393,Lincoln Ave & Grand Ave, ,37.98407,-122.524712, , , , 
40394,40394,Lincoln Ave & Linden Ln, ,37.980564,-122.522621, , , , 
40395,40395,Lincoln Ave & Linden Ln, ,37.981155,-122.522812, , , , 
40396,40396,Lincoln Ave & Paloma Ave, ,37.978031,-122.522209, , , , 
40397,40397,Lincoln Ave & Paloma Ave, ,37.978073,-122.522049, , , , 
40398,40398,Lincoln Ave & Mission Ave, ,37.97419,-122.523514, , , , 
40399,40399,Lincoln Ave & Mission Ave, ,37.974483,-122.523285, , , , 
40400,40400,Villa Av & Hacienda Dr, ,37.98732,-122.525719, , , , 
40401,40401,Villa Av & Glen Park Av, ,37.987549,-122.525764, , , , 
40402,40402,Villa Av & Myrtle Av, ,37.985348,-122.523811, , , , 
40403,40403,Villa Av & Myrtle Av, ,37.985397,-122.523705, , , , 
40404,40404,Grand Av & Linden Ln, ,37.982319,-122.520737, , , , 
40405,40405,Grand Av & Linden Ln, ,37.982498,-122.520859, , , , 
40406,40406,Grand Av & Mountain View Av, ,37.981186,-122.516907, , , , 
40407,40407,Grand Av & Mountain View Av, ,37.981342,-122.516937, , , , 
40408,40408,Dominican University Grand Av & Acacia Av, ,37.979515,-122.515854, , , , 
40409,40409,Grand Av & Acacia Way, ,37.979481,-122.515656, , , , 
40410,40410,Grand Av & Jewell St, ,37.977005,-122.516891, , , , 
40411,40411,Grand Av & Jewell St, ,37.977028,-122.516747, , , , 
40412,40412,Grand Av & Belle Av, ,37.975269,-122.518585, , , , 
40413,40413,Grand Av & Belle Av, ,37.974697,-122.518234, , , , 
40414,40414,2nd St & Grand Ave, ,37.970295,-122.519966, , , , 
40416,40416,4th St & Ross Valley Dr, ,37.976124,-122.550194, , , , 
40418,40418,4th St & Santa Margarita Ave, ,37.976334,-122.549873, , , , 
40419,40419,4th St & Greenfield Ave, ,37.975113,-122.544228, , , , 
40420,40420,4th St & Greenfield Ave, ,37.974857,-122.544212, , , , 
40421,40421,4th St & Ida St, ,37.974159,-122.537987, , , , 
40422,40422,4th St & Ida St, ,37.974075,-122.538231, , , , 
40423,40423,4th St & E St, ,37.973564,-122.533058, , , , 
40424,40424,4th St & E St, ,37.973717,-122.533447, , , , 
40425,40425,4th St & C St, ,37.973499,-122.530945, , , , 
40426,40426,4th St & C St, ,37.973354,-122.530548, , , , 
40427,40427,4th St & Court St, ,37.973133,-122.527283, , , , 
40428,40428,4th St & Court St, ,37.972992,-122.526878, , , , 
40429,40429,3rd St & Grand Ave, ,37.971031,-122.519012, , , , 
40430,40430,San Rafael Transit Center,3rd & Hetherton,37.971081,-122.523102, , , , 
40445,40445,Kerner Blvd & Canal St, ,37.96788,-122.49971, , , , 
40446,40446,Kerner Blvd & Canal St, ,37.967892,-122.499451, , , , 
40449,40449,Medway Rd & Francisco Blvd E, ,37.9631,-122.510101, , , , 
40451,40451,Francisco Blvd E & Bay St, ,37.96656,-122.516441, , , , 
40452,40452,Canal St & Medway Rd, ,37.965206,-122.508064, , , , 
40454,40454,Canal St & Novato St, ,37.965794,-122.505898, , , , 
40455,40455,Medway Rd & Mill St, ,37.964584,-122.508949, , , , 
40456,40456,Canal St & Sonoma St, ,37.967022,-122.503113, , , , 
40457,40457,Canal St & Novato St, ,37.965866,-122.506035, , , , 
40458,40458,Kerner Blvd & Fairfax St, ,37.964436,-122.501518, , , , 
40459,40459,Canal St & Sonoma St, ,37.966949,-122.50354, , , , 
40460,40460,Kerner Blvd & Larkspur St, ,37.962448,-122.50219, , , , 
40461,40461,Kerner Blvd & Bahia Way, ,37.964417,-122.501236, , , , 
40463,40463,Kerner Blvd & Larkspur St, ,37.962776,-122.502007, , , , 
40465,40465,Kerner Blvd btwn 3140 & 3160, ,37.95866,-122.501129, , , , 
40466,40466,Bellam Blvd & Lisbon St, ,37.961201,-122.503555, , , , 
40467,40467,Bellam Blvd & Francisco Blvd E, ,37.960659,-122.50441, , , , 
40471,40471,E Sir Francis Drake Blvd & Larkspur Landing, ,37.94603,-122.510811, , , , 
40472,40472,Sir Francis Drake Blvd & San Anselmo Ave, ,37.986454,-122.576797, , , , 
40473,40473,Sir Francis Drake Blvd & Butterfield Rd, ,37.986721,-122.578972, , , , 
40474,40474,Sir Francis Drake HS-Sir Francis Drake & Ash Ave, ,37.985386,-122.574287, , , , 
40475,40475,Sir Francis Drake Blvd & Broadmoor Ave, ,37.985966,-122.575172, , , , 
40476,40476,Sir Francis Drake Blvd & Tamal Ave, ,37.982315,-122.569046, , , , 
40478,40478,Sir Francis Drake Blvd & Aspen Ct, ,37.984852,-122.573112, , , , 
40479,40479,Sir Francis Drake Blvd & Sais Ave, ,37.980919,-122.566727, , , , 
40480,40480,Sir Francis Drake Blvd & San Francisco Blvd, ,37.982559,-122.569214, , , , 
40481,40481,Sir Francis Drake Blvd & Sunnyhills Dr, ,37.981255,-122.567055, , , , 
40482,40482,Sir Francis Drake Blvd & Madrone Ave, ,37.978928,-122.564117, , , , 
40483,40483,Sir Francis Drake Blvd & Madrone Ave, ,37.97879,-122.564331, , , , 
40484,40484,San Anselmo Hub,Center Blvd & Sir Francis Drake,37.976509,-122.562767, , , , 
40485,40485,Sir Francis Drake Blvd & Ross Av, ,37.972294,-122.561668, , , , 
40486,40486,Sir Francis Drake Blvd & Barber Av, ,37.972927,-122.561607, , , , 
40487,40487,Sir Francis Drake Blvd & Bolinas Av, ,37.969288,-122.560555, , , , 
40488,40488,Sir Francis Drake Blvd & Bolinas Rd, ,37.969894,-122.560577, , , , 
40489,40489,Red Hill Ave & Sequoia Dr, ,37.976387,-122.554184, , , , 
40490,40490,Red Hill Ave & Sequoia Dr, ,37.976635,-122.554642, , , , 
40512,40512,Sir Francis Drake Blvd & Olema Rd, ,38.000305,-122.604492, , , , 
40513,40513,Sir Francis Drake Blvd & Glen Dr, ,38.00032,-122.603691, , , , 
40514,40514,Sir Francis Drake Blvd & Alhambra Circle, ,38.000023,-122.602066, , , , 
40515,40515,Sir Francis Drake Blvd & Alhambra Circle, ,38.000011,-122.601738, , , , 
40516,40516,Sir Francis Drake Blvd At Drake Manor Apts, ,37.996944,-122.599007, , , , 
40517,40517,Sir Francis Drake Blvd At Drake Manor Apts, ,37.996906,-122.59861, , , , 
40518,40518,Sir Francis Drake Blvd & Oak Manor Dr, ,37.995461,-122.596298, , , , 
40519,40519,Sir Francis Drake Blvd & Oak Manor Dr, ,37.99548,-122.596146, , , , 
40520,40520,Sir Francis Drake Blvd & Marin Rd, ,37.993725,-122.594421, , , , 
40521,40521,Sir Francis Drake Blvd & Oak Tree Ln, ,37.993797,-122.594337, , , , 
40522,40522,Sir Francis Drake Blvd & Claus Dr, ,37.987316,-122.589287, , , , 
40523,40523,Broadway Blvd & Bolinas Ave, ,37.987087,-122.588791, , , , 
40524,40524,Sir Francis Drake Blvd & Broadway, ,37.989994,-122.591705, , , , 
40525,40525,Sir Francis Drake Blvd & Marinda Dr, ,37.990505,-122.591751, , , , 
40526,40526,Sir Francis Drake Blvd & Kent Ave, ,37.986561,-122.580917, , , , 
40527,40527,Sir Francis Drake Blvd & Willow Ave, ,37.986691,-122.582359, , , , 
40528,40528,Las Gallinas Av & Cedar Hill Dr, ,38.02528,-122.548416, , , , 
40529,40529,Las Gallinas Av & Santiago Way, ,38.024967,-122.548264, , , , 
40530,40530,Las Gallinas Av & Maple Hill Dr, ,38.022568,-122.550095, , , , 
40531,40531,Las Gallinas Av & Skyview Terrace, ,38.022091,-122.550079, , , , 
40532,40532,Las Gallinas Av & Park Ridge Av, ,38.019032,-122.551727, , , , 
40533,40533,Las Gallinas Av & Montevideo Way, ,38.019085,-122.551308, , , , 
40534,40534,Las Gallinas Av & Las Colindas Rd, ,38.013371,-122.549545, , , , 
40535,40535,Las Gallinas Av & Las Colindas Rd, ,38.013103,-122.549294, , , , 
40536,40536,Las Gallinas Av & Holly Dr, ,38.010403,-122.548988, , , , 
40537,40537,Las Gallinas Av & Oleander Dr, ,38.011272,-122.548714, , , , 
40538,40538,De La Guerra Rd & Del Ganado Rd, ,38.019974,-122.573242, , , , 
40540,40540,Del Ganado Rd & Duran Dr, ,38.018646,-122.570732, , , , 
40541,40541,Duran Dr & Del Ganado Rd, ,38.018562,-122.570686, , , , 
40542,40542,Del Ganado Rd & Las Ovejas Av, ,38.016109,-122.566864, , , , 
40543,40543,Del Ganado Rd & Las Ovejas Av, ,38.016216,-122.56678, , , , 
40544,40544,Del Ganado Rd & Las Raposas Rd, ,38.014542,-122.560753, , , , 
40545,40545,Del Ganado Rd & Las Raposas Rd, ,38.01487,-122.561768, , , , 
40546,40546,Manuel T Freitas Pkwy & Montecillo Rd, ,38.012077,-122.560715, , , , 
40548,40548,Manuel T Freitas Pkwy & Del Ganado Rd, ,38.012733,-122.558372, , , , 
40549,40549,Manuel T Freitas Pkwy & Del Ganado Rd, ,38.012981,-122.559219, , , , 
40550,40550,Del Ganado Rd & Manuel T Freitas Pkwy, ,38.013264,-122.558784, , , , 
40551,40551,Manuel T Freitas Pkwy & Las Pavadas Av, ,38.011379,-122.555412, , , , 
40552,40552,Manuel T Freitas Pkwy & Las Pavadas Av, ,38.011738,-122.555305, , , , 
40553,40553,Manuel T Freitas Pkwy & Las Gallinas Av, ,38.009739,-122.549637, , , , 
40556,40556,Las Gallinas Ave & Nova Albion Way, ,38.008488,-122.54921, , , , 
40557,40557,Montecillo Rd At Kaiser Hospital Lot C, ,38.00552,-122.554657, , , , 
40558,40558,Nova Albion Way & Arias St, ,38.006721,-122.550018, , , , 
40560,40560,Nova Albion Way & Montecillo Rd, ,38.004108,-122.5522, , , , 
40561,40561,Nova Albion Way & Arias St, ,38.007034,-122.549606, , , , 
40562,40562,Las Gallinas Ave & Northgate Dr, ,38.006638,-122.545685, , , , 
40563,40563,Las Gallinas Ave & Northgate Dr, ,38.006756,-122.545753, , , , 
40564,40564,Las Gallinas Ave at Northgate Mall, ,38.004856,-122.541916, , , , 
40565,40565,Las Gallinas Ave & Northgate Mall, ,38.004673,-122.541786, , , , 
40566,40566,Los Ranchitos Rd & Northgate Dr, ,38.001514,-122.542709, , , , 
40567,40567,Los Ranchitos Rd & Northgate Dr, ,38.001045,-122.542366, , , , 
40568,40568,Freitas Pkwy & Del Presidio Blvd, ,38.007298,-122.544075, , , , 
40569,40569,Freitas Pkwy & Northgate Dr, ,38.008327,-122.545319, , , , 
40570,40570,Terra Linda High School, ,37.999966,-122.552696, , , , 
40571,40571,Los Ranchitos Rd & Golden Hinde Blvd, ,37.998474,-122.541756, , , , 
40572,40572,Los Ranchitos Rd & Golden Hinde Blvd, ,37.998226,-122.541489, , , , 
40573,40573,Los Ranchitos Rd & Circle Rd, ,37.994801,-122.541, , , , 
40574,40574,Los Ranchitos Rd & Circle Rd, ,37.994957,-122.540871, , , , 
40575,40575,Los Ranchitos Rd & Ranch Rd, ,37.992371,-122.536301, , , , 
40576,40576,Los Ranchitos Rd & Ranch Rd, ,37.992573,-122.536636, , , , 
40577,40577,Las Gallinas Av & Nova Albion Way, ,38.008133,-122.548752, , , , 
40578,40578,N San Pedro Rd & Merrydale Rd, ,37.993748,-122.533798, , , , 
40579,40579,N San Pedro Rd & Merrydale Rd, ,37.993629,-122.534203, , , , 
40580,40580,Merrydale Rd & N San Pedro Rd, ,37.994446,-122.534103, , , , 
40581,40581,Hwy 101 @  N San Pedro Rd Bus Pad, ,37.995346,-122.533526, , , , 
40582,40582,Hwy 101 @ N San Pedro Rd Bus Pad, ,37.995372,-122.5325, , , , 
40583,40583,Vendola Dr & Estancia Way, ,38.01273,-122.509499, , , , 
40584,40584,Adrian Way & La Brea Way, ,38.013306,-122.514198, , , , 
40585,40585,Civic Center Dr & N San Pedro Rd, ,37.997349,-122.528732, , , , 
40586,40586,Civic Center Dr & N San Pedro Rd, ,37.997112,-122.528999, , , , 
40587,40587,Civic Center Dr & Mcinnis Pkwy, ,38.001736,-122.536728, , , , 
40588,40588,Adrian Way & Rosal Way, ,38.012482,-122.515984, , , , 
40589,40589,Civic Center Dr & Mcinnis Pkwy, ,38.001614,-122.536781, , , , 
40590,40590,La Pasada Way & N San Pedro Rd, ,38.011005,-122.517761, , , , 
40592,40592,N San Pedro Rd & Mabry Way, ,38.008553,-122.519997, , , , 
40593,40593,N San Pedro Rd & Crestview Dr, ,38.009163,-122.51947, , , , 
40594,40594,N San Pedro Rd & Meadow Dr, ,38.005878,-122.519203, , , , 
40595,40595,N San Pedro Rd & Meadow Dr, ,38.006218,-122.51886, , , , 
40596,40596,N San Pedro Rd & Schmidt Ln, ,38.004326,-122.520599, , , , 
40597,40597,N San Pedro Rd & Schmidt Ln, ,38.004623,-122.520065, , , , 
40598,40598,N San Pedro Rd & Meriam Dr, ,38.001831,-122.522476, , , , 
40599,40599,N San Pedro Rd & Woodoaks Dr, ,38.002151,-122.521965, , , , 
40600,40600,N San Pedro Rd & Roosevelt Av, ,38.000038,-122.524368, , , , 
40601,40601,N San Pedro Rd & Roosevelt Av, ,37.999584,-122.524689, , , , 
40602,40602,N San Pedro Rd & Jefferson Av, ,37.997963,-122.526932, , , , 
40603,40603,N San Pedro Rd & Garden Av, ,37.997311,-122.527489, , , , 
