route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
36,20170910-7,20170910-36503,Marin City via San Rafael Transit Center,1,1293728,360040
36,20170910-7,20170910-36504,Canal via San Rafael Transit Center,0,1293728,360066
36,20170910-7,20170910-36505,Marin City via San Rafael Transit Center,1,1293731,360040
36,20170910-7,20170910-36506,Canal via San Rafael Transit Center,0,1293731,360066
36,20170910-7,20170910-36507,Marin City via San Rafael Transit Center,1,1293729,360040
36,20170910-7,20170910-36508,Canal via San Rafael Transit Center,0,1293729,360066
36,20170910-7,20170910-36509,Marin City via San Rafael Transit Center,1,1293728,360040
36,20170910-7,20170910-36510,Canal via San Rafael Transit Center,0,1293728,360066
36,20170910-7,20170910-36511,Marin City via San Rafael Transit Center,1,1293731,360040
36,20170910-7,20170910-36512,Canal via San Rafael Transit Center,0,1293731,360066
36,20170910-7,20170910-36513,Marin City via San Rafael Transit Center,1,1293729,360040
36,20170910-7,20170910-36514,Canal via San Rafael Transit Center,0,1293729,360066
36,20170910-7,20170910-36515,Marin City via San Rafael Transit Center,1,1293728,360040
36,20170910-7,20170910-36516,Canal via San Rafael Transit Center,0,1293728,360066
36,20170910-7,20170910-36517,Marin City via San Rafael Transit Center,1,1293731,360040
36,20170910-7,20170910-36518,Canal via San Rafael Transit Center,0,1293731,360066
36,20170910-7,20170910-36519,Marin City via San Rafael Transit Center,1,1293729,360040
36,20170910-7,20170910-36520,Canal via San Rafael Transit Center,0,1293729,360066
36,20170910-7,20170910-36521,Marin City via San Rafael Transit Center,1,1293728,360040
36,20170910-7,20170910-36522,Canal via San Rafael Transit Center,0,1293728,360066
36,20170910-7,20170910-36523,Marin City via San Rafael Transit Center,1,1293731,360040
36,20170910-7,20170910-36524,Canal via San Rafael Transit Center,0,1293731,360066
36,20170910-7,20170910-36525,Marin City via San Rafael Transit Center,1,1293729,360040
36,20170910-7,20170910-36526,Canal via San Rafael Transit Center,0,1293729,360066
36,20170910-7,20170910-36527,Marin City via San Rafael Transit Center,1,1293728,360040
36,20170910-7,20170910-36528,Canal via San Rafael Transit Center,0,1293728,360066
36,20170910-7,20170910-36529,Marin City via San Rafael Transit Center,1,1293731,360040
36,20170910-7,20170910-36530,Canal via San Rafael Transit Center,0,1293731,360066
36,20170910-7,20170910-36531,Marin City via San Rafael Transit Center,1,1293729,360040
36,20170910-7,20170910-36532,Canal via San Rafael Transit Center,0,1293729,360066
36,20170910-7,20170910-36533,Marin City via San Rafael Transit Center,1,1293728,360040
