trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_1097_b_1037_tn_0,14:15:00,14:15:00,10528,1,,0,0,0,0,0,,
t_1097_b_1037_tn_0,,,10529,2,,0,0,461.441252370045,0,0,,
t_1097_b_1037_tn_0,,,10530,3,,0,0,842.877181007071,0,0,,
t_1097_b_1037_tn_0,,,10536,4,,0,0,1231.32873349892,0,0,,
t_1097_b_1037_tn_0,,,10537,5,,0,0,1482.41754114291,0,0,,
t_1097_b_1037_tn_0,14:22:00,14:22:00,2325070,6,,0,0,1722.82483432252,0,0,,
t_1097_b_1037_tn_0,,,2325071,7,,0,0,2220.65740832225,0,0,,
t_1097_b_1037_tn_0,,,27767,8,,0,0,3440.80376148308,0,0,,
t_1097_b_1037_tn_0,14:31:00,14:31:00,10548,9,,0,0,4596.87394281352,0,0,,
t_1097_b_1037_tn_0,,,10549,10,,0,0,4901.0518077426,0,0,,
t_1097_b_1037_tn_0,,,2325072,11,,0,0,5257.33436808354,0,0,,
t_1097_b_1037_tn_0,,,10609,12,,0,0,5566.99472024319,0,0,,
t_1097_b_1037_tn_0,,,2325073,13,,0,0,6138.31760491009,0,0,,
t_1097_b_1037_tn_0,,,2325074,14,,0,0,6432.41563325165,0,0,,
t_1097_b_1037_tn_0,,,27783,15,,0,0,6992.36092329701,0,0,,
t_1097_b_1037_tn_0,14:38:00,14:38:00,2325075,16,,0,0,7282.61164527614,0,0,,
t_1097_b_1037_tn_0,,,2325076,17,,0,0,7785.43823266523,0,0,,
t_1097_b_1037_tn_0,,,2326104,18,,0,0,8988.16439455704,0,0,,
t_1097_b_1037_tn_0,,,16282,19,,0,0,9204.40594130856,0,0,,
t_1097_b_1037_tn_0,14:43:00,14:43:00,10574,20,,0,0,9475.34102673493,0,0,,
t_1097_b_1037_tn_0,,,16286,21,,0,0,9798.31922073576,0,0,,
t_1097_b_1037_tn_0,,,10576,22,,0,0,10215.6363274951,0,0,,
t_1097_b_1037_tn_0,,,2326105,23,,0,0,10853.8334299942,0,0,,
t_1097_b_1037_tn_0,14:50:00,14:50:00,2325077,24,,0,0,11113.2090206858,0,0,,
t_1097_b_1037_tn_0,,,27773,25,,0,0,11416.3043697707,0,0,,
t_1097_b_1037_tn_0,,,16289,26,,0,0,11872.790162946,0,0,,
t_1097_b_1037_tn_0,,,10563,27,,0,0,12319.1444261766,0,0,,
t_1097_b_1037_tn_0,14:52:00,14:52:00,2325078,28,,0,0,12766.3245820041,0,0,,
t_1097_b_1037_tn_0,,,10510,29,,0,0,12973.2288984618,0,0,,
t_1097_b_1037_tn_0,,,2325079,30,,0,0,13288.5187803775,0,0,,
t_1097_b_1037_tn_0,,,10512,31,,0,0,13850.2303962537,0,0,,
t_1097_b_1037_tn_0,,,10513,32,,0,0,14117.8229691674,0,0,,
t_1097_b_1037_tn_0,,,10514,33,,0,0,14353.3498244275,0,0,,
t_1097_b_1037_tn_0,,,12525,34,,0,0,14615.2894801793,0,0,,
t_1097_b_1037_tn_0,,,10515,35,,0,0,15123.6218099655,0,0,,
t_1097_b_1037_tn_0,14:59:00,14:59:00,10516,36,,0,0,15580.4033958155,0,0,,
t_1097_b_1037_tn_0,,,2325080,37,,0,0,16742.7094325807,0,0,,
t_1097_b_1037_tn_0,15:04:00,15:04:00,2325081,38,,0,0,17585.9707971297,0,0,,
t_1097_b_1037_tn_0,,,10508,39,,0,0,18438.039297737,0,0,,
t_1097_b_1037_tn_0,,,2325068,40,,0,0,18812.4444179288,0,0,,
t_1097_b_1037_tn_0,15:08:00,15:08:00,10528,41,,0,0,19081.60006968,0,0,,
t_117083_b_809_tn_0,09:30:00,09:30:00,10448,1,,2,2,0,0,0,,
t_117083_b_809_tn_0,09:35:00,09:35:00,10449,2,,2,2,1300.25561269608,0,0,,
t_117083_b_809_tn_0,09:55:00,10:05:00,10416,3,,2,2,18944.3143899813,0,0,,
t_117083_b_809_tn_0,10:25:00,10:25:00,10449,4,,2,2,36577.2935831329,0,0,,
