route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_11,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_10,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_1,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181702_b_4275_tn_0,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_9,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_8,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_7,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181704_b_4275_tn_0,,Modesto,0,,p_54,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_6,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_5,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_4,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_3,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_2,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181705_b_4275_tn_0,,Modesto,0,,p_54,,,
310,c_4302_b_4275_d_31,t_181706_b_4275_tn_0,,Modesto,0,,p_67,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_13,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181707_b_4275_tn_0,,Modesto,0,,p_55,,,
310,c_4302_b_4275_d_31,t_181703_b_4275_tn_12,,Modesto,0,,p_51,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_2,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_10,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_1,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181699_b_4275_tn_0,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181701_b_4275_tn_0,,Turlock,1,,p_89,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_9,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_8,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_7,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_6,,Turlock,1,,p_88,,,
310,c_4302_b_4275_d_31,t_181700_b_4275_tn_5,,Turlock,1,,p_88,,,
