route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
11,73047,t4D1-sl4-p3FC-r3B,,1,3005,7b866982-0496-465d-b8d7-43a465e6560f,,0,0
11,73047,t1A3-sl4-p4C3-r3A,,1,3004,7b866982-0496-465d-b8d7-43a465e6560f,,0,0
11,73048,tC-sl2-p4CC-rB,,1,1101,8c813ae4-7556-41ea-b0be-be3c49bd52a8,,0,0
11,73048,t573-sl2-p4DA-rB,,1,1101,8c813ae4-7556-41ea-b0be-be3c49bd52a8,,0,0
11,73048,t592-sl2-p4DC-rC,,1,1102,8c813ae4-7556-41ea-b0be-be3c49bd52a8,,0,0
11,73048,t1F9-sl2-p4DD-rB,,1,1101,8c813ae4-7556-41ea-b0be-be3c49bd52a8,,0,0
11,73048,t21F-sl2-p4DB-r13,,1,1109,8c813ae4-7556-41ea-b0be-be3c49bd52a8,,0,0
11,73048,t4B5-sl2-p4D9-rB,,1,1101,8c813ae4-7556-41ea-b0be-be3c49bd52a8,,0,0
11,73049,t4F4-sl3-p3F8-r20,,0,2014,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73049,t258-sl3-p3F8-r22,,0,2016,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73047,t258-sl4-p3F7-r3A,,0,3004,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73049,t4FD-sl3-p3F8-r20,,0,2014,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73047,t4FD-sl4-p3F7-r3C,,0,3006,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73049,t50E-sl3-p3F8-r51,,0,2017,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73049,t229-sl3-p3F8-r52,,0,2018,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
11,73049,t513-sl3-p3F8-r53,,0,2019,5a5d4ad9-e479-4bc5-b81a-0f46638bffa1,,0,0
