service_id,date,exception_type
73344,20170529,1
73343,20170529,2
73344,20170704,1
73343,20170704,2
73344,20170904,1
73343,20170904,2
73344,20171123,1
73343,20171123,2
73344,20171225,1
73343,20171225,2
73344,20180101,1
73343,20180101,2
73344,20180115,1
73343,20180115,2
73344,20180219,1
73343,20180219,2
73344,20180528,1
73343,20180528,2
73344,20180704,1
73343,20180704,2
73344,20180903,1
73343,20180903,2
73344,20181122,1
73343,20181122,2
73344,20181225,1
73343,20181225,2
73344,20190101,1
73343,20190101,2
