stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2307268,,"Locust & Main","",36.329909,-119.293545,,,0,,,0
2307269,,"Kaweah Delta Health Care District","",36.328148,-119.293511,,,0,,,0
2307270,,"Locust & Olive","",36.325603,-119.293488,,,0,,,0
2307271,,"Locust & Cypress","",36.323993,-119.293434,,,0,,,0
2307272,,"Court & Tulare","",36.319277,-119.292178,,,0,,,0
2307273,,"Court & Feemster","",36.316942,-119.292156,,,0,,,0
2307274,,"Kaweah Delta Urgent Care","",36.315264,-119.29214,,,0,,,0
2307275,,"Court & Walnut (S)","",36.312552,-119.292121,,,0,,,0
2307276,,"Court & Beech (S)","",36.309384,-119.291964,,,0,,,0
2307277,,"Court & Whitendale","",36.305949,-119.291881,,,0,,,0
2307278,,"Court @ Parkview (S)","",36.302283,-119.291785,,,0,,,0
2307279,,"Court & Caldwell (S)","",36.298611,-119.291573,,,0,,,0
2307280,,"Caldwell east of West Street","",36.29828,-119.294277,,,0,,,0
2307281,,"Caldwell west of West Street","",36.298327,-119.297516,,,0,,,0
2307282,,"Caldwell & Oak View (W)","",36.298366,-119.299516,,,0,,,0
2307283,,"Caldwell & Stonebrook","",36.298492,-119.305428,,,0,,,0
2307284,,"Caldwell & Dollner (W)","",36.298517,-119.307151,,,0,,,0
2307285,,"Fairway & Caldwell","",36.298891,-119.310636,,,0,,,0
2307286,,"Orchard & Mooney (W)","",36.300345,-119.312939,,,0,,,0
2307287,,"Caldwell & Shady","",36.298586,-119.316972,,,0,,,0
2307288,,"Caldwell & County Center (W)","",36.298483,-119.323646,,,0,,,0
2307289,,"Caldwell & Caldwell Village","",36.29846,-119.327588,,,0,,,0
2307290,,"Caldwell & Demaree (W)","",36.298532,-119.332068,,,0,,,0
2307291,,"Caldwell & Chinowth (W)","",36.298463,-119.33674,,,0,,,0
2307292,,"Caldwell & Linwood (W)","",36.298414,-119.338807,,,0,,,0
2307295,,"Linwood & Orchard","",36.300433,-119.340325,,,0,,,0
2307296,,"Linwood & La Vida (N)","",36.303995,-119.340366,,,0,,,0
2307297,,"Whitendale & Linwood (W)","",36.30556,-119.341753,,,0,,,0
2307298,,"Whitendale & El Diamante High School (W)","",36.305542,-119.345737,,,0,,,0
2307299,,"Akers @ Cherry (N)","",36.307692,-119.349317,,,0,,,0
2307300,,"Akers & Wagner","",36.31113,-119.349353,,,0,,,0
2307301,,"Akers & Walnut (N)","",36.313212,-119.349391,,,0,,,0
2307302,,"Akers @ Judy","",36.316457,-119.349506,,,0,,,0
2307303,,"Akers & Dartmouth","",36.317508,-119.349534,,,0,,,0
2307304,,"Akers & Tulare (N)","",36.320395,-119.349452,,,0,,,0
2307305,,"Akers & Cypress Health Center","",36.322858,-119.349477,,,0,,,0
2307306,,"Akers & Cypress (N)","",36.324795,-119.349507,,,0,,,0
2307307,,"Visalia Medical Clinic","",36.329735,-119.351326,,,0,,,0
2307293,,"Caldwell & Oak View Apartments","",36.298283,-119.342955,,,0,,,0
2307294,,"Akers & Caldwell","",36.298635,-119.34925,,,0,,,0
2307308,,"Akers & Cypress (S)","",36.32503,-119.349914,,,0,,,0
2307309,,"Akers & Tulare (S)","",36.32183,-119.349848,,,0,,,0
2307310,,"Akers & Walnut (S)","",36.312402,-119.349716,,,0,,,0
2307311,,"Akers & Cherry (S)","",36.307702,-119.349573,,,0,,,0
2307313,,"Whitendale & El Diamante High School (E)","",36.305422,-119.348243,,,0,,,0
2307314,,"Whitendale & Linwood (E)","",36.305415,-119.341254,,,0,,,0
2307315,,"Linwood & La Vida (S)","",36.303379,-119.340623,,,0,,,0
2307316,,"Caldwell & Linwood (E)","",36.298236,-119.33956,,,0,,,0
2307317,,"Caldwell & Chinowth (E)","",36.298173,-119.335352,,,0,,,0
2307318,,"Caldwell & Demaree (E)","",36.298227,-119.3309,,,0,,,0
2307319,,"Caldwell & Nazarene Church","",36.298285,-119.326817,,,0,,,0
2307320,,"Caldwell & County Center (E)","",36.298313,-119.322241,,,0,,,0
2307321,,"Caldwell & Sallee","",36.298334,-119.317971,,,0,,,0
2307322,,"Orchard & Mooney (E)","",36.300211,-119.312507,,,0,,,0
2307323,,"Caldwell & Divisadero","",36.298288,-119.310046,,,0,,,0
2307324,,"Caldwell & Dollner (E)","",36.298222,-119.306539,,,0,,,0
2307325,,"Caldwell & Oak View (E)","",36.298082,-119.29864,,,0,,,0
2307326,,"Kimball & Court","",36.29641,-119.293413,,,0,,,0
2307327,,"Court & Caldwell (N)","",36.298654,-119.291427,,,0,,,0
2307328,,"Court & Parkview (N)","",36.302087,-119.291501,,,0,,,0
2307329,,"Court & Evergreen (N)","",36.307329,-119.291713,,,0,,,0
2307330,,"Court & Beech (N)","",36.309178,-119.291744,,,0,,,0
2307331,,"Court & Walnut (N)","",36.313306,-119.291894,,,0,,,0
2307332,,"Kaweah Delta Urgent Care","",36.315285,-119.291973,,,0,,,0
2307333,,"Court & Paradise","",36.316693,-119.291988,,,0,,,0
2307334,,"Court & Laurel","",36.321433,-119.292154,,,0,,,0
2307335,,"Court & Mrytle","",36.32517,-119.292205,,,0,,,0
2307336,,"Court & Acequia","",36.328559,-119.292197,,,0,,,0
2307337,,"Court & Center","",36.331426,-119.292256,,,0,,,0
2307312,,"Caldwell & Akers","",36.29806,-119.348969,,,0,,,0
2307471,,"Santa Fe & Murray","",36.333378,-119.287769,,,0,,,0
2307339,,"Santa Fe & Roosevelt","",36.33955,-119.287658,,,0,,,0
2307340,,"Santa Fe & Houston","",36.341342,-119.28765,,,0,,,0
2307341,,"Houston & Liberty","",36.341731,-119.285461,,,0,,,0
2307342,,"Houston & Burke","",36.341703,-119.282525,,,0,,,0
2307343,,"Ben Maddox & Houston","",36.3414694,-119.2789944,,,0,,,0
2307344,,"Ben Maddox & Douglas","",36.3379778,-119.2789361,,,0,,,0
2307345,,"Goshen & Ben Maddox","",36.3345167,-119.2784028,,,0,,,0
2307346,,"Cain & Goshen","",36.3341528,-119.2743556,,,0,,,0
2307347,,"Department of Motor Vehicles (DMV - W)","",36.330325,-119.274978,,,0,,,0
2307348,,"Noble & Ben Maddox","",36.32565,-119.2772806,,,0,,,0
2307349,,"Noble & Walmart","",36.325775,-119.2738528,,,0,,,0
2307350,,"Noble & Pinkham","",36.3263444,-119.2701917,,,0,,,0
2307351,,"Noble & Goddard","",36.3267167,-119.2665167,,,0,,,0
2307352,,"Noble & Lovers Lane","",36.3267917,-119.2619444,,,0,,,0
2307353,,"Lovers Lane & Noble","",36.3240722,-119.2609139,,,0,,,0
2307354,,"Lovers Lane & Tulare","",36.319475,-119.2608028,,,0,,,0
2307355,,"Walnut & Lovers Lane","",36.3128417,-119.2610361,,,0,,,0
2307356,,"Walnut & Cedar","",36.3127611,-119.2632917,,,0,,,0
2307357,,"Pinkham & Hillcrest","",36.3147889,-119.2695,,,0,,,0
2307358,,"Tulare & Pinkham","",36.3201333,-119.2700417,,,0,,,0
2307359,,"Tulare & Edison","",36.3202222,-119.2805111,,,0,,,0
2307360,,"Tulare & Burke","",36.3202056,-119.2848528,,,0,,,0
2307361,,"Santa Fe & Tulare","",36.3207722,-119.2876028,,,0,,,0
2307362,,"Santa Fe & Myrtle","",36.324425,-119.2876861,,,0,,,0
2307363,,"Santa Fe & Mineral King","",36.3278306,-119.2876917,,,0,,,0
2307364,,"Tulare & Locust","",36.320145,-119.293734,,,0,,,0
2307365,,"Tulare & Mt Whitney High School","",36.320199,-119.296411,,,0,,,0
2307366,,"Tulare & Conyer (W)","",36.320146,-119.302197,,,0,,,0
2307367,,"Tulare & Sowell (W)","",36.320149,-119.304049,,,0,,,0
2307368,,"Tulare & Giddings (W)","",36.320245,-119.306292,,,0,,,0
2307369,,"Tulare & Divisadero (W)","",36.320255,-119.310182,,,0,,,0
2307370,,"Tulare & Mooney (W)","",36.320303,-119.312437,,,0,,,0
2307371,,"Tulare & COS","",36.320252,-119.315733,,,0,,,0
2307372,,"Tulare & Woodland (W)","",36.32027,-119.318715,,,0,,,0
2307373,,"Tulare & Valley","",36.320243,-119.323939,,,0,,,0
2307374,,"Tulare & Redwood","",36.320228,-119.325805,,,0,,,0
2307375,,"County Center & Valley","",36.322632,-119.326786,,,0,,,0
2307376,,"Campus & County Center (W)","",36.32491,-119.327232,,,0,,,0
2307377,,"Campus & Petticoat Lane (W)","",36.324904,-119.32883,,,0,,,0
2307378,,"Campus & Demaree (W)","",36.324133,-119.33133,,,0,,,0
2307379,,"Tulare & Demaree","",36.32018,-119.332472,,,0,,,0
2307380,,"Tulare & Chinowth (W)","",36.320173,-119.334494,,,0,,,0
2307381,,"Linwood & Tulare","",36.320365,-119.340599,,,0,,,0
2307382,,"Linwood & Meadow","",36.322079,-119.340582,,,0,,,0
2307383,,"Cypress & Linwood","",36.323637,-119.342451,,,0,,,0
2307384,,"Cypress & Visalia Unified","",36.323631,-119.345714,,,0,,,0
2307385,,"Cypress & Akers","",36.32445,-119.348281,,,0,,,0
2307386,,"Noble & Akers","",36.326717,-119.34765,,,0,,,0
2307387,,"Noble & Linwood","",36.326916,-119.343254,,,0,,,0
2307388,,"Noble west of Chinowth","",36.326921,-119.338073,,,0,,,0
2307389,,"Chinowth & Mineral King","",36.325723,-119.336366,,,0,,,0
2307390,,"Chinowth & Myrtle","",36.324281,-119.336331,,,0,,,0
2307391,,"Chinowth & Meadow","",36.321434,-119.336315,,,0,,,0
2307392,,"Tulare & Chinowth (E)","",36.319964,-119.335919,,,0,,,0
2307393,,"Demaree & Tulare","",36.320602,-119.331624,,,0,,,0
2307394,,"Demaree & College","",36.323105,-119.331644,,,0,,,0
2307395,,"Campus & Demaree (E)","",36.323985,-119.331398,,,0,,,0
2307396,,"Campus & Petticoat Lane (E)","",36.324791,-119.32903,,,0,,,0
2307397,,"Campus & County Center (E)","",36.324405,-119.325945,,,0,,,0
2307398,,"County Center & Cypress","",36.32352,-119.32628,,,0,,,0
2307399,,"County Center & Sue","",36.321358,-119.327425,,,0,,,0
2307400,,"Tulare & County Center","",36.320018,-119.326886,,,0,,,0
2307401,,"Tulare & Mountain","",36.320058,-119.323075,,,0,,,0
2307402,,"Tulare & Clover","",36.320061,-119.321281,,,0,,,0
2307403,,"Tulare & Woodland (E)","",36.32009,-119.318036,,,0,,,0
2307404,,"Tulare & Shady","",36.320123,-119.315021,,,0,,,0
2307405,,"Tulare & Mooney (E)","",36.320103,-119.313272,,,0,,,0
2307406,,"Tulare & Divisadero (E)","",36.320141,-119.309581,,,0,,,0
2307407,,"Tulare & Dollner","",36.320117,-119.307445,,,0,,,0
2307408,,"Tulare & Giddings (E)","",36.319989,-119.304947,,,0,,,0
2307409,,"Tulare & Sowell (E)","",36.319978,-119.302881,,,0,,,0
2307410,,"Tulare & Conyer (E)","",36.320007,-119.300138,,,0,,,0
2307411,,"Tulare & Watson","",36.320089,-119.295728,,,0,,,0
2307412,,"Tulare & Encina","",36.320011,-119.293745,,,0,,,0
2307413,,"Noble & Court","",36.326391,-119.291971,,,0,,,0
2307414,,"Main & Edison (E)","",36.330139,-119.280655,,,0,,,0
2307415,,"Ben Maddox & Noble (S)","",36.324341,-119.278304,,,0,,,0
2307416,,"Ben Maddox & Tulare (S)","",36.321362,-119.276767,,,0,,,0
2307417,,"Ben Maddox & Cambridge","",36.315174,-119.274168,,,0,,,0
2307418,,"Walnut & Ben Maddox (W)","",36.312767,-119.276184,,,0,,,0
2307419,,"Walnut & Cotta","",36.312761,-119.280307,,,0,,,0
2307420,,"Walnut & Thomas","",36.313021,-119.284856,,,0,,,0
2307421,,"Walnut & Garden","",36.312976,-119.290687,,,0,,,0
2307422,,"Walnut & Court","",36.312959,-119.293438,,,0,,,0
2307423,,"Walnut & Encina (W)","",36.312968,-119.295065,,,0,,,0
2307424,,"Walnut & Johnson (W)","",36.312968,-119.298972,,,0,,,0
2307425,,"Walnut & Sowell (W)","",36.313011,-119.302943,,,0,,,0
2307426,,"Walnut & Giddings (W)","",36.31303,-119.306703,,,0,,,0
2307427,,"Walnut & Central (W)","",36.313121,-119.311628,,,0,,,0
2307428,,"Walnut & Mooney (W)","",36.31314,-119.3148,,,0,,,0
2307429,,"Walnut & Terrace","",36.312973,-119.320183,,,0,,,0
2307430,,"Walnut & County Center (W)","",36.313004,-119.323206,,,0,,,0
2307431,,"Walnut & University (W)","",36.312967,-119.32756,,,0,,,0
2307432,,"Walnut & Royal Oaks","",36.312855,-119.330485,,,0,,,0
2307433,,"Walnut & Demaree (W)","",36.312843,-119.332128,,,0,,,0
2307434,,"Walnut & Chinowth (W)","",36.312832,-119.336551,,,0,,,0
2307435,,"Walnut & Bollinger","",36.312905,-119.339446,,,0,,,0
2307436,,"Walnut & Linwood (W)","",36.3129,-119.341128,,,0,,,0
2307437,,"Walnut & Crenshaw","",36.312891,-119.343687,,,0,,,0
2307438,,"Walnut & Heritage","",36.312884,-119.345473,,,0,,,0
2307439,,"Walnut & Parkwood","",36.312874,-119.34793,,,0,,,0
2307440,,"Tulare & Akers","",36.319991,-119.349088,,,0,,,0
2307441,,"Tulare & Crenshaw","",36.319968,-119.345222,,,0,,,0
2307442,,"Tulare & Nancy","",36.319949,-119.343229,,,0,,,0
2307443,,"Linwood & Tulare","",36.319809,-119.34082,,,0,,,0
2307444,,"Linwood @ Feemster","",36.317175,-119.340797,,,0,,,0
2307445,,"Walnut & Linwood (E)","",36.312708,-119.338192,,,0,,,0
2307446,,"Walnut & Chinowth (E)","",36.312719,-119.33581,,,0,,,0
2307447,,"Walnut & Demaree (E)","",36.31272,-119.333952,,,0,,,0
2307448,,"Walnut & Colonial","",36.312751,-119.329759,,,0,,,0
2307449,,"Walnut & University (E)","",36.312779,-119.326892,,,0,,,0
2307450,,"Walnut & Walnut Ct","",36.312786,-119.325566,,,0,,,0
2307451,,"Walnut & County Center (E)","",36.312802,-119.323743,,,0,,,0
2307452,,"Walnut & Mooney (E)","",36.312842,-119.315817,,,0,,,0
2307453,,"Walnut & Central (E)","",36.312856,-119.311711,,,0,,,0
2307454,,"Walnut & Divisadero","",36.312865,-119.309819,,,0,,,0
2307455,,"Walnut & Walnut Ct.","",36.312829,-119.306647,,,0,,,0
2307456,,"Walnut & Giddings (E)","",36.312817,-119.30469,,,0,,,0
2307457,,"Walnut & Sowell (E)","",36.312804,-119.303303,,,0,,,0
2307458,,"Walnut & Conyer","",36.312796,-119.299166,,,0,,,0
2307459,,"Walnut & Johnson (E)","",36.312817,-119.297425,,,0,,,0
2307460,,"Walnut & Encina (E)","",36.31278,-119.295056,,,0,,,0
2307461,,"Walnut @ Church","",36.312774,-119.29091,,,0,,,0
2307462,,"Walnut & Santa Fe","",36.312783,-119.288494,,,0,,,0
2307463,,"Walnut & Roxsan","",36.312826,-119.285679,,,0,,,0
2307464,,"Walnut @ Bradley","",36.312664,-119.281835,,,0,,,0
2307465,,"Walnut & Ben Maddox (E)","",36.312558,-119.275936,,,0,,,0
2307466,,"Ben Maddox @ Cambridge","",36.314266,-119.273913,,,0,,,0
2307467,,"Ben Maddox @ Princeton","",36.315279,-119.273921,,,0,,,0
2307468,,"Ben Maddox & Tulare (N)","",36.320664,-119.276384,,,0,,,0
2307469,,"Ben Maddox & Noble (N)","",36.324649,-119.278105,,,0,,,0
2307470,,"Main & Edison (E)","",36.330285,-119.281506,,,0,,,0
2307472,,"Murray & Encina","",36.333854,-119.294927,,,0,,,0
2307473,,"Murray & Willis","",36.333847,-119.297427,,,0,,,0
2307474,,"Murray & Stevenson","",36.33383,-119.300345,,,0,,,0
2307475,,"Goshen @ Park","",36.334204,-119.306958,,,0,,,0
2307476,,"Divisadero & Connelly","",36.339576,-119.309921,,,0,,,0
2307477,,"Houston & Divisadero","",36.341975,-119.310797,,,0,,,0
2307478,,"Houston & Mooney","",36.342068,-119.314886,,,0,,,0
2307479,,"Houston & County Center","",36.342052,-119.323674,,,0,,,0
2307480,,"Houston & Walmart","",36.34201,-119.329715,,,0,,,0
2307481,,"Goshen & Demaree","",36.339007,-119.332479,,,0,,,0
2307482,,"Goshen & Chinowth","",36.339873,-119.337636,,,0,,,0
2307483,,"Goshen @ Kent","",36.340992,-119.344062,,,0,,,0
2307484,,"Akers & Goshen","",36.341174,-119.350028,,,0,,,0
2307485,,"Akers & Hurley (SB)","",36.334941,-119.349971,,,0,,,0
2307486,,"Akers & Hurley (NB)","",36.332669,-119.349588,,,0,,,0
2307487,,"Hurley & Shirk","",36.334678,-119.364513,,,0,,,0
2307488,,"Shirk north of Goshen","",36.343397,-119.36761,,,0,,,0
2307489,,"Doe & Shirk","",36.346102,-119.368979,,,0,,,0
2307490,,"Doe @ Kawneer","",36.346097,-119.370572,,,0,,,0
2307491,,"Doe & Clancy","",36.346088,-119.37461,,,0,,,0
2307492,,"Doe @ 8204","",36.346114,-119.381816,,,0,,,0
2307493,,"Doe & Kelsey","",36.346122,-119.384078,,,0,,,0
2307494,,"Kelsey & Elowin","",36.343216,-119.38571,,,0,,,0
2307495,,"Goshen & Plaza","",36.342159,-119.395124,,,0,,,0
2307496,,"Goshen & Road 76","",36.342017,-119.405383,,,0,,,0
2307497,,"Ave 305 @ Farr","",36.343645,-119.41364,,,0,,,0
2307498,,"Road 72 @ Harvest","",36.346348,-119.412425,,,0,,,0
2307499,,"Ave 308 & Road 72","",36.349091,-119.413017,,,0,,,0
2307500,,"Ave 308 & Commercial","",36.349092,-119.41548,,,0,,,0
2307501,,"Ave 308 & Road 70","",36.349052,-119.417311,,,0,,,0
2307502,,"Camp & Elder","",36.350695,-119.41968,,,0,,,0
2307503,,"Ave 310 & Robinson ","",36.352557,-119.418713,,,0,,,0
2307504,,"Family Healthcare Network","",36.353806,-119.41799,,,0,,,0
2307505,,"Frontage Rd. & Betty Dr.","",36.349416,-119.427306,,,0,,,0
2307506,,"Frontage & Ave 308","",36.347918,-119.425611,,,0,,,0
2307507,,"Frontage & Ave 304","",36.342457,-119.421478,,,0,,,0
2307508,,"Ave 304 & Road 68","",36.341751,-119.424346,,,0,,,0
2307509,,"Road 64 & Ave 308","",36.347605,-119.430297,,,0,,,0
2307510,,"Ave 308 & Road 64","",36.348915,-119.42976,,,0,,,0
2307511,,"Betty & Road 67","",36.351168,-119.424755,,,0,,,0
2307512,,"Effie & Elder","",36.351225,-119.42171,,,0,,,0
2307513,,"Effie & Ave 308","",36.3483,-119.4196,,,0,,,0
2307514,,"Effie & Roy","",36.346219,-119.418268,,,0,,,0
2307515,,"Effie & Ave 305","",36.342651,-119.416729,,,0,,,0
2307516,,"Goshen & Miller Park","",36.341628,-119.408973,,,0,,,0
2307517,,"Goshen & Road 76","",36.341869,-119.403145,,,0,,,0
2307518,,"Goshen & Century Plaza","",36.341926,-119.397432,,,0,,,0
2307519,,"Goshen & Plaza","",36.341871,-119.392328,,,0,,,0
2307520,,"Kelsey & Goshen","",36.342954,-119.385575,,,0,,,0
2307521,,"Doe @ 7807","",36.34598,-119.38387,,,0,,,0
2307522,,"Doe @ 8005","",36.346002,-119.378405,,,0,,,0
2307523,,"Doe & Clancy","",36.34596,-119.373874,,,0,,,0
2307524,,"Doe & Shirk","",36.345913,-119.36882,,,0,,,0
2307525,,"Shirk & Goshen","",36.341583,-119.367944,,,0,,,0
2307526,,"Hurley & Shirk","",36.334485,-119.362642,,,0,,,0
2307527,,"Hurley & Tommy","",36.334457,-119.357197,,,0,,,0
2307528,,"Akers & Hurley","",36.33487,-119.34966,,,0,,,0
2307529,,"Akers & Goshen","",36.340747,-119.349697,,,0,,,0
2307530,,"Goshen & Akers","",36.341616,-119.34939,,,0,,,0
2307531,,"Goshen & Atwood","",36.341208,-119.346836,,,0,,,0
2307532,,"Goshen & Kent","",36.340669,-119.343778,,,0,,,0
2307533,,"Goshen & Chinowth","",36.339962,-119.339607,,,0,,,0
2307534,,"Goshen & Tilden","",36.339012,-119.334184,,,0,,,0
2307535,,"Demaree & Houston","",36.340734,-119.331752,,,0,,,0
2307536,,"Houston & Demaree","",36.341779,-119.329623,,,0,,,0
2307537,,"Houston & County Center","",36.341857,-119.323515,,,0,,,0
2307538,,"Houston & Mooney","",36.341862,-119.313837,,,0,,,0
2307539,,"Divisadero & Connelly","",36.339609,-119.310085,,,0,,,0
2307540,,"Murray & Park","",36.33411,-119.307397,,,0,,,0
2307541,,"Murray & Jacob","",36.333661,-119.301399,,,0,,,0
2307542,,"Murray & Johnson","",36.333704,-119.298603,,,0,,,0
2307543,,"Murray & Floral","",36.333732,-119.295386,,,0,,,0
2307544,,"Murray & Locust","",36.333701,-119.293132,,,0,,,0
2307545,,"Court & Murray ","",36.333576,-119.29226,,,0,,,0
2307546,,"Court & Race","",36.335175,-119.29229,,,0,,,0
2307547,,"Court & NE 3rd","",36.33801,-119.29191,,,0,,,0
2307548,,"Court & NE 4th","",36.339854,-119.2923,,,0,,,0
2307549,,"Court & Houston","",36.342472,-119.292359,,,0,,,0
2307550,,"Court & Chavez (N)","",36.346301,-119.292401,,,0,,,0
2307551,,"Court & Vine (N)","",36.348108,-119.292421,,,0,,,0
2307552,,"Court & Ferguson (N)","",36.350045,-119.292439,,,0,,,0
2307553,,"Court & Wren","",36.353036,-119.292793,,,0,,,0
2307554,,"Robin & Encina (W)","",36.353554,-119.296041,,,0,,,0
2307555,,"Dinuba & Riggin","",36.357038,-119.296804,,,0,,,0
2307557,,"Shannon Pkwy & Dinuba","",36.359877,-119.294693,,,0,,,0
2307558,,"Dinuba & Robin","",36.352759,-119.297124,,,0,,,0
2307559,,"Dinuba & Ferguson","",36.348212,-119.297065,,,0,,,0
2307560,,"Prospect & Dinuba","",36.345262,-119.297967,,,0,,,0
2307561,,"Prospect @ Stevenson","",36.345267,-119.299784,,,0,,,0
2307562,,"Prospect & Turner","",36.345291,-119.303684,,,0,,,0
2307563,,"Giddings & Prospect","",36.34543,-119.30555,,,0,,,0
2307564,,"Giddings & Vine (N)","",36.347616,-119.305535,,,0,,,0
2307565,,"Giddings & Ferguson (N)","",36.349778,-119.305594,,,0,,,0
2307566,,"Giddings & Robin (N)","",36.353636,-119.305593,,,0,,,0
2307567,,"Riggin & Dayton","",36.356494,-119.310479,,,0,,,0
2307568,,"Riggin & Mooney (W)","",36.356627,-119.31591,,,0,,,0
2307569,,"Riggin & County Center (W)","",36.356556,-119.322665,,,0,,,0
2307570,,"Riggin & Demaree (E)","",36.356671,-119.330763,,,0,,,0
2307571,,"Riggin & Demaree (W)","",36.356629,-119.33422,,,0,,,0
2307572,,"Akers & Wren","",36.353944,-119.350201,,,0,,,0
2307573,,"Akers & Rancho Santa Barbara","",36.350582,-119.350154,,,0,,,0
2307574,,"Ferguson & Kent","",36.349131,-119.344752,,,0,,,0
2307575,,"Ferguson & Linwood (E)","",36.348993,-119.340498,,,0,,,0
2307576,,"Ferguson & Chinowth","",36.349084,-119.335217,,,0,,,0
2307577,,"Ferguson & Demaree","",36.349082,-119.330768,,,0,,,0
2307578,,"Ferguson & University","",36.349022,-119.324861,,,0,,,0
2307579,,"Ferguson & County Center (E)","",36.34908,-119.322878,,,0,,,0
2307580,,"Ferguson & Sallee","",36.349093,-119.317709,,,0,,,0
2307581,,"Mooney & Ferguson","",36.347868,-119.314464,,,0,,,0
2307582,,"Mooney & Vine","",36.346404,-119.314453,,,0,,,0
2307583,,"Mooney & Prospect","",36.344994,-119.314472,,,0,,,0
2307584,,"Houston & Divisadero (E)","",36.341814,-119.30966,,,0,,,0
2307585,,"Houston & Rinaldi (E)","",36.341809,-119.307709,,,0,,,0
2307586,,"Houston & Giddings","",36.341792,-119.305381,,,0,,,0
2307587,,"Houston & Jacob","",36.341792,-119.301814,,,0,,,0
2307588,,"Houston & Stevenson","",36.341769,-119.29951,,,0,,,0
2307589,,"NW 2nd & West","",36.340022,-119.296497,,,0,,,0
2307590,,"Locust & Pine","",36.336716,-119.293618,,,0,,,0
2307591,,"NE 3rd & Strawberry","",36.340105,-119.294678,,,0,,,0
2307592,,"Houston & Willis","",36.341926,-119.297894,,,0,,,0
