service_id,date,exception_type
1712WR-D2-Sunday-01,20171225,1
1712WR-D2-Sunday-01,20180101,1
1712WR-D2-Sunday-01,20180115,1
1712WR-D2-Sunday-01,20180219,1
1712WR-D2-Weekday-13,20171225,2
1712WR-D2-Weekday-13--1101100,20171225,2
1712WR-D2-Weekday-13--0010000,20171225,2
1712WR-D2-Weekday-13--0000100,20171225,2
1712WR-D2-Weekday-13,20180101,2
1712WR-D2-Weekday-13--1101100,20180101,2
1712WR-D2-Weekday-13--0010000,20180101,2
1712WR-D2-Weekday-13--0000100,20180101,2
1712WR-D2-Weekday-13,20180115,2
1712WR-D2-Weekday-13--1101100,20180115,2
1712WR-D2-Weekday-13--0010000,20180115,2
1712WR-D2-Weekday-13--0000100,20180115,2
1712WR-D2-Weekday-13,20180219,2
1712WR-D2-Weekday-13--1101100,20180219,2
1712WR-D2-Weekday-13--0010000,20180219,2
1712WR-D2-Weekday-13--0000100,20180219,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171218,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171218,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171219,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171219,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171220,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171220,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171221,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171221,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171222,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171222,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171226,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171226,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171227,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171227,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171228,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171228,2
1712WR-D2WACKY-Weekday-01-HEBRon,20171229,2
1712WR-D2WACKY-Weekday-01-OAKLon,20171229,2
