trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,stop_headsign
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:38:00,09:38:00,10365,517,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:39:00,09:39:00,10373,531,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:40:00,09:40:00,10396,551,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:41:00,09:41:00,10399,558,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:42:00,09:42:00,10407,571,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:43:00,09:43:00,10413,584,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:44:00,09:44:00,10428,611,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:45:00,09:45:00,10435,625,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:46:00,09:46:00,10440,638,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:48:00,09:48:00,10453,665,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:50:00,09:50:00,10461,691,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:51:00,09:51:00,10460,718,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:52:00,09:52:00,10449,755,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:53:00,09:53:00,10442,778,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:54:00,09:54:00,10443,798,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:55:00,09:55:00,10436,811,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:55:00,09:55:00,10429,824,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:56:00,09:56:00,10423,844,0,0,
1000.1-10-0-851-0900-0957-3262-0-0-0-0_AV_5LB,09:57:00,09:57:00,10415,851,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:30:00,09:30:00,10243,0,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:32:00,09:32:00,10259,27,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:33:00,09:33:00,10260,36,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:34:00,09:34:00,10235,50,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:35:00,09:35:00,10229,59,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:36:00,09:36:00,10214,73,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:37:00,09:37:00,10217,79,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:38:00,09:38:00,10218,96,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:39:00,09:39:00,10219,103,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:40:00,09:40:00,10220,112,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:41:00,09:41:00,10212,129,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:41:00,09:41:00,10211,139,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:42:00,09:42:00,10206,152,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:43:00,09:43:00,10196,166,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:45:00,09:45:00,10190,184,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:47:00,09:47:00,10164,220,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:48:00,09:48:00,10165,246,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:50:00,09:50:00,10184,273,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:51:00,09:51:00,10195,300,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:52:00,09:52:00,10205,314,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:53:00,09:53:00,10210,327,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:54:00,09:54:00,10232,338,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:55:00,09:55:00,10249,354,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:55:00,09:55:00,10290,361,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:57:00,09:57:00,10291,386,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,09:58:00,09:58:00,10290,396,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:01:00,10:01:00,10308,419,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:03:00,10:03:00,10311,440,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:03:00,10:03:00,10317,445,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:04:00,10:04:00,10326,460,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:05:00,10:05:00,10324,477,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:06:00,10:06:00,10338,491,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:07:00,10:07:00,10351,504,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:08:00,10:08:00,10365,517,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:09:00,10:09:00,10373,531,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:10:00,10:10:00,10396,551,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:11:00,10:11:00,10399,558,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:12:00,10:12:00,10407,571,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:13:00,10:13:00,10413,584,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:14:00,10:14:00,10428,611,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:15:00,10:15:00,10435,625,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:16:00,10:16:00,10440,638,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:18:00,10:18:00,10453,665,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:20:00,10:20:00,10461,691,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:21:00,10:21:00,10460,718,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:22:00,10:22:00,10449,755,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:23:00,10:23:00,10442,778,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:24:00,10:24:00,10443,798,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:25:00,10:25:00,10436,811,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:25:00,10:25:00,10429,824,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:26:00,10:26:00,10423,844,0,0,
1000.1-10-0-851-0930-1027-3262-0-0-0-0_AV_5LB,10:27:00,10:27:00,10415,851,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:00:00,10:00:00,10243,0,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:02:00,10:02:00,10259,27,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:03:00,10:03:00,10260,36,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:04:00,10:04:00,10235,50,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:05:00,10:05:00,10229,59,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:06:00,10:06:00,10214,73,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:07:00,10:07:00,10217,79,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:08:00,10:08:00,10218,96,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:09:00,10:09:00,10219,103,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:10:00,10:10:00,10220,112,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:11:00,10:11:00,10212,129,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:11:00,10:11:00,10211,139,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:12:00,10:12:00,10206,152,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:13:00,10:13:00,10196,166,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:15:00,10:15:00,10190,184,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:17:00,10:17:00,10164,220,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:18:00,10:18:00,10165,246,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:20:00,10:20:00,10184,273,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:21:00,10:21:00,10195,300,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:22:00,10:22:00,10205,314,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:23:00,10:23:00,10210,327,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:24:00,10:24:00,10232,338,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:25:00,10:25:00,10249,354,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:25:00,10:25:00,10290,361,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:27:00,10:27:00,10291,386,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:28:00,10:28:00,10290,396,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:31:00,10:31:00,10308,419,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:33:00,10:33:00,10311,440,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:33:00,10:33:00,10317,445,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:34:00,10:34:00,10326,460,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:35:00,10:35:00,10324,477,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:36:00,10:36:00,10338,491,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:37:00,10:37:00,10351,504,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:38:00,10:38:00,10365,517,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:39:00,10:39:00,10373,531,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:40:00,10:40:00,10396,551,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:41:00,10:41:00,10399,558,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:42:00,10:42:00,10407,571,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:43:00,10:43:00,10413,584,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:44:00,10:44:00,10428,611,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:45:00,10:45:00,10435,625,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:46:00,10:46:00,10440,638,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:48:00,10:48:00,10453,665,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:50:00,10:50:00,10461,691,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:51:00,10:51:00,10460,718,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:52:00,10:52:00,10449,755,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:53:00,10:53:00,10442,778,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:54:00,10:54:00,10443,798,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:55:00,10:55:00,10436,811,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:55:00,10:55:00,10429,824,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:56:00,10:56:00,10423,844,0,0,
1000.1-11-0-851-1000-1057-3262-0-0-0-0_AV_5LB,10:57:00,10:57:00,10415,851,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:30:00,10:30:00,10243,0,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:32:00,10:32:00,10259,27,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:33:00,10:33:00,10260,36,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:34:00,10:34:00,10235,50,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:35:00,10:35:00,10229,59,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:36:00,10:36:00,10214,73,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:37:00,10:37:00,10217,79,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:38:00,10:38:00,10218,96,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:39:00,10:39:00,10219,103,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:40:00,10:40:00,10220,112,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:41:00,10:41:00,10212,129,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:41:00,10:41:00,10211,139,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:42:00,10:42:00,10206,152,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:43:00,10:43:00,10196,166,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:45:00,10:45:00,10190,184,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:47:00,10:47:00,10164,220,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:48:00,10:48:00,10165,246,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:50:00,10:50:00,10184,273,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:51:00,10:51:00,10195,300,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:52:00,10:52:00,10205,314,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:53:00,10:53:00,10210,327,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:54:00,10:54:00,10232,338,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:55:00,10:55:00,10249,354,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:55:00,10:55:00,10290,361,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:57:00,10:57:00,10291,386,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,10:58:00,10:58:00,10290,396,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:01:00,11:01:00,10308,419,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:03:00,11:03:00,10311,440,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:03:00,11:03:00,10317,445,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:04:00,11:04:00,10326,460,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:05:00,11:05:00,10324,477,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:06:00,11:06:00,10338,491,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:07:00,11:07:00,10351,504,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:08:00,11:08:00,10365,517,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:09:00,11:09:00,10373,531,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:10:00,11:10:00,10396,551,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:11:00,11:11:00,10399,558,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:12:00,11:12:00,10407,571,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:13:00,11:13:00,10413,584,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:14:00,11:14:00,10428,611,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:15:00,11:15:00,10435,625,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:16:00,11:16:00,10440,638,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:18:00,11:18:00,10453,665,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:20:00,11:20:00,10461,691,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:21:00,11:21:00,10460,718,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:22:00,11:22:00,10449,755,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:23:00,11:23:00,10442,778,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:24:00,11:24:00,10443,798,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:25:00,11:25:00,10436,811,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:25:00,11:25:00,10429,824,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:26:00,11:26:00,10423,844,0,0,
1000.1-11-0-851-1030-1127-3262-0-0-0-0_AV_5LB,11:27:00,11:27:00,10415,851,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:00:00,11:00:00,10243,0,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:02:00,11:02:00,10259,27,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:03:00,11:03:00,10260,36,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:04:00,11:04:00,10235,50,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:05:00,11:05:00,10229,59,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:06:00,11:06:00,10214,73,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:07:00,11:07:00,10217,79,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:08:00,11:08:00,10218,96,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:09:00,11:09:00,10219,103,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:10:00,11:10:00,10220,112,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:11:00,11:11:00,10212,129,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:11:00,11:11:00,10211,139,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:12:00,11:12:00,10206,152,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:13:00,11:13:00,10196,166,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:15:00,11:15:00,10190,184,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:17:00,11:17:00,10164,220,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:18:00,11:18:00,10165,246,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:20:00,11:20:00,10184,273,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:21:00,11:21:00,10195,300,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:22:00,11:22:00,10205,314,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:23:00,11:23:00,10210,327,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:24:00,11:24:00,10232,338,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:25:00,11:25:00,10249,354,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:25:00,11:25:00,10290,361,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:27:00,11:27:00,10291,386,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:28:00,11:28:00,10290,396,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:31:00,11:31:00,10308,419,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:33:00,11:33:00,10311,440,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:33:00,11:33:00,10317,445,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:34:00,11:34:00,10326,460,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:35:00,11:35:00,10324,477,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:36:00,11:36:00,10338,491,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:37:00,11:37:00,10351,504,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:38:00,11:38:00,10365,517,0,0,
1000.1-12-0-851-1100-1157-3262-0-0-0-0_AV_5LB,11:39:00,11:39:00,10373,531,0,0,
