timetable_id,stop_id,stop_sequence,stop_name,connected_routes
3,757121,33,Old Redwood Hwy. & Hembree Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757122,34,Old Redwood Hwy. & Alden Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757123,35,Old Redwood Hwy. & Lakewood Dr.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757124,36,Windsor River Rd. & Old Redwood Hwy.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757125,37,Windsor River Rd. (Windsor Depot),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757126,38,Windsor River Rd. & Starr Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757127,39,Starr Rd. & Buckingham Dr.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757128,40,Starr Rd. & Stellar Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757129,41,Starr Rd. & Colleen Dr.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757130,42,Starr Rd. & Gumview Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757131,43,Starr Rd. & Twin Oaks Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757132,44,Old Redwood Hwy. & Starr Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757133,45,Old Redwood Hwy. &,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757134,46,Old Redwood Hwy. & Eastside Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757135,47,Old Redwood Hwy. & Eastside Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757136,48,Old Redwood Hwy. & Btwn. Eastside/Limerick,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757137,49,Old Redwood Hwy. & Limerick Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757138,50,Healdsburg Ave. & Exchange Way,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 67/Healdsburg Shuttle"
3,757139,51,Healdsburg Ave. & Mill St.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757140,52,Healdsburg Plaza,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 67/Healdsburg Shuttle"
3,757141,53,Healdsburg Ave. & Powell Ave.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757142,54,Healdsburg Ave. & Dry Creek Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757145,55,Healdsburg Ave. & Terrace,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757146,56,Healdsburg Ave. & Foss Creek (driveway),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757147,57,Healdsburg Ave. & Parkland Farms Dr.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757148,58,Healdsburg Ave. & Alexander Valley Rd.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757149,59,Lytton Springs Rd. & Geyserville Ave.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
3,757150,60,Geyserville Ave. & Independence Ln.,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
