shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1620.1,33.950789670828,-118.1647019151,0
1620.1,33.953533060166,-118.16393571901,10
1620.1,33.955990987698,-118.16088705285,23
1620.1,33.957655981107,-118.15896447799,31
1620.1,33.959846530627,-118.1564657247,42
1620.1,33.961984786183,-118.15399312648,53
1620.1,33.965362137468,-118.15162487744,67
1620.1,33.970069702521,-118.14901145485,86
1620.1,33.973814767112,-118.14697323954,101
1620.1,33.97747495169,-118.14465433651,116
1620.1,33.97961719166,-118.14325620842,125
1620.1,33.982292802961,-118.14159832887,136
1620.1,33.986128923316,-118.13912750978,152
1620.1,33.987878749098,-118.13721054733,160
1620.1,33.991187139953,-118.13478799639,174
1620.1,33.994223587652,-118.13472030689,185
1620.1,33.997188698688,-118.1345568235,196
1620.1,34.00041652124,-118.13288929704,209
1620.1,34.005749002267,-118.13138001526,229
1620.1,34.008359437789,-118.13140061002,238
1620.1,34.011465084814,-118.13087093785,250
1620.1,34.013856353999,-118.13028071814,259
1620.1,34.01466172226,-118.13005098559,262
1620.2,33.950789670828,-118.1647019151,0
1620.2,33.953533060166,-118.16393571901,10
1620.2,33.955990987698,-118.16088705285,23
1620.2,33.957655981107,-118.15896447799,31
1620.2,33.959846530627,-118.1564657247,42
1620.2,33.961984786183,-118.15399312648,53
1620.2,33.965362137468,-118.15162487744,67
1620.2,33.970069702521,-118.14901145485,86
1620.2,33.973814767112,-118.14697323954,101
1620.2,33.97747495169,-118.14465433651,116
1620.2,33.97961719166,-118.14325620842,125
1620.2,33.982292802961,-118.14159832887,136
1620.2,33.986128923316,-118.13912750978,152
1620.2,33.987878749098,-118.13721054733,160
1620.2,33.991187139953,-118.13478799639,174
1620.2,33.994223587652,-118.13472030689,185
1620.2,33.997188698688,-118.1345568235,196
1620.2,34.00041652124,-118.13288929704,209
1620.2,34.005749002267,-118.13138001526,229
1620.2,34.008359437789,-118.13140061002,238
1620.2,34.011465084814,-118.13087093785,250
1620.2,34.013856353999,-118.13028071814,259
1620.2,34.01466172226,-118.13005098559,262
1620.2,34.017857297958,-118.13021434727,273
1620.2,34.01940977208,-118.13279405323,283
1620.2,34.022461256147,-118.1340430357,295
1620.2,34.023748398963,-118.13300554699,300
1620.2,34.025707597388,-118.13050708136,311
1620.2,34.027333412116,-118.12880006101,319
1620.2,34.029177739113,-118.12831444426,326
1620.2,34.030938481334,-118.12890792316,332
1620.2,34.033586084286,-118.13014640612,343
1620.2,34.036698967444,-118.1305506285,354
1620.2,34.03854368944,-118.12970521564,361
1620.2,34.041011815173,-118.12919080952,370
1620.2,34.044353977257,-118.12846975596,383
1620.2,34.04716465335,-118.12882728735,393
1620.2,34.051191853551,-118.12732812214,408
1620.2,34.055166744132,-118.12590796751,423
1620.2,34.059802797324,-118.12283456967,443
1620.2,34.062503907605,-118.12286825098,452
1620.2,34.066122788194,-118.12291649017,466
1620.2,34.067969329779,-118.12293571301,472
1620.2,34.069769157972,-118.12295486803,479
1620.2,34.074058516411,-118.12300410113,494
1620.2,34.07603695568,-118.12302352172,502
1620.2,34.078556722744,-118.12304373958,511
1620.2,34.080700033744,-118.12306340474,519
1620.2,34.082780137492,-118.12308958286,526
1620.2,34.085687369851,-118.12309386168,537
1620.2,34.089358510186,-118.12309596249,550
1620.2,34.091138050411,-118.12414557527,557
1620.2,34.092071661819,-118.12478771513,561
1620.2,34.093244182488,-118.12557555535,566
1620.2,34.095138827285,-118.12689628805,574
1620.2,34.097596326256,-118.12863413093,585
1620.2,34.099062602068,-118.12964714476,591
1620.2,34.100624973034,-118.13072640816,597
1620.2,34.102157104398,-118.13180896749,604
1620.2,34.104570278856,-118.13380799452,614
1620.2,34.105704112878,-118.13473806275,619
1620.2,34.106671359026,-118.13473962144,623
1620.2,34.10696043933,-118.13424126729,625
1620.2,34.107519304123,-118.13329406991,628
1620.3,34.01466172226,-118.13005098559,262
1620.3,34.017857297958,-118.13021434727,273
1620.3,34.01940977208,-118.13279405323,283
1620.3,34.022461256147,-118.1340430357,295
1620.3,34.023748398963,-118.13300554699,300
1620.3,34.025707597388,-118.13050708136,311
1620.3,34.027333412116,-118.12880006101,319
1620.3,34.029177739113,-118.12831444426,326
1620.3,34.030938481334,-118.12890792316,332
1620.3,34.033586084286,-118.13014640612,343
1620.3,34.036698967444,-118.1305506285,354
1620.3,34.03854368944,-118.12970521564,361
1620.3,34.041011815173,-118.12919080952,370
1620.3,34.044353977257,-118.12846975596,383
1620.3,34.04716465335,-118.12882728735,393
1620.3,34.051191853551,-118.12732812214,408
1620.3,34.055166744132,-118.12590796751,423
1620.3,34.059802797324,-118.12283456967,443
1620.3,34.062503907605,-118.12286825098,452
1620.3,34.066122788194,-118.12291649017,466
1620.3,34.067969329779,-118.12293571301,472
1620.3,34.069769157972,-118.12295486803,479
1620.3,34.074058516411,-118.12300410113,494
1620.3,34.07603695568,-118.12302352172,502
1620.3,34.078556722744,-118.12304373958,511
1620.3,34.080700033744,-118.12306340474,519
1620.3,34.082780137492,-118.12308958286,526
1620.3,34.085687369851,-118.12309386168,537
