timetable_id,stop_id,stop_sequence,stop_name,connected_routes
67,12553,5,Modesto HS - Paradise Rd. & Washington St.,"21/, /21RX, 43/"
67,12555,6,Paradise Rd. & Ash St.,"21/, /21RX, 43/"
67,13317,7,Paradise/Sutter (Paradise Medical),"/21RX, 43/"
67,13318,8,Paradise Rd. & Florette Ave.,"/21RX, 43/"
67,13319,9,Paradise Rd. & Mayette Ave.,"/21RX, 43/"
67,13321,10,Paradise Rd. & Pine Tree Ln.,"/21RX, 43/"
67,13320,11,Paradise Rd. & Vernon Ave.,"/21RX, 43/"
67,13322,12,Carpenter Rd. & Paradise Rd.,43/
67,12850,13,Carpenter Rd. & Beverly Dr.,"36/, 43/"
67,12851,14,Carpenter Rd. & Chicago Ave.,"36/, 43/"
67,12589,15,Carpenter Rd. & Houser Ln.,"26/, 36/, 43/"
67,13323,16,California Ave. & Champagne Ln.,43/
67,13324,17,California Ave. & Panama Dr.,43/
67,13325,18,California Ave. & Spencer Ave.,43/
67,16247,19,California Eb Martin Luther King Ns,43/
67,13326,20,Madison St. & Vine St.,43/
67,13327,21,I St. & 2nd St.,"/21RX, 43/"
67,13328,22,I St. & 4th St.,"/21RX, 43/"
67,12550,23,Downtown Transit Center,"21/, /21RX, 22/, 23/, 24/, 25/, 26/, 27/, 29/, 30/, 31/, 32/, 33/, 34/, 36/, 37/, 38/, 39/, 41/, 42/, 43/, /MAX / ACE, /MAX / BART"
68,12550,1,Downtown Transit Center,"21/, /21RX, 22/, 23/, 24/, 25/, 26/, 27/, 29/, 30/, 31/, 32/, 33/, 34/, 36/, 37/, 38/, 39/, 41/, 42/, 43/, /MAX / ACE, /MAX / BART"
68,12551,2,I St. & 7th St.,"21/, 26/, 36/, 43/"
68,12552,3,H St. & 4th St.,"21/, /21RX, 36/, 43/"
68,12554,4,H St. & 2nd St.,"21/, /21RX, 43/"
68,12553,5,Modesto HS - Paradise Rd. & Washington St.,"21/, /21RX, 43/"
68,12555,6,Paradise Rd. & Ash St.,"21/, /21RX, 43/"
68,13317,7,Paradise/Sutter (Paradise Medical),"/21RX, 43/"
68,13318,8,Paradise Rd. & Florette Ave.,"/21RX, 43/"
68,13319,9,Paradise Rd. & Mayette Ave.,"/21RX, 43/"
68,13321,10,Paradise Rd. & Pine Tree Ln.,"/21RX, 43/"
68,13320,11,Paradise Rd. & Vernon Ave.,"/21RX, 43/"
68,13322,12,Carpenter Rd. & Paradise Rd.,43/
68,12850,13,Carpenter Rd. & Beverly Dr.,"36/, 43/"
68,12851,14,Carpenter Rd. & Chicago Ave.,"36/, 43/"
68,12589,15,Carpenter Rd. & Houser Ln.,"26/, 36/, 43/"
68,13323,16,California Ave. & Champagne Ln.,43/
68,13324,17,California Ave. & Panama Dr.,43/
68,13325,18,California Ave. & Spencer Ave.,43/
68,16247,19,California Eb Martin Luther King Ns,43/
68,13326,20,Madison St. & Vine St.,43/
68,13327,21,I St. & 2nd St.,"/21RX, 43/"
68,13328,22,I St. & 4th St.,"/21RX, 43/"
68,12550,23,Downtown Transit Center,"21/, /21RX, 22/, 23/, 24/, 25/, 26/, 27/, 29/, 30/, 31/, 32/, 33/, 34/, 36/, 37/, 38/, 39/, 41/, 42/, 43/, /MAX / ACE, /MAX / BART"
69,12550,1,Downtown Transit Center,"21/, /21RX, 22/, 23/, 24/, 25/, 26/, 27/, 29/, 30/, 31/, 32/, 33/, 34/, 36/, 37/, 38/, 39/, 41/, 42/, 43/, /MAX / ACE, /MAX / BART"
69,13158,2,J St. & 12th St.,"22/, 23/"
69,13159,3,J St. & 14th St.,"22/, 23/"
69,13160,4,J St. & 16th St.,"22/, 23/"
69,13161,5,McHenry Ave. & Jones St.,"22/, 23/"
69,13162,6,McHenry Ave. & Almond Ave.,"22/, 23/"
69,768647,7,McHenry Ave. & Morris Ave.,"22/, 23/"
69,13164,8,McHenry Ave. & Frances Ave.,"22/, 23/"
69,13165,9,McHenry Ave. & Hintze Ave.,"22/, 23/"
69,13166,10,McHenry Ave. & Fairmont Ave.,"22/, 23/"
69,13167,11,McHenry Ave. & Roseburg Ave.,"22/, 23/"
69,13168,12,McHenry Ave. & Orangeburg Ave.,"22/, 23/"
69,13169,13,McHenry Ave. & Coolidge Ave.,"22/, 23/"
69,12662,14,McHenry Village - McHenry & Granger,"22/, 23/, 24/"
69,12614,15,McHenry Ave. & Norwegian Ave.,"22/, 23/, 27/"
69,12615,16,McHenry Ave. & Tokay Ave.,"22/, 23/, 27/"
69,12616,17,McHenry Ave. & Mark Randy Pl.,"22/, 23/, 27/"
69,12617,18,McHenry Ave. & Sheila Ct.,"22/, 23/, 27/"
69,12618,19,McHenry Ave. & Floyd Ave. (Northbound),"22/, 23/, 27/"
69,12619,20,McHenry Ave. & Rumble Rd.,"22/, 23/, 27/, 37/"
69,12620,21,McHenry Ave. & Robinhood Dr.,"22/, 23/, 27/, 37/"
69,12621,22,McHenry Ave. & Sylvan Ave.,"22/, 23/, 27/"
69,12622,23,McHenry Ave. & Warren Way,"22/, 23/, 27/"
69,12623,24,McHenry Ave. & Coralwood Rd.,"22/, 23/, 27/"
70,12623,1,McHenry Ave. & Coralwood Rd.,"22/, 23/, 27/"
70,12624,2,McHenry Ave. & Grecian Ave.,"22/, 23/, 27/"
70,13335,3,McHenry Ave. & Auto Center,"22/, 23/"
70,12626,4,Bangs Ave. & Spyres Way,"22/, 23/, 27/"
70,12627,5,Bangs Ave. & Northstar Way,"22/, 23/, 27/"
70,831949,6,Lyell Dr. & Northstar Way,23/
70,12635,7,McHenry Ave. & Pelandale Ave.,"22/, 23/, 27/"
70,13365,8,McHenry Ave. & Coralwood Rd.,"23/, 27/"
70,12636,9,McHenry Ave. & Union Ave.,"22/, 23/, 27/"
70,12637,10,McHenry Ave. & Standiford Ave.,"22/, 23/, 27/, 37/"
70,12638,11,McHenry Ave. & Woodrow Ave.,"22/, 23/, 27/, 37/"
70,12639,12,McHenry Ave. & Rumble Rd.,"22/, 23/, 27/"
70,12640,13,McHenry Ave. & Floyd Ave.,"22/, 23/, 27/"
70,13180,14,McHenry Ave. & Bowen Ave.,"22/, 23/, 27/, 34/"
70,12641,15,McHenry Ave. & Bowen Ave.,"22/, 23/, 27/, 34/"
70,12803,16,McHenry Village - McHenry & Granger,"22/, 23/, 34/"
70,12804,17,McHenry Ave. & Coolidge Ave.,"22/, 23/, 34/"
70,13300,18,McHenry Ave. & Orangeburg Ave.,"22/, 23/"
70,13181,19,McHenry Ave. between Roseburg & Mensinger,"22/, 23/"
70,13182,20,McHenry Ave. & Fairmont Ave.,"22/, 23/"
70,13183,21,McHenry Ave. & Griswold Ave.,"22/, 23/"
70,13184,22,McHenry Ave. & Maynell Ave.,"22/, 23/"
70,13302,23,McHenry Ave. & Morris Ave.,"22/, 23/"
70,13185,24,McHenry Ave. & Stoddard Ave.,"22/, 23/"
70,13186,25,McHenry Ave. & Needham St.,"22/, 23/"
70,13187,26,J St. & 15th St.,"22/, 23/"
70,13188,27,J St. & 13th St.,"22/, 23/"
70,13189,28,J St. & 11th St.,"22/, 23/"
70,12550,29,Downtown Transit Center,"21/, /21RX, 22/, 23/, 24/, 25/, 26/, 27/, 29/, 30/, 31/, 32/, 33/, 34/, 36/, 37/, 38/, 39/, 41/, 42/, 43/, /MAX / ACE, /MAX / BART"
71,13350,1,Bacon Rd. & Toomes Rd.,28/
71,13351,2,Toomes Rd. & San Tropez Dr.,28/
71,13352,3,Toomes Rd. & Covert Rd.,28/
71,13353,4,Covert Rd. & Overland Pl.,28/
71,13354,5,Covert Rd. & St Jean Pl.,28/
71,13347,6,Sequoia St. & Shearer Ave.,28/
71,13111,7,Elm St. & Broadway Ave.,28/
71,13112,8,Kiernan Ave. & Sisk Rd.,28/
71,13360,9,Kiernan Ave. & Nutcracker Ln.,28/
71,13355,10,Gregori High School,28/
71,13356,11,Gregori High School (Pirrone Rd. & Stoddard Rd.),28/
71,13119,12,Kaiser Hospital Southbound,28/
71,13066,13,Dale Rd. & Pelandale Ave.,"28/, 31/"
71,13067,14,Dale Rd. & Snyder Ave.,"28/, 31/"
71,13068,15,Dale Rd. & Nightingale Dr.,"28/, 31/"
71,12863,16,Dale & Veneman (SW corner),"22/, 25/, 28/, 30/, 31/, 36/, 37/, 41/"
72,12672,1,Sylvan & Boyce Beyer HS,"24/, 32/, 37/"
72,12673,2,Sylvan Ave. & Hasham Dr.,"24/, 32/, 37/"
72,12955,3,Oakdale Rd. & Sylvan Ave.,"32/, 37/"
72,13332,4,Oakdale Rd. & La Force Dr.,"32/, 37/"
72,13138,5,Oakdale & Floyd ,32/
72,13139,6,Floyd Ave. & Marina Dr.,32/
72,13140,7,Floyd Ave. & Rose Ave.,32/
72,13145,8,Floyd Ave. & Keller St.,32/
72,13146,9,Floyd Ave. & Vera Cruz Dr.,32/
72,13147,10,Coffee Rd. & Floyd Ave.,32/
72,13148,11,Coffee Rd. & Athens Ave.,32/
72,13149,12,Coffee Rd. & Norwegian Ave.,32/
72,13151,13,Coffee Rd. & Coolidge Ave.,32/
