route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
40,2,220310,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220311,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220312,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220313,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220314,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220315,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220316,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220317,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220318,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220319,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220320,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220321,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220322,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220323,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220324,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220325,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220326,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220327,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220328,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220329,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220330,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220331,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220332,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220333,Metro Express - Pacific Avenue,,0,26723,28821,0,0
40,2,220334,Metro Express - Pacific Avenue,,0,26724,28821,0,0
40,2,220338,Metro Express - DTC,,1,26723,28822,0,0
40,2,220339,Metro Express - DTC,,1,26724,28822,0,0
40,2,220340,Metro Express - DTC,,1,26723,28822,0,0
40,2,220341,Metro Express - DTC,,1,26724,28822,0,0
40,2,220342,Metro Express - DTC,,1,26723,28822,0,0
40,2,220343,Metro Express - DTC,,1,26724,28822,0,0
40,2,220344,Metro Express - DTC,,1,26723,28822,0,0
40,2,220345,Metro Express - DTC,,1,26724,28822,0,0
40,2,220346,Metro Express - DTC,,1,26723,28822,0,0
40,2,220347,Metro Express - DTC,,1,26724,28822,0,0
40,2,220358,Metro Express - DTC,,1,26723,28822,0,0
40,2,220348,Metro Express - DTC,,1,26724,28822,0,0
40,2,220349,Metro Express - DTC,,1,26723,28822,0,0
40,2,220350,Metro Express - DTC,,1,26724,28822,0,0
40,2,220351,Metro Express - DTC,,1,26723,28822,0,0
40,2,220352,Metro Express - DTC,,1,26724,28822,0,0
40,2,220353,Metro Express - DTC,,1,26723,28822,0,0
40,2,220354,Metro Express - DTC,,1,26724,28822,0,0
40,2,220355,Metro Express - DTC,,1,26723,28822,0,0
40,2,220356,Metro Express - DTC,,1,26724,28822,0,0
40,2,220357,Metro Express - DTC,,1,26723,28822,0,0
40,2,220359,Metro Express - DTC,,1,26724,28822,0,0
40,2,220360,Metro Express - DTC,,1,26723,28822,0,0
40,2,220361,Metro Express - DTC,,1,26724,28822,0,0
40,2,220362,Metro Express - DTC,,1,26723,28822,0,0
40,2,220363,Metro Express - DTC,,1,26724,28822,0,0
43,2,220522,Metro Express - Holman,,0,26616,28824,0,0
43,2,220523,Metro Express - Holman,,0,26617,28824,0,0
43,2,220524,Metro Express - Holman,,0,26616,28824,0,0
43,2,220525,Metro Express - Holman,,0,26617,28824,0,0
43,2,220526,Metro Express - Holman,,0,26616,28824,0,0
43,2,220527,Metro Express - Holman,,0,26617,28824,0,0
43,2,220528,Metro Express - Holman,,0,26616,28824,0,0
43,2,220529,Metro Express - Holman,,0,26617,28824,0,0
43,2,220530,Metro Express - Holman,,0,26616,28824,0,0
43,2,220531,Metro Express - Holman,,0,26617,28824,0,0
43,2,220532,Metro Express - Holman,,0,26616,28824,0,0
43,2,220533,Metro Express - Holman,,0,26617,28824,0,0
43,2,220534,Metro Express - Holman,,0,26616,28824,0,0
43,2,220535,Metro Express - Holman,,0,26617,28824,0,0
43,2,220536,Metro Express - Holman,,0,26616,28824,0,0
43,2,220537,Metro Express - Holman,,0,26617,28824,0,0
43,2,220538,Metro Express - Holman,,0,26616,28824,0,0
43,2,220539,Metro Express - Holman,,0,26617,28824,0,0
43,2,220540,Metro Express - Holman,,0,26616,28824,0,0
43,2,220541,Metro Express - Holman,,0,26617,28824,0,0
43,2,220542,Metro Express - Holman,,0,26616,28824,0,0
43,2,220543,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220544,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220545,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220546,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220547,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220548,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220549,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220550,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220551,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220552,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220553,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220554,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220555,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220556,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220557,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220558,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220559,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220560,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220561,Metro Express - Mariners,,1,26617,28825,0,0
43,2,220562,Metro Express - Mariners,,1,26616,28825,0,0
43,2,220563,Metro Express - Mariners,,1,26617,28825,0,0
44,2,220682,Metro Express - DTC,,0,26731,28827,0,0
44,2,220686,Metro Express - DTC,,0,26732,28827,0,0
44,2,220683,Metro Express - DTC,,0,26731,28827,0,0
44,2,220684,Metro Express - DTC,,0,26732,28827,0,0
44,2,220687,Metro Express - DTC,,0,26731,28827,0,0
44,2,220688,Metro Express - DTC,,0,26732,28827,0,0
44,2,220690,Metro Express - DTC,,0,26731,28827,0,0
44,2,220691,Metro Express - DTC,,0,26732,28827,0,0
44,2,220692,Metro Express - DTC,,0,26731,28827,0,0
44,2,220685,Metro Express - DTC,,0,26732,28827,0,0
44,2,220689,Metro Express - DTC,,0,26731,28827,0,0
44,2,220696,Metro Express - DTC,,0,26732,28827,0,0
44,2,220693,Metro Express - DTC,,0,26731,28827,0,0
44,2,220694,Metro Express - DTC,,0,26732,28827,0,0
44,2,220695,Metro Express - DTC,,0,26731,28827,0,0
44,2,220701,Metro Express - DTC,,0,26732,28827,0,0
44,2,220697,Metro Express - DTC,,0,26731,28827,0,0
44,2,220698,Metro Express - DTC,,0,26732,28827,0,0
44,2,220699,Metro Express - DTC,,0,26731,28827,0,0
44,2,220700,Metro Express - DTC,,0,26732,28827,0,0
44,2,220702,Metro Express - DTC,,0,26731,28827,0,0
44,2,220703,Metro Express - DTC,,0,26732,28827,0,0
44,2,221569,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221575,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221570,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221576,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221571,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221572,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221577,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221581,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221578,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221582,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221583,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221573,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221574,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221579,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221584,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221585,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221580,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221586,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221587,Metro Express - Airport Way,,1,26731,28959,0,0
44,2,221589,Metro Express - Airport Way,,1,26732,28959,0,0
44,2,221590,Metro Express - Airport Way,,1,26731,28959,0,0
710,2,221015,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221016,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221018,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221020,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221017,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221019,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221021,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221022,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221014,Manthey - San Joaquin - DTC,,0,26646,28873,0,0
710,2,221023,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221024,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221025,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221026,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221027,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221028,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221029,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221030,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
710,2,221031,San Joaquin - Weston Ranch - SJ County Hospital,,1,26646,28874,0,0
715,2,221050,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221051,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221052,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221053,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221054,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221055,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221056,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221057,MLK BLVD - Airport Way - Mariposa,,0,26648,28875,0,0
715,2,221062,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
715,2,221063,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
715,2,221064,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
715,2,221065,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
715,2,221058,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
715,2,221059,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
715,2,221060,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
715,2,221061,MLK Blvd - Lincoln - Fresno - 8th Street,,1,26648,28876,0,0
720,2,221082,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221083,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221084,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221085,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221086,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221087,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221088,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221089,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221090,California - Wilson Way - Wigwam,,0,26650,28877,0,0
720,2,221091,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221092,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221093,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221094,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221095,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221096,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221097,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221098,Alpine - California - DTC,,1,26650,28878,0,0
720,2,221099,Alpine - California - DTC,,1,26650,28878,0,0
723,2,221118,Lodi Station via West Lane,,0,26652,28879,0,0
723,2,221119,Lodi Station via West Lane,,0,26653,28879,0,0
723,2,221120,Lodi Station via West Lane,,0,26652,28879,0,0
723,2,221121,Lodi Station via West Lane,,0,26653,28879,0,0
723,2,221122,Lodi Station via West Lane,,0,26652,28879,0,0
723,2,221124,Lodi Station via West Lane,,0,26653,28879,0,0
723,2,221125,Lodi Station via West Lane,,0,26652,28879,0,0
723,2,221123,Lodi Station via West Lane,,0,26653,28879,0,0
723,2,221126,Kaiser via West Lane - Malls - DTC,,1,26652,28880,0,0
723,2,221127,Kaiser via West Lane - Malls - DTC,,1,26653,28880,0,0
723,2,221128,Kaiser via West Lane - Malls - DTC,,1,26652,28880,0,0
723,2,221129,Kaiser via West Lane - Malls - DTC,,1,26653,28880,0,0
723,2,221130,Kaiser via West Lane - Malls - DTC,,1,26652,28880,0,0
723,2,221131,Kaiser via West Lane - Malls - DTC,,1,26653,28880,0,0
723,2,221132,Kaiser via West Lane - Malls - DTC,,1,26652,28880,0,0
725,2,221148,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221149,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221150,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221151,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221152,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221153,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221154,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221155,Madison - Fremont - Main Street,,0,26656,28881,0,0
725,2,221156,Fremont - Madison - Acacia,,1,26656,28882,0,0
725,2,221158,Fremont - Madison - Acacia,,1,26656,28882,0,0
725,2,221159,Fremont - Madison - Acacia,,1,26656,28882,0,0
725,2,221160,Fremont - Madison - Acacia,,1,26656,28882,0,0
725,2,221157,Fremont - Madison - Acacia,,1,26656,28882,0,0
725,2,221161,Fremont - Madison - Acacia,,1,26656,28882,0,0
725,2,221162,Fremont - Madison - Acacia,,1,26656,28882,0,0
725,2,221163,Fremont - Madison - Acacia,,1,26656,28882,0,0
745,2,221180,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221182,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221181,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221184,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221185,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221183,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221186,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221187,Country Club - Pershing - Quail Lakes - Mall,,0,26658,28883,0,0
745,2,221188,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
745,2,221189,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
745,2,221190,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
745,2,221191,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
745,2,221192,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
745,2,221193,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
745,2,221194,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
745,2,221195,Robinhood - Quail Lakes - Pershing - Alpine - Country Club,,1,26658,28884,0,0
797,2,221256,Stockton - Manteca,,0,26666,28903,0,0
797,2,221255,Stockton Airport - Manteca,,0,26667,28904,0,0
797,2,221258,Stockton Airport - Manteca,,0,26666,28904,0,0
797,2,221257,Stockton Airport - Manteca,,0,26667,28904,0,0
797,2,221254,SJ County Hospital,,0,26666,28905,0,0
797,2,221259,SJ County Hospital,,1,26667,28906,0,0
797,2,221260,Stockton - SJ County Hospital - Tracy,,1,26666,28907,0,0
797,2,221263,Stockton - SJ County Hospital - Tracy,,1,26667,28907,0,0
797,2,221262,Stockton - SJ County Hospital - Tracy,,1,26666,28907,0,0
797,2,221261,Stockton - DTC,,1,26667,28908,0,0
40,3,221455,Metro Express - Pacific Avenue,,0,26725,28821,0,0
40,3,221454,Metro Express - Pacific Avenue,,0,26726,28821,0,0
40,3,221453,Metro Express - Pacific Avenue,,0,26725,28821,0,0
40,3,221452,Metro Express - Pacific Avenue,,0,26726,28821,0,0
40,3,221451,Metro Express - Pacific Avenue,,0,26725,28821,0,0
40,3,221450,Metro Express - Pacific Avenue,,0,26726,28821,0,0
40,3,221449,Metro Express - Pacific Avenue,,0,26725,28821,0,0
40,3,221448,Metro Express - Pacific Avenue,,0,26726,28821,0,0
40,3,221447,Metro Express - Pacific Avenue,,0,26725,28821,0,0
40,3,221446,Metro Express - Pacific Avenue,,0,26726,28821,0,0
