service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
F,0,0,0,0,1,0,0,20090101,20500101
FSU,0,0,0,0,1,1,1,20090101,20500101
FU,0,0,0,0,1,0,1,20090101,20500101
MTWHFSU,1,1,1,1,1,1,1,20090101,20500101
MTWHSU,1,1,1,1,0,1,1,20090101,20500101
MWSU,1,0,1,0,0,1,1,20090101,20500101
SU,0,0,0,0,0,1,1,20090101,20500101
TH,0,1,0,1,0,0,0,20090101,20500101
