shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2788.1,33.763929407087,-118.19955751478,0
2788.1,33.343345707705,-118.32539329376,1577
2791.1,33.343345707705,-118.32539329376,0
2791.1,33.763929407087,-118.19955751478,1577
2792.1,33.460996146142,-117.69362302488,0
2792.1,33.343345707705,-118.32539329376,1975
2793.1,33.343345707705,-118.32539329376,0
2793.1,33.460996146142,-117.69362302488,1975
2962.1,33.748026612552,-118.28018723455,0
2962.1,33.343345707705,-118.32539329376,1479
2963.1,33.343345707705,-118.32539329376,679
2963.1,33.748026612552,-118.28018723455,2158
