route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,Weekdays,2324222,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324230,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324284,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324243,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324285,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324249,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324282,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324261,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324283,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324246,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324247,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324259,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324260,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324267,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324276,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324256,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324257,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324258,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324225,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324224,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324275,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324265,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324250,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324244,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324262,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324263,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324253,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324245,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324278,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324279,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324264,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324248,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324266,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324232,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324231,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324233,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324234,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324235,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324236,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324237,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324238,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324239,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324251,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324255,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324273,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324274,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324281,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324252,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324228,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324254,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324277,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2324268,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324269,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324270,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324271,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2324272,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324226,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324227,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324229,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324280,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324223,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324242,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2324240,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2324241,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2324384,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2324372,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2324371,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2324370,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2324369,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2324368,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2324367,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2324363,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2324366,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2324362,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
