shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10866849:1,35.28292800,-120.66243000,0
10866849:1,35.28295135,-120.66239166,1
10866849:1,35.28348923,-120.66287231,2
10866849:1,35.28464127,-120.66087341,3
10866849:1,35.28464127,-120.66087341,4
10866849:1,35.28583908,-120.65886688,5
10866849:1,35.28583908,-120.65886688,6
10866849:1,35.28593063,-120.65870667,7
10866849:1,35.28672028,-120.65939331,8
10866849:1,35.28776169,-120.65933228,9
10866849:1,35.28776169,-120.65866089,10
10866849:1,35.28776169,-120.65866089,11
10866849:1,35.28773880,-120.65821838,12
10866849:1,35.28675079,-120.65730286,13
10866849:1,35.28686142,-120.65714264,14
10866849:1,35.28686142,-120.65714264,15
10866849:1,35.28921127,-120.65319061,16
10866849:1,35.28942871,-120.65280151,17
10866849:1,35.28942871,-120.65280151,18
10866849:1,35.28960037,-120.65251923,19
10866849:1,35.29019165,-120.65303802,20
10866849:1,35.29034042,-120.65310669,21
10866849:1,35.29127121,-120.65310669,22
10866849:1,35.29127121,-120.65310669,23
10866849:1,35.29236984,-120.65309906,24
10866849:1,35.29238129,-120.65325928,25
10866849:1,35.29203033,-120.65545654,26
10866849:1,35.29193115,-120.65564728,27
10866849:1,35.29175949,-120.65648651,28
10866849:1,35.29133987,-120.65751648,29
10866849:1,35.29133987,-120.65766144,30
10866849:1,35.29090118,-120.65852356,31
10866849:1,35.29088974,-120.65879822,32
10866849:1,35.29101944,-120.65923309,33
10866849:1,35.29096985,-120.66029358,34
10866849:1,35.29130936,-120.66056061,35
10866849:1,35.29130936,-120.66056061,36
10866849:1,35.29558945,-120.66432953,37
10866849:1,35.29653931,-120.66502380,38
10866849:1,35.29999924,-120.66612244,39
10866849:1,35.30134964,-120.66638184,40
10866849:1,35.30221939,-120.66638947,41
10866849:1,35.30271912,-120.66655731,42
10866849:1,35.30310822,-120.66516876,43
10866849:1,35.30366898,-120.66446686,44
10866849:1,35.30395126,-120.66349030,45
10866849:1,35.30234909,-120.66304779,46
10866849:1,35.30226898,-120.66356659,47
10866849:1,35.30226898,-120.66356659,48
10866849:1,35.30170059,-120.66638947,49
10866849:1,35.29999924,-120.66612244,50
10866849:1,35.29671097,-120.66510010,51
10866849:1,35.29610825,-120.66474152,52
10866849:1,35.29499817,-120.66381836,53
10866849:1,35.29428864,-120.66581726,54
10866849:1,35.29428864,-120.66581726,55
10866849:1,35.29421997,-120.66600037,56
10866849:1,35.29404068,-120.66681671,57
10866849:1,35.29407120,-120.67018127,58
10866849:1,35.29407120,-120.67018127,59
10866849:1,35.29407120,-120.67047119,60
10866849:1,35.29410934,-120.67372131,61
10866849:1,35.29410934,-120.67372131,62
10866849:1,35.29412079,-120.67669678,63
10866849:1,35.29412842,-120.67701721,64
10866849:1,35.29412842,-120.67701721,65
10866849:1,35.29415131,-120.68443298,66
10866849:1,35.29415131,-120.68443298,67
10866849:1,35.29413986,-120.68567657,68
10866849:1,35.29397964,-120.68631744,69
10866849:1,35.29370880,-120.68672943,70
10866849:1,35.29206085,-120.68859100,71
10866849:1,35.29129028,-120.69017792,72
10866849:1,35.28992844,-120.69219208,73
10866849:1,35.28807068,-120.69609070,74
10866849:1,35.28638077,-120.70023346,75
10866849:1,35.28424072,-120.70310211,76
10866849:1,35.28271103,-120.70648956,77
10866849:1,35.28271103,-120.70648956,78
10866849:1,35.28203964,-120.70796204,79
10866849:1,35.28131104,-120.70877838,80
10866849:1,35.27661133,-120.71161652,81
10866849:1,35.27576065,-120.71067047,82
10866849:1,35.27413177,-120.70924377,83
10866849:1,35.27413177,-120.70924377,84
10866849:1,35.27272034,-120.70796967,85
10866849:1,35.26842117,-120.70419312,86
10866849:1,35.26729965,-120.70290375,87
10866849:1,35.26716995,-120.70285034,88
10866849:1,35.26697922,-120.70262909,89
10866849:1,35.26697922,-120.70262909,90
10866849:1,35.26469040,-120.69989777,91
10866849:1,35.26469040,-120.69989777,92
10866849:1,35.26343918,-120.69843292,93
10866849:1,35.26340866,-120.69828033,94
10866849:1,35.26195908,-120.69657135,95
10866849:1,35.26171875,-120.69628906,96
10866849:1,35.26171875,-120.69628906,97
10866849:1,35.26007843,-120.69432068,98
10866849:1,35.26007843,-120.69432068,99
10866849:1,35.25825882,-120.69214630,100
10866849:1,35.25769043,-120.69165039,101
10866849:1,35.25769043,-120.69165039,102
10866849:1,35.25677109,-120.69090271,103
10866849:1,35.25659180,-120.69082642,104
10866849:1,35.25947189,-120.68405914,105
10866849:1,35.25947189,-120.68405914,106
10866849:1,35.26126099,-120.68005371,107
10866849:1,35.26088715,-120.67961121,108
10866849:1,35.26071930,-120.67916870,109
10866849:1,35.26155090,-120.67820740,110
10866849:1,35.26155090,-120.67820740,111
10866849:1,35.26195908,-120.67774963,112
10866849:1,35.26242828,-120.67839050,113
10866849:1,35.26388931,-120.67646027,114
10866849:1,35.26388931,-120.67646027,115
10866849:1,35.26451111,-120.67559814,116
10866849:1,35.26467896,-120.67548370,117
10866849:1,35.26795959,-120.67092896,118
10866849:1,35.26824951,-120.67040253,119
10866849:1,35.26951981,-120.67030334,120
10866849:1,35.26950836,-120.66871643,121
10866849:1,35.26950836,-120.66871643,122
10866849:1,35.26951981,-120.66815186,123
10866849:1,35.26950836,-120.66480255,124
10866849:1,35.26945877,-120.66468048,125
10866849:1,35.26948166,-120.66200256,126
10866849:1,35.26948166,-120.66200256,127
10866849:1,35.26948166,-120.66076660,128
10866849:1,35.26951981,-120.66058350,129
10866849:1,35.26950836,-120.65901947,130
10866849:1,35.26950836,-120.65901947,131
10866849:1,35.26947021,-120.65814972,132
10866849:1,35.26950073,-120.65695190,133
10866849:1,35.26977921,-120.65646362,134
10866849:1,35.27048874,-120.65630341,135
10866849:1,35.27243042,-120.65615845,136
10866849:1,35.27243042,-120.65615845,137
10866849:1,35.27431870,-120.65614319,138
10866849:1,35.27573013,-120.65644836,139
10866849:1,35.27573013,-120.65644836,140
10866849:1,35.27606964,-120.65651703,141
10866849:1,35.27606964,-120.65624237,142
10866849:1,35.27544022,-120.65561676,143
10866849:1,35.27529907,-120.65563202,144
10866849:1,35.27524948,-120.65551758,145
10866849:1,35.27526093,-120.65545654,146
10866849:1,35.27611900,-120.65488400,147
10866849:1,35.27667999,-120.65470123,148
10866849:1,35.27748108,-120.65540314,149
10866849:1,35.27748108,-120.65540314,150
10866849:1,35.27811813,-120.65599823,151
10866849:1,35.27878952,-120.65659332,152
10866849:1,35.27878952,-120.65659332,153
10866849:1,35.28118896,-120.65873718,154
10866849:1,35.28176880,-120.65924072,155
10866849:1,35.28176880,-120.65924072,156
10866849:1,35.28258896,-120.65995026,157
10866849:1,35.28347015,-120.66072845,158
10866849:1,35.28266907,-120.66213989,159
10866849:1,35.28295135,-120.66239166,160
10866849:1,35.28292800,-120.66243000,161
11162412:1,35.30025966,-120.65776035,0
11162412:1,35.30031586,-120.65769196,1
11162412:1,35.30018997,-120.65733337,2
11162412:1,35.30006027,-120.65713501,3
11162412:1,35.29938507,-120.65670013,4
11162412:1,35.29774094,-120.65433502,5
11162412:1,35.29734039,-120.65370178,6
11162412:1,35.29701614,-120.65336609,7
11162412:1,35.29684448,-120.65322876,8
11162412:1,35.29645157,-120.65316010,9
11162412:1,35.29420853,-120.65318298,10
11162412:1,35.29059982,-120.65325928,11
11162412:1,35.29018021,-120.65316772,12
11162412:1,35.28950882,-120.65263367,13
11162412:1,35.28683472,-120.65727997,14
11162412:1,35.28773117,-120.65816498,15
11162412:1,35.28777313,-120.65930176,16
11162412:1,35.28674316,-120.65938568,17
11162412:1,35.28593063,-120.65875244,18
11162412:1,35.28353119,-120.66280365,19
11162412:1,35.28302765,-120.66243744,20
11162412:1,35.28292800,-120.66243000,21
11162412:1,35.28294754,-120.66236877,22
11162412:1,35.28265381,-120.66211700,23
11162412:1,35.28345871,-120.66067505,24
11162412:1,35.28994751,-120.66634369,25
11162412:1,35.29060364,-120.66680908,26
11162412:1,35.29399490,-120.66777802,27
11162412:1,35.29401779,-120.66679382,28
11162412:1,35.29425812,-120.66579437,29
11162412:1,35.29499435,-120.66385651,30
11162412:1,35.29610443,-120.66478729,31
11162412:1,35.29725266,-120.66529846,32
11162412:1,35.29999161,-120.66610718,33
11162412:1,35.30169296,-120.66635895,34
11162412:1,35.30224609,-120.66336823,35
11162412:1,35.30268097,-120.66115570,36
11162412:1,35.30285263,-120.66013336,37
11162412:1,35.30279922,-120.65951538,38
11162412:1,35.30266953,-120.65911865,39
11162412:1,35.30211258,-120.65857697,40
11162412:1,35.30157089,-120.65824890,41
11162412:1,35.30107117,-120.65804291,42
11162412:1,35.30037689,-120.65808868,43
11162412:1,35.30033112,-120.65780640,44
11162412:1,35.30025966,-120.65776035,45
10866883:1,35.28292800,-120.66243000,0
10866883:1,35.28295135,-120.66239166,1
10866883:1,35.28268051,-120.66213989,2
10866883:1,35.27973938,-120.66715240,3
10866883:1,35.27864838,-120.66615295,4
10866883:1,35.27864838,-120.66615295,5
10866883:1,35.27848053,-120.66599274,6
10866883:1,35.27737045,-120.66503906,7
10866883:1,35.27605057,-120.66381836,8
10866883:1,35.27605057,-120.66381836,9
10866883:1,35.27587128,-120.66365814,10
10866883:1,35.27339123,-120.66787166,11
10866883:1,35.27219009,-120.66980743,12
10866883:1,35.27114105,-120.67002106,13
10866883:1,35.27109909,-120.67002869,14
10866883:1,35.26982880,-120.67025757,15
10866883:1,35.26858902,-120.67037201,16
10866883:1,35.26795959,-120.67092896,17
10866883:1,35.26467896,-120.67548370,18
10866883:1,35.26391983,-120.67665863,19
10866883:1,35.26391983,-120.67665863,20
10866883:1,35.26136017,-120.68015289,21
10866883:1,35.26095963,-120.67964172,22
10866883:1,35.26071167,-120.67919159,23
10866883:1,35.26155090,-120.67820740,24
10866883:1,35.26155090,-120.67820740,25
10866883:1,35.26195908,-120.67774963,26
10866883:1,35.26256180,-120.67852783,27
10866883:1,35.26097870,-120.68061829,28
10866883:1,35.25963974,-120.68363953,29
10866883:1,35.25946045,-120.68406677,30
10866883:1,35.25946045,-120.68406677,31
10866883:1,35.25664902,-120.69071960,32
10866883:1,35.25677109,-120.69090271,33
10866883:1,35.25777817,-120.69172668,34
10866883:1,35.25794983,-120.69185638,35
10866883:1,35.25794983,-120.69185638,36
10866883:1,35.25825882,-120.69214630,37
10866883:1,35.25962830,-120.69380188,38
10866883:1,35.25968933,-120.69386292,39
10866883:1,35.25968933,-120.69386292,40
10866883:1,35.26094055,-120.69535828,41
10866883:1,35.26237106,-120.69705963,42
10866883:1,35.26237106,-120.69705963,43
10866883:1,35.26340866,-120.69828033,44
10866883:1,35.26351929,-120.69833374,45
10866883:1,35.26182938,-120.70049286,46
10866883:1,35.26174164,-120.70063019,47
10866883:1,35.26174164,-120.70063019,48
10866883:1,35.26165009,-120.70076752,49
10866883:1,35.26203918,-120.70118713,50
10866883:1,35.26272964,-120.70162964,51
10866883:1,35.26308060,-120.70195770,52
10866883:1,35.26308060,-120.70195770,53
10866883:1,35.26316833,-120.70205688,54
10866883:1,35.26369858,-120.70149994,55
10866883:1,35.26470184,-120.70017242,56
10866883:1,35.26470184,-120.70017242,57
10866883:1,35.26480103,-120.70004272,58
10866883:1,35.26343918,-120.69843292,59
10866883:1,35.26340866,-120.69828033,60
10866883:1,35.26171875,-120.69628906,61
10866883:1,35.26171875,-120.69628906,62
10866883:1,35.26007843,-120.69432068,63
10866883:1,35.26007843,-120.69432068,64
10866883:1,35.25825882,-120.69214630,65
10866883:1,35.25769043,-120.69165039,66
10866883:1,35.25769043,-120.69165039,67
10866883:1,35.25693893,-120.69103241,68
10866883:1,35.25622940,-120.69059753,69
10866883:1,35.25619888,-120.69056702,70
10866883:1,35.25468063,-120.68943024,71
10866883:1,35.25205994,-120.68724823,72
10866883:1,35.25205994,-120.68724823,73
10866883:1,35.25051117,-120.68582916,74
10866883:1,35.25040817,-120.68566132,75
10866883:1,35.24929810,-120.68469238,76
10866883:1,35.24837875,-120.68399811,77
10866883:1,35.24723816,-120.68332672,78
10866883:1,35.24383163,-120.68180084,79
10866883:1,35.24332809,-120.68145752,80
10866883:1,35.24304962,-120.68115997,81
10866883:1,35.24280167,-120.68077087,82
10866883:1,35.24261856,-120.68041229,83
10866883:1,35.24251175,-120.68010712,84
10866883:1,35.24240112,-120.67952728,85
10866883:1,35.24230957,-120.67796326,86
10866883:1,35.24230957,-120.67796326,87
10866883:1,35.24225998,-120.67742157,88
10866883:1,35.24214172,-120.67704010,89
10866883:1,35.24195862,-120.67665863,90
10866883:1,35.24438095,-120.67511749,91
10866883:1,35.24441147,-120.67510223,92
10866883:1,35.24911880,-120.67227936,93
10866883:1,35.24911880,-120.67214966,94
10866883:1,35.24911880,-120.67214966,95
10866883:1,35.24911880,-120.67227936,96
10866883:1,35.25400162,-120.66937256,97
10866883:1,35.25400162,-120.66937256,98
10866883:1,35.25498962,-120.66885376,99
10866883:1,35.25648880,-120.66867065,100
10866883:1,35.25648880,-120.66867065,101
10866883:1,35.25841141,-120.66854095,102
10866883:1,35.25957108,-120.66880035,103
10866883:1,35.25957108,-120.66880035,104
10866883:1,35.26139069,-120.66925049,105
10866883:1,35.26367950,-120.67041779,106
10866883:1,35.26406860,-120.67048645,107
10866883:1,35.26477814,-120.67047119,108
10866883:1,35.26483900,-120.67032600,109
10866883:1,35.26483917,-120.67047119,110
10866883:1,35.26824951,-120.67040253,111
10866883:1,35.26988983,-120.67024994,112
10866883:1,35.27040863,-120.67015076,113
10866883:1,35.27040863,-120.67015076,114
10866883:1,35.27056122,-120.67012787,115
10866883:1,35.27474976,-120.66935730,116
10866883:1,35.27508163,-120.66883087,117
10866883:1,35.27508163,-120.66883087,118
10866883:1,35.27576065,-120.66773987,119
10866883:1,35.27777863,-120.66436768,120
10866883:1,35.27777863,-120.66436768,121
10866883:1,35.27845001,-120.66329956,122
10866883:1,35.27920914,-120.66200256,123
10866883:1,35.27920914,-120.66200256,124
10866883:1,35.28036880,-120.66010284,125
10866883:1,35.28047943,-120.65991211,126
10866883:1,35.28047943,-120.65991211,127
10866883:1,35.28118896,-120.65873718,128
10866883:1,35.28176880,-120.65924072,129
10866883:1,35.28176880,-120.65924072,130
10866883:1,35.28430176,-120.66143799,131
10866883:1,35.28348923,-120.66287231,132
10866883:1,35.28295135,-120.66239166,133
10866883:1,35.28292800,-120.66243000,134
10866892:1,35.28292800,-120.66243000,0
10866892:1,35.28295135,-120.66239166,1
10866892:1,35.28348923,-120.66287231,2
10866892:1,35.28430176,-120.66143799,3
10866892:1,35.28118896,-120.65873718,4
10866892:1,35.28239822,-120.65676117,5
10866892:1,35.28239822,-120.65676117,6
10866892:1,35.28298187,-120.65590668,7
10866892:1,35.28150177,-120.65441895,8
10866892:1,35.28060913,-120.65345001,9
10866892:1,35.28052139,-120.65306091,10
10866892:1,35.28044891,-120.65199280,11
10866892:1,35.28036118,-120.65168762,12
10866892:1,35.27859879,-120.65012360,13
10866892:1,35.27852308,-120.65019791,14
10866892:1,35.27856064,-120.65009308,15
10866892:1,35.27487183,-120.64679718,16
10866892:1,35.27487183,-120.64679718,17
10866892:1,35.27429962,-120.64629364,18
10866892:1,35.27175903,-120.64407349,19
10866892:1,35.27175903,-120.64407349,20
10866892:1,35.27154160,-120.64385986,21
10866892:1,35.26982880,-120.64235687,22
10866892:1,35.26982880,-120.64235687,23
10866892:1,35.26961899,-120.64211273,24
10866892:1,35.26940155,-120.64176178,25
10866892:1,35.26921082,-120.64131927,26
10866892:1,35.26845169,-120.63858032,27
10866892:1,35.26834869,-120.63835907,28
10866892:1,35.26644135,-120.63979340,29
10866892:1,35.26644135,-120.63979340,30
10866892:1,35.26572037,-120.64031219,31
10866892:1,35.26504135,-120.64083099,32
10866892:1,35.26504135,-120.64083099,33
10866892:1,35.26335526,-120.64206696,34
10866892:1,35.26334763,-120.64207458,35
10866892:1,35.26136780,-120.64354706,36
10866892:1,35.26136780,-120.64312744,37
10866892:1,35.26137924,-120.64312744,38
10866892:1,35.26144028,-120.63780975,39
10866892:1,35.26144028,-120.63630676,40
10866892:1,35.26144028,-120.63630676,41
10866892:1,35.26144028,-120.63584137,42
10866892:1,35.26132965,-120.63571167,43
10866892:1,35.25947952,-120.63375854,44
10866892:1,35.25405884,-120.62821198,45
10866892:1,35.25040817,-120.62522125,46
10866892:1,35.25028992,-120.62519836,47
10866892:1,35.25025177,-120.62637329,48
10866892:1,35.25025940,-120.62705231,49
10866892:1,35.25025940,-120.62705231,50
10866892:1,35.25027847,-120.62822723,51
10866892:1,35.25019073,-120.62985229,52
10866892:1,35.25022125,-120.63075256,53
10866892:1,35.25022125,-120.63075256,54
10866892:1,35.25028992,-120.63201141,55
10866892:1,35.25022888,-120.63275909,56
10866892:1,35.24977875,-120.63420868,57
10866892:1,35.24961090,-120.63501740,58
10866892:1,35.24954987,-120.63590240,59
10866892:1,35.24966812,-120.63717651,60
10866892:1,35.24979000,-120.63722200,61
10866892:1,35.24967957,-120.63723755,62
10866892:1,35.24980164,-120.63835144,63
10866892:1,35.24979019,-120.63896942,64
10866892:1,35.24969864,-120.63945007,65
10866892:1,35.24919891,-120.64080048,66
10866892:1,35.24919891,-120.64080048,67
10866892:1,35.24834824,-120.64302826,68
10866892:1,35.24731827,-120.64244843,69
10866892:1,35.24731827,-120.64244843,70
10866892:1,35.24467087,-120.64114380,71
10866892:1,35.24386978,-120.64054871,72
10866892:1,35.24386978,-120.64054871,73
10866892:1,35.24314117,-120.63996124,74
10866892:1,35.24098587,-120.63800812,75
10866892:1,35.24083328,-120.63823700,76
10866892:1,35.24075317,-120.63837433,77
10866892:1,35.24072647,-120.63860321,78
10866892:1,35.24074173,-120.63893127,79
10866892:1,35.24068451,-120.63923645,80
10866892:1,35.24060059,-120.63939667,81
10866892:1,35.24050140,-120.63955688,82
10866892:1,35.24025345,-120.63990784,83
10866892:1,35.23994446,-120.64027405,84
10866892:1,35.23975372,-120.64022827,85
10866892:1,35.23956680,-120.64009857,86
10866892:1,35.23940659,-120.63981628,87
10866892:1,35.23937587,-120.63751370,88
10866892:1,35.23958206,-120.63671875,89
10866892:1,35.24304962,-120.63980103,90
10866892:1,35.24466324,-120.64106750,91
10866892:1,35.24665833,-120.64208221,92
