route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2162,1,307677,,,0,29378,12582,0,0
2162,1,307642,,,0,29374,12585,0,0
2162,1,307623,,,0,29377,12582,0,0
2162,1,307638,,,0,29375,12585,0,0
2162,1,307622,,,0,29373,12582,0,0
2162,1,307651,,,0,29376,12585,0,0
2162,1,307639,,,0,29380,12582,0,0
2162,1,307650,,,0,29374,12585,0,0
2162,1,307637,,,0,29379,12582,0,0
2162,1,307641,,,0,29375,12585,0,0
2162,1,307636,,,0,29378,12582,0,0
2162,1,307640,,,0,29376,12585,0,0
2162,1,307635,,,0,29377,12582,0,0
2162,1,307629,,,0,29374,12585,0,0
2162,1,307634,,,0,29373,12582,0,0
2162,1,307628,,,0,29375,12585,0,0
2162,1,307633,,,0,29380,12582,0,0
2162,1,307627,,,0,29376,12585,0,0
2162,1,307632,,,0,29379,12582,0,0
2162,1,307626,,,0,29374,12585,0,0
2162,1,307631,,,0,29378,12582,0,0
2162,1,307625,,,0,29375,12585,0,0
2162,1,307630,,,0,29377,12582,0,0
2162,1,307624,,,0,29376,12585,0,0
2162,1,307618,,,0,29373,12582,0,0
2162,1,307619,,,0,29374,12585,0,0
2162,1,307660,,,0,29380,12582,0,0
2162,1,307620,,,0,29375,12585,0,0
2162,1,307661,,,0,29381,12582,0,0
2162,1,307621,,,0,29376,12585,0,0
2162,1,307662,,,0,29379,12582,0,0
2162,1,307646,,,0,29374,12585,0,0
2162,1,307663,,,0,29378,12582,0,0
2162,1,307653,,,0,29375,12585,0,0
2162,1,307664,,,0,29377,12582,0,0
2162,1,307654,,,0,29376,12585,0,0
2162,1,307665,,,0,29373,12582,0,0
2162,1,307655,,,0,29382,12585,0,0
2162,1,307666,,,0,29380,12582,0,0
2162,1,307656,,,0,29375,12585,0,0
2162,1,307667,,,0,29381,12582,0,0
2162,1,307657,,,0,29376,12585,0,0
2162,1,307668,,,0,29379,12582,0,0
2162,1,307658,,,0,29382,12585,0,0
2162,1,307669,,,0,29378,12582,0,0
2162,1,307659,,,0,29375,12585,0,0
2162,1,307670,,,0,29377,12582,0,0
2162,1,307671,,,0,29376,12585,0,0
2162,1,307672,,,0,29373,12582,0,0
2162,1,307673,,,0,29382,12585,0,0
2162,1,307652,,,0,29380,12582,0,0
2162,1,307674,,,0,29381,12584,0,0
2162,1,307675,,,0,29378,12584,0,0
2162,1,307676,,,0,29377,12584,0,0
2162,1,307647,,,0,29373,12584,0,0
2162,1,307648,,,0,29381,12584,0,0
2162,1,307649,,,0,29378,12584,0,0
2162,1,307643,,,0,29373,12583,0,0
2162,1,307644,,,0,29378,12583,0,0
2162,1,307645,,,0,29373,12583,0,0
2162,1,307712,,,1,29375,12589,0,0
2162,1,307682,,,1,29380,12588,0,0
2162,1,307713,,,1,29376,12589,0,0
2162,1,307683,,,1,29379,12588,0,0
2162,1,307714,,,1,29374,12589,0,0
2162,1,307681,,,1,29378,12588,0,0
2162,1,307715,,,1,29375,12589,0,0
2162,1,307684,,,1,29377,12588,0,0
2162,1,307716,,,1,29376,12589,0,0
2162,1,307685,,,1,29373,12588,0,0
2162,1,307717,,,1,29374,12589,0,0
2162,1,307686,,,1,29380,12588,0,0
2162,1,307718,,,1,29375,12589,0,0
2162,1,307687,,,1,29379,12588,0,0
2162,1,307719,,,1,29376,12589,0,0
2162,1,307688,,,1,29378,12588,0,0
2162,1,307720,,,1,29374,12589,0,0
2162,1,307689,,,1,29377,12588,0,0
2162,1,307721,,,1,29375,12589,0,0
2162,1,307690,,,1,29373,12588,0,0
2162,1,307722,,,1,29376,12589,0,0
2162,1,307691,,,1,29380,12588,0,0
2162,1,307723,,,1,29374,12589,0,0
2162,1,307692,,,1,29379,12588,0,0
2162,1,307724,,,1,29375,12589,0,0
2162,1,307693,,,1,29378,12588,0,0
2162,1,307725,,,1,29376,12589,0,0
2162,1,307694,,,1,29377,12588,0,0
2162,1,307726,,,1,29374,12589,0,0
2162,1,307695,,,1,29373,12588,0,0
2162,1,307727,,,1,29375,12589,0,0
2162,1,307696,,,1,29380,12588,0,0
2162,1,307728,,,1,29376,12589,0,0
2162,1,307697,,,1,29381,12588,0,0
2162,1,307729,,,1,29374,12589,0,0
2162,1,307698,,,1,29379,12588,0,0
2162,1,307730,,,1,29375,12589,0,0
2162,1,307699,,,1,29378,12588,0,0
2162,1,307731,,,1,29376,12589,0,0
2162,1,307700,,,1,29377,12588,0,0
2162,1,307732,,,1,29382,12589,0,0
2162,1,307701,,,1,29373,12588,0,0
2162,1,307733,,,1,29375,12589,0,0
2162,1,307702,,,1,29380,12588,0,0
2162,1,307734,,,1,29376,12589,0,0
2162,1,307703,,,1,29381,12588,0,0
2162,1,307735,,,1,29382,12589,0,0
2162,1,307704,,,1,29379,12588,0,0
2162,1,307736,,,1,29375,12589,0,0
2162,1,307705,,,1,29378,12588,0,0
2162,1,307706,,,1,29377,12588,0,0
2162,1,307707,,,1,29373,12588,0,0
2162,1,307708,,,1,29381,12587,0,0
2162,1,307709,,,1,29378,12587,0,0
2162,1,307710,,,1,29377,12587,0,0
2162,1,307711,,,1,29373,12587,0,0
2162,1,307680,,,1,29378,12586,0,0
2162,1,307679,,,1,29373,12586,0,0
2162,1,307678,,,1,29378,12586,0,0
2163,1,307864,,,0,29395,12590,0,0
2163,1,307858,,,0,29393,12590,0,0
2163,1,307854,,,0,29394,12590,0,0
2163,1,307863,,,0,29395,12590,0,0
2163,1,307851,,,0,29393,12590,0,0
2163,1,307853,,,0,29394,12590,0,0
2163,1,307849,,,0,29395,12590,0,0
2163,1,307845,,,0,29393,12590,0,0
2163,1,307852,,,0,29394,12590,0,0
2163,1,307844,,,0,29395,12590,0,0
2163,1,307837,,,0,29393,12590,0,0
2163,1,307840,,,0,29394,12590,0,0
2163,1,307843,,,0,29395,12590,0,0
2163,1,307836,,,0,29393,12590,0,0
2163,1,307838,,,0,29394,12590,0,0
2163,1,307862,,,0,29395,12590,0,0
2163,1,307835,,,0,29393,12590,0,0
2163,1,307848,,,0,29394,12590,0,0
2163,1,307861,,,0,29395,12590,0,0
2163,1,307847,,,0,29393,12590,0,0
2163,1,307839,,,0,29394,12590,0,0
2163,1,307860,,,0,29395,12590,0,0
2163,1,307850,,,0,29393,12590,0,0
2163,1,307842,,,0,29394,12590,0,0
2163,1,307846,,,0,29395,12590,0,0
2163,1,307857,,,0,29393,12590,0,0
2163,1,307859,,,0,29394,12590,0,0
2163,1,307856,,,0,29393,12590,0,0
2163,1,307841,,,0,29394,12590,0,0
2163,1,307855,,,0,29393,12590,0,0
2163,1,307879,,,1,29393,12591,0,0
2163,1,307868,,,1,29394,12591,0,0
2163,1,307894,,,1,29395,12591,0,0
2163,1,307878,,,1,29393,12591,0,0
2163,1,307867,,,1,29394,12591,0,0
2163,1,307888,,,1,29395,12591,0,0
2163,1,307877,,,1,29393,12591,0,0
2163,1,307893,,,1,29394,12591,0,0
2163,1,307887,,,1,29395,12591,0,0
2163,1,307876,,,1,29393,12591,0,0
2163,1,307866,,,1,29394,12591,0,0
2163,1,307886,,,1,29395,12591,0,0
2163,1,307875,,,1,29393,12591,0,0
2163,1,307865,,,1,29394,12591,0,0
2163,1,307885,,,1,29395,12591,0,0
2163,1,307874,,,1,29393,12591,0,0
2163,1,307892,,,1,29394,12591,0,0
2163,1,307884,,,1,29395,12591,0,0
2163,1,307873,,,1,29393,12591,0,0
2163,1,307891,,,1,29394,12591,0,0
2163,1,307883,,,1,29395,12591,0,0
2163,1,307872,,,1,29393,12591,0,0
2163,1,307890,,,1,29394,12591,0,0
2163,1,307882,,,1,29395,12591,0,0
2163,1,307871,,,1,29393,12591,0,0
2163,1,307889,,,1,29394,12591,0,0
2163,1,307870,,,1,29393,12591,0,0
2163,1,307881,,,1,29394,12591,0,0
2163,1,307869,,,1,29393,12591,0,0
2163,1,307880,,,1,29394,12591,0,0
