timetable_id,stop_id,stop_sequence,stop_name,connected_routes
6,808767,9,Suey at Alvin,"3/, 62/"
6,808769,10,Donovan at Merrill Gardens,"3/, 4/"
6,808770,11,Suey Rd Crossing at Seapark Dr,3/
6,808771,12,Suey at Alvin ,3/
6,808772,13,Suey at Main,3/
6,808773,14,Church at N Palisades,3/
6,808774,15,Cypress at N Nicholson,3/
6,808728,16,Miller at Orange (Cook),"1/, 2/, 3/, 4/, 5/, 6/, 61/"
6,808706,17,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
7,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
7,808834,2,Town Center Mall,"1/, 2/, 4/, 5/, 6/, 61/, 62/, /Guadalupe Flyer"
7,808794,3,Pine at Jones,4/
7,808795,4,Pine at Morrison,4/
7,808796,5,Morrison at Thornburg (CET),4/
7,808797,6,Morrison at Oakley,4/
7,808798,7,Morrison at Western,4/
7,808799,8,Western at Stowell,"4/, 62/"
7,808801,9,Enos at Depot (Minami Center),"4/, 62/"
7,808802,10,Enos at Thornburg,"4/, 62/"
7,808803,11,Thornburg at Newlove,"4/, 62/"
7,808804,12,Thornburg at Sonya,4/
7,808805,13,Thornburg at Carmen,"4/, 62/"
7,808806,14,Thornburg at Betteravia,"4/, 62/"
7,808807,15,Betteravia at Blosser,4/
7,808808,16,Carmen Ln at Trinity,4/
7,808809,17,A St at Carpenters Training Union,"4/, 62/"
7,808810,18,A St at Vocational Training Center,"4/, 62/"
7,808811,19,Fairway at Skyway,"4/, 62/"
7,808816,20,Santa Maria Public Airport,"4/, 62/, /The Breeze 100"
7,808818,21,A St at Betteravia,"4/, 8/"
7,808819,22,Carmen Ln at Trinity Dr,4/
7,808937,23,Betteravia at Blosser (McDonald's),"4/, 8/"
7,808821,24,Betteravia at Bakery Outlet,"4/, 8/"
7,808822,25,Thornburg at Dal Porto,4/
7,808823,26,Thornburg at Carmen,4/
7,808824,27,Thornburg at Sonya,4/
7,808825,28,Thornburg at Battles,4/
7,808826,29,Enos at Wallis,4/
7,808827,30,Enos at Depot,4/
7,808828,31,Stowell at Western,4/
7,808829,32,Morrison at Western,4/
7,808830,33,Morrison at Depot,4/
7,808831,34,Morrison at Thornburg (Santa Maria High School),4/
7,808832,35,Pine at Jones,4/
7,808833,36,Cook at Pine,4/
7,808728,37,Miller at Orange (Cook),"1/, 2/, 3/, 4/, 5/, 6/, 61/"
7,808706,38,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
8,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
8,808834,2,Town Center Mall,"1/, 2/, 4/, 5/, 6/, 61/, 62/, /Guadalupe Flyer"
8,808794,3,Pine at Jones,4/
8,808795,4,Pine at Morrison,4/
8,808796,5,Morrison at Thornburg (CET),4/
8,808797,6,Morrison at Oakley,4/
8,808798,7,Morrison at Western,4/
8,808799,8,Western at Stowell,"4/, 62/"
8,808801,9,Enos at Depot (Minami Center),"4/, 62/"
8,808802,10,Enos at Thornburg,"4/, 62/"
8,808803,11,Thornburg at Newlove,"4/, 62/"
8,808804,12,Thornburg at Sonya,4/
8,808805,13,Thornburg at Carmen,"4/, 62/"
8,808806,14,Thornburg at Betteravia,"4/, 62/"
8,808807,15,Betteravia at Blosser,4/
8,808808,16,Carmen Ln at Trinity,4/
8,808809,17,A St at Carpenters Training Union,"4/, 62/"
8,808810,18,A St at Vocational Training Center,"4/, 62/"
8,808811,19,Fairway at Skyway,"4/, 62/"
8,808816,20,Santa Maria Public Airport,"4/, 62/, /The Breeze 100"
8,808818,21,A St at Betteravia,"4/, 8/"
8,808819,22,Carmen Ln at Trinity Dr,4/
8,808937,23,Betteravia at Blosser (McDonald's),"4/, 8/"
8,808821,24,Betteravia at Bakery Outlet,"4/, 8/"
8,808822,25,Thornburg at Dal Porto,4/
8,808823,26,Thornburg at Carmen,4/
8,808824,27,Thornburg at Sonya,4/
8,808825,28,Thornburg at Battles,4/
8,808826,29,Enos at Wallis,4/
8,808827,30,Enos at Depot,4/
8,808828,31,Stowell at Western,4/
8,808829,32,Morrison at Western,4/
8,808830,33,Morrison at Depot,4/
8,808831,34,Morrison at Thornburg (Santa Maria High School),4/
8,808832,35,Pine at Jones,4/
8,808833,36,Cook at Pine,4/
8,808728,37,Miller at Orange (Cook),"1/, 2/, 3/, 4/, 5/, 6/, 61/"
8,808706,38,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
9,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
9,808834,2,Town Center Mall,"1/, 2/, 4/, 5/, 6/, 61/, 62/, /Guadalupe Flyer"
9,808835,3,Broadway at Jones,"5/, 6/, 61/"
9,808836,4,Broadway at Morrison (Santa Maria High School),"5/, 6/, 61/"
9,808877,5,Broadway at Stowell,"5/, 6/, 61/, /The Breeze 100"
9,808838,6,Broadway at Newlove,"5/, 6/, 61/"
9,808839,7,Broadway at Carmen Ln,"5/, 6/, 61/"
9,808840,8,Betteravia at Panda Express,"5/, 6/, 62/, 7/, /7 Evening, 8/"
9,808841,9,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
9,808880,10,Orcutt Rd at Lakeview,"5/, 6/"
9,808842,11,Foster Across Foodbank,5/
9,808843,12,Foster at California,"5/, 61/"
9,808844,13,Airport Mobile Home Park,"5/, 6/, 61/"
9,808845,14,Blosser Rd at Foxenwood,"5/, 61/"
9,808955,15,Blosser at Rick,5/
9,808846,16,Blosser at Solomon,"5/, 61/"
9,808847,17,Clark Ave at Broadway,"5/, 61/"
9,808848,18,Clark Ave at Dyer,"5/, 61/"
9,808849,19,Orcutt Rd at Clark (Jack N The Box),"5/, 61/"
9,808851,20,Orcutt Rd at Valley View,"5/, 61/"
9,808853,21,Rice Ranch at Orcutt Rd,"5/, 61/"
9,808854,22,Rice Ranch at Princeton,"5/, 61/"
9,808855,23,Rice Ranch Rd at Bradley,"5/, 61/"
9,808856,24,Clark Ave at Oak Knolls Shopping Center,"5/, 61/"
9,808857,25,Clark at Kenneth,"5/, 61/"
9,808858,26,Clark at Oak Ridge Park,"5/, 61/"
9,2328650,27,Stillwell at Rhinestone (Greenbelt),5/
9,808860,28,Stillwell at Cameo,"5/, 61/"
9,808861,29,Oak Knolls at Kenneth,"5/, 61/"
9,808862,30,Oak Knolls at Tilbury,"5/, 61/"
9,808863,31,Bradley at Patterson,"5/, 61/"
9,808865,32,Bradley at Village Dr,"5/, 61/"
9,808866,33,Bradley at Parkland,"5/, 61/"
9,808867,34,Foster at Bradley (Righetti High School),"5/, 61/"
9,808868,35,Foster at Hillview,"5/, 61/"
9,808869,36,Foster at YOYO Youth Center,"5/, 61/"
9,808870,37,Foster at Dartmouth,"5/, 61/"
9,808871,38,Foster at Jetty,"5/, 61/"
9,2328651,39,Orcutt Rd at Lakeview (Evergreen Shopping Ctr),"5/, 6/"
9,808873,40,Broadway at Starbuck's,"5/, 6/, 61/, 62/, 7/"
9,808750,41,McCoy at FoodMaxx,"2/, 5/, 6/, 61/, 62/, 7/"
9,808751,42,Miller at Betteravia (County Government Center),"2/, 5/, 6/, 62/"
9,808749,43,Betteravia at Target,"2/, 5/, 6/, 61/"
9,808874,44,Broadway at CVS Pharmacy,"5/, 6/, 61/"
9,808875,45,Broadway at Newlove,"5/, 6/, 61/"
9,808876,46,Broadway at Battles,"5/, 6/, 61/"
9,808837,47,Broadway at Enos,"5/, 6/"
9,808878,48,Broadway at Morrison (Across Santa Maria High School),"5/, 6/, 61/"
9,808879,49,Broadway at Jones,"5/, 6/, 61/"
9,808950,50,Main at Broadway (North Town Center Mall),"1/, 2/, 5/, 6/, 61/, 62/"
9,808728,51,Miller at Orange (Cook),"1/, 2/, 3/, 4/, 5/, 6/, 61/"
9,808706,52,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
10,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
10,808834,2,Town Center Mall,"1/, 2/, 4/, 5/, 6/, 61/, 62/, /Guadalupe Flyer"
10,808835,3,Broadway at Jones,"5/, 6/, 61/"
10,808836,4,Broadway at Morrison (Santa Maria High School),"5/, 6/, 61/"
10,808877,5,Broadway at Stowell,"5/, 6/, 61/, /The Breeze 100"
10,808838,6,Broadway at Newlove,"5/, 6/, 61/"
10,808839,7,Broadway at Carmen Ln,"5/, 6/, 61/"
10,808840,8,Betteravia at Panda Express,"5/, 6/, 62/, 7/, /7 Evening, 8/"
10,808841,9,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
10,808880,10,Orcutt Rd at Lakeview,"5/, 6/"
10,808842,11,Foster Across Foodbank,5/
10,808843,12,Foster at California,"5/, 61/"
10,808844,13,Airport Mobile Home Park,"5/, 6/, 61/"
10,808845,14,Blosser Rd at Foxenwood,"5/, 61/"
10,808955,15,Blosser at Rick,5/
10,808846,16,Blosser at Solomon,"5/, 61/"
10,808847,17,Clark Ave at Broadway,"5/, 61/"
10,808848,18,Clark Ave at Dyer,"5/, 61/"
10,808849,19,Orcutt Rd at Clark (Jack N The Box),"5/, 61/"
10,808851,20,Orcutt Rd at Valley View,"5/, 61/"
10,808853,21,Rice Ranch at Orcutt Rd,"5/, 61/"
10,808854,22,Rice Ranch at Princeton,"5/, 61/"
10,808855,23,Rice Ranch Rd at Bradley,"5/, 61/"
10,808856,24,Clark Ave at Oak Knolls Shopping Center,"5/, 61/"
10,808857,25,Clark at Kenneth,"5/, 61/"
