stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
791436,259,,Pinole Valley Rd - Library,,37.99188,-122.28514,,,0,,America/Los_Angeles,,,0
791456,2107,,San Pablo Ave and Shamrock Dr - Southbound,,37.99544,-122.32779,,,0,,America/Los_Angeles,,,0
791542,25058,,Sycamore Ave and Redwood Rd,,38.00863,-122.26287,,,0,,America/Los_Angeles,,,0
791425,245,,Linus Pauling - County EHS Office,,38.02211,-122.27247,,,0,,America/Los_Angeles,,,0
791516,25028,,San Pablo Ave - Sugar City Building Materials,,38.00524,-122.30812,,,0,,America/Los_Angeles,,,0
791610,25138,,Alhambra Ave and J St,,37.9973666845077,-122.132493220692,,,0,,America/Los_Angeles,,,0
791419,231,,Refugio Valley and Pheasant Dr,,38.00778,-122.26976,,,0,,America/Los_Angeles,,,0
791572,25091,,Marlesta Rd and McDonald Dr,,38.00138,-122.30439,,,0,,America/Los_Angeles,,,0
791609,25137,,Alhambra Ave and F St,,38.00087,-122.13195,,,0,,America/Los_Angeles,,,0
791621,25157,,Hilltop Dr and Hillview Dr,,37.98307,-122.33344,,,0,,America/Los_Angeles,,,0
791639,25503,,Parker Ave and 4th St - Northbound,,38.03281,-122.26697,,,0,,America/Los_Angeles,,,0
791494,25000,,Tennant Ave and Peach St - Southbound,,38.0029170190974,-122.289096382535,,,0,,America/Los_Angeles,,,0
791643,25508,,San Pablo Ave and California St - Southbound,,38.04004,-122.26381,,,0,,America/Los_Angeles,,,0
791634,25212,,Alhambra Ave and Walnut St - Southbound,,37.99236,-122.13092,,,0,,America/Los_Angeles,,,0
2328345,53,,Sprouts,,37.999788,-122.286897,,,0,,America/Los_Angeles,,,0
791583,25106,,Simas Ave and Estates Ave,,37.985463324885,-122.277732303076,,,0,,America/Los_Angeles,,,0
791605,25131,,Alhambra Ave and Bertola St,,38.00726,-122.13052,,,0,,America/Los_Angeles,,,0
791559,25075,,Blume Dr and Klose Way,,37.9826333924763,-122.322771529239,,,0,,America/Los_Angeles,,,0
791612,25140,,4075 Lakeside Ave,,37.9874595783394,-122.332410639735,,,0,,America/Los_Angeles,,,0
791519,25032,,San Pablo Ave and Crestview Dr,,38.0044,-122.31152,,,0,,America/Los_Angeles,,,0
791557,25073,,Refugio Valley - Community Center,,37.99861,-122.24927,,,0,,America/Los_Angeles,,,0
791444,272,,Del Monte Dr and San Pablo Ave,,38.0032471803247,-122.316485588271,,,0,,America/Los_Angeles,,,0
791601,25127,,Viewpointe Blvd and Myrna Way,,38.02691,-122.25014,,,0,,America/Los_Angeles,,,0
