service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1053612,1,1,1,1,1,0,0,20170328,20170526
1053614,1,1,1,1,1,0,0,20170530,20170623
1053615,1,1,1,1,1,0,0,20170626,20170630
1053618,1,1,1,1,1,0,0,20170705,20180705
1053606,1,1,1,1,1,0,0,20170328,20170526
1053608,1,1,1,1,1,0,0,20170530,20170630
1053611,1,1,1,1,1,0,0,20170705,20180705
1053619,1,1,1,1,1,0,0,20170328,20170526
1053621,1,1,1,1,1,0,0,20170530,20170623
1053622,1,1,1,1,1,0,0,20170626,20170630
1053625,1,1,1,1,1,0,0,20170705,20180705
1053632,1,1,1,1,1,0,0,20170328,20170526
1053634,1,1,1,1,1,0,0,20170530,20170630
1053637,1,1,1,1,1,0,0,20170705,20180705
1053626,1,1,1,1,1,0,0,20170328,20170526
1053628,1,1,1,1,1,0,0,20170530,20170630
1053631,1,1,1,1,1,0,0,20170705,20180705
1053638,1,1,1,1,1,0,0,20170328,20170526
1053640,1,1,1,1,1,0,0,20170530,20170630
1053643,1,1,1,1,1,0,0,20170705,20180705
1053644,1,1,1,1,1,0,0,20170328,20170526
1053646,1,1,1,1,1,0,0,20170530,20170630
1053649,1,1,1,1,1,0,0,20170705,20180705
1053650,1,1,1,1,1,0,0,20170328,20170526
1053652,1,1,1,1,1,0,0,20170530,20170630
1053655,1,1,1,1,1,0,0,20170705,20180705
1053662,1,1,1,1,1,0,0,20170328,20170526
1053664,1,1,1,1,1,0,0,20170530,20170630
1053667,1,1,1,1,1,0,0,20170705,20180705
1053656,1,1,1,1,1,0,0,20170328,20170526
1053658,1,1,1,1,1,0,0,20170530,20170630
1053661,1,1,1,1,1,0,0,20170705,20180705
1053668,1,1,1,1,1,0,0,20170328,20170526
1053670,1,1,1,1,1,0,0,20170530,20170623
1053671,1,1,1,1,1,0,0,20170626,20170703
1053673,1,1,1,1,1,0,0,20170705,20180705
1053674,1,1,1,1,1,0,0,20170328,20170526
1053676,1,1,1,1,1,0,0,20170530,20170630
1053679,1,1,1,1,1,0,0,20170705,20180705
1053823,1,1,1,1,1,0,0,20170328,20170526
1053825,1,1,1,1,1,0,0,20170530,20170630
1053828,1,1,1,1,1,0,0,20170705,20180705
1057071,1,1,1,1,1,0,0,20170401,20170407
1057072,1,1,1,1,1,0,0,20170410,20170519
1057073,1,1,1,1,1,0,0,20170522,20170526
1057075,1,1,1,1,1,0,0,20170530,20170605
1057076,1,1,1,1,1,0,0,20170606,20170623
1057077,1,1,1,1,1,0,0,20170626,20170703
1057079,1,1,1,1,1,0,0,20170705,20180705
1053691,1,1,1,1,1,0,0,20170328,20170526
1053693,1,1,1,1,1,0,0,20170530,20170703
1053695,1,1,1,1,1,0,0,20170705,20180705
1053685,1,1,1,1,1,0,0,20170328,20170526
1053687,1,1,1,1,1,0,0,20170530,20170630
1053690,1,1,1,1,1,0,0,20170705,20180705
1053696,1,1,1,1,1,0,0,20170328,20170526
1053698,1,1,1,1,1,0,0,20170530,20170703
1053700,1,1,1,1,1,0,0,20170705,20180705
1053707,1,1,1,1,1,0,0,20170328,20170526
1053709,1,1,1,1,1,0,0,20170530,20170703
1053711,1,1,1,1,1,0,0,20170705,20180705
1057080,1,1,1,1,1,0,0,20170403,20170407
1057081,1,1,1,1,1,0,0,20170410,20170519
1057082,1,1,1,1,1,0,0,20170522,20170526
1057085,1,1,1,1,1,0,0,20170530,20170605
1057086,1,1,1,1,1,0,0,20170606,20170623
1057087,1,1,1,1,1,0,0,20170626,20170703
1057084,1,1,1,1,1,0,0,20170705,20180705
1053712,1,1,1,1,1,0,0,20170328,20170331
1053713,1,1,1,1,1,0,0,20170403,20170526
1053715,1,1,1,1,1,0,0,20170530,20170703
1053717,1,1,1,1,1,0,0,20170705,20180705
1053724,1,1,1,1,1,0,0,20170328,20170331
1053718,1,1,1,1,1,0,0,20170403,20170526
1053720,1,1,1,1,1,0,0,20170530,20170630
1053723,1,1,1,1,1,0,0,20170705,20180705
1053725,1,1,1,1,1,0,0,20170328,20170331
1053726,1,1,1,1,1,0,0,20170403,20170526
1053728,1,1,1,1,1,0,0,20170530,20170703
1053730,1,1,1,1,1,0,0,20170705,20180705
1057089,1,1,1,1,1,0,0,20170401,20170407
1057090,1,1,1,1,1,0,0,20170410,20170519
1057091,1,1,1,1,1,0,0,20170522,20170526
1057093,1,1,1,1,1,0,0,20170530,20170605
1057094,1,1,1,1,1,0,0,20170606,20170623
1057095,1,1,1,1,1,0,0,20170626,20170703
1057097,1,1,1,1,1,0,0,20170705,20180705
1053732,1,1,1,1,1,0,0,20170328,20170331
1053733,1,1,1,1,1,0,0,20170403,20170526
1053735,1,1,1,1,1,0,0,20170530,20170630
1053738,1,1,1,1,1,0,0,20170705,20180705
1053739,1,1,1,1,1,0,0,20170328,20170526
1053741,1,1,1,1,1,0,0,20170530,20170630
1053744,1,1,1,1,1,0,0,20170705,20180705
1057105,1,1,1,1,1,0,0,20170403,20170407
1057098,1,1,1,1,1,0,0,20170410,20170519
1057099,1,1,1,1,1,0,0,20170522,20170526
1057101,1,1,1,1,1,0,0,20170530,20170609
1057102,1,1,1,1,1,0,0,20170612,20170623
1057103,1,1,1,1,1,0,0,20170626,20170703
1057106,1,1,1,1,1,0,0,20170705,20180705
1053757,1,1,1,1,1,0,0,20170328,20170526
1053759,1,1,1,1,1,0,0,20170530,20170703
1053761,1,1,1,1,1,0,0,20170705,20180705
1053751,1,1,1,1,1,0,0,20170328,20170526
1053753,1,1,1,1,1,0,0,20170530,20170630
1053756,1,1,1,1,1,0,0,20170705,20180705
1053762,1,1,1,1,1,0,0,20170328,20170526
1053764,1,1,1,1,1,0,0,20170530,20170703
1053766,1,1,1,1,1,0,0,20170705,20180705
1053767,1,1,1,1,1,0,0,20170328,20170331
1053768,1,1,1,1,1,0,0,20170403,20170526
1053770,1,1,1,1,1,0,0,20170530,20170703
1053772,1,1,1,1,1,0,0,20170705,20180705
1053773,1,1,1,1,1,0,0,20170328,20170331
1053774,1,1,1,1,1,0,0,20170403,20170526
1053776,1,1,1,1,1,0,0,20170530,20170630
1053779,1,1,1,1,1,0,0,20170705,20180705
1053816,1,1,1,1,1,0,0,20170328,20170331
1053817,1,1,1,1,1,0,0,20170403,20170526
1053819,1,1,1,1,1,0,0,20170530,20170703
1053821,1,1,1,1,1,0,0,20170705,20180705
1053781,1,1,1,1,1,0,0,20170328,20170331
1053780,1,1,1,1,1,0,0,20170403,20170526
1053783,1,1,1,1,1,0,0,20170530,20170703
1053785,1,1,1,1,1,0,0,20170705,20180705
1053786,0,0,0,0,0,1,0,20170328,20180505
1039432,0,0,0,0,0,0,1,20170528,20170528
1053787,0,0,0,0,0,0,1,20170328,20170521
1039435,1,0,0,0,0,0,0,20170529,20170529
1039436,0,0,0,0,0,0,1,20170604,20180604
1039437,0,1,0,0,0,0,0,20170704,20170704
1053789,0,0,0,0,0,0,1,20170328,20170402
1039441,0,0,0,0,0,1,0,20170408,20180505
1039438,0,0,0,0,0,0,1,20170528,20170528
1053790,0,0,0,0,0,0,1,20170328,20170402
1038257,0,1,0,0,0,0,0,20170704,20170704
1053792,0,0,0,0,0,0,1,20170328,20170521
1039444,1,0,0,0,0,0,0,20170529,20170529
1039445,0,0,0,0,0,0,1,20170604,20180604
1039497,0,0,0,0,0,0,1,20170409,20170521
1039499,1,0,0,0,0,0,0,20170529,20170529
1039500,0,0,0,0,0,0,1,20170604,20180604
1053794,0,0,0,0,0,1,0,20170328,20180505
1039447,0,0,0,0,0,0,1,20170528,20170528
1053795,0,0,0,0,0,0,1,20170328,20170521
1039450,1,0,0,0,0,0,0,20170529,20170529
1039451,0,0,0,0,0,0,1,20170604,20180604
1039517,0,0,0,0,0,0,1,20170409,20170521
1039519,1,0,0,0,0,0,0,20170529,20170529
1039520,0,0,0,0,0,0,1,20170604,20180604
1039809,0,1,0,0,0,0,0,20170704,20170704
1053796,0,0,0,0,0,0,1,20170328,20170521
1039454,1,0,0,0,0,0,0,20170529,20170529
1039455,0,0,0,0,0,0,1,20170604,20180604
1039810,0,1,0,0,0,0,0,20170704,20170704
1039515,0,0,0,0,0,1,1,20170408,20180505
1039516,1,0,0,0,0,0,0,20170529,20170529
1059087,0,0,0,0,0,1,0,20170408,20170408
1059088,0,0,0,0,0,1,0,20170415,20180505
1059089,0,0,0,0,0,0,1,20170528,20170528
1053798,0,0,0,0,0,1,1,20170328,20170402
1053800,0,1,0,0,0,0,0,20170704,20170704
1057371,0,0,0,0,0,1,0,20170402,20170402
1057372,0,0,0,0,0,1,0,20170408,20180505
1057373,0,0,0,0,0,0,1,20170528,20170528
1057374,0,0,0,0,0,0,1,20170402,20170402
1057375,0,0,0,0,0,0,1,20170409,20170521
1057377,1,0,0,0,0,0,0,20170529,20170529
1057378,0,0,0,0,0,0,1,20170604,20180604
1057379,0,1,0,0,0,0,0,20170704,20170704
1056514,0,0,0,0,0,1,1,20170401,20170402
1056511,0,0,0,0,0,1,1,20170408,20170723
1056512,1,0,0,0,0,0,0,20170529,20170529
1056513,0,1,0,0,0,0,0,20170704,20170704
1056515,0,0,0,0,0,1,1,20170729,20180729
1056506,0,0,0,0,0,0,1,20170402,20170402
1056507,0,0,0,0,0,1,1,20170408,20170723
1056508,1,0,0,0,0,0,0,20170529,20170529
1056509,0,1,0,0,0,0,0,20170704,20170704
1056510,0,0,0,0,0,1,1,20170729,20180729
1053809,0,0,0,0,0,0,1,20170328,20170521
1039472,1,0,0,0,0,0,0,20170529,20170529
1039473,0,0,0,0,0,0,1,20170604,20180604
1039474,0,1,0,0,0,0,0,20170704,20170704
1053811,0,0,0,0,0,0,1,20170328,20170521
1039482,1,0,0,0,0,0,0,20170529,20170529
1039483,0,0,0,0,0,0,1,20170604,20180604
1039484,0,1,0,0,0,0,0,20170704,20170704
1056516,0,0,0,0,0,0,1,20170402,20170402
1056517,0,0,0,0,0,0,1,20170409,20170521
1056519,1,0,0,0,0,0,0,20170529,20170529
1056520,0,0,0,0,0,0,1,20170604,20170723
1056521,0,1,0,0,0,0,0,20170704,20170704
1056522,0,0,0,0,0,0,1,20170730,20180730
1053812,0,0,0,0,0,0,1,20170328,20170521
1039487,1,0,0,0,0,0,0,20170529,20170529
1039488,0,0,0,0,0,0,1,20170604,20180604
1053814,0,0,0,0,0,0,1,20170328,20170521
1039493,1,0,0,0,0,0,0,20170529,20170529
1039494,0,0,0,0,0,0,1,20170604,20180604
1056527,0,0,0,0,0,1,0,20170401,20170401
1056529,0,0,0,0,0,0,1,20170409,20170521
1056531,1,0,0,0,0,0,0,20170529,20170529
1056532,0,0,0,0,0,0,1,20170604,20170723
1056533,0,0,0,0,0,0,1,20170730,20180730
1060270,0,0,0,0,0,0,1,20170416,20170416
1060271,0,0,0,0,0,0,1,20170423,20170521
1060273,1,0,0,0,0,0,0,20170529,20170529
1060274,0,0,0,0,0,0,1,20170604,20180604
1039811,0,1,0,0,0,0,0,20170704,20170704
1039531,0,0,0,0,0,0,1,20170409,20170521
1039533,1,0,0,0,0,0,0,20170529,20170529
1039534,0,0,0,0,0,0,1,20170604,20180604
1056523,0,0,0,0,0,1,0,20170401,20170401
1056524,0,0,0,0,0,1,0,20170408,20170722
1056525,0,0,0,0,0,0,1,20170528,20170528
1056526,0,0,0,0,0,1,0,20170729,20180729
1053815,0,0,0,0,0,0,1,20170328,20170402
1038263,0,1,0,0,0,0,0,20170704,20170704
1061887,1,1,1,1,1,1,1,20170417,20170614
1046462,1,1,1,1,1,1,1,20170615,20170924
1046463,1,1,1,1,1,1,1,20170925,20180925
1061886,1,1,1,1,1,1,1,20170417,20170614
1046459,1,1,1,1,1,1,1,20170615,20170924
1046460,1,1,1,1,1,1,1,20170925,20180925
1053989,1,1,1,1,1,0,0,20170328,20170526
1051694,1,1,1,1,1,0,0,20170530,20170703
1051696,1,1,1,1,1,0,0,20170705,20180705
1053990,1,1,1,1,1,1,1,20170328,20180505
1053997,0,0,0,0,0,1,1,20170328,20180505
1051703,1,0,0,0,0,0,0,20170529,20170529
1051704,0,1,0,0,0,0,0,20170704,20170704
1053999,1,1,1,1,1,0,0,20170328,20170526
1051710,1,1,1,1,1,0,0,20170530,20170703
1051712,1,1,1,1,1,0,0,20170705,20180705
1053991,1,1,1,1,1,0,0,20170328,20170526
1051699,1,1,1,1,1,0,0,20170530,20170703
1051701,1,1,1,1,1,0,0,20170705,20180705
1053998,0,0,0,0,0,1,1,20170328,20180505
1051705,1,0,0,0,0,0,0,20170529,20170529
1051706,0,1,0,0,0,0,0,20170704,20170704
1063431,0,0,0,0,0,1,1,20170422,20170423
1063432,0,0,0,0,0,1,1,20170429,20180505
1063433,1,0,0,0,0,0,0,20170529,20170529
1063434,0,1,0,0,0,0,0,20170704,20170704
1053992,1,1,1,1,1,1,1,20170328,20180505
1053985,1,1,1,1,1,1,1,20170328,20180505
1053993,1,1,1,1,1,1,1,20170328,20180505
1053994,1,1,1,1,1,1,1,20170328,20170506
1053995,1,1,1,1,1,1,1,20170507,20180507
1053986,1,1,1,1,1,1,1,20170328,20180505
1053996,1,1,1,1,1,1,1,20170328,20180505
1053987,1,1,1,1,1,1,1,20170328,20170506
1053988,1,1,1,1,1,1,1,20170507,20180507
1061893,1,1,1,1,1,1,1,20170417,20180505
1061894,1,1,1,1,1,1,1,20170417,20180505
1052800,1,1,1,1,1,1,1,20170328,20180505
1052801,1,1,1,1,1,1,1,20170328,20180505
1061897,1,1,1,1,1,1,1,20170417,20180505
1061898,1,1,1,1,1,1,1,20170417,20180505
1057332,0,0,1,0,0,0,0,20170517,20170517
1053482,1,1,1,1,1,0,0,20170328,20170526
1043524,1,1,1,1,1,0,0,20170530,20170703
1043526,1,1,1,1,1,0,0,20170705,20180705
1053513,1,1,1,1,1,0,0,20170328,20170526
1043655,1,1,1,1,1,0,0,20170530,20170703
1043657,1,1,1,1,1,0,0,20170705,20180705
1053483,1,1,1,1,1,0,0,20170328,20170526
1043529,1,1,1,1,1,0,0,20170530,20170703
1043531,1,1,1,1,1,0,0,20170705,20180705
1053514,1,1,1,1,1,0,0,20170328,20170526
1043660,1,1,1,1,1,0,0,20170530,20170703
1043662,1,1,1,1,1,0,0,20170705,20180705
1053484,1,1,1,1,1,0,0,20170328,20170526
1043534,1,1,1,1,1,0,0,20170530,20170703
1043536,1,1,1,1,1,0,0,20170705,20180705
1053516,1,1,1,1,1,0,0,20170328,20170526
1043670,1,1,1,1,1,0,0,20170530,20170703
1043672,1,1,1,1,1,0,0,20170705,20180705
1053485,1,1,1,1,1,0,0,20170328,20170526
1043539,1,1,1,1,1,0,0,20170530,20170703
1043541,1,1,1,1,1,0,0,20170705,20180705
1053515,1,1,1,1,1,0,0,20170328,20170526
1043665,1,1,1,1,1,0,0,20170530,20170703
