stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
2319847,1013,,Tramway Dr/North Bowl,,38.96089,-119.88934,,,0,,America/Los_Angeles,,,0
9846,,,Sherwood Chair,,39.14325,-120.229311,,,0,,America/Los_Angeles,,,0
2477,,,Tahoe Mountain Resort,,39.272288,-120.121496,,,0,,America/Los_Angeles,,,0
760103,,,Donner Pass & Northwoods,,39.325642237451,-120.218710495701,,,0,,America/Los_Angeles,,,0
820280,5048,,SR 89/Mankato St,,39.1204908978476,-120.161198036697,,,0,,America/Los_Angeles,,,0
805105,5004,,US HW 50/Wildwood Ave,,38.95067596,-119.9531301,,,0,,America/Los_Angeles,,,0
2177,,,"HW 28 before Winding Way, Incline Village",,39.250885,-119.968033,,,0,,America/Los_Angeles,,,0
2137,,,HW 28 @ Carnelian Woods (7-Elleven),,39.226838,-120.08138,,,0,,America/Los_Angeles,,,0
2145,,,"HW 28 after Grove St (Pharmacy), Tahoe City",,39.171945,-120.139907,,,0,,America/Los_Angeles,,,0
2300,,,"Tahoma & PDQ Markets, Chambers Lodge",,39.068404,-120.131092,,,0,,America/Los_Angeles,,,0
4336,,,Commonwealth,,39.250979,-120.035058,,,0,,America/Los_Angeles,,,0
2280,,,North Tahoe Regional Park,,39.245878,-120.053546,,,0,,America/Los_Angeles,,,0
2460,,,Tavern Inn,,39.205982,-120.203049,,,0,,America/Los_Angeles,,,0
820287,5046,,SR 89/Baldwin Beach,,38.9338,-120.06475,,,0,,America/Los_Angeles,,,0
805009,4145,,Spruce Ave/Angora Lake Rd,,38.937986,-119.96091,,,0,,America/Los_Angeles,,,0
2225,,,Sugar Pine Point State Park,,39.057659,-120.122742,,,0,,America/Los_Angeles,,,0
12428,,,7-11/Regional Park,,39.326248,-120.177104,,,0,,America/Los_Angeles,,,0
805023,1999,,SR 89/10th St (Cantina),,38.9188,-120.01223,,,0,,America/Los_Angeles,,,0
18978,,,80,,38.576621,-121.488842,,,0,,America/Los_Angeles,,,0
9843,,,Tahoe Inn,,39.227082,-120.006737,,,0,,America/Los_Angeles,,,0
804976,4099,,Lake Tahoe Community College,,38.926807,-119.971693,,,0,,America/Los_Angeles,,,0
2319849,1009,,Ski Run Blvd (Ski Run Marina/Lake Tahoe Vacation Resort),,38.94922,-119.95785,,,0,,America/Los_Angeles,,,0
2189,,,Longs Drugs / Safemart,,39.319975,-120.207708,,,0,,America/Los_Angeles,,,0
9861,,,Mt. Judah Day Lodge,,39.30564,-120.333475,,,0,,America/Los_Angeles,,,0
4352,,,"Hampton Inn and Suites, Truckee",,39.316611,-120.152578,,,0,,America/Los_Angeles,,,0
2319834,1005,,Wildwood Ave (Cal Base),,38.93521,-119.94048,,,0,,America/Los_Angeles,,,0
804966,5018,,Johnson Ave/Fairway Ave (Safeway)- WB,,38.944076,-119.966651,,,0,,America/Los_Angeles,,,0
2251,,,Tamarack Lodge,,39.184476,-120.122775,,,0,,America/Los_Angeles,,,0
2217,,,CHP / Department of Motor Vehicles,,39.32522831,-120.2073992,,,0,,America/Los_Angeles,,,0
9853,,,Donner Pass & Northwoods,,39.325802,-120.21874,,,0,,America/Los_Angeles,,,0
12430,,,Donner Memorial State Park,,39.324703895902,-120.232808589935,,,0,,America/Los_Angeles,,,0
805079,2109,,US HW 50/ Midway Rd (Econo Lodge),,38.951423,-119.951033,,,0,,America/Los_Angeles,,,0
805110,4173,,US Hwy 50/San Jose Ave,,38.9430744113552,-119.977104835729,,,0,,America/Los_Angeles,,,0
9855,,,Holiday Inn Express,,39.322708,-120.228177,,,0,,America/Los_Angeles,,,0
804978,4727,,Mica Drive and Smoketree Ave. (Carson Tahoe Surgery Center),,39.09115,-119.7736,,,0,,America/Los_Angeles,,,0
2148,,,HW 89 at Tahoe Ski Bowl Way,,39.079413,-120.156905,,,0,,America/Los_Angeles,,,0
804990,4280,,Quaking Aspen Lane/Galaxy Lane (Royal Aloha- 336 Quaking Aspen),,38.964815,-119.884026,,,0,,America/Los_Angeles,,,0
804970,4141,,Johnson Blvd/ Marlette Circle West Entrance (Cemetary),,38.936552,-119.968953,,,0,,America/Los_Angeles,,,0
805058,4297,,Tramway Drive/Jack Drive,,38.97034,-119.8872,,,0,,America/Los_Angeles,,,0
804992,4262,,Quaking Aspen Lane/Stagecoach Lodge,,38.96126,-119.88579,,,0,,America/Los_Angeles,,,0
2319842,1010,,Lake Parkway/Montbleu Side Entrance,,38.96203,-119.93907,,,0,,America/Los_Angeles,,,0
805073,5009,,US HW 50 (Presbyterian Church),,38.929135,-119.981058,,,0,,America/Los_Angeles,,,0
2132,,,Tahoe Biltmore (Crystal Bay),,39.227857,-120.005033,,,0,,America/Los_Angeles,,,0
2301,,,Tahoma Post Office / Lodge,,39.067286,-120.128249,,,0,,America/Los_Angeles,,,0
805106,1958,,US HW50/Bigler Ave.,,38.935338,-119.977575,,,0,,America/Los_Angeles,,,0
2319829,1002,,Ski Run Blvd/Birch Ave,,38.94435,-119.95462,,,0,,America/Los_Angeles,,,0
2270,,,"HW 28 at Secline St, Kings Beach",,39.23761051,-120.0295619,,,0,,America/Los_Angeles,,,0
2159,,,"HW 28 @ Sierra Terrace, Tahoe City",,39.1761157356926,-120.13492535582,,,0,,America/Los_Angeles,,,0
2269,,,"North Tahoe Marina, Tahoe Vista",,39.238238,-120.043254,,,0,,America/Los_Angeles,,,0
4690,,,Northstar Resort - 100 Northstar Drive ,,39.278082,-120.12023,,,0,,America/Los_Angeles,,,0
2149,,,"HW 28 at Stag Drive, Tahoe Vista",,39.2375281,-120.0627048,,,0,,America/Los_Angeles,,,0
805084,1995,,US HW 50/3rd St (Bank of the West),,38.9168104582144,-119.999320824812,,,0,,America/Los_Angeles,,,0
2229,,,"Obexers Market, Homewood",,39.08199444,-120.1582048,,,0,,America/Los_Angeles,,,0
2446,,,Sunnyside Resort,,39.139377,-120.153592,,,0,,America/Los_Angeles,,,0
9863,,,TVI Lodges,,39.31736,-120.351732,,,0,,America/Los_Angeles,,,0
2428300,4243,,Ski Run Blvd/Needlepeak,,38.93833531393,-119.95003674464,,,0,,America/Los_Angeles,,,0
2278,,,"HW 28 at Pino Grande, Tahoe Vista",,39.238484,-120.042815,,,0,,America/Los_Angeles,,,0
805082,5002,,US HW 50/ Stateline Ave. (Harveys),,38.96043,-119.941272,,,0,,America/Los_Angeles,,,0
2133,,,"HW 28 at National Ave, Tahoe Vista",,39.239822,-120.049005,,,0,,America/Los_Angeles,,,0
2203,,,Winding Creek Road,,39.20707122,-120.2107799,,,0,,America/Los_Angeles,,,0
804979,5045,,Old Clear Creek Rd./Fuji Park (Costco),,39.11572,-119.77718,,,0,,America/Los_Angeles,,,0
760101,,,Donner Pass/Soda Springs Rd,,39.3234326555429,-120.379042300594,,,0,,America/Los_Angeles,,,0
2139,,,"HW 28 before Ridgewood Dr, Cedar Flat",,39.215128,-120.088251,,,0,,America/Los_Angeles,,,0
805056,4299,,Tramway Drive/Bonnie Dr (WorldMark-202 Tramway),,38.972775,-119.887333,,,0,,America/Los_Angeles,,,0
2155,,,HW 89 before Granlibakken Rd (Hunter Real Estate),,39.161893,-120.144775,,,0,,America/Los_Angeles,,,0
2319840,1008,,Ski Run Blvd/Larch Ave.,,38.94462,-119.95459,,,0,,America/Los_Angeles,,,0
2473,,,Shorehouse,,39.239084,-120.04611,,,0,,America/Los_Angeles,,,0
2138,,,"Gar Woods - 5000 N. Lake Blvd., Carnelian Bay",,39.2257,-120.083961,,,0,,America/Los_Angeles,,,0
2271,,,"North Tahoe Conference Center, King's Beach",,39.237155,-120.025513,,,0,,America/Los_Angeles,,,0
805026,4305,,SR 89/D.L. Bliss State Park,,38.97704,-120.10259,,,0,,America/Los_Angeles,,,0
