route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type
90,c_1947_b_1225_d_127,t_55989_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_26104_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_31442_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_35346_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_37087_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_38553_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_42104_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_44340_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_47242_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_48448_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_49085_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_49772_b_1225_tn_0,,Incline Village / Eastbound,0,,p_2894,,,
90,c_1947_b_1225_d_127,t_52696_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_54863_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_57354_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_58057_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_59623_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_208_b_1225_tn_0,,Incline Village / Eastbound,0,,p_2894,,,
90,c_1947_b_1225_d_127,t_213_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_219_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_64980_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_65926_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1197,,,
90,c_1947_b_1225_d_127,t_66419_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
90,c_1947_b_1225_d_127,t_66535_b_1225_tn_0,,Incline Village / Eastbound,0,,p_1189,,,
