service_id,date,exception_type
14487bee-05e7-4ca4-925d-39a1b16f188d,20171225,1
14487bee-05e7-4ca4-925d-39a1b16f188d,20171124,1
14487bee-05e7-4ca4-925d-39a1b16f188d,20171123,1
14487bee-05e7-4ca4-925d-39a1b16f188d,20180101,1
a9afbb6f-a77d-46d6-9f77-ec3ada3630bc,20171225,2
a9afbb6f-a77d-46d6-9f77-ec3ada3630bc,20171124,2
a9afbb6f-a77d-46d6-9f77-ec3ada3630bc,20171123,2
a9afbb6f-a77d-46d6-9f77-ec3ada3630bc,20180101,2
