trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
520,05:20:00,05:20:00,OKJ,1,,0,0,71487.1255526,1
520,05:28:00,05:29:00,EMY,2,,0,0,79053.7711448,1
520,05:33:00,05:33:00,BKY,3,,0,0,82160.9730751,1
520,05:40:00,05:40:00,RIC,4,,0,0,91425.9900735,1
520,06:06:00,06:06:00,MTZ,5,,0,0,122798.3180557,1
520,06:25:00,06:25:00,SUI,6,,0,0,150755.0578976,1
520,06:32:00,06:32:00,FFV,7,,0,0,158690.7698271,1
520,06:52:00,06:52:00,DAV,8,,0,0,193780.2180594,1
520,07:20:00,07:20:00,SAC,9,,0,0,215157.3635030,1
521,04:30:00,04:30:00,SAC,1,,0,0,56854.0852075,1
521,04:45:00,04:45:00,DAV,2,,0,0,78231.2306767,1
521,05:05:00,05:05:00,FFV,3,,0,0,113320.7375507,1
521,05:12:00,05:12:00,SUI,4,,0,0,121256.5081382,1
521,05:31:00,05:31:00,MTZ,5,,0,0,149213.2479867,1
521,05:57:00,05:57:00,RIC,6,,0,0,180585.5759992,1
521,06:05:00,06:05:00,BKY,7,,0,0,189850.5930261,1
521,06:09:00,06:10:00,EMY,8,,0,0,192957.7949694,1
521,06:18:00,06:19:00,OKJ,9,,0,0,200524.4410607,1
521,06:28:00,06:28:00,OAC,10,,0,0,208612.1199389,1
521,06:39:00,06:39:00,HAY,11,,0,0,221584.9502743,1
521,06:55:00,06:55:00,FMT,12,,0,0,241002.4972120,1
521,07:12:00,07:12:00,GAC,13,,0,0,261147.1586029,1
521,07:20:00,07:20:00,SCC,14,,0,0,267879.8713019,1
521,07:38:00,07:38:00,SJC,15,,0,0,271992.1785547,1
522,06:25:00,06:25:00,OKJ,1,,0,0,71487.1255526,1
522,06:33:00,06:34:00,EMY,2,,0,0,79053.7711448,1
522,06:38:00,06:38:00,BKY,3,,0,0,82160.9730751,1
522,06:45:00,06:45:00,RIC,4,,0,0,91425.9900735,1
522,07:11:00,07:11:00,MTZ,5,,0,0,122798.3180557,1
522,07:30:00,07:30:00,SUI,6,,0,0,150755.0578976,1
522,07:37:00,07:37:00,FFV,7,,0,0,158690.7698271,1
522,07:57:00,07:57:00,DAV,8,,0,0,193780.2180594,1
522,08:25:00,08:25:00,SAC,9,,0,0,215157.3635030,1
523,05:30:00,05:30:00,SAC,1,,0,0,56854.0852075,1
523,05:45:00,05:45:00,DAV,2,,0,0,78231.2306767,1
523,06:05:00,06:05:00,FFV,3,,0,0,113320.7375507,1
523,06:12:00,06:12:00,SUI,4,,0,0,121256.5081382,1
523,06:31:00,06:31:00,MTZ,5,,0,0,149213.2479867,1
523,06:57:00,06:57:00,RIC,6,,0,0,180585.5759992,1
523,07:05:00,07:05:00,BKY,7,,0,0,189850.5930261,1
523,07:09:00,07:10:00,EMY,8,,0,0,192957.7949694,1
523,07:18:00,07:19:00,OKJ,9,,0,0,200524.4410607,1
523,07:28:00,07:28:00,OAC,10,,0,0,208612.1199389,1
523,07:39:00,07:39:00,HAY,11,,0,0,221584.9502743,1
523,07:55:00,07:55:00,FMT,12,,0,0,241002.4972120,1
523,08:12:00,08:12:00,GAC,13,,0,0,261147.1586029,1
523,08:20:00,08:20:00,SCC,14,,0,0,267879.8713019,1
523,08:38:00,08:38:00,SJC,15,,0,0,271992.1785547,1
524,06:40:00,06:40:00,SJC,1,,0,0,19.3886653,1
524,06:46:00,06:46:00,SCC,2,,0,0,4131.6958994,1
524,06:53:00,06:53:00,GAC,3,,0,0,10864.4085741,1
524,07:10:00,07:10:00,FMT,4,,0,0,31009.0699579,1
524,07:25:00,07:25:00,HAY,5,,0,0,50426.6168627,1
524,07:35:00,07:35:00,OAC,6,,0,0,63399.4471065,1
524,07:42:00,07:43:00,OKJ,7,,0,0,71487.1254352,1
524,07:51:00,07:52:00,EMY,8,,0,0,79053.7710273,1
524,07:56:00,07:56:00,BKY,9,,0,0,82160.9729576,1
524,08:03:00,08:03:00,RIC,10,,0,0,91425.9899560,1
524,08:29:00,08:29:00,MTZ,11,,0,0,122798.3179382,1
524,08:48:00,08:48:00,SUI,12,,0,0,150755.0577802,1
524,08:55:00,08:55:00,FFV,13,,0,0,158690.7697096,1
524,09:15:00,09:15:00,DAV,14,,0,0,193780.2179419,1
524,09:49:00,09:49:00,SAC,15,,0,0,215157.3633855,1
525,06:20:00,06:20:00,SAC,1,,0,0,56854.0852075,1
525,06:35:00,06:35:00,DAV,2,,0,0,78231.2306767,1
525,06:55:00,06:55:00,FFV,3,,0,0,113320.7375507,1
525,07:02:00,07:02:00,SUI,4,,0,0,121256.5081382,1
525,07:21:00,07:21:00,MTZ,5,,0,0,149213.2479867,1
525,07:47:00,07:47:00,RIC,6,,0,0,180585.5759992,1
525,07:55:00,07:55:00,BKY,7,,0,0,189850.5930261,1
525,07:59:00,08:00:00,EMY,8,,0,0,192957.7949694,1
525,08:10:00,08:11:00,OKJ,9,,0,0,200524.4410607,1
525,08:20:00,08:20:00,OAC,10,,0,0,208612.1199389,1
525,08:33:00,08:33:00,HAY,11,,0,0,221584.9502743,1
525,08:49:00,08:49:00,FMT,12,,0,0,241002.4972120,1
525,09:06:00,09:06:00,GAC,13,,0,0,261147.1586029,1
525,09:14:00,09:14:00,SCC,14,,0,0,267879.8713019,1
525,09:28:00,09:28:00,SJC,15,,0,0,271992.1785547,1
527,07:05:00,07:05:00,SAC,1,,0,0,56854.0852075,1
527,07:20:00,07:20:00,DAV,2,,0,0,78231.2306767,1
527,07:40:00,07:40:00,FFV,3,,0,0,113320.7375507,1
527,07:47:00,07:47:00,SUI,4,,0,0,121256.5081382,1
527,08:06:00,08:06:00,MTZ,5,,0,0,149213.2479867,1
527,08:32:00,08:32:00,RIC,6,,0,0,180585.5759992,1
527,08:40:00,08:40:00,BKY,7,,0,0,189850.5930261,1
527,08:44:00,08:45:00,EMY,8,,0,0,192957.7949694,1
527,08:53:00,08:54:00,OKJ,9,,0,0,200524.4410607,1
527,09:03:00,09:03:00,OAC,10,,0,0,208612.1199389,1
527,09:14:00,09:14:00,HAY,11,,0,0,221584.9502743,1
527,09:30:00,09:30:00,FMT,12,,0,0,241002.4972120,1
527,09:47:00,09:47:00,GAC,13,,0,0,261147.1586029,1
527,09:55:00,09:55:00,SCC,14,,0,0,267879.8713019,1
527,10:18:00,10:18:00,SJC,15,,0,0,271992.1785547,1
528,09:18:00,09:18:00,SJC,1,,0,0,19.3886653,1
528,09:24:00,09:24:00,SCC,2,,0,0,4131.6958994,1
528,09:31:00,09:31:00,GAC,3,,0,0,10864.4085741,1
528,09:48:00,09:48:00,FMT,4,,0,0,31009.0699579,1
528,10:04:00,10:04:00,HAY,5,,0,0,50426.6168627,1
528,10:14:00,10:14:00,OAC,6,,0,0,63399.4471065,1
528,10:21:00,10:22:00,OKJ,7,,0,0,71487.1254352,1
528,10:30:00,10:31:00,EMY,8,,0,0,79053.7710273,1
528,10:35:00,10:35:00,BKY,9,,0,0,82160.9729576,1
528,10:42:00,10:42:00,RIC,10,,0,0,91425.9899560,1
528,11:08:00,11:08:00,MTZ,11,,0,0,122798.3179382,1
528,11:27:00,11:27:00,SUI,12,,0,0,150755.0577802,1
528,11:34:00,11:34:00,FFV,13,,0,0,158690.7697096,1
528,11:54:00,11:54:00,DAV,14,,0,0,193780.2179419,1
528,12:32:00,12:32:00,SAC,15,,0,0,215157.3633855,1
529,06:35:00,06:35:00,ARN,1,,0,0,20.8148891,1
529,06:58:00,06:58:00,RLN,2,,0,0,22048.5605677,1
529,07:07:00,07:07:00,RSV,3,,0,0,28611.0670014,1
529,07:32:00,07:33:00,SAC,4,,0,0,56854.0853277,1
529,07:48:00,07:48:00,DAV,5,,0,0,78231.2307970,1
529,08:08:00,08:08:00,FFV,6,,0,0,113320.7376709,1
529,08:15:00,08:15:00,SUI,7,,0,0,121256.5082585,1
529,08:34:00,08:34:00,MTZ,8,,0,0,149213.2481070,1
529,09:00:00,09:00:00,RIC,9,,0,0,180585.5761194,1
529,09:08:00,09:08:00,BKY,10,,0,0,189850.5931464,1
529,09:12:00,09:13:00,EMY,11,,0,0,192957.7950896,1
529,09:36:00,09:36:00,OKJ,12,,0,0,200524.4411810,1
530,12:15:00,12:15:00,OKJ,1,,0,0,71487.1255526,1
530,12:23:00,12:24:00,EMY,2,,0,0,79053.7711448,1
530,12:28:00,12:28:00,BKY,3,,0,0,82160.9730751,1
530,12:35:00,12:35:00,RIC,4,,0,0,91425.9900735,1
530,13:01:00,13:01:00,MTZ,5,,0,0,122798.3180557,1
530,13:20:00,13:20:00,SUI,6,,0,0,150755.0578976,1
530,13:27:00,13:27:00,FFV,7,,0,0,158690.7698271,1
530,13:47:00,13:47:00,DAV,8,,0,0,193780.2180594,1
530,14:15:00,14:15:00,SAC,9,,0,0,215157.3635030,1
531,08:45:00,08:45:00,SAC,1,,0,0,56854.0852075,1
531,09:00:00,09:00:00,DAV,2,,0,0,78231.2306767,1
531,09:20:00,09:20:00,FFV,3,,0,0,113320.7375507,1
531,09:27:00,09:27:00,SUI,4,,0,0,121256.5081382,1
531,09:46:00,09:46:00,MTZ,5,,0,0,149213.2479867,1
531,10:12:00,10:12:00,RIC,6,,0,0,180585.5759992,1
531,10:20:00,10:20:00,BKY,7,,0,0,189850.5930261,1
531,10:24:00,10:25:00,EMY,8,,0,0,192957.7949694,1
531,10:33:00,10:33:00,OKJ,9,,1,0,200524.4410607,1
531,10:50:00,10:50:00,OAC,10,,0,0,208612.1199389,1
532,12:20:00,12:20:00,SJC,1,,0,0,19.3886653,1
532,12:26:00,12:26:00,SCC,2,,0,0,4131.6958994,1
532,12:33:00,12:33:00,GAC,3,,0,0,10864.4085741,1
532,12:50:00,12:50:00,FMT,4,,0,0,31009.0699579,1
532,13:05:00,13:05:00,HAY,5,,0,0,50426.6168627,1
532,13:15:00,13:15:00,OAC,6,,0,0,63399.4471065,1
532,13:22:00,13:23:00,OKJ,7,,0,0,71487.1254352,1
532,13:31:00,13:32:00,EMY,8,,0,0,79053.7710273,1
