shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2477.1,33.970465326562,-118.44562758913,0
2477.1,33.973859425826,-118.44549723023,12
2477.1,33.97726291092,-118.43830183157,37
2477.1,33.982100406026,-118.44172795426,57
2477.1,33.982462940126,-118.44102727324,60
2477.1,33.985698996146,-118.44353152922,74
2477.1,33.986602115878,-118.44153728624,81
2477.1,33.987238682239,-118.44029041716,85
2477.1,33.985526596192,-118.43731260125,96
2477.1,33.988022311615,-118.43332421703,111
2477.1,33.985045577809,-118.43124385007,124
2477.1,33.983055592963,-118.42985149518,132
2477.1,33.982211425448,-118.42924022859,136
2477.1,33.982055931035,-118.42814761371,139
2477.1,33.986002188918,-118.42494826266,156
2477.1,33.988697227771,-118.4227781324,168
2477.1,33.990998185405,-118.42092257679,178
2477.1,33.9948532219,-118.41782435971,195
2477.1,33.998542902219,-118.41484380943,211
2477.1,34.000207274929,-118.41348616473,219
2477.1,34.002364776862,-118.4117547689,228
2477.1,34.004654564507,-118.40990185293,238
2477.1,34.00691127204,-118.40807177111,248
2477.1,34.010027082895,-118.40570791837,262
2477.1,34.013887328047,-118.40257862505,279
2477.1,34.017207826214,-118.39977646006,293
2477.1,34.018858008951,-118.39850394598,300
2477.1,34.022161288128,-118.395896079,315
2477.1,34.024301999666,-118.3941801987,324
2477.1,34.024631673863,-118.3925151421,329
2477.1,34.028060435942,-118.39015167004,344
2478.1,34.027472613454,-118.39008292314,0
2478.1,34.028169911807,-118.39028749498,2
2478.1,34.029347350828,-118.38816422684,10
2478.1,34.028184616136,-118.38657136279,16
2478.1,34.02802714405,-118.38683466337,17
2478.1,34.025966151639,-118.39027721801,30
2478.1,34.024631673863,-118.3925151421,38
2478.1,34.024301999666,-118.3941801987,44
2478.1,34.021169458765,-118.39668670687,57
2478.1,34.019673412686,-118.39788742423,64
2478.1,34.016513481549,-118.40034402593,78
2478.1,34.013887328047,-118.40257862505,89
2478.1,34.010027082895,-118.40570791837,106
2478.1,34.00691127204,-118.40807177111,120
2478.1,34.004654564507,-118.40990185293,130
2478.1,34.002364776862,-118.4117547689,140
2478.1,34.000207274929,-118.41348616473,149
2478.1,33.998542902219,-118.41484380943,156
2478.1,33.9948532219,-118.41782435971,173
2478.1,33.990998185405,-118.42092257679,189
2478.1,33.988697227771,-118.4227781324,200
2478.1,33.986002188918,-118.42494826266,211
2478.1,33.982055931035,-118.42814761371,229
2478.1,33.982211425448,-118.42924022859,232
2478.1,33.983055592963,-118.42985149518,236
2478.1,33.985045577809,-118.43124385007,244
2478.1,33.988022311615,-118.43332421703,257
2478.1,33.985526596192,-118.43731260125,272
2478.1,33.987238682239,-118.44029041716,283
2478.1,33.986602115878,-118.44153728624,287
2478.1,33.985698996146,-118.44353152922,294
2478.1,33.982462940126,-118.44102727324,308
2478.1,33.982100406026,-118.44172795426,310
2478.1,33.979820116387,-118.44010298003,320
2478.1,33.977257391323,-118.43830839939,331
2478.1,33.973859425826,-118.44549723023,356
2478.1,33.970465326562,-118.44562758913,368
278.1,33.988316792376,-118.47132124173,0
278.1,33.987700186168,-118.47230080482,3
278.1,33.987357871027,-118.47200198565,5
278.1,33.985287040834,-118.47032118188,14
278.1,33.97974889766,-118.46566563817,38
278.1,33.981056881797,-118.46352558258,47
278.1,33.982604909332,-118.46111959886,56
278.1,33.984120065743,-118.45867376283,65
278.1,33.984932556719,-118.45745770904,70
278.1,33.986610543765,-118.45480480425,80
278.1,33.988263977155,-118.45208898382,90
278.1,33.990445027374,-118.44787160054,105
278.1,33.991989669672,-118.44480855285,116
278.1,33.993196704371,-118.44237041823,124
278.1,33.995261719695,-118.43823110539,139
278.1,33.996352248028,-118.43605940262,147
278.1,33.996767102561,-118.43226097304,158
278.1,33.996978287919,-118.42852084846,170
278.1,33.997285163622,-118.42566536138,179
278.1,33.997674003107,-118.42214053863,189
278.1,33.998017316386,-118.41982625169,196
278.1,34.001307925734,-118.41624651635,213
278.1,34.003438809316,-118.41507593214,221
278.1,34.007177485854,-118.41301576567,236
278.1,34.00967453129,-118.41163234291,246
278.1,34.010998776296,-118.41089312698,251
278.1,34.013797391744,-118.40889729206,263
278.1,34.016092153059,-118.4063708934,275
278.1,34.016853549546,-118.40548361392,278
278.1,34.018649445351,-118.40256193022,289
278.1,34.019865372146,-118.40049865992,297
278.1,34.02078002835,-118.39895530597,303
278.1,34.021664134521,-118.39750417612,308
278.1,34.021169458765,-118.39668670687,311
278.1,34.022161288128,-118.395896079,316
278.1,34.024301999666,-118.3941801987,325
278.1,34.024631673863,-118.3925151421,330
278.1,34.025966151639,-118.39027721801,339
278.1,34.027223181928,-118.38818407764,346
278.1,34.029726258031,-118.38396125378,362
278.1,34.03042967142,-118.38137363273,370
278.1,34.031233348438,-118.37834085815,380
278.1,34.032756136789,-118.3737798027,395
278.1,34.034403041817,-118.36990895479,408
278.1,34.035966013874,-118.36919631978,414
279.1,34.034403041817,-118.36990895479,0
279.1,34.032997025876,-118.37319008128,11
279.1,34.032515347162,-118.37433651593,15
279.1,34.031088774081,-118.37887818102,29
279.1,34.03042967142,-118.38137363273,37
279.1,34.029726258031,-118.38396125378,45
279.1,34.028184616136,-118.38657136279,55
279.1,34.025966151639,-118.39027721801,69
279.1,34.024631673863,-118.3925151421,77
