block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
,G,0,to/from Memorial Union,30473,38,750618
,G,0,to/from Memorial Union,30473,38,750617
,G,0,to/from Memorial Union,30473,38,750616
,G,0,to/from Memorial Union,30473,38,750615
,G,0,to/from Memorial Union,30473,38,750614
,G,0,to/from Memorial Union,30473,38,750613
,G,0,to/from Memorial Union,30473,12_merged_758625,750612
,G,0,to/from Memorial Union,30473,12_merged_758625,750611
,G,0,to/from Memorial Union,30473,12_merged_758625,750610
,V,0,to West Village,30498,11_merged_758623,751236
,V,0,to West Village,30498,11_merged_758623,751237
,V,0,to West Village,30498,11_merged_758623,751234
,V,0,to West Village,30498,11_merged_758623,751235
,V,1,to Silo,30499,38,751232
,V,1,to Silo,30499,38,751233
,V,1,to Silo,30499,38,751230
,V,1,to Silo,30499,38,751231
,Z,0,,30846,10_merged_758627,758615
,V,0,to West Village,30498,11_merged_758623,751238
,V,0,to West Village,30498,11_merged_758623,751239
,X,0,,30844,12_merged_758628,758538
,X,0,,30844,12_merged_758628,758539
,X,0,,30844,12_merged_758628,758532
,X,0,,30844,12_merged_758628,758533
,X,0,,30843,12_merged_758628,758530
,X,0,,30844,12_merged_758628,758531
,X,0,,30844,12_merged_758628,758536
,X,0,,30844,12_merged_758628,758537
,X,0,,30844,12_merged_758628,758534
,X,0,,30844,12_merged_758628,758535
,J,0,to/from Silo,30476,38,750723
,J,0,to/from Silo,30476,38,750722
,J,0,to/from Silo,30476,38,750721
,J,0,to/from Silo,30476,38,750720
,J,0,to/from Silo,30476,38,750727
,J,0,to/from Silo,30476,38,750726
,J,0,to/from Silo,30476,38,750725
,J,0,to/from Silo,30476,38,750724
,Z,0,,30846,10_merged_758627,758614
,K,0,to/from Memorial Union,30480,12_merged_758625,750729
,J,0,to/from Silo,30474,38,750728
,Z,0,,30846,10_merged_758627,758613
,W,0,to/from Silo,30841,11_merged_758626,758446
,W,0,to/from Silo,30841,11_merged_758626,758447
,W,0,to/from Silo,30841,11_merged_758626,758444
,W,0,to/from Silo,30841,11_merged_758626,758445
,W,0,to/from Silo,30841,11_merged_758626,758442
,W,0,to/from Silo,30841,11_merged_758626,758443
,W,0,to/from Silo,30841,11_merged_758626,758440
,W,0,to/from Silo,30841,11_merged_758626,758441
,E,0,to/from Memorial Union,30467,38,750458
,W,0,to/from Silo,30841,11_merged_758626,758448
,W,0,to/from Silo,30841,11_merged_758626,758449
,Z,0,,30846,10_merged_758627,758612
,Z,0,,30846,10_merged_758627,758611
,A,0,To El Cemonte/Glide,30795,11_merged_758626,757015
,T,1,,30833,10_merged_758627,758143
,T,0,,30832,10_merged_758627,758142
,T,1,,30833,11_merged_758626,758141
,T,0,,30832,11_merged_758626,758140
,D,0,to/from Silo,30801,10_merged_758627,757378
,Z,0,,30846,10_merged_758627,758610
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758037
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758036
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758035
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758034
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758033
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758032
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758031
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758030
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758039
,P,0,Regular to/from Memorial Union,30827,11_merged_758626,758038
,D,0,to/from Silo,30801,10_merged_758627,757374
,F,0,to/from Memorial Union,30808,11_merged_758626,757502
,F,0,to/from Memorial Union,30808,10_merged_758627,757503
,F,0,to/from Memorial Union,30808,10_merged_758627,757508
,F,0,to/from Memorial Union,30808,10_merged_758627,757509
,G,0,to/from Memorial Union,30810,10_merged_758627,757652
,G,0,to/from Memorial Union,30810,10_merged_758627,757653
,G,0,to/from Memorial Union,30810,10_merged_758627,757650
,G,0,to/from Memorial Union,30810,10_merged_758627,757651
,G,0,to/from Memorial Union,30810,10_merged_758627,757656
,G,0,to/from Memorial Union,30810,10_merged_758627,757657
,G,0,to/from Memorial Union,30810,10_merged_758627,757654
,G,0,to/from Memorial Union,30810,10_merged_758627,757655
,G,0,to/from Memorial Union,30810,10_merged_758627,757658
,G,0,to/from Memorial Union,30810,10_merged_758627,757659
,A,1,To SILO,30797,10_merged_758627,757094
,A,1,To SILO,30797,10_merged_758627,757095
,A,1,To SILO,30797,10_merged_758627,757096
,A,1,To SILO,30797,10_merged_758627,757097
,A,1,To SILO,30797,10_merged_758627,757090
,A,1,To SILO,30797,10_merged_758627,757091
,A,1,To SILO,30797,10_merged_758627,757092
,A,1,To SILO,30797,10_merged_758627,757093
,A,1,To SILO,30797,10_merged_758627,757098
,A,1,To SILO,30797,10_merged_758627,757099
,Z,0,,30846,10_merged_758627,758619
,F,0,to/from Memorial Union,30808,11_merged_758626,757479
,F,0,to/from Memorial Union,30808,11_merged_758626,757476
,F,0,to/from Memorial Union,30808,11_merged_758626,757477
,D,0,to/from Silo,30801,10_merged_758627,757335
,Z,0,,30846,10_merged_758627,758618
,F,0,to/from Memorial Union,30808,10_merged_758627,757506
,F,0,to/from Memorial Union,30808,10_merged_758627,757507
,F,0,to/from Memorial Union,30808,10_merged_758627,757504
,F,0,to/from Memorial Union,30808,10_merged_758627,757505
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751009
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751008
,F,0,to/from Memorial Union,30808,11_merged_758626,757500
,F,0,to/from Memorial Union,30808,11_merged_758626,757501
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751005
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751004
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751007
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751006
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751001
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751000
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751003
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,751002
,Q,0,Regular to/from Memorial Union,30493,10_merged_758624,751113
,P,0,Regular to/from Memorial Union,30491,38,750990
,P,0,Regular to/from Memorial Union,30490,38,750991
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750992
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750993
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750994
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750995
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750996
,E,0,to/from Memorial Union,30467,38,750449
,E,0,to/from Memorial Union,30467,38,750446
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750999
,E,0,to/from Memorial Union,30467,38,750444
,E,0,to/from Memorial Union,30467,38,750445
,E,0,to/from Memorial Union,30467,38,750442
,E,0,to/from Memorial Union,30467,38,750443
,E,0,to/from Memorial Union,30467,38,750440
,E,0,to/from Memorial Union,30467,38,750441
,Q,0,Regular to/from Memorial Union,30494,10_merged_758624,751131
,Q,0,Regular to/from Memorial Union,30494,10_merged_758624,751130
,Q,0,Regular to/from Memorial Union,30494,10_merged_758624,751111
,Q,0,Regular to/from Memorial Union,30494,10_merged_758624,751132
,Q,0,Regular to/from Memorial Union,30494,10_merged_758624,751135
,Q,0,Regular to/from Memorial Union,30494,10_merged_758624,751134
,L,0,Picnic Day Only,30483,11_merged_758623,750842
,L,0,Picnic Day Only,30483,11_merged_758623,750843
,L,0,Picnic Day Only,30483,11_merged_758623,750840
,L,0,Picnic Day Only,30483,11_merged_758623,750841
,L,0,Picnic Day Only,30483,10_merged_758624,750846
,L,0,Picnic Day Only,30483,10_merged_758624,750847
,L,0,Picnic Day Only,30483,11_merged_758623,750844
,L,0,Picnic Day Only,30483,11_merged_758623,750845
,L,0,Picnic Day Only,30483,10_merged_758624,750848
,L,0,Picnic Day Only,30483,10_merged_758624,750849
,F,0,to/from Memorial Union,30470,38,750532
,F,0,to/from Memorial Union,30470,38,750533
,F,0,to/from Memorial Union,30470,38,750530
,F,0,to/from Memorial Union,30470,38,750531
,F,0,to/from Memorial Union,30470,11_merged_758623,750536
,F,0,to/from Memorial Union,30470,11_merged_758623,750537
,F,0,to/from Memorial Union,30470,38,750534
,F,0,to/from Memorial Union,30470,11_merged_758623,750535
,F,0,to/from Memorial Union,30470,11_merged_758623,750538
,F,0,to/from Memorial Union,30470,11_merged_758623,750539
,A,0,To El Cemonte/Glide,30455,38,750198
,A,0,To El Cemonte/Glide,30455,38,750199
,G,0,to/from Memorial Union,30473,11_merged_758623,750668
,G,0,to/from Memorial Union,30473,10_merged_758624,750669
,L,0,to/from Silo,30820,10_merged_758627,757898
,L,0,to/from Silo,30820,10_merged_758627,757899
,G,0,to/from Memorial Union,30473,11_merged_758623,750662
,G,0,to/from Memorial Union,30473,11_merged_758623,750663
,G,0,to/from Memorial Union,30473,11_merged_758623,750660
,G,0,to/from Memorial Union,30473,11_merged_758623,750661
,G,0,to/from Memorial Union,30473,11_merged_758623,750666
,G,0,to/from Memorial Union,30473,11_merged_758623,750667
,G,0,to/from Memorial Union,30473,11_merged_758623,750664
,G,0,to/from Memorial Union,30473,11_merged_758623,750665
,V,1,to Silo,30499,38,751225
,V,1,to Silo,30499,38,751224
,V,1,to Silo,30499,38,751227
,V,1,to Silo,30499,38,751226
,V,1,to Silo,30499,38,751221
,V,1,to Silo,30499,38,751220
,V,1,to Silo,30499,38,751223
,V,1,to Silo,30499,38,751222
,V,1,to Silo,30499,38,751229
,V,1,to Silo,30499,38,751228
,W,0,,30842,10_merged_758627,758529
,W,0,to/from Silo,30841,10_merged_758627,758528
,W,0,to/from Silo,30841,10_merged_758627,758521
,W,0,to/from Silo,30841,10_merged_758627,758520
,W,0,to/from Silo,30841,10_merged_758627,758523
,W,0,to/from Silo,30841,10_merged_758627,758522
,W,0,to/from Silo,30841,10_merged_758627,758525
,W,0,to/from Silo,30841,10_merged_758627,758524
,W,0,to/from Silo,30841,10_merged_758627,758527
,W,0,to/from Silo,30841,10_merged_758627,758526
,D,0,to/from Silo,30801,11_merged_758626,757284
,B,0,to/from Memorial Union,30460,11_merged_758623,750288
,B,0,to/from Memorial Union,30460,11_merged_758623,750289
,B,0,to/from Memorial Union,30460,38,750284
,B,0,to/from Memorial Union,30460,38,750285
,B,0,to/from Memorial Union,30460,38,750286
,B,0,to/from Memorial Union,30460,11_merged_758623,750287
,B,0,to/from Memorial Union,30460,38,750280
,B,0,to/from Memorial Union,30460,38,750281
,B,0,to/from Memorial Union,30460,38,750282
,B,0,to/from Memorial Union,30460,38,750283
,B,0,to/from Memorial Union,30460,38,750266
,B,0,to/from Memorial Union,30460,38,750267
,B,0,to/from Memorial Union,30460,38,750264
,B,0,to/from Memorial Union,30460,38,750265
,B,0,to/from Memorial Union,30460,38,750262
,B,0,to/from Memorial Union,30460,38,750263
,B,0,to/from Memorial Union,30460,38,750260
,B,0,to/from Memorial Union,30460,38,750261
,B,0,to/from Memorial Union,30460,38,750268
,B,0,to/from Memorial Union,30460,38,750269
,W,0,to/from Silo,30841,11_merged_758626,758455
,W,0,to/from Silo,30841,11_merged_758626,758454
,W,0,to/from Silo,30841,11_merged_758626,758457
,W,0,to/from Silo,30841,11_merged_758626,758456
,W,0,to/from Silo,30841,11_merged_758626,758451
,W,0,to/from Silo,30841,11_merged_758626,758450
,W,0,to/from Silo,30841,11_merged_758626,758453
,W,0,to/from Silo,30841,11_merged_758626,758452
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750997
,W,0,to/from Silo,30841,11_merged_758626,758459
,W,0,to/from Silo,30841,11_merged_758626,758458
,P,0,Regular to/from Memorial Union,30491,11_merged_758623,750998
,E,0,to/from Memorial Union,30467,38,750447
,E,0,to/from Memorial Union,30467,38,750459
,A,0,To El Cemonte/Glide,30795,11_merged_758626,757026
,L,0,to/from Silo,30820,11_merged_758626,757876
,L,0,to/from Silo,30820,11_merged_758626,757877
,L,0,to/from Silo,30820,11_merged_758626,757874
