trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"RTD6744506","12:03:00","12:03:00","12011435","2",,"0","0",,1
"RTD6744506","12:07:00","12:07:00","12011351","3",,"0","0",,1
"RTD6744506","12:30:00","12:30:00","12172250","4",,"0","0",,1
"RTD6744506","12:52:00","12:52:00","12011350","5",,"0","0",,1
"RTD6744506","12:54:00","12:54:00","12011435","6",,"0","0",,1
"RTD6744506","12:57:00","12:57:00","12135124","7",,"0","0",,1
"RTD6744507","13:00:00","13:00:00","12135125","1",,"0","0",,1
"RTD6744507","13:03:00","13:03:00","12011435","2",,"0","0",,1
"RTD6744507","13:07:00","13:07:00","12011351","3",,"0","0",,1
"RTD6744507","13:30:00","13:30:00","12172250","4",,"0","0",,1
"RTD6744507","13:52:00","13:52:00","12011350","5",,"0","0",,1
"RTD6744507","13:54:00","13:54:00","12011435","6",,"0","0",,1
"RTD6744507","13:57:00","13:57:00","12135124","7",,"0","0",,1
"RTD6744487","13:00:00","13:00:00","12135125","1",,"0","0",,1
"RTD6744487","13:03:00","13:03:00","12011435","2",,"0","0",,1
"RTD6744487","13:07:00","13:07:00","12011351","3",,"0","0",,1
"RTD6744487","13:30:00","13:30:00","12172250","4",,"0","0",,1
"RTD6744487","13:52:00","13:52:00","12011350","5",,"0","0",,1
"RTD6744487","13:54:00","13:54:00","12011435","6",,"0","0",,1
"RTD6744487","13:57:00","13:57:00","12135124","7",,"0","0",,1
"RTD6744508","14:00:00","14:00:00","12135125","1",,"0","0",,1
"RTD6744508","14:03:00","14:03:00","12011435","2",,"0","0",,1
"RTD6744508","14:07:00","14:07:00","12011351","3",,"0","0",,1
"RTD6744508","14:30:00","14:30:00","12172250","4",,"0","0",,1
"RTD6744508","14:52:00","14:52:00","12011350","5",,"0","0",,1
"RTD6744508","14:54:00","14:54:00","12011435","6",,"0","0",,1
"RTD6744508","14:57:00","14:57:00","12135124","7",,"0","0",,1
"RTD6744488","14:00:00","14:00:00","12135125","1",,"0","0",,1
"RTD6744488","14:03:00","14:03:00","12011435","2",,"0","0",,1
"RTD6744488","14:07:00","14:07:00","12011351","3",,"0","0",,1
"RTD6744488","14:30:00","14:30:00","12172250","4",,"0","0",,1
"RTD6744488","14:52:00","14:52:00","12011350","5",,"0","0",,1
"RTD6744488","14:54:00","14:54:00","12011435","6",,"0","0",,1
"RTD6744488","14:57:00","14:57:00","12135124","7",,"0","0",,1
"RTD6744489","15:00:00","15:00:00","12135125","1",,"0","0",,1
"RTD6744489","15:03:00","15:03:00","12011435","2",,"0","0",,1
"RTD6744489","15:07:00","15:07:00","12011351","3",,"0","0",,1
"RTD6744489","15:30:00","15:30:00","12172250","4",,"0","0",,1
"RTD6744489","15:52:00","15:52:00","12011350","5",,"0","0",,1
"RTD6744489","15:54:00","15:54:00","12011435","6",,"0","0",,1
"RTD6744489","15:57:00","15:57:00","12135124","7",,"0","0",,1
"RTD6744509","15:00:00","15:00:00","12135125","1",,"0","0",,1
"RTD6744509","15:03:00","15:03:00","12011435","2",,"0","0",,1
"RTD6744509","15:07:00","15:07:00","12011351","3",,"0","0",,1
"RTD6744509","15:30:00","15:30:00","12172250","4",,"0","0",,1
"RTD6744509","15:52:00","15:52:00","12011350","5",,"0","0",,1
"RTD6744509","15:54:00","15:54:00","12011435","6",,"0","0",,1
"RTD6744509","15:57:00","15:57:00","12135124","7",,"0","0",,1
"RTD6744490","16:00:00","16:00:00","12135125","1",,"0","0",,1
"RTD6744490","16:03:00","16:03:00","12011435","2",,"0","0",,1
"RTD6744490","16:07:00","16:07:00","12011351","3",,"0","0",,1
"RTD6744490","16:30:00","16:30:00","12172250","4",,"0","0",,1
"RTD6744490","16:52:00","16:52:00","12011350","5",,"0","0",,1
"RTD6744490","16:54:00","16:54:00","12011435","6",,"0","0",,1
"RTD6744490","16:57:00","16:57:00","12135124","7",,"0","0",,1
"RTD6744510","16:00:00","16:00:00","12135125","1",,"0","0",,1
"RTD6744510","16:03:00","16:03:00","12011435","2",,"0","0",,1
"RTD6744510","16:07:00","16:07:00","12011351","3",,"0","0",,1
"RTD6744510","16:30:00","16:30:00","12172250","4",,"0","0",,1
"RTD6744510","16:52:00","16:52:00","12011350","5",,"0","0",,1
"RTD6744510","16:54:00","16:54:00","12011435","6",,"0","0",,1
