service_id,date,exception_type
20182D-vs20182D-Weekday-11,20171225,2
20182D-vs20182D-Weekday-11-1111000,20171225,2
20182D-vs20182D-Weekday-11-0000100,20171225,2
20182D-vs20182D-Weekday-11,20180101,2
20182D-vs20182D-Weekday-11-1111000,20180101,2
20182D-vs20182D-Weekday-11-0000100,20180101,2
20182D-vs20182D-Weekday-11,20180108,2
20182D-vs20182D-Weekday-11-1111000,20180108,2
20182D-vs20182D-Weekday-11-0000100,20180108,2
20182D-vs20182D-Weekday-11,20180109,2
20182D-vs20182D-Weekday-11-1111000,20180109,2
20182D-vs20182D-Weekday-11-0000100,20180109,2
20182D-vs20182D-Weekday-11,20180110,2
20182D-vs20182D-Weekday-11-1111000,20180110,2
20182D-vs20182D-Weekday-11-0000100,20180110,2
20182D-vs20182D-Weekday-11,20180111,2
20182D-vs20182D-Weekday-11-1111000,20180111,2
20182D-vs20182D-Weekday-11-0000100,20180111,2
20182D-vs20182D-Weekday-11,20180112,2
20182D-vs20182D-Weekday-11-1111000,20180112,2
20182D-vs20182D-Weekday-11-0000100,20180112,2
20182D-vs20182D-Weekday-11,20180115,2
20182D-vs20182D-Weekday-11-1111000,20180115,2
20182D-vs20182D-Weekday-11-0000100,20180115,2
20182D-vs20182D-Weekday-11,20180116,2
20182D-vs20182D-Weekday-11-1111000,20180116,2
20182D-vs20182D-Weekday-11-0000100,20180116,2
20182D-vs20182D-Weekday-11,20180117,2
20182D-vs20182D-Weekday-11-1111000,20180117,2
20182D-vs20182D-Weekday-11-0000100,20180117,2
20182D-vs20182D-Weekday-11,20180118,2
20182D-vs20182D-Weekday-11-1111000,20180118,2
20182D-vs20182D-Weekday-11-0000100,20180118,2
20182D-vs20182D-Weekday-11,20180119,2
20182D-vs20182D-Weekday-11-1111000,20180119,2
20182D-vs20182D-Weekday-11-0000100,20180119,2
20182D-vs20182D-Weekday-11,20180122,2
20182D-vs20182D-Weekday-11-1111000,20180122,2
20182D-vs20182D-Weekday-11-0000100,20180122,2
20182D-vs20182D-Weekday-11,20180123,2
20182D-vs20182D-Weekday-11-1111000,20180123,2
20182D-vs20182D-Weekday-11-0000100,20180123,2
20182D-vs20182D-Weekday-11,20180124,2
20182D-vs20182D-Weekday-11-1111000,20180124,2
20182D-vs20182D-Weekday-11-0000100,20180124,2
20182D-vs20182D-Weekday-11,20180125,2
20182D-vs20182D-Weekday-11-1111000,20180125,2
20182D-vs20182D-Weekday-11-0000100,20180125,2
20182D-vs20182D-Weekday-11,20180126,2
20182D-vs20182D-Weekday-11-1111000,20180126,2
20182D-vs20182D-Weekday-11-0000100,20180126,2
20182D-vs20182D-Weekday-11,20180129,2
20182D-vs20182D-Weekday-11-1111000,20180129,2
20182D-vs20182D-Weekday-11-0000100,20180129,2
20182D-vs20182D-Weekday-11,20180130,2
20182D-vs20182D-Weekday-11-1111000,20180130,2
20182D-vs20182D-Weekday-11-0000100,20180130,2
20182D-vs20182D-Weekday-11,20180131,2
20182D-vs20182D-Weekday-11-1111000,20180131,2
20182D-vs20182D-Weekday-11-0000100,20180131,2
20182D-vs20182D-Weekday-11,20180201,2
20182D-vs20182D-Weekday-11-1111000,20180201,2
20182D-vs20182D-Weekday-11-0000100,20180201,2
20182D-vs20182D-Weekday-11,20180202,2
20182D-vs20182D-Weekday-11-1111000,20180202,2
20182D-vs20182D-Weekday-11-0000100,20180202,2
20182D-vs20182D-Weekday-11,20180205,2
20182D-vs20182D-Weekday-11-1111000,20180205,2
20182D-vs20182D-Weekday-11-0000100,20180205,2
20182D-vs20182D-Weekday-11,20180206,2
20182D-vs20182D-Weekday-11-1111000,20180206,2
20182D-vs20182D-Weekday-11-0000100,20180206,2
20182D-vs20182D-Weekday-11,20180207,2
20182D-vs20182D-Weekday-11-1111000,20180207,2
20182D-vs20182D-Weekday-11-0000100,20180207,2
20182D-vs20182D-Weekday-11,20180208,2
20182D-vs20182D-Weekday-11-1111000,20180208,2
20182D-vs20182D-Weekday-11-0000100,20180208,2
20182D-vs20182D-Weekday-11,20180209,2
20182D-vs20182D-Weekday-11-1111000,20180209,2
20182D-vs20182D-Weekday-11-0000100,20180209,2
20182D-vs20182D-Weekday-11,20180212,2
20182D-vs20182D-Weekday-11-1111000,20180212,2
20182D-vs20182D-Weekday-11-0000100,20180212,2
20182D-vs20182D-Weekday-11,20180213,2
20182D-vs20182D-Weekday-11-1111000,20180213,2
20182D-vs20182D-Weekday-11-0000100,20180213,2
20182D-vs20182D-Weekday-11,20180214,2
20182D-vs20182D-Weekday-11-1111000,20180214,2
20182D-vs20182D-Weekday-11-0000100,20180214,2
20182D-vs20182D-Weekday-11,20180215,2
20182D-vs20182D-Weekday-11-1111000,20180215,2
20182D-vs20182D-Weekday-11-0000100,20180215,2
20182D-vs20182D-Weekday-11,20180216,2
20182D-vs20182D-Weekday-11-1111000,20180216,2
20182D-vs20182D-Weekday-11-0000100,20180216,2
20182D-vs20182D-Saturday-06,20171225,1
20182D-vs20182D-Saturday-07,20180101,1
20182D-vs20182D-Weekday-12,20180115,2
20182D-vs20182D-Weekday-12-0101000,20180115,2
20182D-vs20182D-Weekday-12-1010100,20180115,2
20182D-vs20182D-Weekday-12-1111000,20180115,2
20182D-vs20182D-Weekday-12-0000100,20180115,2
20182D-vs20182D-Weekday-12,20180126,2
20182D-vs20182D-Weekday-12-0101000,20180126,2
20182D-vs20182D-Weekday-12-1010100,20180126,2
20182D-vs20182D-Weekday-12-1111000,20180126,2
20182D-vs20182D-Weekday-12-0000100,20180126,2
20182D-vs20182D-Weekday-12,20180129,2
20182D-vs20182D-Weekday-12-0101000,20180129,2
20182D-vs20182D-Weekday-12-1010100,20180129,2
20182D-vs20182D-Weekday-12-1111000,20180129,2
20182D-vs20182D-Weekday-12-0000100,20180129,2
20182D-vs20182D-Weekday-12,20180130,2
20182D-vs20182D-Weekday-12-0101000,20180130,2
20182D-vs20182D-Weekday-12-1010100,20180130,2
20182D-vs20182D-Weekday-12-1111000,20180130,2
20182D-vs20182D-Weekday-12-0000100,20180130,2
20182D-vs20182D-Weekday-12,20180131,2
20182D-vs20182D-Weekday-12-0101000,20180131,2
20182D-vs20182D-Weekday-12-1010100,20180131,2
20182D-vs20182D-Weekday-12-1111000,20180131,2
20182D-vs20182D-Weekday-12-0000100,20180131,2
20182D-vs20182D-Weekday-12,20180201,2
20182D-vs20182D-Weekday-12-0101000,20180201,2
20182D-vs20182D-Weekday-12-1010100,20180201,2
20182D-vs20182D-Weekday-12-1111000,20180201,2
20182D-vs20182D-Weekday-12-0000100,20180201,2
20182D-vs20182D-Weekday-12,20180202,2
20182D-vs20182D-Weekday-12-0101000,20180202,2
20182D-vs20182D-Weekday-12-1010100,20180202,2
20182D-vs20182D-Weekday-12-1111000,20180202,2
20182D-vs20182D-Weekday-12-0000100,20180202,2
20182D-vs20182D-Weekday-12,20180205,2
20182D-vs20182D-Weekday-12-0101000,20180205,2
20182D-vs20182D-Weekday-12-1010100,20180205,2
20182D-vs20182D-Weekday-12-1111000,20180205,2
20182D-vs20182D-Weekday-12-0000100,20180205,2
20182D-vs20182D-Weekday-12,20180206,2
20182D-vs20182D-Weekday-12-0101000,20180206,2
20182D-vs20182D-Weekday-12-1010100,20180206,2
20182D-vs20182D-Weekday-12-1111000,20180206,2
20182D-vs20182D-Weekday-12-0000100,20180206,2
20182D-vs20182D-Weekday-12,20180207,2
20182D-vs20182D-Weekday-12-0101000,20180207,2
20182D-vs20182D-Weekday-12-1010100,20180207,2
20182D-vs20182D-Weekday-12-1111000,20180207,2
20182D-vs20182D-Weekday-12-0000100,20180207,2
20182D-vs20182D-Weekday-12,20180208,2
20182D-vs20182D-Weekday-12-0101000,20180208,2
