shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
DB0073,-122.104336,37.519583,160116,
DB0073,-122.104102,37.519926,160117,
DB0073,-122.103944,37.520146,160118,
DB0073,-122.103845,37.520285,160119,
DB0073,-122.103716,37.520461,160120,
DB0073,-122.103544,37.520703,160121,
DB0073,-122.103387,37.520918,160122,
DB0073,-122.103285,37.521055,160123,
DB0073,-122.103197,37.521171,160124,
DB0073,-122.103128,37.521258,160125,
DB0073,-122.102949,37.521479,160126,
DB0073,-122.102827,37.521626,160127,
DB0073,-122.102691,37.521781,160128,
DB0073,-122.102579,37.521906,160129,
DB0073,-122.102427,37.52207,160130,
DB0073,-122.102262,37.52224,160131,
DB0073,-122.101879,37.52262,160132,
DB0073,-122.101761,37.522733,160133,
DB0073,-122.10165,37.522835,160134,
DB0073,-122.101508,37.522962,160135,
DB0073,-122.101341,37.523109,160136,
DB0073,-122.101126,37.523294,160137,
DB0073,-122.100911,37.523478,160138,
DB0073,-122.100585,37.52376,160139,
DB0073,-122.100251,37.524053,160140,
DB0073,-122.099692,37.524532,160141,
DB0073,-122.09927,37.524898,160142,
DB0073,-122.098607,37.52547,160143,
DB0073,-122.098393,37.525652,160144,
DB0073,-122.098163,37.525855,160145,
DB0073,-122.097854,37.526123,160146,
DB0073,-122.097635,37.526314,160147,
DB0073,-122.097377,37.526534,160148,
DB0073,-122.097171,37.526706,160149,
DB0073,-122.096962,37.52689,160150,
DB0073,-122.096638,37.527171,160151,
DB0073,-122.096402,37.527374,160152,
DB0073,-122.095647,37.528028,160153,
DB0073,-122.095216,37.528398,160154,
DB0073,-122.094785,37.528772,160155,
DB0073,-122.094441,37.529069,160156,
DB0073,-122.094257,37.52923,160157,
DB0073,-122.09403,37.529418,160158,
DB0073,-122.093837,37.529574,160159,
DB0073,-122.093652,37.529712,160160,
DB0073,-122.093416,37.529886,160161,
DB0073,-122.093288,37.529979,160162,
DB0073,-122.093137,37.530081,160163,
DB0073,-122.092674,37.530391,160164,
DB0073,-122.092378,37.530573,160165,
DB0073,-122.092034,37.530776,160166,
DB0073,-122.091713,37.530955,160167,
DB0073,-122.091429,37.531101,160168,
DB0073,-122.091118,37.531256,160169,
DB0073,-122.090669,37.531467,160170,
DB0073,-122.090241,37.531652,160171,
DB0073,-122.089811,37.531829,160172,
