stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"52854","52854",Hanover St:Page Mill Rd,37.4167472,-122.1463282,,"","","0","","",""
"58776","58776",Hillview Av:#3260,37.4081323,-122.1455097,,"","","0","","",""
"53494","53494",Hillview Av:#3300,37.4071151,-122.1453994,,"","","0","","",""
"53854","53854",Hillview Av:#3410,37.3986189,-122.1444734,,"","","0","","",""
"51519","51519",Hillview Av:#3431,37.3989647,-122.1444092,,"","","0","","",""
"58984","58984",Hillview Av:Arastradero Rd,37.3952456,-122.1435179,,"","","0","","",""
"50771","50771",Hillview Av:Arastradero Rd,37.3950377,-122.1432854,,"","","0","","",""
"53843","53843",Hillview Av:Coyote Hill Rd,37.4013074,-122.1453898,,"","","0","","",""
"55305","55305",Hillview Av:Coyote Hill Rd,37.4019998,-122.1454652,,"","","0","","",""
"53464","53464",Hillview Av:Hanover St,37.4086655,-122.1466187,,"","","0","","",""
"50772","50772",Hillview Av:Miranda Av,37.4050577,-122.1456426,,"","","0","","",""
"55284","55284",Lytton Av:Cowper St,37.449274,-122.1602545,,"","","0","","",""
"50851","50851",Lytton Ave:Kipling St,37.4484056,-122.1610723,,"","","0","","",""
"58254","58254",Lytton Av:Florence St,37.4473497,-122.1623772,,"","","0","","",""
"59150","59150",Lytton Av:Kipling St,37.4483612,-122.1613703,,"","","0","","",""
"58328","58328",Lytton Av:Ramona St,37.4459916,-122.1637118,,"","","0","","",""
"56877","56877",Lytton Av:Ramona St,37.4462804,-122.1631736,,"","","0","","",""
"55248","55248",Middlefield Rd:Lytton Av,37.451733,-122.1582626,,"","","0","","",""
"57635","57635",Middlefield Rd:Lytton Av,37.451337,-122.1579091,,"","","0","","",""
"54834","54834",Middlefield Rd:Willow Rd,37.4540693,-122.1633132,,"","","0","","",""
"58870","58870",Middlefield Rd:Willow Rd,37.4545603,-122.1637889,,"","","0","","",""
"58496","58496",Miranda Av:Hillview Av,37.4044271,-122.1453652,,"","","0","","",""
"56544","56544",Miranda Av:VA Hospital,37.4039044,-122.141396,,"","","0","","",""
"58054","58054",Page Mill Rd:#1501,37.4139693,-122.1498055,,"","","0","","",""
"56424","56424",Page Mill Rd:#1501,37.4142218,-122.1492233,,"","","0","","",""
"58493","58493",Page Mill Rd:El Camino Real,37.4232793,-122.1416575,,"","","0","","",""
"55184","55184",Page Mill Rd:El Camino Real,37.4225403,-122.1426996,,"","","0","","",""
"52259","52259",Page Mill Rd:Hanover St,37.4175198,-122.1464913,,"","","0","","",""
"56494","56494",Page Mill Rd:Hanover St,37.4174867,-122.1468929,,"","","0","","",""
"51854","51854",Page Mill Rd:Hansen Way,37.418634,-122.14591,,"","","0","","",""
"55032","55032",Page Mill Rd:Hansen Way,37.4191554,-122.1451569,,"","","0","","",""
"56414","56414",Page Mill Rd:Peter Coutts Rd,37.4121946,-122.1509193,,"","","0","","",""
"58108","58108",Page Mill Rd:Peter Coutts Rd,37.4118742,-122.151547,,"","","0","","",""
"55839","55839",Page Mill Rd:Ramos Way,37.4208222,-122.1437536,,"","","0","","",""
"50854","50854",Page Mill Rd:Ramos Way,37.4210533,-122.1439351,,"","","0","","",""
"55003","55003",Palo Alto Transit Center,37.443967,-122.166265,,"","","0","","",""
"54329","54329",Roth Way:Campus Dr,37.4322913,-122.1726584,,"","","0","","",""
"50809","50809",Roth Way:Lomita Dr,37.4321539,-122.1724392,,"","","0","","",""
"55432","55432",Stanford Oval,37.4292722,-122.1689254,,"","","0","place_STOV","",""
"place_STOV","place_STOV",STANFORD OVAL,37.429272,-122.168925,,"","","1","","",""
"50782","50782",Union City BART,37.5902133,-122.0172541,,"","","0","place_UBBA","",""
"50781","50781",Union City BART,37.5903597,-122.017465,,"","","0","place_UBBA","",""
"place_UBBA","place_UBBA",UNION CITY BART STATION,37.59007,-122.016966,,"","","1","","",""
"50353","50353",VA Hospital,37.46489,-122.1583415,,"","","0","","",""
"59190","59190",Willow Rd:Blackburn St,37.4558184,-122.1634736,,"","","0","","",""
"54280","54280",Willow Rd:Blackburn St,37.4562942,-122.163017,,"","","0","","",""
"56988","56988",Willow Rd:Chester St,37.4661162,-122.1566521,,"","","0","","",""
"57762","57762",Willow Rd:Coleman Av,37.4611869,-122.1599898,,"","","0","","",""
"55814","55814",Willow Rd:Coleman Av,37.4610729,-122.1602929,,"","","0","","",""
"58747","58747",Willow Rd:Gilbert Av,37.459909,-122.161138,,"","","0","","",""
"58299","58299",Willow Rd:Hamilton Av,37.4798502,-122.1507049,,"","","0","","",""
"57761","57761",Willow Rd:Hamilton Av,37.4793699,-122.1512946,,"","","0","","",""
"51449","51449",Willow Rd:Ivy Dr,37.4758299,-122.1531039,,"","","0","","",""
"58465","58465",Willow Rd:Nash Av,37.4586556,-122.1620224,,"","","0","","",""
"57675","57675",Willow Rd:Newbridge St,37.4731177,-122.1541122,,"","","0","","",""
"55804","55804",Willow Rd:Newbridge St,37.4727275,-122.1547307,,"","","0","","",""
"54299","54299","Willow Rd:O'Brien Dr",37.4754641,-122.1529565,,"","","0","","",""
"59498","59498","Willow Rd:O'Keefe St",37.463304,-122.1582282,,"","","0","","",""
