service_id,date,exception_type
22-2 MF,20170731,1
22-2 MF,20170801,1
22-2 MF,20170802,1
22-2 MF,20170803,1
22-2 MF,20170804,1
22-2 MF,20170807,1
22-2 MF,20170808,1
22-2 MF,20170809,1
22-2 MF,20170810,1
22-2 MF,20170811,1
22-2 MF,20170814,1
22-2 MF,20170815,1
22-2 MF,20170816,1
22-2 MF,20170817,1
22-2 MF,20170818,1
22-2 MF,20170821,1
22-2 MF,20170822,1
22-2 MF,20170823,1
22-2 MF,20170824,1
22-2 MF,20170825,1
22-2 MF,20170828,1
22-2 MF,20170829,1
22-2 MF,20170830,1
22-2 MF,20170831,1
22-2 MF,20170901,1
22-2 MF,20170905,1
22-2 MF,20170906,1
22-2 MF,20170907,1
22-2 MF,20170908,1
22-2 MF,20170911,1
22-2 MF,20170912,1
22-2 MF,20170913,1
22-2 MF,20170914,1
22-2 MF,20170915,1
22-2 MF,20170918,1
22-2 MF,20170919,1
22-2 MF,20170920,1
22-2 MF,20170921,1
22-2 MF,20170922,1
22-2 MF,20170925,1
22-2 MF,20170926,1
22-2 MF,20170927,1
22-2 MF,20170928,1
22-2 MF,20170929,1
22-2 MF,20171002,1
22-2 MF,20171003,1
22-2 MF,20171004,1
22-2 MF,20171005,1
22-2 MF,20171006,1
22-2 MF,20171009,1
22-2 MF,20171010,1
22-2 MF,20171011,1
22-2 MF,20171012,1
22-2 MF,20171013,1
22-2 MF,20171016,1
22-2 MF,20171017,1
22-2 MF,20171018,1
22-2 MF,20171019,1
22-2 MF,20171020,1
22-2 MF,20171023,1
22-2 MF,20171024,1
22-2 MF,20171025,1
22-2 MF,20171026,1
22-2 MF,20171027,1
22-2 MF,20171030,1
22-2 MF,20171031,1
22-2 MF,20171101,1
22-2 MF,20171102,1
22-2 MF,20171103,1
22-2 MF,20171106,1
22-2 MF,20171107,1
22-2 MF,20171108,1
22-2 MF,20171109,1
22-2 MF,20171110,1
22-2 MF,20171113,1
22-2 MF,20171114,1
22-2 MF,20171115,1
22-2 MF,20171116,1
22-2 MF,20171117,1
22-2 MF,20171120,1
22-2 MF,20171121,1
22-2 MF,20171122,1
22-2 MF,20171124,1
22-2 MF,20171127,1
22-2 MF,20171128,1
22-2 MF,20171129,1
22-2 MF,20171130,1
22-2 MF,20171201,1
22-2 MF,20171204,1
22-2 MF,20171205,1
22-2 MF,20171206,1
22-2 MF,20171207,1
22-2 MF,20171208,1
22-2 MF,20171211,1
22-2 MF,20171212,1
22-2 MF,20171213,1
22-2 MF,20171214,1
22-2 MF,20171215,1
22-2 MF,20171218,1
22-2 MF,20171219,1
22-2 MF,20171220,1
22-2 MF,20171221,1
22-2 MF,20171222,1
22-2 MF,20171226,1
22-2 MF,20171227,1
22-2 MF,20171228,1
22-2 MF,20171229,1
22-2 MF,20180102,1
22-2 MF,20180103,1
22-2 MF,20180104,1
22-2 MF,20180105,1
22-2 MF,20180108,1
22-2 MF,20180109,1
22-2 MF,20180110,1
22-2 MF,20180111,1
22-2 MF,20180112,1
22-2 MF,20180115,1
22-2 MF,20180116,1
22-2 MF,20180117,1
22-2 MF,20180118,1
22-2 MF,20180119,1
22-2 MF,20180122,1
22-2 MF,20180123,1
22-2 MF,20180124,1
22-2 MF,20180125,1
22-2 MF,20180126,1
17-15-2 MF,20170731,1
17-15-2 MF,20170801,1
17-15-2 MF,20170802,1
17-15-2 MF,20170803,1
17-15-2 MF,20170804,1
17-15-2 MF,20170807,1
17-15-2 MF,20170808,1
17-15-2 MF,20170809,1
17-15-2 MF,20170810,1
17-15-2 MF,20170811,1
17-15-2 MF,20170814,1
17-15-2 MF,20170815,1
17-15-2 MF,20170816,1
17-15-2 MF,20170817,1
17-15-2 MF,20170818,1
17-15-2 MF,20170821,1
17-15-2 MF,20170822,1
17-15-2 MF,20170823,1
17-15-2 MF,20170824,1
17-15-2 MF,20170825,1
17-15-2 MF,20170828,1
17-15-2 MF,20170829,1
17-15-2 MF,20170830,1
