stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding
2324746,,,Pioneer Boulevard and Excelsior Drive-S/W Corner,,33.8946377442,-118.082665327,,,0,,America/Los_Angeles,,,0
2326471,,,Firestone Boulevard and Pioneer Boulevard,,33.9133131559,-118.082644293,,,0,,America/Los_Angeles,,,0
2324561,,,Greenleaf Avenue and Hadley Street,,33.9829448282,-118.037250356,,,0,,America/Los_Angeles,,,0
2324795,,,Rosecrans Avenue and Flallon Avenue S/W Corner,,33.9020516988,-118.085564611,,,0,,America/Los_Angeles,,,0
2324861,,,Studebaker Road and Excelsior Drive- N/E Corner,,33.8950673266,-118.099832983,,,0,,America/Los_Angeles,,,0
2324771,,,Ramona Boulevard and Valley Boulevard,,34.0722557838,-118.033125968,,,0,,America/Los_Angeles,,,0
2324713,,,Painter Avenue and Mar Vista Street,,33.9736842452,-118.032798609,,,0,,America/Los_Angeles,,,0
2324793,,,Rosecrans Avenue and Figueras Road S/W Corner,,33.898635012,-118.015256324,,,0,,America/Los_Angeles,,,0
2324594,,,Imperial Highway and Meyer Road- N/W Corner,,33.9171872305,-118.034522456,,,0,,America/Los_Angeles,,,0
2324814,,,Rosecrans and Pioneer ,,33.9023098468,-118.083158845,,,0,,America/Los_Angeles,,,0
2324701,,,Orr and Day Road and Davenrich Street- S/W Corner,,33.9455999619,-118.090764745,,,0,,America/Los_Angeles,,,0
2324875,,,Studebaker Road and Imperial Highway,,33.9166588525,-118.099400044,,,0,,America/Los_Angeles,,,0
2324927,,,Green Line Station,Route 4 stop,33.9130994888,-118.103806788,,,0,2324563,,,,0
2324505,,,Beverly Boulevard and Greenleaf Avenue,,33.9880111774,-118.037248028,,,0,,America/Los_Angeles,,,0
2324665,,,Norwalk Boulevard and Everest Street,,33.9192206538,-118.072466487,,,0,,America/Los_Angeles,,,0
2324472,,,183rd Street and Alburtis Avenue- S/E Corner,,33.8656454867,-118.083882947,,,0,,America/Los_Angeles,,,0
2326466,,,Pickering Avenue and Whittier Boulevard,,33.969245387,-118.042190711,,,0,,America/Los_Angeles,,,0
2326323,,,Peck Road and Fineview Street,,34.0520847499,-118.030459603,,,0,,America/Los_Angeles,,,0
2324899,,,Woodruff Avenue and Somerset Boulevard-N/W  Corner,,33.8968541975,-118.116764711,,,0,,America/Los_Angeles,,,0
2324521,,,Civic Center Drive and Bloomfield Avenue,,33.9146780053,-118.064916326,,,0,,America/Los_Angeles,,,0
2324836,,,Santa Fe Springs Road and Mulberry Drive,,33.9590590853,-118.050367541,,,0,,America/Los_Angeles,,,0
2324735,,,Pioneer/Alondra,,33.8878865725,-118.082296618,,,0,,America/Los_Angeles,,,0
2326328,,,Ramona Boulevard and Valley Boulevard,,34.0723982983,-118.033387014,,,0,,America/Los_Angeles,,,0
2324573,,,Imperial Highway and Bloomfield Avenue- S/E Corner,,33.9170305432,-118.063412169,,,0,,America/Los_Angeles,,,0
2324869,,,Studebaker Road and Mapledale Street- S/W Corner,,33.8982571559,-118.100148472,,,0,,America/Los_Angeles,,,0
2324886,,,Orr and Day/Telegraph,,33.9484585611,-118.089125637,,,0,,America/Los_Angeles,,,0
2324774,,,Rosecrans Avenue and Ardis Avenue - S/E  Corner,,33.902985283,-118.128898594,,,0,,America/Los_Angeles,,,0
2324609,,,Imperial/Pioneer,,33.916950384,-118.082136409,,,0,,America/Los_Angeles,,,0
2324845,,,Shoemaker Avenue and Tom White Way - S/W Corner,,33.9048530243,-118.055477526,,,0,,America/Los_Angeles,,,0
2324527,,,Civic Center Drive opposite Silverbow Avenue,,33.9143912163,-118.066139987,,,0,,America/Los_Angeles,,,0
2324580,,,Imperial Highway and 1st Avenue- N/W Corner,,33.9174448093,-117.986021952,,,0,,America/Los_Angeles,,,0
2324595,,,Imperial Highway and Meyer Road- S/W Corner,,33.9169444303,-118.034084635,,,0,,America/Los_Angeles,,,0
2324792,,,Rosecrans Avenue and Figueras Road N/E Corner,,33.8987444186,-118.014709981,,,0,,America/Los_Angeles,,,0
2324839,,,Santa Gertrudes Avenue and Stanbrook Drive,,33.8937736096,-117.999667628,,,0,,America/Los_Angeles,,,0
2324728,,,Pickering Avenue and Walnut Street,,33.9717379988,-118.041996469,,,0,,America/Los_Angeles,,,0
2324554,,,Foster Road and Bechard Avenue (Soropt. Village),,33.9096474591,-118.062607015,,,0,,America/Los_Angeles,,,0
2324806,,,Rosecrans Avenue and La Mirada Boulevard N/E Corner,,33.8985970918,-118.010646791,,,0,,America/Los_Angeles,,,0
2324571,,,Imperial Highway and Biola Avenue- S/W Corner,,33.9170261222,-118.019232158,,,0,,America/Los_Angeles,,,0
2324670,,,Norwalk/Imperial (Ihop),,33.9162898388,-118.072751431,,,0,,America/Los_Angeles,,,0
2324560,,,Greenleaf Avenue and Broadway,,33.986039976,-118.037249442,,,0,,America/Los_Angeles,,,0
2324846,,,Slauson Avenue and Alburtis Avenue- N/E Corner,,33.9656265463,-118.075735051,,,0,,America/Los_Angeles,,,0
2326465,,,Pickering Avenue and Walnut Street,,33.9718178087,-118.042155862,,,0,,America/Los_Angeles,,,0
2324498,,,Alondra Boulevard opposite Elmcroft Avenue,,33.8874330242,-118.095206976,,,0,,America/Los_Angeles,,,0
2324734,,,Pioneer Boulevard and 183rd Street- N/W Corner,,33.865921617,-118.082357502,,,0,,America/Los_Angeles,,,0
2324908,,,Workman Mill Road and Rose Hills Gate # 19,,34.0050673354,-118.056196269,,,0,,America/Los_Angeles,,,0
2324681,,,Norwalk Boulevard and Paddison Avenue Square,,33.9192013874,-118.07277227,,,0,,America/Los_Angeles,,,0
2324627,,,Imperial Highway opposite Fairford Avenue,,33.9172281829,-118.094596835,,,0,,America/Los_Angeles,,,0
